millis,ax,ay,az,gx,gy,gz,label
177158,1707,-6298,4753,-2,3,0,0
177161,1681,-6299,4726,-2,4,0,0
177166,1661,-6302,4699,-2,5,0,0
177171,1652,-6307,4670,-2,6,0,0
177176,1646,-6309,4641,-2,6,0,0
177181,1651,-6309,4611,-2,6,0,0
177187,1666,-6307,4589,-2,6,0,0
177191,1678,-6309,4572,-2,6,0,0
177196,1691,-6313,4569,-2,6,0,0
177201,1697,-6330,4570,-2,5,0,0
177206,1699,-6344,4571,-2,5,0,0
177211,1688,-6357,4576,-2,4,0,0
177217,1673,-6363,4583,-2,4,0,0
177221,1655,-6367,4597,-2,3,0,0
177227,1635,-6365,4617,-2,3,0,0
177232,1615,-6365,4640,-2,3,0,0
177238,1597,-6366,4671,-2,3,0,0
177243,1576,-6364,4706,-2,4,0,0
177247,1557,-6357,4729,-2,4,0,0
177252,1548,-6351,4753,-2,5,0,0
177257,1550,-6353,4767,-2,5,0,0
177263,1557,-6358,4775,-2,6,0,0
177267,1559,-6362,4768,-2,5,0,0
177272,1564,-6364,4762,-2,5,-1,0
177277,1560,-6362,4758,-2,4,-1,0
177283,1560,-6363,4758,-2,4,-1,0
177287,1564,-6363,4762,-2,4,0,0
177292,1557,-6354,4770,-2,3,0,0
177297,1562,-6340,4801,-2,3,0,0
177301,1573,-6318,4832,-2,3,0,0
177307,1601,-6299,4879,-2,3,0,0
177312,1631,-6287,4920,-2,2,0,0
177316,1657,-6273,4947,-2,1,-1,0
177321,1680,-6249,4969,-2,1,-1,0
177326,1687,-6231,4972,-2,1,-1,0
177331,1690,-6217,4980,-2,0,-1,0
177336,1695,-6207,4979,-2,0,-1,0
177341,1709,-6201,4976,-2,-1,-1,0
177346,1730,-6201,4977,-2,-1,-1,0
177351,1748,-6200,4967,-2,-1,-1,0
177356,1761,-6205,4953,-2,-1,-1,0
177361,1766,-6213,4930,-2,-1,-1,0
177366,1768,-6220,4903,-2,0,-1,0
177371,1765,-6231,4874,-2,0,-1,0
177376,1756,-6242,4854,-2,0,-1,0
177381,1746,-6249,4841,-2,0,-1,0
177387,1739,-6253,4839,-2,0,-1,0
177392,1735,-6256,4843,-2,0,0,0
177397,1735,-6257,4849,-2,0,0,0
177403,1728,-6255,4853,-2,-1,-1,0
177408,1719,-6250,4854,-2,0,-1,0
177413,1711,-6248,4856,-2,0,0,0
177417,1707,-6242,4856,-2,0,0,0
177421,1704,-6243,4862,-2,0,0,0
177425,1698,-6247,4864,-2,-1,0,0
177431,1691,-6249,4861,-2,-1,0,0
177436,1680,-6253,4855,-2,-1,0,0
177441,1670,-6266,4849,-2,-1,0,0
177446,1661,-6268,4841,-2,-1,0,0
177451,1652,-6271,4830,-2,-1,0,0
177456,1644,-6277,4822,-2,-1,0,0
177461,1639,-6287,4816,-2,-1,0,0
177466,1633,-6295,4809,-2,-1,0,0
177471,1632,-6300,4811,-2,-1,0,0
177476,1633,-6298,4805,-2,-1,0,0
177481,1631,-6295,4806,-2,-1,0,0
177486,1627,-6292,4809,-2,-1,-1,0
177491,1624,-6287,4816,-2,-2,0,0
177496,1625,-6284,4827,-2,-2,0,0
177501,1626,-6279,4837,-2,-2,0,0
177506,1626,-6273,4845,-2,-2,0,0
177511,1630,-6270,4854,-2,-3,0,0
177516,1633,-6269,4869,-2,-3,0,0
177521,1635,-6266,4883,-2,-3,0,0
177526,1632,-6262,4890,-2,-3,0,0
177531,1631,-6263,4901,-2,-3,0,0
177536,1629,-6263,4913,-2,-3,0,0
177541,1626,-6269,4923,-2,-3,0,0
177546,1625,-6278,4930,-2,-3,0,0
177551,1628,-6280,4935,-2,-3,0,0
177556,1631,-6278,4936,-2,-2,0,0
177560,1636,-6280,4938,-2,-2,0,0
177565,1638,-6282,4940,-2,-2,0,0
177570,1637,-6285,4942,-2,-3,0,0
177575,1636,-6292,4945,-2,-2,0,0
177580,1644,-6294,4943,-2,-2,0,0
177585,1655,-6295,4936,-2,-2,0,0
177590,1668,-6295,4933,-2,-2,0,0
177595,1679,-6300,4924,-2,-2,0,0
177600,1685,-6305,4921,-2,-2,0,0
177605,1689,-6309,4921,-2,-2,0,0
177610,1686,-6305,4917,-2,-2,0,0
177615,1684,-6295,4912,-2,-1,0,0
177620,1687,-6289,4914,-2,-1,0,0
177625,1682,-6283,4914,-2,-2,0,0
177630,1670,-6271,4912,-2,-2,0,0
177635,1666,-6262,4915,-2,-2,0,0
177640,1664,-6258,4916,-2,-2,0,0
177645,1657,-6256,4915,-2,-2,0,0
177650,1656,-6260,4910,-2,-2,0,0
177655,1656,-6269,4902,-2,-1,0,0
177660,1657,-6287,4898,-2,0,0,0
177665,1660,-6304,4890,-2,1,0,0
177670,1662,-6319,4882,-2,2,0,0
177675,1665,-6331,4872,-2,3,0,0
177680,1668,-6333,4863,-2,5,0,0
177685,1676,-6329,4850,-3,8,0,0
177690,1692,-6325,4846,-3,11,0,0
177695,1707,-6319,4845,-3,12,0,0
177700,1715,-6316,4849,-3,13,0,0
177705,1718,-6313,4847,-3,12,0,0
177710,1710,-6308,4843,-3,11,0,0
177715,1695,-6305,4836,-3,10,0,0
177720,1678,-6304,4830,-3,8,0,0
177725,1653,-6301,4833,-3,7,0,0
177730,1632,-6301,4845,-3,6,0,0
177735,1611,-6300,4864,-3,6,0,0
177740,1590,-6301,4888,-3,5,0,0
177745,1581,-6298,4910,-3,5,0,0
177750,1583,-6296,4927,-3,6,0,0
177755,1596,-6294,4944,-3,5,0,0
177760,1609,-6293,4954,-3,3,0,0
177765,1617,-6293,4961,-3,1,0,0
177770,1618,-6294,4964,-3,-1,0,0
177775,1621,-6294,4967,-3,-3,0,0
177780,1618,-6294,4979,-3,-5,0,0
177785,1593,-6294,4996,-3,-7,0,0
177790,1570,-6297,5014,-3,-9,0,0
177795,1520,-6329,5048,-3,-9,0,0
177800,1466,-6382,5093,-3,-2,0,0
177806,1447,-6391,5087,-3,9,0,0
177810,1481,-6353,5014,-3,17,0,0
177815,1538,-6293,4912,-3,19,0,0
177820,1630,-6267,4807,-3,12,0,0
177825,1703,-6265,4701,-3,3,0,0
177830,1709,-6269,4651,-3,-2,0,0
177835,1635,-6279,4636,-3,-3,0,0
177840,1432,-6277,4641,-3,1,-1,0
177845,1257,-6290,4727,-3,9,-1,0
177850,1172,-6311,4864,-4,10,-2,0
177855,1117,-6306,5015,-3,4,-1,0
177860,1106,-6261,5130,-3,-2,-1,0
177865,1161,-6241,5150,-2,-7,0,0
177870,1250,-6204,5071,-1,-14,0,0
177875,1326,-6157,4890,-1,-19,-1,0
177880,1342,-6113,4725,-2,-19,-1,0
177885,1285,-6113,4604,-2,-14,-2,0
177890,1185,-6170,4592,-3,-8,-2,0
177895,1106,-6197,4657,-3,-1,-2,0
177900,1060,-6184,4732,-2,4,-1,0
177905,1077,-6166,4831,-2,6,-1,0
177910,1149,-6113,4878,-2,8,-1,0
177915,1249,-6029,4885,-1,10,-1,0
177920,1345,-5953,4863,-1,12,-1,0
177925,1431,-5895,4828,-1,15,-1,0
177930,1455,-5878,4804,-1,19,-1,0
177935,1448,-5864,4808,-1,23,-1,0
177940,1412,-5896,4792,-1,30,-1,0
177945,1388,-5933,4804,-1,35,0,0
177950,1369,-5955,4820,-1,43,0,0
177955,1342,-5979,4789,-1,58,0,0
177960,1311,-6020,4747,-1,78,0,0
177965,1326,-6048,4718,-1,96,0,0
177970,1316,-6056,4841,-2,103,0,0
177975,1203,-6133,4999,-2,102,0,0
177980,1052,-6242,5188,-2,103,0,0
177985,977,-6342,5269,-1,103,0,0
177990,963,-6406,5236,-1,100,1,0
177995,923,-6509,5077,-2,97,0,0
178000,889,-6566,4928,-2,96,0,0
178005,800,-6614,4793,-3,101,0,0
178010,668,-6639,4742,-4,108,0,0
178015,550,-6656,4751,-4,117,0,0
178020,459,-6669,4790,-4,129,0,0
178025,399,-6635,4875,-4,142,0,0
178030,251,-6563,4974,-4,159,1,0
178035,88,-6504,5062,-5,181,1,0
178040,-82,-6430,5144,-5,207,1,0
178045,-227,-6348,5181,-5,236,2,0
178050,-364,-6251,5211,-5,264,2,0
178055,-484,-6197,5250,-5,289,2,0
178060,-649,-6161,5316,-6,310,2,0
178065,-835,-6155,5399,-6,328,2,0
178070,-1100,-6121,5448,-6,347,3,0
178075,-1362,-6070,5384,-5,378,3,0
178080,-1628,-5984,5300,-5,419,4,0
178085,-1898,-5911,5193,-5,462,4,0
178090,-2136,-5959,5052,-6,507,4,0
178095,-2350,-5962,5095,-7,550,5,0
178100,-2584,-5987,5088,-6,588,5,0
178105,-2804,-5952,5186,-6,613,6,0
178110,-2887,-5914,5246,-6,622,6,0
178115,-2874,-5923,5183,-6,620,6,0
178119,-2830,-5967,5258,-6,605,6,0
178125,-2794,-6035,5244,-5,572,7,0
178130,-2697,-6076,5150,-5,527,7,0
178135,-2686,-6162,4892,-5,467,8,0
178140,-2769,-6192,4722,-5,397,7,0
178145,-2716,-6234,4438,-5,327,6,0
178150,-2739,-6235,4237,-5,267,5,0
