millis,ax,ay,az,gx,gy,gz,label
17981353,517,-8305,16,0,16,-1,0
17981358,571,-8304,28,0,13,-1,0
17981363,638,-8301,20,0,8,-1,0
17981368,705,-8301,2,0,3,-1,0
17981373,761,-8297,-23,0,-2,-2,0
17981378,798,-8297,-53,0,-5,-2,0
17981383,824,-8296,-82,0,-6,-2,0
17981388,844,-8295,-116,0,-7,-1,0
17981393,864,-8294,-154,0,-6,-1,0
17981398,894,-8294,-192,0,-6,-1,0
17981403,940,-8293,-235,0,-7,-1,0
17981408,1002,-8293,-293,0,-10,-1,0
17981413,1068,-8294,-344,0,-14,-1,0
17981418,1124,-8292,-384,1,-20,-1,0
17981423,1160,-8292,-410,1,-25,-1,0
17981428,1181,-8292,-418,1,-28,0,0
17981433,1174,-8293,-399,1,-30,0,0
17981438,1139,-8292,-354,1,-28,0,0
17981443,1091,-8294,-304,1,-25,0,0
17981448,1022,-8293,-250,1,-20,0,0
17981453,956,-8292,-208,1,-14,0,0
17981458,893,-8293,-188,1,-9,0,0
17981463,833,-8294,-181,1,-6,0,0
17981468,781,-8297,-191,1,-5,0,0
17981473,728,-8300,-201,1,-5,0,0
17981478,682,-8301,-199,1,-5,0,0
17981483,650,-8302,-192,0,-4,0,0
17981488,644,-8302,-189,0,-4,0,0
17981493,652,-8302,-191,1,-5,0,0
17981498,683,-8303,-210,1,-8,0,0
17981503,731,-8301,-249,1,-13,0,0
17981508,778,-8300,-296,1,-19,0,0
17981513,817,-8298,-354,1,-25,0,0
17981518,849,-8298,-402,1,-30,0,0
17981523,887,-8301,-442,1,-34,0,0
17981528,923,-8298,-469,2,-38,0,0
17981533,947,-8296,-474,2,-39,0,0
17981538,978,-8293,-468,2,-37,1,0
17981543,1017,-8290,-473,2,-32,1,0
17981548,1064,-8286,-477,2,-28,1,0
17981553,1115,-8287,-487,2,-25,1,0
17981558,1157,-8285,-502,3,-25,1,0
17981563,1191,-8283,-511,3,-25,1,0
17981568,1208,-8281,-513,3,-25,2,0
17981573,1214,-8283,-497,3,-24,2,0
17981578,1219,-8284,-462,3,-22,2,0
17981583,1221,-8283,-411,3,-20,2,0
17981588,1233,-8284,-347,3,-19,2,0
17981593,1246,-8285,-274,3,-20,3,0
17981598,1250,-8287,-205,3,-23,3,0
17981603,1254,-8287,-147,3,-26,3,0
17981608,1252,-8286,-96,3,-32,3,0
17981613,1207,-8288,-54,3,-41,3,0
17981618,1110,-8292,-25,3,-49,2,0
17981623,975,-8296,-12,3,-53,2,0
17981628,827,-8297,-10,3,-54,2,0
17981633,678,-8299,-28,3,-53,2,0
17981638,553,-8301,-47,3,-52,2,0
17981643,468,-8304,-71,3,-50,3,0
17981648,428,-8304,-87,3,-49,2,0
17981653,420,-8305,-88,3,-49,2,0
17981658,428,-8304,-88,3,-51,2,0
17981663,434,-8301,-75,3,-53,2,0
17981668,431,-8300,-53,3,-56,1,0
17981673,420,-8297,-37,3,-58,1,0
17981678,406,-8299,-19,3,-60,1,0
17981683,394,-8304,-16,3,-60,1,0
17981688,391,-8303,-23,3,-59,1,0
17981693,394,-8303,-34,3,-57,1,0
17981698,405,-8302,-44,3,-52,1,0
17981703,423,-8305,-52,3,-47,1,0
17981708,441,-8306,-48,3,-42,1,0
17981713,457,-8305,-31,3,-39,1,0
17981718,463,-8301,-4,3,-38,1,0
17981723,457,-8299,27,3,-39,1,0
17981728,442,-8298,44,3,-42,1,0
17981733,421,-8298,58,3,-46,1,0
17981738,396,-8301,69,3,-51,1,0
17981743,359,-8303,71,3,-56,1,0
17981748,319,-8307,74,3,-60,0,0
17981753,277,-8305,79,3,-62,0,0
17981758,236,-8304,101,3,-63,0,0
17981763,202,-8302,134,3,-62,0,0
17981768,180,-8303,169,2,-59,0,0
17981773,174,-8303,204,2,-55,0,0
17981778,166,-8303,240,2,-50,0,0
17981783,156,-8306,268,2,-45,0,0
17981788,147,-8313,278,2,-39,0,0
17981793,136,-8318,279,2,-33,-1,0
17981798,129,-8319,275,2,-27,-1,0
17981803,126,-8318,273,2,-22,-1,0
17981808,124,-8313,262,2,-16,-1,0
17981813,130,-8312,250,1,-10,-1,0
17981818,152,-8309,244,1,-5,-1,0
17981823,190,-8305,252,1,-1,-1,0
17981828,231,-8302,262,1,1,-1,0
17981833,277,-8302,276,1,1,-1,0
17981838,309,-8303,289,1,0,-1,0
17981843,329,-8303,291,1,-1,-1,0
17981848,338,-8305,285,1,-1,-1,0
17981853,339,-8306,272,1,-1,-1,0
17981858,329,-8308,252,1,-1,-1,0
17981863,318,-8310,232,1,0,-1,0
17981868,311,-8312,210,1,2,-1,0
17981873,309,-8310,196,0,5,-1,0
17981878,307,-8310,194,0,7,-1,0
17981883,304,-8311,207,0,11,-1,0
17981888,313,-8313,234,0,15,-1,0
17981893,332,-8313,275,0,18,-1,0
17981898,374,-8314,325,0,21,-1,0
17981903,454,-8313,401,0,21,-1,0
17981908,574,-8313,502,-1,17,-1,0
17981913,686,-8309,602,-1,7,-1,0
17981918,745,-8305,685,-1,-5,-1,0
17981923,756,-8301,739,-1,-15,-1,0
17981928,722,-8303,744,-1,-23,-2,0
17981933,651,-8306,700,-1,-30,-2,0
17981938,557,-8311,620,-1,-36,-2,0
17981943,459,-8316,511,-1,-40,-2,0
17981948,378,-8319,394,-1,-41,-1,0
17981953,336,-8319,303,-1,-40,-1,0
17981958,344,-8319,242,-1,-37,-1,0
17981963,388,-8317,212,-1,-35,-1,0
17981968,447,-8314,217,-2,-33,-2,0
17981973,512,-8310,241,-2,-33,-2,0
17981978,570,-8308,262,-1,-33,-2,0
17981983,612,-8308,269,-1,-33,-2,0
17981988,641,-8309,263,-1,-32,-2,0
17981993,655,-8308,241,-1,-32,-2,0
17981998,661,-8307,201,-1,-31,-1,0
17982003,662,-8307,155,-1,-30,-1,0
17982008,663,-8305,102,-1,-28,-1,0
17982013,658,-8302,54,-2,-25,-1,0
17982018,652,-8302,17,-2,-22,-1,0
17982023,650,-8301,-10,-2,-18,-1,0
17982028,654,-8304,-24,-2,-14,-1,0
17982033,662,-8306,-25,-2,-11,-1,0
17982038,670,-8306,-17,-2,-9,-1,0
17982043,671,-8305,-7,-2,-8,-1,0
17982048,665,-8307,3,-2,-6,-1,0
17982053,649,-8307,7,-2,-5,-1,0
17982058,631,-8310,13,-2,-2,-1,0
17982063,612,-8310,13,-1,-1,-1,0
17982068,594,-8308,12,-1,0,-1,0
17982073,580,-8307,2,-2,1,-1,0
17982078,577,-8307,-10,-2,1,-1,0
17982083,581,-8306,-26,-2,2,-1,0
17982088,587,-8307,-35,-2,3,-1,0
17982093,607,-8307,-37,-2,4,0,0
17982098,634,-8306,-43,-1,4,0,0
17982103,658,-8306,-52,-1,5,0,0
17982108,676,-8308,-60,-1,6,0,0
17982113,688,-8307,-76,-1,8,0,0
17982118,703,-8309,-94,-1,10,0,0
17982123,721,-8311,-109,-1,13,0,0
17982128,743,-8311,-120,-1,15,0,0
17982133,763,-8310,-121,-1,16,0,0
17982138,777,-8310,-120,-1,18,0,0
17982143,797,-8309,-107,-1,19,0,0
17982148,817,-8308,-79,-1,19,0,0
17982153,830,-8307,-48,-1,18,0,0
17982158,832,-8306,-15,-1,18,0,0
17982163,829,-8304,14,-1,16,1,0
17982168,840,-8305,45,-1,13,1,0
17982173,855,-8305,76,-1,8,1,0
17982178,857,-8305,96,-1,1,1,0
17982183,855,-8305,100,-1,-5,1,0
17982188,856,-8306,92,-1,-7,1,0
17982193,870,-8306,85,-1,-9,1,0
17982198,885,-8307,74,-1,-11,1,0
17982203,898,-8307,53,-1,-13,1,0
17982208,908,-8308,33,-1,-17,1,0
17982213,906,-8307,19,-1,-22,1,0
17982218,885,-8311,15,-1,-29,1,0
17982223,840,-8313,12,-1,-36,1,0
17982228,771,-8313,8,-1,-42,1,0
17982233,695,-8314,3,-1,-48,1,0
17982238,612,-8315,13,-1,-53,1,0
17982243,525,-8313,24,-1,-59,1,0
17982248,434,-8312,36,-1,-65,0,0
17982253,337,-8317,51,-1,-69,0,0
17982258,241,-8317,72,-1,-71,0,0
17982263,162,-8318,93,-1,-70,0,0
17982268,99,-8317,121,-1,-70,0,0
17982273,48,-8319,141,-1,-69,-1,0
17982278,16,-8318,166,-1,-69,-1,0
17982283,-11,-8318,183,-1,-68,-1,0
17982288,-44,-8317,179,-1,-66,-1,0
17982293,-69,-8313,177,-1,-62,-1,0
17982298,-86,-8314,162,-1,-55,-1,0
17982303,-97,-8313,133,-1,-49,-2,0
17982308,-107,-8312,100,-1,-42,-2,0
17982313,-107,-8312,61,-1,-34,-2,0
17982318,-103,-8310,27,-2,-26,-2,0
17982323,-86,-8309,-3,-2,-17,-2,0
17982328,-51,-8308,-23,-2,-8,-2,0
17982333,-4,-8308,-33,-2,-1,-2,0
17982338,56,-8310,-30,-2,5,-2,0
17982343,118,-8308,-24,-2,8,-2,0
17982348,163,-8305,-30,-2,10,-2,0
17982353,194,-8305,-54,-2,14,-2,0
17982358,213,-8303,-104,-2,21,-2,0
17982363,221,-8305,-167,-2,29,-2,0
17982368,228,-8307,-242,-2,38,-2,0
17982373,242,-8306,-310,-2,47,-2,0
17982378,260,-8306,-375,-2,55,-2,0
17982383,284,-8303,-425,-2,62,-2,0
17982388,313,-8303,-457,-1,68,-2,0
17982393,349,-8303,-471,-1,73,-2,0
17982398,387,-8302,-468,-1,76,-2,0
17982403,425,-8302,-462,-1,78,-2,0
17982408,464,-8305,-446,-1,80,-2,0
17982413,498,-8304,-424,-1,80,-2,0
17982418,516,-8304,-398,-1,80,-2,0
17982423,532,-8307,-372,-1,81,-2,0
17982428,546,-8310,-330,-1,81,-2,0
17982433,566,-8313,-274,-1,79,-2,0
17982438,592,-8315,-194,-1,74,-2,0
17982443,629,-8313,-107,-1,69,-1,0
17982448,674,-8312,-16,-1,63,-1,0
17982453,737,-8308,72,-1,58,-1,0
17982458,832,-8303,163,-1,51,-1,0
17982463,947,-8299,246,-1,42,-1,0
17982468,1063,-8300,305,-1,30,-1,0
17982473,1151,-8302,335,-1,16,-1,0
17982478,1181,-8304,353,-1,4,-1,0
17982483,1151,-8306,340,-1,0,-1,0
17982488,1107,-8308,307,-1,0,-1,0
17982493,1042,-8309,259,-1,-1,-1,0
17982498,948,-8308,207,-1,-1,-1,0
17982503,873,-8309,163,-1,-1,0,0
17982508,814,-8309,132,-1,-1,0,0
17982513,769,-8309,120,-1,-2,0,0
17982518,755,-8310,132,-1,-3,0,0
17982523,762,-8311,165,-1,-4,0,0
17982528,792,-8309,226,-1,-8,0,0
17982533,835,-8310,294,-1,-15,0,0
17982538,888,-8310,356,-1,-24,0,0
17982543,952,-8308,407,-1,-35,0,0
17982548,1026,-8305,440,-1,-46,0,0
17982553,1110,-8303,454,-1,-57,0,0
17982558,1198,-8301,455,-1,-69,0,0
17982563,1271,-8300,450,-1,-81,0,0
17982568,1308,-8298,430,-1,-93,0,0
17982573,1291,-8293,391,-1,-103,0,0
17982578,1232,-8297,348,-1,-112,0,0
17982583,1141,-8297,306,-1,-120,0,0
17982588,1019,-8296,251,-1,-128,0,0
17982593,880,-8299,197,-1,-134,0,0
17982598,732,-8298,132,-1,-136,0,0
17982603,603,-8299,59,-1,-134,0,0
17982608,496,-8304,-7,0,-128,0,0
17982613,422,-8309,-63,-1,-122,0,0
17982618,367,-8311,-104,-1,-114,0,0
17982623,330,-8309,-133,-1,-107,0,0
17982628,316,-8307,-139,-1,-99,0,0
17982633,309,-8308,-135,-1,-92,0,0
17982638,314,-8306,-123,-1,-85,0,0
17982643,326,-8305,-118,-1,-79,0,0
17982648,337,-8306,-120,-1,-74,0,0
17982653,342,-8308,-127,-1,-71,0,0
17982658,334,-8309,-143,-1,-67,0,0
17982663,312,-8307,-158,-1,-63,0,0
17982668,279,-8308,-177,-1,-57,0,0
17982673,241,-8306,-204,-1,-50,0,0
17982678,202,-8308,-226,-1,-42,0,0
17982683,173,-8310,-254,-1,-34,0,0
17982688,160,-8313,-285,-1,-27,0,0
17982693,155,-8313,-326,0,-20,0,0
17982698,161,-8315,-367,0,-14,0,0
17982703,176,-8312,-396,0,-6,0,0
17982708,208,-8312,-411,0,1,0,0
17982713,251,-8311,-410,0,5,0,0
17982718,281,-8311,-403,0,8,0,0
17982723,298,-8305,-402,0,11,0,0
17982728,304,-8299,-402,0,15,0,0
17982733,297,-8296,-429,0,21,0,0
17982738,281,-8297,-470,0,28,0,0
17982743,252,-8298,-530,0,38,0,0
17982748,206,-8306,-592,0,50,0,0
17982753,154,-8309,-640,0,63,0,0
17982758,127,-8311,-655,0,76,0,0
17982763,136,-8312,-624,0,86,0,0
17982768,175,-8309,-543,0,91,0,0
17982773,235,-8308,-436,0,93,0,0
17982778,309,-8306,-307,0,92,0,0
17982783,388,-8302,-180,0,88,0,0
17982788,455,-8302,-73,0,83,0,0
17982793,493,-8303,10,0,77,0,0
17982798,492,-8305,41,0,70,0,0
17982803,461,-8306,40,0,64,0,0
17982808,430,-8307,20,0,57,-1,0
17982813,424,-8308,-13,1,47,0,0
17982818,448,-8310,-46,1,34,0,0
17982823,497,-8312,-68,1,18,0,0
17982828,572,-8312,-66,1,3,0,0
17982833,667,-8313,-34,1,-11,0,0
17982838,797,-8310,25,1,-25,-1,0
17982843,950,-8308,104,1,-43,-1,0
17982848,1097,-8304,184,1,-66,0,0
17982853,1208,-8298,263,1,-91,0,0
17982858,1267,-8296,326,2,-115,0,0
17982863,1278,-8297,370,2,-133,0,0
17982868,1250,-8297,384,2,-147,0,0
17982873,1179,-8296,372,2,-155,0,0
17982878,1075,-8297,341,2,-157,0,0
17982883,959,-8298,299,2,-153,0,0
17982888,850,-8301,254,2,-146,0,0
17982893,748,-8303,228,1,-136,0,0
17982898,649,-8307,230,1,-124,0,0
17982903,571,-8307,268,1,-114,0,0
17982908,504,-8306,335,0,-107,0,0
17982913,417,-8303,422,0,-103,0,0
17982918,332,-8296,511,0,-100,-1,0
17982923,250,-8295,570,0,-97,-1,0
17982928,194,-8296,607,0,-95,-1,0
17982933,171,-8299,595,0,-94,0,0
17982938,192,-8295,535,0,-93,0,0
17982943,254,-8297,433,0,-93,0,0
17982948,323,-8299,297,0,-93,0,0
17982953,392,-8298,145,0,-91,0,0
17982958,455,-8296,-4,0,-89,0,0
17982963,505,-8299,-165,0,-86,0,0
17982968,525,-8302,-310,0,-83,0,0
17982973,510,-8303,-417,1,-78,0,0
17982978,473,-8304,-495,0,-71,0,0
17982983,409,-8306,-522,0,-62,0,0
17982988,332,-8309,-492,0,-51,-1,0
17982993,253,-8307,-416,0,-38,-1,0
17982998,206,-8304,-311,0,-25,-1,0
17983003,218,-8299,-238,0,-17,0,0
17983008,251,-8295,-222,1,-13,0,0
17983013,269,-8296,-262,2,-9,0,0
17983018,298,-8303,-351,2,-2,0,0
17983023,328,-8309,-465,2,6,0,0
17983028,333,-8313,-564,1,14,-1,0
17983033,304,-8315,-633,1,22,-1,0
17983038,250,-8313,-652,0,32,-1,0
17983043,188,-8308,-628,1,42,-1,0
17983048,137,-8302,-580,1,52,-1,0
17983053,117,-8297,-523,1,61,0,0
17983058,132,-8294,-480,2,68,0,0
17983063,190,-8295,-447,2,71,0,0
17983068,282,-8297,-414,2,71,0,0
17983073,393,-8297,-374,2,66,0,0
17983078,507,-8296,-320,2,56,0,0
17983083,613,-8292,-249,2,41,0,0
17983088,703,-8290,-144,2,24,0,0
17983093,769,-8292,-17,2,4,0,0
17983098,803,-8293,96,2,-16,0,0
17983103,818,-8292,193,2,-35,0,0
17983108,812,-8294,268,2,-51,0,0
17983113,776,-8294,310,3,-63,0,0
17983118,717,-8296,320,3,-69,0,0
17983123,647,-8299,292,3,-70,0,0
17983128,581,-8304,260,2,-67,0,0
17983133,512,-8305,235,2,-61,-1,0
17983138,450,-8306,215,2,-52,-1,0
17983143,396,-8308,209,2,-43,0,0
17983148,350,-8314,212,2,-32,-1,0
17983153,317,-8316,228,1,-21,-1,0
17983158,297,-8316,244,1,-11,0,0
17983163,290,-8314,264,1,-3,-1,0
17983168,293,-8313,280,1,4,-1,0
17983173,300,-8311,290,1,8,-1,0
17983178,310,-8310,299,1,11,-1,0
17983183,317,-8310,312,1,13,-1,0
17983188,323,-8309,329,1,14,-1,0
17983193,335,-8308,350,0,15,-1,0
17983198,347,-8302,371,0,15,-1,0
17983203,364,-8300,387,0,15,-1,0
17983208,377,-8303,399,0,16,-1,0
17983213,390,-8303,401,0,16,-1,0
17983218,399,-8304,399,0,18,-1,0
17983223,397,-8304,390,0,20,-1,0
17983228,391,-8306,391,0,22,-1,0
17983233,386,-8309,401,0,23,-1,0
17983238,381,-8314,416,-1,23,-1,0
17983243,379,-8314,441,-1,21,-1,0
17983248,387,-8311,466,-1,18,-1,0
17983253,399,-8311,487,-1,15,-1,0
17983258,417,-8308,499,-1,12,-1,0
17983263,440,-8309,495,-1,10,-1,0
17983268,457,-8310,472,-1,7,-1,0
17983273,470,-8309,440,-1,5,-1,0
17983278,481,-8311,406,-1,3,-1,0
17983283,486,-8311,368,-1,1,-1,0
17983288,486,-8309,337,-1,0,-1,0
17983293,486,-8307,312,-1,-2,-1,0
17983298,489,-8306,295,-1,-2,-1,0
17983303,502,-8305,284,-1,-1,-1,0
17983308,519,-8305,274,-1,-1,-1,0
17983313,542,-8305,256,-1,0,-1,0
17983318,564,-8307,232,-1,1,-1,0
17983323,580,-8308,204,-1,1,-1,0
17983328,586,-8310,181,-1,1,-1,0
17983333,586,-8309,159,-1,2,-1,0
17983338,581,-8308,142,-1,2,-1,0
17983343,580,-8307,127,-1,3,-1,0
17983348,582,-8305,107,-1,3,-1,0
17983353,593,-8306,87,-1,2,-1,0
17983358,613,-8306,73,-1,1,-1,0
17983363,634,-8307,59,-1,-1,0,0
17983368,649,-8308,49,-1,-4,0,0
17983373,653,-8308,41,-1,-6,-1,0
17983378,649,-8309,43,-1,-6,0,0
17983383,641,-8310,44,-1,-6,0,0
17983388,629,-8309,53,-1,-6,0,0
17983393,621,-8311,56,-1,-5,0,0
17983398,616,-8312,44,-1,-5,0,0
17983403,620,-8311,32,-1,-5,0,0
17983408,633,-8307,15,-1,-7,0,0
17983413,658,-8309,5,-1,-13,0,0
17983418,673,-8308,4,-1,-19,0,0
17983423,669,-8309,16,-1,-25,0,0
17983428,663,-8309,50,-1,-29,0,0
17983433,665,-8310,87,-1,-31,0,0
17983438,663,-8309,125,-1,-32,0,0
17983443,662,-8307,149,-1,-32,0,0
17983448,672,-8309,114,0,-30,0,0
17983453,667,-8305,93,0,-28,0,0
17983458,656,-8303,43,0,-25,0,0
17983463,629,-8304,-7,-1,-20,0,0
17983468,597,-8303,-37,-1,-17,0,0
17983473,555,-8304,-47,-1,-14,0,0
17983478,519,-8306,-23,-1,-11,0,0
17983483,500,-8305,4,-1,-9,0,0
17983488,491,-8305,34,-1,-8,0,0
17983493,502,-8303,58,-1,-8,0,0
17983498,522,-8300,60,-1,-9,0,0
17983503,539,-8301,56,0,-10,0,0
17983508,553,-8304,37,-1,-11,0,0
17983513,551,-8308,13,-1,-13,0,0
17983518,535,-8308,-8,-1,-13,0,0
17983523,504,-8307,-32,-1,-12,0,0
17983528,472,-8308,-54,-1,-11,0,0
17983533,451,-8310,-65,0,-9,0,0
17983538,439,-8312,-71,0,-7,0,0
17983543,439,-8313,-79,0,-6,0,0
17983548,446,-8311,-84,0,-5,0,0
17983553,455,-8313,-80,0,-5,0,0
17983558,456,-8312,-64,0,-5,0,0
17983563,444,-8312,-45,0,-5,0,0
17983568,419,-8307,-15,0,-4,0,0
17983573,392,-8302,14,0,-4,0,0
17983578,367,-8301,40,0,-3,0,0
17983583,354,-8300,56,0,-4,0,0
17983588,348,-8300,79,0,-5,0,0
17983593,351,-8301,99,0,-7,0,0
17983598,368,-8303,123,0,-10,0,0
17983603,391,-8304,141,0,-14,0,0
17983608,409,-8305,159,0,-18,0,0
17983613,422,-8306,175,0,-21,0,0
17983618,426,-8303,180,0,-23,0,0
17983623,429,-8306,175,0,-24,0,0
17983628,429,-8308,162,0,-25,0,0
17983633,434,-8306,141,0,-27,0,0
17983638,447,-8305,121,0,-28,0,0
17983643,459,-8308,105,0,-29,0,0
17983648,479,-8306,91,0,-30,0,0
17983653,500,-8307,74,0,-32,0,0
17983658,528,-8304,46,0,-34,0,0
17983663,560,-8305,15,0,-35,0,0
17983668,594,-8302,-19,0,-37,0,0
17983673,623,-8301,-68,0,-38,0,0
17983678,645,-8300,-124,0,-40,0,0
17983683,667,-8299,-183,1,-41,0,0
17983688,683,-8301,-229,1,-43,0,0
17983693,688,-8300,-264,1,-44,0,0
17983698,676,-8302,-287,1,-46,0,0
17983703,650,-8303,-281,1,-47,0,0
17983708,613,-8302,-236,1,-47,0,0
17983713,564,-8301,-161,1,-47,0,0
17983718,513,-8301,-58,1,-46,0,0
17983723,468,-8303,53,1,-44,0,0
17983728,435,-8302,166,1,-41,0,0
17983733,412,-8302,267,1,-38,0,0
17983738,393,-8302,349,0,-35,0,0
17983743,381,-8305,398,0,-32,0,0
17983748,371,-8305,424,0,-29,0,0
17983753,362,-8304,425,0,-26,0,0
17983758,356,-8303,410,0,-23,0,0
17983763,359,-8303,375,0,-21,0,0
17983768,376,-8303,332,0,-19,0,0
17983773,404,-8302,288,0,-20,0,0
17983778,440,-8297,239,0,-21,0,0
17983783,476,-8298,193,0,-24,0,0
17983788,508,-8301,150,0,-26,0,0
17983793,533,-8302,117,0,-29,0,0
17983798,550,-8299,83,0,-31,0,0
17983803,558,-8298,45,0,-33,0,0
17983808,556,-8295,15,0,-34,0,0
17983813,542,-8296,-6,0,-34,0,0
17983818,521,-8296,-17,0,-33,0,0
17983823,494,-8299,-20,0,-31,0,0
17983828,463,-8301,-13,0,-28,0,0
17983833,436,-8302,2,0,-25,0,0
17983838,411,-8300,25,0,-21,0,0
17983843,395,-8299,50,0,-18,0,0
17983848,385,-8299,83,0,-16,0,0
17983853,377,-8299,110,0,-14,0,0
17983858,378,-8299,143,0,-13,0,0
17983863,391,-8300,169,0,-13,0,0
17983868,417,-8302,199,0,-15,0,0
17983873,446,-8303,229,0,-19,0,0
17983878,473,-8304,252,0,-24,0,0
17983883,490,-8305,266,0,-29,0,0
17983888,495,-8305,266,0,-33,0,0
17983893,487,-8303,250,0,-36,0,0
17983898,467,-8304,225,0,-36,0,0
17983903,440,-8304,198,0,-36,0,0
17983908,413,-8305,171,0,-35,0,0
17983913,388,-8307,150,0,-34,0,0
17983918,367,-8308,135,0,-32,0,0
17983923,356,-8309,129,0,-30,0,0
17983928,361,-8311,137,0,-28,0,0
17983933,373,-8312,152,0,-27,0,0
17983938,387,-8312,173,0,-27,0,0
17983943,398,-8312,189,0,-28,0,0
17983948,403,-8313,207,0,-29,0,0
17983953,400,-8312,220,0,-29,0,0
17983958,391,-8306,229,0,-30,0,0
17983963,378,-8306,236,0,-29,0,0
17983968,367,-8307,238,-1,-29,0,0
17983973,361,-8309,233,-1,-28,0,0
17983978,355,-8313,225,-1,-26,0,0
17983983,352,-8314,219,-1,-24,0,0
17983988,351,-8314,213,-1,-21,0,0
17983993,356,-8316,209,-1,-18,-1,0
17983998,368,-8312,211,-1,-17,-1,0
17984003,381,-8309,219,-1,-17,-1,0
17984008,397,-8307,238,-1,-19,0,0
17984013,410,-8305,264,-1,-22,-1,0
17984018,419,-8305,280,-1,-24,0,0
17984023,421,-8304,286,-1,-25,0,0
17984028,418,-8304,276,-1,-25,0,0
17984033,414,-8305,247,-1,-23,-1,0
17984038,408,-8308,206,-1,-21,-1,0
17984043,399,-8313,160,-1,-19,-1,0
17984048,383,-8311,111,-1,-17,-1,0
17984053,367,-8310,65,-1,-14,-1,0
17984058,352,-8309,27,-1,-10,-1,0
17984063,338,-8308,0,-1,-6,-1,0
17984068,330,-8306,-20,-1,-1,-1,0
17984073,327,-8305,-39,-1,3,-1,0
17984078,329,-8305,-51,-1,6,-1,0
17984083,337,-8308,-71,-1,8,-1,0
17984088,346,-8310,-89,-1,9,-1,0
17984093,363,-8309,-102,-1,10,-1,0
17984098,381,-8308,-98,-1,11,-1,0
17984103,398,-8309,-95,-1,11,-1,0
17984108,411,-8310,-90,0,10,-1,0
17984113,423,-8309,-82,0,10,-1,0
17984118,439,-8312,-82,0,9,-1,0
17984123,455,-8313,-82,0,7,-1,0
17984128,463,-8314,-85,0,6,-1,0
17984133,467,-8312,-87,0,5,-1,0
17984138,468,-8313,-91,0,5,-1,0
17984143,468,-8314,-100,0,7,0,0
