millis,ax,ay,az,gx,gy,gz,label
46624,810,-8403,-205,-4,47,1,0
46629,885,-8422,-245,-3,43,1,0
46634,955,-8447,-273,-3,36,1,0
46638,988,-8477,-269,-3,29,1,0
46643,759,-8498,-190,-3,21,0,0
46649,609,-8501,-179,-3,8,-2,0
46653,375,-8493,-167,-2,-1,-1,0
46658,426,-8471,-277,-2,-6,-1,0
46663,536,-8461,-369,-2,0,-1,0
46668,771,-8462,-492,-2,5,-2,0
46673,812,-8472,-521,-2,5,-2,0
46678,812,-8471,-567,-2,-6,-2,0
46683,691,-8460,-554,-1,-17,-2,0
46688,632,-8442,-585,-1,-23,-2,0
46693,590,-8426,-603,-1,-17,-2,0
46698,626,-8424,-645,-1,-9,-3,0
46703,611,-8433,-650,-1,-2,-3,0
46708,628,-8438,-660,-1,-3,-3,0
46713,607,-8440,-650,-1,-7,-3,0
46718,644,-8439,-662,-1,-11,-3,0
46723,669,-8444,-674,-1,-11,-3,0
46728,707,-8458,-697,-1,-10,-4,0
46733,696,-8479,-710,-1,-11,-4,0
46738,692,-8500,-726,-1,-13,-4,0
46743,664,-8523,-740,-1,-16,-4,0
46748,670,-8541,-764,-1,-18,-4,0
46753,676,-8557,-792,-1,-17,-5,0
46758,685,-8574,-809,-1,-17,-5,0
46763,676,-8588,-827,-1,-18,-5,0
46768,669,-8594,-823,-1,-19,-5,0
46773,661,-8592,-824,-1,-20,-6,0
46779,676,-8583,-807,-2,-21,-6,0
46783,701,-8580,-797,-2,-21,-6,0
46788,730,-8575,-774,-2,-23,-6,0
46794,765,-8570,-755,-2,-25,-6,0
46798,804,-8565,-724,-3,-27,-6,0
46804,847,-8560,-711,-3,-30,-6,0
46809,897,-8551,-686,-3,-34,-6,0
46814,946,-8544,-676,-3,-37,-6,0
46819,985,-8544,-659,-3,-42,-6,0
46824,1016,-8548,-638,-4,-46,-6,0
46830,1035,-8555,-605,-4,-50,-6,0
46835,1042,-8565,-583,-4,-53,-5,0
46839,1041,-8580,-564,-4,-56,-5,0
46844,1024,-8593,-555,-5,-58,-5,0
46850,993,-8608,-546,-5,-59,-5,0
46855,966,-8617,-548,-5,-60,-4,0
46860,927,-8619,-536,-5,-60,-4,0
46865,866,-8619,-524,-5,-59,-4,0
46871,814,-8619,-517,-5,-57,-4,0
46876,761,-8622,-500,-5,-53,-3,0
46882,706,-8632,-480,-6,-50,-3,0
46886,669,-8653,-451,-6,-49,-3,0
46892,630,-8678,-408,-6,-47,-2,0
46897,588,-8705,-370,-6,-47,-2,0
46902,561,-8736,-326,-6,-48,-2,0
46906,524,-8766,-288,-6,-49,-2,0
46911,482,-8790,-255,-6,-50,-2,0
46917,459,-8818,-228,-7,-50,-2,0
46922,429,-8846,-197,-7,-50,-1,0
46928,405,-8874,-168,-7,-50,-1,0
46933,392,-8891,-147,-7,-50,-1,0
46938,374,-8899,-128,-7,-48,-1,0
46944,363,-8897,-114,-7,-47,-1,0
46950,355,-8887,-107,-7,-44,0,0
46955,345,-8868,-107,-7,-42,0,0
46959,341,-8840,-119,-7,-40,0,0
46964,326,-8800,-136,-7,-38,0,0
46969,306,-8753,-146,-7,-37,1,0
46973,287,-8703,-159,-8,-35,1,0
46978,271,-8656,-161,-7,-33,1,0
46983,261,-8609,-153,-7,-31,1,0
46988,258,-8561,-147,-7,-30,1,0
46993,265,-8512,-140,-7,-29,1,0
46998,273,-8463,-144,-7,-29,2,0
47002,275,-8409,-140,-7,-30,2,0
47007,271,-8351,-134,-7,-31,2,0
47012,258,-8289,-118,-7,-31,2,0
47017,241,-8223,-111,-7,-30,2,0
47021,220,-8157,-104,-7,-30,2,0
47027,198,-8091,-104,-7,-29,2,0
47031,180,-8022,-115,-7,-29,2,0
47036,169,-7957,-125,-7,-28,2,0
47041,158,-7894,-134,-7,-28,2,0
47047,144,-7835,-139,-7,-27,2,0
47052,129,-7786,-140,-6,-27,2,0
47057,110,-7743,-133,-6,-26,2,0
47062,89,-7709,-117,-6,-26,2,0
47067,69,-7682,-101,-6,-25,2,0
