millis,ax,ay,az,gx,gy,gz,label
27728,490,-8288,120,-1,-1,-2,0
27733,490,-8288,122,-1,-1,-2,0
27738,492,-8289,126,-1,-1,-2,0
27743,497,-8289,140,0,-1,-2,0
27748,503,-8287,164,0,-2,-2,0
27753,511,-8286,191,0,-2,-2,0
27758,512,-8285,222,0,-2,-2,0
27763,510,-8283,256,-1,-2,-2,0
27768,509,-8282,293,-1,-2,-2,0
27773,511,-8283,326,-1,-2,-2,0
27778,518,-8285,349,-1,-2,-2,0
27783,526,-8284,367,-1,-1,-2,0
27788,531,-8284,383,-1,-1,-2,0
27793,533,-8286,392,-2,-2,-2,0
27798,532,-8286,394,-2,-2,-2,0
27803,533,-8287,384,-2,-1,-2,0
27808,529,-8287,368,-2,-1,-2,0
27813,526,-8288,345,-2,-1,-2,0
27818,521,-8289,311,-2,0,-2,0
27823,510,-8290,275,-2,0,-2,0
27828,501,-8290,240,-2,1,-2,0
27833,500,-8288,209,-2,1,-2,0
27838,498,-8287,176,-1,2,-2,0
27843,500,-8288,152,-1,3,-2,0
27848,513,-8288,130,-1,2,-2,0
27853,527,-8290,115,-1,1,-2,0
27858,545,-8292,111,-1,0,-2,0
27863,561,-8293,114,-1,-1,-2,0
27868,573,-8291,116,-1,-2,-2,0
27873,585,-8290,129,-1,-3,-2,0
27878,599,-8289,145,-1,-3,-2,0
27883,609,-8285,162,-1,-3,-2,0
27888,618,-8287,182,-1,-2,-2,0
27893,626,-8289,204,-1,-2,-2,0
27898,636,-8289,220,-1,-2,-2,0
27903,643,-8290,237,-1,-2,-2,0
27908,643,-8290,249,-1,-2,-1,0
27913,642,-8290,253,-1,-2,-1,0
27918,640,-8287,252,-2,-1,-1,0
27923,639,-8287,252,-2,-1,-1,0
27928,639,-8288,246,-2,-1,-1,0
27933,636,-8288,234,-2,-1,-1,0
27938,630,-8289,222,-1,-1,-1,0
27943,623,-8290,209,-1,-2,-1,0
27948,614,-8289,194,-1,-2,-1,0
27953,604,-8290,184,-1,-2,-1,0
27958,598,-8290,177,-1,-2,-1,0
27963,593,-8293,179,-1,-2,-1,0
27968,584,-8291,181,-1,-2,-1,0
27973,577,-8287,179,-1,-3,-1,0
27978,573,-8286,189,-1,-3,-1,0
27983,565,-8283,204,-1,-2,-1,0
27988,558,-8283,220,-1,-2,-1,0
27993,553,-8282,238,-1,-2,-1,0
27998,545,-8282,264,-1,-2,-1,0
28003,539,-8280,284,-1,-2,-1,0
28008,535,-8279,308,-1,-2,-1,0
28013,532,-8281,323,-1,-3,-1,0
28018,526,-8280,340,-1,-3,-1,0
28023,518,-8277,353,-2,-2,-1,0
28028,512,-8280,365,-2,-2,-1,0
28033,505,-8281,368,-2,-2,-1,0
28038,497,-8279,368,-2,-2,-1,0
28043,490,-8278,368,-2,-2,-1,0
28048,484,-8278,360,-2,-2,-1,0
28053,475,-8279,348,-2,-2,-1,0
28058,466,-8277,376,-2,-2,-2,0
28063,442,-8278,354,-2,-1,-2,0
28068,458,-8276,373,-2,-1,-2,0
28073,488,-8276,393,-2,-3,-2,0
28078,473,-8278,364,-3,-5,-1,0
28083,459,-8278,358,-2,-4,-1,0
28088,430,-8285,309,-2,-3,-1,0
28093,396,-8284,279,-2,-1,-2,0
28098,395,-8286,228,-2,0,-2,0
28103,345,-8291,171,-2,2,-2,0
28108,332,-8289,143,-2,3,-2,0
28113,316,-8288,114,-2,3,-2,0
28118,312,-8288,101,-2,3,-2,0
28123,346,-8291,86,-2,0,-2,0
28128,347,-8291,101,-2,-3,-2,0
28133,338,-8289,96,-2,-4,-2,0
28138,317,-8287,125,-2,-2,-3,0
28143,325,-8288,96,-2,0,-3,0
28148,323,-8288,82,-2,0,-3,0
28153,308,-8291,60,-2,1,-3,0
28158,295,-8295,32,-2,2,-3,0
28163,289,-8290,48,-2,4,-3,0
28168,325,-8290,26,-2,3,-3,0
28173,341,-8286,45,-2,1,-3,0
28178,353,-8285,50,-2,0,-3,0
28183,352,-8289,44,-1,1,-3,0
28188,350,-8289,48,-1,2,-3,0
28193,361,-8290,22,-1,2,-3,0
28198,356,-8287,23,-1,3,-3,0
28203,366,-8289,9,-2,7,-3,0
28208,390,-8291,6,-2,22,-3,0
28213,455,-8288,25,-2,46,-2,0
28218,571,-8287,26,-2,64,-1,0
28223,683,-8283,54,-2,70,-1,0
28228,760,-8283,61,-2,66,-2,0
28233,855,-8280,74,-1,54,-3,0
28238,912,-8278,91,-1,38,-3,0
28243,967,-8280,89,-1,18,-4,0
28248,987,-8279,99,-1,-3,-3,0
28253,960,-8281,82,-1,-18,-2,0
28258,916,-8282,83,-1,-24,-2,0
28263,850,-8283,85,0,-22,-1,0
28268,793,-8286,74,0,-15,-1,0
28273,738,-8284,86,0,-7,-1,0
28278,709,-8285,95,0,0,-1,0
28283,717,-8286,132,0,4,-2,0
28288,738,-8285,172,-1,5,-2,0
28293,775,-8280,203,-1,4,-1,0
28298,819,-8279,238,-1,2,-1,0
28303,849,-8278,251,-1,-2,-1,0
28308,850,-8278,262,-1,-5,0,0
28313,820,-8280,260,-1,-7,0,0
28318,777,-8280,263,0,-9,-1,0
28323,716,-8281,276,0,-10,-1,0
28328,668,-8284,300,-1,-12,-1,0
28333,630,-8286,336,-1,-15,-1,0
28338,591,-8285,375,-1,-19,-1,0
28343,549,-8282,412,-1,-23,-1,0
28348,508,-8282,437,-2,-25,-1,0
28353,475,-8281,438,-2,-27,-1,0
28358,450,-8286,407,-2,-28,-1,0
28363,418,-8290,346,-2,-29,-1,0
28368,385,-8293,284,-2,-29,-1,0
28373,347,-8293,213,-2,-27,-1,0
28378,311,-8291,151,-1,-23,-2,0
28383,272,-8290,114,-1,-18,-2,0
28388,241,-8293,83,-1,-11,-2,0
28393,230,-8294,88,-1,-5,-2,0
28398,243,-8293,114,-2,1,-2,0
28403,277,-8291,155,-2,4,-2,0
28408,304,-8289,185,-2,5,-2,0
28413,347,-8289,199,-2,5,-2,0
28418,383,-8290,198,-2,3,-2,0
28423,398,-8291,181,-2,1,-2,0
28428,412,-8293,162,-2,0,-2,0
28433,411,-8292,143,-2,-1,-3,0
28438,412,-8294,123,-2,-1,-3,0
28443,419,-8294,122,-2,0,-3,0
28448,423,-8295,122,-2,1,-3,0
28453,426,-8294,115,-2,2,-3,0
28458,434,-8298,113,-1,4,-3,0
