millis,ax,ay,az,gx,gy,gz,label
73317,116,-8191,-243,-2,-1,0,0
73322,115,-8191,-243,-2,-1,0,0
73327,114,-8191,-242,-2,-1,0,0
73333,116,-8193,-239,-2,-1,0,0
73338,119,-8193,-241,-2,-1,0,0
73344,123,-8191,-240,-2,-1,0,0
73350,125,-8192,-241,-2,-1,0,0
73356,128,-8192,-248,-2,-1,0,0
73362,132,-8192,-255,-2,-1,0,0
73367,132,-8191,-257,-2,-1,0,0
73373,135,-8194,-256,-2,-1,0,0
73378,135,-8196,-253,-2,-1,0,0
73383,136,-8196,-250,-2,-1,0,0
73387,133,-8196,-244,-2,-1,0,0
73392,130,-8196,-235,-2,-1,0,0
73398,132,-8197,-228,-2,-1,0,0
73404,131,-8197,-224,-2,-1,0,0
73409,133,-8195,-226,-2,-1,0,0
73415,133,-8198,-224,-2,-1,0,0
73421,134,-8199,-225,-2,-1,0,0
73426,136,-8200,-224,-2,-1,0,0
73432,136,-8202,-221,-2,-1,0,0
73438,134,-8202,-215,-2,-1,0,0
73444,130,-8203,-211,-2,-1,0,0
73448,125,-8199,-207,-2,-1,0,0
73452,121,-8195,-210,-2,-1,0,0
73456,119,-8195,-220,-2,-1,0,0
73460,118,-8194,-226,-2,-1,0,0
73465,117,-8195,-225,-2,-1,0,0
73471,117,-8196,-234,-2,-1,0,0
73476,117,-8193,-239,-2,-1,0,0
73480,122,-8192,-233,-2,-1,0,0
73485,129,-8189,-231,-2,-1,0,0
73491,137,-8189,-226,-2,-1,0,0
73497,143,-8188,-224,-2,-1,0,0
73503,147,-8188,-223,-2,-1,0,0
73507,148,-8190,-220,-2,-1,0,0
73514,147,-8190,-219,-2,-1,0,0
73520,145,-8192,-220,-2,-1,0,0
73525,144,-8189,-221,-2,-1,0,0
73531,142,-8190,-222,-2,-1,0,0
73537,141,-8193,-223,-2,0,0,0
73543,142,-8193,-222,-2,0,0,0
73547,145,-8194,-221,-2,0,0,0
73553,145,-8193,-225,-2,-1,0,0
73558,145,-8194,-230,-2,-1,0,0
73564,143,-8196,-233,-2,-1,0,0
73569,139,-8195,-238,-2,-1,0,0
73576,137,-8195,-244,-2,-1,0,0
73580,135,-8196,-244,-2,-1,0,0
73584,132,-8195,-246,-2,-1,0,0
73588,131,-8195,-248,-2,-1,0,0
73592,127,-8195,-250,-2,-1,0,0
73596,127,-8195,-249,-2,-1,0,0
73600,123,-8197,-250,-2,-1,0,0
73604,115,-8196,-253,-2,-1,0,0
73608,109,-8195,-257,-2,-1,0,0
73612,103,-8196,-261,-2,-1,0,0
73616,97,-8196,-264,-2,-1,0,0
73620,95,-8197,-262,-2,-1,0,0
73625,96,-8196,-259,-2,-1,0,0
73629,96,-8192,-260,-2,-1,0,0
73633,100,-8193,-263,-2,-1,0,0
73637,104,-8194,-266,-2,-1,0,0
73641,108,-8194,-269,-2,-1,0,0
73645,111,-8191,-268,-2,-1,0,0
73649,110,-8189,-263,-2,-1,0,0
73653,110,-8190,-262,-2,-1,0,0
73657,113,-8189,-262,-2,-1,0,0
73661,115,-8188,-255,-2,-1,0,0
73665,116,-8190,-252,-2,-1,0,0
73669,117,-8191,-257,-2,-1,0,0
73673,116,-8187,-259,-2,-1,0,0
73678,116,-8189,-263,-2,-1,0,0
73683,120,-8190,-263,-2,-1,0,0
73688,122,-8187,-259,-2,-1,0,0
73693,123,-8189,-256,-2,-1,0,0
73698,123,-8188,-255,-2,-1,0,0
73703,125,-8188,-254,-2,-1,0,0
73708,129,-8185,-252,-2,-1,0,0
73713,133,-8185,-251,-2,-1,0,0
73718,134,-8185,-251,-2,-1,0,0
73723,136,-8185,-252,-2,-1,0,0
73728,135,-8185,-254,-2,-1,0,0
73733,134,-8184,-255,-2,-1,0,0
73738,134,-8184,-257,-2,-1,0,0
73743,137,-8185,-253,-2,-1,0,0
73748,140,-8186,-251,-2,-1,0,0
73753,143,-8186,-247,-2,-1,0,0
73758,147,-8186,-242,-2,-1,0,0
73763,149,-8189,-241,-2,-1,0,0
73768,152,-8192,-243,-2,-1,0,0
73773,153,-8193,-243,-2,-1,0,0
73778,151,-8190,-248,-2,-1,0,0
73783,146,-8191,-252,-2,-1,0,0
73788,144,-8192,-252,-2,-1,0,0
73793,145,-8193,-252,-2,-1,0,0
73798,142,-8192,-250,-2,-1,0,0
73803,142,-8191,-242,-2,-1,0,0
73808,142,-8190,-236,-2,-1,0,0
73813,143,-8193,-233,-2,-1,0,0
73818,138,-8194,-234,-2,-1,0,0
73823,136,-8197,-236,-2,-1,0,0
73828,135,-8197,-235,-2,-1,0,0
73833,136,-8196,-236,-2,-1,0,0
73838,137,-8197,-235,-2,-1,0,0
73843,135,-8196,-236,-2,-1,0,0
73848,133,-8195,-239,-2,0,0,0
73853,137,-8195,-242,-2,-1,0,0
73858,135,-8191,-241,-2,-1,0,0
73863,134,-8191,-240,-2,-1,0,0
73868,132,-8190,-232,-2,-1,0,0
73874,130,-8188,-231,-2,-1,0,0
73879,126,-8189,-229,-2,-1,0,0
73884,124,-8191,-231,-2,-1,0,0
73889,119,-8192,-232,-2,-1,0,0
73894,112,-8193,-237,-2,-1,0,0
73900,104,-8194,-242,-2,-1,0,0
73905,99,-8197,-247,-2,-1,0,0
73911,99,-8195,-246,-2,-1,0,0
73916,95,-8192,-244,-2,-1,0,0
73922,92,-8191,-244,-2,-1,0,0
73926,91,-8194,-240,-2,-1,0,0
