millis,Ngon_1,Ngon_2,Ngon_3,Ngon_4,Ngon_5,X,Y,Z,mlabel
293703,187,246,212,391,289,-3.84,-8.71,1.57,4
293804,189,229,197,364,271,-4.71,-8.16,1.29,4
293903,179,223,176,328,244,-6.16,-6.75,-0.2,4
294003,171,221,164,300,224,-8.08,-5.18,-1.8,0
294203,167,217,155,275,203,-9.85,-2.75,-3.41,0
294303,166,216,155,273,199,-9.77,-2.39,-3.14,0
294403,165,216,154,272,200,-9.22,-2,-3.41,0
294503,165,216,154,272,199,-8.9,-1.96,-2.98,0
294603,164,217,154,271,199,-9.3,-2.31,-2.86,0
294703,165,217,158,273,203,-9.73,-2.51,-3.53,0
294803,168,223,165,292,220,-9.85,-3.84,-2.63,0
294903,175,224,172,317,234,-8.32,-6.55,-0.82,4
295003,185,223,182,365,265,-7.06,-7.45,1.73,4
295103,181,216,188,368,278,-5.06,-7.73,3.53,4
295203,191,245,217,407,299,-3.96,-8.24,3.18,4
295303,191,263,221,417,314,-3.77,-8.55,2.67,4
295403,192,264,219,418,320,-3.53,-9.38,2.79,4
295503,191,263,217,415,318,-4.04,-9.65,2.51,4
295603,190,262,217,413,314,-3.96,-9.1,2.51,4
295703,188,251,212,404,298,-4.2,-8.94,1.92,4
295803,186,230,199,373,273,-4.63,-8.16,0.9,4
295903,175,224,187,344,253,-6.47,-7.53,-0.59,4
296003,170,223,175,315,233,-7.57,-5.37,-1.88,4
296103,167,221,165,293,216,-8.9,-4.47,-2.43,0
296203,167,219,164,284,209,-9.65,-3.26,-2.67,0
296303,165,217,162,277,207,-9.92,-2.59,-2.63,0
296403,155,206,155,265,200,-8.79,-2.2,-3.06,0
296503,156,204,152,256,188,-9.18,-2.24,-3.1,0
296603,152,198,161,273,202,-9.1,-2.12,-2.86,0
296704,161,209,154,262,195,-10.04,-2.2,-3.26,0
296803,166,216,162,277,211,-11.41,-4.31,-2.31,0
296903,175,221,171,307,230,-9.02,-5.88,-0.12,4
297004,181,218,179,340,248,-6.32,-7.02,1.53,4
297103,189,224,204,376,276,-4.16,-7.69,1.69,4
297203,192,233,218,395,289,-3.02,-8.16,1.49,4
297403,191,262,232,423,316,-3.96,-9.49,2,4
297503,191,262,230,418,315,-4.12,-9.77,2.08,4
297603,191,261,226,414,311,-3.8,-9.53,2.2,4
297703,189,246,219,400,296,-4,-9.14,2.35,4
297803,187,228,200,367,273,-4.16,-8.9,1.45,4
297903,183,225,185,341,253,-6.08,-7.57,-0.04,4
298003,176,223,173,316,235,-7.53,-6.83,-0.94,4
298103,172,221,168,299,227,-7.41,-5.26,-1.73,0
298203,170,220,165,293,223,-9.45,-4.59,-2.24,0
298303,168,217,161,286,217,-9.1,-3.41,-2.94,0
298403,163,213,157,276,209,-9.1,-2.94,-2.9,0
298503,165,214,158,276,208,-8.94,-2.28,-3.18,0
298603,164,213,157,274,205,-8.75,-1.84,-3.02,0
298703,165,215,158,277,208,-8.83,-2.2,-2.82,0
298803,165,214,158,277,207,-9.92,-2.59,-3.06,0
298903,165,217,166,299,225,-10.87,-4.51,-2.16,0
299003,165,214,168,311,236,-9.02,-6.43,-0.47,4
299103,169,213,193,357,269,-6.83,-7.41,1.18,4
299203,183,234,221,387,286,-4.79,-8.12,1.88,4
299303,189,252,237,400,301,-3.88,-8.2,1.96,4
299403,191,264,240,405,313,-3.96,-8.28,2.24,4
299503,192,269,234,400,310,-4.39,-9.02,2.28,4
299603,191,267,232,397,307,-4.71,-9.57,1.88,4
299703,189,263,229,394,301,-4.12,-9.06,1.8,4
299803,185,239,213,375,280,-4.39,-8.98,1.77,4
299904,185,227,190,351,261,-5.06,-7.69,1.29,4
300003,180,226,177,328,243,-7.3,-6.71,0,4
300103,171,222,165,301,223,-7.61,-5.65,-1.26,4
300204,168,217,159,286,213,-8.79,-3.69,-2.71,0
300303,158,208,149,279,209,-9.85,-3.1,-2.79,0
