millis,Ngon_1,Ngon_2,Ngon_3,Ngon_4,Ngon_5,X,Y,Z
53103,179,211,149,269,195,2.71,3.49,-8.67
53203,171,199,141,254,184,2.08,3.61,-7.3
53303,177,207,146,264,192,1.69,3.02,-7.88
53403,180,211,149,267,194,2.2,3.45,-8.2
53504,178,207,146,260,191,2.59,2.86,-8.2
53603,179,209,148,266,194,2.9,2.55,-8.59
53703,178,208,147,266,193,2.9,1.77,-8.39
53804,177,208,148,265,193,2.67,2.2,-8.51
53903,179,209,147,265,193,3.41,1.49,-8.36
54003,177,207,146,264,193,3.69,1.65,-8.59
54203,162,193,134,240,174,3.41,1.26,-8.51
54303,177,208,150,265,194,3.84,0.9,-8.2
54403,181,215,153,273,199,3.53,0.9,-8.63
54503,178,212,152,270,197,3.69,0.94,-8.67
54603,178,212,150,269,197,3.61,1.1,-8.63
54703,178,212,152,269,196,3.77,0.82,-8.36
54803,177,212,154,271,196,3.73,1.02,-8.59
54903,176,211,153,270,196,3.69,0.94,-8.39
55003,175,211,154,269,195,3.69,1.22,-8.47
55103,177,210,153,266,196,3.26,1.29,-8.47
55203,178,212,150,270,196,3.45,1.02,-8.43
55303,176,214,152,269,196,3.57,1.06,-8.55
55403,176,212,153,270,195,3.37,1.22,-8.43
55503,176,213,153,269,196,3.37,1.18,-8.43
55603,174,212,152,269,196,3.41,1.45,-8.79
55703,176,212,152,269,196,3.26,1.37,-8.51
55803,175,210,153,267,194,3.18,1.14,-8.47
55903,162,198,143,255,185,3.3,1.22,-8.51
56003,162,191,139,245,177,3.1,1.22,-8.39
56103,171,206,148,263,191,3.37,1.1,-8.51
56203,178,211,151,266,195,3.22,1.26,-8.9
56303,174,211,148,266,192,3.1,1.18,-8.67
56403,170,205,149,262,190,2.79,1.14,-8.67
56503,172,200,149,259,190,3.1,0.86,-8.47
56603,168,204,147,260,187,3.1,0.67,-8.71
56704,159,204,145,257,189,2.82,0.51,-8.71
56803,155,199,143,253,186,3.69,0.78,-8.79
56903,167,205,148,261,189,4.28,0.9,-8.63
57004,171,208,148,265,192,3.84,0.43,-8.28
57103,161,208,145,266,193,2.75,0.63,-8.12
57203,169,206,148,266,193,3.57,0.55,-8.43
57403,168,207,148,264,192,3.69,0.63,-8.24
57503,163,201,143,257,184,4.59,0.67,-8.47
57603,163,200,144,256,187,4.43,0.9,-8.32
57703,170,209,149,268,194,4.59,0.67,-8.08
57803,166,207,146,264,192,4.94,0.98,-8.2
57903,162,204,145,262,190,4.35,0.86,-8.24
58003,165,204,146,262,190,4.75,0.59,-8.36
58103,164,205,145,262,190,4.55,0.67,-8.08
58203,165,204,146,263,190,4.08,0.51,-8.08
58303,164,205,145,263,190,4.63,0.63,-8.28
58403,164,205,145,263,190,4.71,0.59,-8.24
58503,167,208,148,267,193,4.9,0.59,-8.16
58603,169,210,147,269,195,4.71,0.59,-7.85
58703,169,210,136,269,195,4.79,0.63,-8
58803,164,205,145,262,190,4.31,0.59,-8.16
58903,170,213,151,274,198,5.02,0.55,-7.92
59003,170,213,149,273,198,4.79,0.63,-7.85
59103,167,210,149,270,195,4.86,0.98,-8.08
59203,164,209,146,268,193,4.86,0.78,-7.96
59303,164,207,145,265,192,4.94,0.82,-8.08
59403,161,206,144,264,191,4.82,1.06,-8.28
59503,163,206,145,264,191,4.9,1.06,-8.04
59603,163,186,144,265,192,4.67,0.82,-8.2
59703,164,207,147,266,193,4.82,0.75,-8
59803,164,208,146,267,192,4.86,0.94,-7.88
59904,165,207,145,267,193,4.9,0.98,-8.04
60003,164,208,145,267,193,4.98,0.82,-8.28
60103,165,208,128,267,193,4.63,0.63,-7.96
60204,169,214,150,274,193,4.79,0.78,-7.88
60303,169,214,150,274,198,4.79,0.9,-7.81
60403,169,216,149,274,198,4.9,0.9,-8.16
60603,168,212,149,273,197,4.86,1.18,-7.96
60703,166,209,147,269,195,4.82,1.37,-7.65
60803,166,210,148,271,195,4.71,1.73,-7.85
60903,166,209,146,271,196,4.63,2.31,-7.96
61003,165,210,149,270,195,4.24,3.02,-8.04
61103,166,210,149,271,195,3.69,3.26,-7.61
61203,165,210,149,270,195,3.92,3.69,-7.73
61303,166,210,149,271,196,3.96,4,-7.73
61403,162,206,147,266,192,3.57,4.08,-7.49
61503,162,192,146,265,192,4.24,3.96,-7.81
61603,162,205,146,263,191,3.77,3.73,-7.61
61703,159,203,145,261,189,3.92,3.92,-7.65
61803,163,208,148,266,194,4.35,3.96,-7.49
61903,165,207,149,268,194,4.08,3.73,-7.57
62003,165,209,150,269,195,3.8,3.53,-7.65
62103,165,209,148,269,195,4.12,3.73,-7.77
62203,164,206,149,268,195,4.04,3.37,-7.69
62303,168,209,149,268,194,3.57,3.14,-7.81
62403,163,208,148,268,193,3.45,3.1,-7.77
62503,164,208,142,267,194,3.37,2.98,-7.88
62603,165,209,149,268,194,3.57,2.86,-8.04
62703,166,208,148,268,194,3.45,2.75,-8.16
62803,166,207,148,268,194,3.88,2.98,-8.08
62903,166,208,150,269,195,4.75,2.94,-7.81
63003,167,208,148,268,194,4.79,3.3,-7.18
63104,166,209,150,270,194,4.43,3.14,-7.37
63203,166,208,149,269,194,3.84,2.86,-7.53
63303,166,208,149,265,196,4.71,2.82,-8.12
63404,167,208,149,268,196,4.71,2.94,-7.88
63503,167,208,151,268,195,4.43,2.86,-7.73
63603,168,209,151,269,197,4.24,2.82,-7.88
63803,164,206,146,263,193,4.24,2.82,-7.65
63903,167,208,148,267,193,4.2,2.79,-8.04
64003,166,205,148,265,196,4.16,2.71,-8.12
64103,168,206,148,264,193,4.31,2.47,-7.92
64203,167,208,147,271,193,4.24,2.55,-8.2
64303,170,210,151,269,198,4,2.51,-7.92
64403,163,201,144,260,187,4.35,2.35,-7.65
64503,169,210,149,268,196,4.43,2.2,-8
64603,169,210,151,272,196,4.47,2.47,-7.88
64703,166,211,151,271,196,4.16,2.47,-8.12
64803,170,210,151,269,197,4.28,2.28,-8.08
64903,168,208,151,269,195,4.04,1.88,-8.24
65003,169,211,150,269,195,3.65,1.77,-8.71
65103,171,210,150,269,196,2.51,1.26,-8.55
65203,169,212,149,269,194,0.98,0.59,-8.87
65303,163,202,145,263,188,0.86,0.59,-8.98
65403,171,209,149,267,194,2.08,0.59,-9.1
65503,168,209,149,271,193,2.28,0.67,-8.94
65603,171,211,148,269,194,2.2,0.47,-8.75
65703,171,210,150,268,196,4.28,0.51,-8.36
65803,172,213,146,268,195,3.8,0.67,-7.88
65903,170,209,149,270,195,6.59,1.8,-7.34
66003,170,210,150,270,194,7.14,2.16,-6.28
66103,169,212,150,268,196,7.41,2.24,-5.61
66203,171,211,148,265,196,6.71,2.55,-6.24
66304,171,211,149,269,196,7.65,2.24,-6.63
66403,171,212,150,272,196,4.9,2.04,-7.34
66503,166,203,147,265,194,2.51,2.31,-8.47
66604,170,208,148,267,195,3.45,2.47,-8.47
66703,170,207,147,268,196,4.31,2.9,-8.12
66803,170,208,151,270,197,3.73,3.84,-7.49
67003,171,210,151,274,200,3.33,5.1,-6.83
67103,168,205,149,268,196,3.88,5.1,-6.98
67203,169,206,149,267,196,3.1,5.73,-6.47
67303,169,208,150,273,199,2.67,6.2,-6.2
67403,168,208,150,270,198,1.61,6.75,-6.2
67503,171,210,150,273,201,0.75,6.94,-6.51
67603,161,197,136,247,183,-1.33,7.02,-6.39
67703,170,211,153,277,204,-1.37,7.41,-6.28
67803,170,209,151,273,201,-1.73,6.83,-5.69
67903,173,214,154,279,206,-3.37,6.43,-4.9
68003,160,194,152,277,204,-4.12,6.12,-5.26
68103,168,207,149,272,201,-5.61,5.57,-5.22
68203,170,212,152,277,204,-6.43,4.86,-4.59
68303,174,216,155,282,209,-7.37,4.16,-4
68403,159,204,150,267,204,-7.85,3.53,-3.41
68503,160,201,135,262,195,-8.63,2.79,-2.79
68603,148,212,149,278,206,-9.22,2,-2.04
68703,144,199,142,260,192,-9.18,1.26,-1.96
68803,147,207,148,272,199,-9.61,0.71,-1.57
68903,143,200,144,260,193,-9.69,0.16,-0.43
69003,153,206,148,270,198,-9.96,-0.43,0.67
69103,154,207,149,270,199,-9.85,-1.1,2.16
69203,160,218,153,277,203,-9.92,-1.84,3.26
69303,155,209,151,274,201,-9.3,-1.84,4
69403,161,213,153,278,203,-9.3,-1.96,4.55
69504,152,207,148,269,192,-8.47,-2.43,5.14
69603,154,206,150,273,199,-7.73,-2.86,6.32
69703,151,202,146,266,195,-7.3,-2.94,7.02
69804,167,206,147,271,197,-6.51,-2.35,7.73
69903,160,205,147,270,197,-5.65,-2.24,7.85
70003,150,203,144,265,194,-6,-1.33,9.02
70203,159,210,151,278,202,-6.47,-0.35,9.02
70303,168,205,147,271,196,-6.12,-0.78,8.75
70403,159,211,150,280,202,-5.81,-0.47,8.87
70503,159,210,150,276,200,-5.96,-0.47,8.71
70603,159,210,148,274,198,-5.96,-0.55,8.83
70703,160,211,152,280,203,-5.61,-0.47,8.87
70803,174,211,150,280,203,-5.81,-0.67,8.63
70903,175,213,152,278,202,-6.04,-0.43,8.9
71003,175,211,152,280,203,-5.81,-0.51,9.02
71103,166,212,152,280,203,-5.77,-0.71,9.14
71203,173,211,152,280,203,-5.49,-0.47,8.9
71303,157,211,151,278,202,-5.49,-0.24,8.67
71403,172,211,150,279,202,-6.12,-0.27,9.18
71503,173,212,150,279,202,-5.57,-0.12,9.1
71603,174,222,152,279,202,-5.92,-0.27,9.02
71703,174,209,151,284,203,-5.45,-0.12,8.98
71803,175,211,151,278,203,-5.57,-0.2,8.47
71903,175,211,152,280,202,-6.39,-0.55,8.39
72003,178,212,152,281,203,-6.63,-0.78,8.2
72103,177,214,152,280,203,-5.88,0,8.51
72203,177,212,150,282,202,-5.81,-0.04,8.59
72303,176,212,150,281,203,-6.35,-0.04,8.39
72403,185,211,151,281,202,-6.32,-0.31,8.16
72503,177,213,151,281,203,-6.24,0.12,8.2
72603,175,211,152,281,203,-6.75,0.08,8.71
72704,176,213,151,281,203,-6.55,1.14,8.59
72803,176,213,150,280,204,-6.35,0.55,8.67
72903,175,215,150,282,203,-6.55,0,8.71
73004,176,213,152,281,203,-6.79,0.67,8.24
73103,176,214,153,283,204,-6.79,0.31,8.12
73203,181,214,153,282,204,-6.75,-0.04,7.81
73403,172,214,152,281,204,-6.04,0.08,8.36
73503,181,213,153,281,203,-6.59,0.12,8.59
73603,179,209,148,274,199,-6.79,-0.59,8.28
73703,179,215,150,278,202,-6.51,-0.31,8.63
73803,180,213,152,280,203,-6.35,-1.1,7.96
73903,180,214,151,280,203,-6.43,-0.86,8.32
74003,179,213,151,279,202,-6.51,-0.71,8.2
74103,179,213,151,279,202,-6.71,-1.14,8.2
74203,180,213,151,279,202,-6.59,-1.1,8.08
74303,178,212,151,278,201,-6.59,-1.14,8.16
74403,181,217,155,282,205,-6.75,-1.26,8.08
74503,177,210,149,276,200,-6.9,-0.94,8.32
74603,176,208,138,274,199,-6.79,-1.06,7.81
74703,182,222,154,284,207,-7.06,-0.67,8.04
74803,182,217,155,284,206,-6.86,-0.9,8
74903,180,213,152,280,202,-7.14,-0.43,7.88
75003,171,203,141,265,194,-7.34,0.67,7.77
75103,181,215,152,283,206,-6.9,0.55,8.2
75203,182,217,154,285,207,-6.51,-0.04,8.63
75303,182,222,155,284,202,-6.63,-0.04,8.04
75403,182,217,155,285,207,-7.26,0,8.55
75503,182,217,155,286,208,-6.32,-0.86,7.49
75603,185,217,155,288,208,-5.61,-0.75,8.08
75703,182,217,143,286,207,-6.16,-0.24,8.71
75803,177,217,155,285,208,-6.16,-0.43,9.18
75904,180,217,155,285,208,-6.43,-0.67,8.16
76003,182,217,155,285,208,-6.08,-0.31,8.08
76103,181,217,154,285,208,-6.2,-0.75,8.67
76204,182,217,155,286,204,-6.63,-0.63,8.71
76303,182,217,155,286,208,-6.32,-0.59,8.55
76403,182,217,154,284,208,-6.67,-0.47,8.2
76603,182,217,155,285,208,-6.16,-0.86,8.55
76703,181,216,154,286,208,-6.59,-0.55,8.32
76803,182,216,155,283,208,-6.75,-0.75,7.96
76903,182,217,155,285,208,-6.75,-0.59,7.96
77003,181,216,155,285,208,-6.51,-0.63,7.77
77103,181,217,155,286,208,-6.86,-0.63,7.69
77203,178,218,156,285,209,-6.98,-1.1,7.69
77303,181,208,155,285,208,-6.51,-0.86,8.79
77403,181,217,155,285,208,-6.35,-0.9,7.65
77503,174,217,155,284,208,-6.04,-1.14,8
77603,181,216,155,286,210,-6.67,-0.9,8.43
77703,179,215,153,283,207,-6.98,-0.82,8.39
77803,181,217,155,285,208,-7.06,-0.39,8.32
77903,180,217,155,285,208,-6.67,-0.43,8
78003,182,228,155,285,208,-6.12,-0.71,7.96
78103,182,217,156,285,209,-6.28,-1.1,7.77
78203,182,218,157,286,209,-6.86,-0.98,8.39
78303,182,217,156,285,209,-6.94,-0.9,7.73
78403,181,218,157,286,209,-6.83,-0.94,7.85
78503,183,217,157,286,208,-7.02,-0.98,8.08
78603,182,217,157,283,209,-6.98,-0.98,7.92
78703,182,218,157,286,208,-6.9,-1.02,8.08
78803,182,217,156,286,209,-6.79,-1.02,7.92
78903,183,217,157,286,209,-6.79,-0.98,7.73
79003,180,217,156,286,209,-6.98,-0.94,8
79104,183,217,157,286,209,-7.02,-1.1,8.08
79203,183,218,157,286,209,-6.55,-0.75,7.92
79303,183,217,157,286,209,-6.9,-1.06,7.65
79404,182,218,157,283,209,-6.47,-1.06,8.04
79503,183,217,157,286,209,-6.71,-1.02,7.85
79603,182,217,157,286,210,-6.98,-0.86,8
79803,184,218,157,286,211,-6.79,-0.94,8.08
79903,183,217,157,285,209,-6.79,-0.9,8.04
80003,179,216,156,286,211,-6.67,-0.98,7.92
80103,183,217,149,286,209,-6.75,-0.9,7.92
80203,183,217,157,286,210,-6.59,-0.86,8.16
80303,183,217,157,286,209,-6.75,-0.98,7.96
80403,182,217,158,285,209,-6.9,-0.98,8.2
80503,183,217,157,286,209,-6.9,-0.98,7.96
80603,181,217,157,286,209,-6.83,-0.75,8.16
80703,183,217,157,286,209,-6.71,-0.78,7.81
80803,183,216,157,286,209,-6.98,-0.9,7.96
80903,182,217,157,285,209,-6.71,-0.82,8
81003,183,217,157,286,209,-6.79,-0.82,8.2
81103,183,217,157,285,209,-6.9,-0.86,7.88
81203,181,216,156,286,209,-6.67,-0.94,7.96
81303,182,218,156,286,209,-6.71,-0.86,7.88
81403,181,216,156,286,209,-6.63,-0.94,7.92
81503,183,217,157,286,209,-6.67,-0.82,8.04
81603,182,217,157,286,210,-6.86,-0.82,8.08
81703,180,217,157,286,210,-6.63,-0.86,8.08
81803,182,217,157,288,210,-6.75,-0.75,8.12
81903,183,217,157,286,210,-6.75,-0.82,8
82003,182,218,156,285,209,-6.86,-0.75,8.32
82103,182,217,157,286,208,-6.79,-0.67,7.96
82203,183,215,157,287,209,-6.67,-0.75,8.04
82304,183,216,157,286,208,-6.47,-0.78,8.04
82403,187,217,157,286,209,-6.9,-0.63,8.16
82503,182,217,157,285,209,-6.63,-0.67,7.96
82604,181,217,156,286,210,-6.67,-0.63,8.08
82703,181,218,157,286,209,-6.59,-0.63,7.96
82803,182,217,159,286,209,-6.83,-0.78,8.28
83003,183,217,157,286,209,-6.94,-0.78,8.08
83103,183,217,157,287,209,-6.59,-1.02,7.88
83203,183,218,155,287,211,-7.06,-0.31,8.51
83303,183,217,157,287,211,-6.2,0,8.2
83403,185,217,157,288,211,-5.96,-0.16,7.81
83503,182,217,157,288,211,-5.45,-0.63,8.87
83603,182,218,157,289,211,-5.73,-1.57,9.53
83703,180,217,157,288,211,-5.22,-2.12,9.53
83803,180,217,156,278,210,-4.75,-3.02,8.9
83903,179,215,157,288,209,-5.1,-2.86,9.26
84003,180,215,157,288,209,-4.67,-2.67,9.73
84103,180,216,157,288,209,-4.12,-2.79,9.49
84203,179,216,157,287,207,-3.96,-2.47,9.81
84303,179,216,157,287,209,-4.35,-2.47,9.65
84403,180,215,157,288,208,-4.31,-2.39,9.06
84503,178,214,155,284,207,-4.55,-2.47,9.49
84603,179,216,156,287,209,-4.31,-2.47,9.73
84703,179,216,155,286,209,-4.47,-2.51,9.38
84803,174,208,151,276,201,-4.55,-2.35,9.61
84903,180,216,156,287,209,-4.55,-2.47,9.49
85003,180,215,156,287,209,-4.47,-2.43,9.61
85103,168,201,147,270,196,-4.39,-2.24,9.53
85203,179,215,157,287,208,-4.47,-2.35,9.77
85303,177,212,156,282,206,-4.43,-2.24,9.77
85403,178,214,156,284,207,-4.35,-2.28,9.65
85504,178,214,156,285,207,-4.43,-2.43,9.53
85603,177,212,154,282,205,-4.35,-2.2,9.61
85703,178,215,156,285,207,-4.28,-2.24,9.81
85804,179,215,156,286,208,-4.35,-2.31,9.69
85903,179,214,156,287,209,-4.59,-2.47,9.65
86003,178,214,154,285,207,-4.51,-2.39,9.69
86203,180,216,157,287,209,-4.43,-2.43,9.53
86303,179,216,157,287,209,-4.51,-2.31,9.45
86403,180,215,157,283,208,-4.59,-2.28,9.69
86503,180,216,156,287,208,-4.51,-2.43,9.57
86603,179,216,157,287,209,-4.35,-2.39,9.69
86703,179,216,157,287,208,-4.43,-2.24,9.45
86803,180,216,155,286,209,-4.39,-2.24,9.61
86903,180,216,157,287,209,-4.47,-2.24,9.57
87003,179,215,156,286,208,-4.43,-2.28,9.61
87103,180,215,156,286,208,-4.51,-2.39,9.57
87203,179,215,156,287,209,-4.43,-2.28,9.45
87303,180,215,156,287,208,-4.55,-2.35,9.41
87403,180,215,157,287,208,-4.51,-2.24,9.18
87503,179,215,156,285,208,-4.55,-2.43,9.45
87603,180,215,156,286,208,-4.47,-2.28,9.49
87703,180,215,156,287,208,-4.59,-2.39,9.65
87803,180,215,157,287,209,-4.63,-2.35,9.57
87903,179,215,156,286,208,-4.67,-2.31,9.53
88003,178,214,156,287,208,-4.71,-2.43,9.34
88103,180,217,157,287,208,-4.79,-2.51,9.34
88203,180,216,157,286,209,-4.63,-2.31,9.34
88303,180,215,157,287,209,-4.98,-2.35,9.34
88403,181,216,157,287,209,-4.9,-2.35,9.06
88503,181,215,156,286,208,-4.94,-2.43,9.18
88603,180,214,156,285,208,-4.82,-2.31,9.22
88704,182,217,157,288,207,-5.02,-2.39,9.22
88803,172,216,157,286,208,-5.22,-2.55,8.94
88903,181,216,156,287,209,-5.1,-2.35,9.26
89004,182,216,157,288,209,-5.14,-2.35,8.98
89103,180,214,156,287,209,-5.3,-2.47,8.98
89203,181,216,157,287,207,-5.18,-2.59,8.83
89403,181,216,156,287,209,-5.57,-2.43,9.18
89503,180,216,157,287,209,-5.41,-2.55,8.71
89603,179,215,156,287,208,-5.3,-2.47,8.9
89703,181,215,157,287,209,-5.53,-2.43,8.83
89803,179,215,158,287,209,-5.81,-2.67,8.83
89903,181,216,156,286,207,-5.96,-2.55,8.87
90003,180,215,156,285,208,-5.45,-1.92,8.28
90103,180,216,156,287,209,-5.81,-2.35,8.59
90203,180,215,157,287,209,-4.94,-1.77,8.9
90303,163,216,157,287,209,-5.22,-1.92,8.55
90403,162,216,157,287,209,-5.65,-0.86,7.81
90503,163,216,156,287,209,-6.55,-0.31,7.85
90603,182,217,157,286,210,-7.65,0.08,7.1
90703,182,217,157,287,209,-7.65,0.82,7.1
90803,182,216,157,287,209,-8.59,1.22,6.79
90903,182,217,157,287,209,-8.2,1.14,6.51
91003,183,217,158,286,209,-8.28,1.37,6.59
91103,183,216,157,286,209,-8,0.78,6.24
91203,183,216,157,287,209,-8.39,0.55,6.32
91303,184,217,158,285,208,-8.28,0.27,6.43
91403,183,217,157,286,208,-8.2,0.12,6.16
91503,183,216,157,286,209,-7.92,-0.27,6
91603,183,217,158,286,209,-8.43,-0.31,6.08
91703,183,217,157,285,209,-8.55,-0.27,6
91803,183,216,158,286,209,-8.39,-0.43,5.53
91904,183,217,157,286,209,-8.24,-0.35,5.81
92003,183,217,157,286,208,-8.32,-0.27,5.41
92103,5,216,157,286,210,-8.59,-0.12,5.1
92204,180,218,157,285,209,-9.96,0.04,4.43
92303,183,217,156,285,208,-10.2,0.12,3.26
92403,183,216,157,285,206,-9.57,0.35,2.47
92603,183,216,156,283,207,-9.57,0.24,2.59
92703,183,217,157,284,207,-9.77,0.12,2.35
92803,182,216,156,284,207,-9.81,0.12,2.43
92903,183,215,156,286,207,-9.45,0.12,1.96
93003,184,217,157,284,207,-9.81,0.31,2
93103,182,215,155,283,206,-10,0.27,1.8
93203,180,213,154,279,204,-10,0.16,1.84
93303,181,216,158,282,206,-9.85,0.08,2.12
93403,181,216,156,283,205,-9.65,0.04,1.96
93503,182,215,155,283,206,-9.89,0,2.08
93603,179,214,156,282,203,-9.81,0,1.84
93703,182,214,155,282,205,-9.77,0,2.39
93803,178,213,155,279,202,-9.85,-0.08,2.2
93903,182,216,156,282,205,-9.73,-0.12,2.31
94003,182,216,156,283,205,-9.77,-0.12,2.31
94103,177,211,153,276,202,-9.73,-0.08,2.28
94203,183,216,158,283,207,-9.81,-0.16,2.16
94303,182,216,157,283,205,-9.81,-0.2,2.39
94403,174,207,150,271,198,-9.73,-0.27,2.08
94503,182,215,156,279,205,-9.69,-0.16,2.24
94603,182,215,156,282,205,-9.73,-0.12,2.28
94703,183,215,156,283,205,-9.77,-0.27,2.04
94803,179,212,154,278,203,-9.73,-0.08,2.35
94903,181,215,155,281,205,-9.69,-0.24,2.12
95003,182,217,156,282,206,-9.65,-0.31,2.31
95104,182,216,158,283,207,-9.89,-0.24,2.2
95203,180,215,156,282,205,-9.85,-0.31,2.28
95303,181,215,156,282,206,-9.77,-0.39,2.16
95404,178,213,157,282,206,-9.85,-0.31,2.35
95503,178,214,153,282,205,-9.81,-0.47,2.31
95603,12,215,156,281,204,-9.53,-0.39,2.04
95803,8,215,155,282,205,-9.73,-0.2,2.16
95903,8,216,157,283,206,-9.92,-0.2,2.47
96003,14,214,155,281,205,-9.81,-0.12,1.88
96103,7,213,154,282,205,-9.81,-0.35,2.2
96203,182,215,156,281,202,-9.81,-0.16,2.2
96303,181,215,154,280,205,-9.77,-0.27,2.24
96403,182,214,155,282,204,-9.73,-0.24,2.28
96503,181,215,155,281,204,-9.69,-0.27,2.12
96603,180,214,156,280,205,-9.81,-0.2,2.28
96703,181,215,157,281,207,-9.92,-0.12,2.08
96803,183,217,158,281,204,-10.04,-0.2,2.2
96903,182,215,156,282,205,-9.81,-0.12,2
97003,183,215,157,282,205,-9.73,-0.2,2.16
97103,182,217,157,282,206,-9.89,-0.24,2.12
97203,182,214,157,281,205,-9.69,-0.2,2.04
97303,184,216,156,282,206,-9.73,-0.2,2.2
97403,183,217,156,280,205,-9.85,-0.35,2.04
97503,183,215,156,283,206,-9.77,-0.39,1.84
97603,182,216,154,280,205,-9.73,-0.47,2.04
97703,183,214,157,283,206,-9.69,-0.39,2.04
97803,183,216,157,283,205,-9.73,-0.47,2
97903,184,213,155,280,207,-9.81,-0.47,1.96
98003,183,216,158,280,206,-10,-0.31,2.08
98103,183,215,154,281,204,-9.69,-0.47,2.04
98203,182,213,157,282,206,-9.92,-0.43,2.2
98304,182,217,157,281,207,-9.81,-0.51,2.12
98403,183,216,156,282,205,-9.73,-0.39,1.92
98503,184,216,157,283,206,-9.65,-0.47,1.96
98604,183,215,157,284,206,-9.85,-0.39,1.77
98703,182,215,156,283,207,-9.85,-0.55,2.08
98803,182,216,157,282,207,-9.89,-0.39,2
99003,184,215,157,281,207,-9.85,-0.51,2.12
99103,183,215,158,282,206,-9.85,-0.51,2.12
99203,183,215,156,281,207,-9.69,-0.47,2.12
99303,184,215,155,283,206,-9.73,-0.43,1.92
99403,183,218,156,283,206,-9.89,-0.47,2.08
99503,183,216,156,283,206,-9.85,-0.59,2
99603,183,215,157,283,207,-9.57,-0.51,2.12
99703,183,216,157,283,206,-9.73,-0.39,2.24
99803,183,216,157,282,207,-9.77,-0.59,1.96
99903,183,216,157,282,206,-9.96,-0.35,2.04
100003,182,216,158,282,206,-10.94,-0.04,1.84
100103,182,216,157,282,205,-8.94,-1.14,1.88
100203,184,217,156,282,206,-9.96,0,2.79
100303,181,215,157,281,204,-9.06,1.57,0.98
100403,185,216,156,282,204,-8,3.3,0.16
100503,185,216,158,281,205,-8.08,4.75,-0.94
100603,186,215,157,281,205,-8.24,5.81,-0.12
100703,186,215,157,281,205,-6.75,6.43,-1.26
100803,186,216,155,281,205,-6.75,7.53,-1.37
100903,188,216,155,279,204,-6.04,7.73,-0.94
101003,187,216,157,282,204,-5.41,7.92,-0.75
101103,187,218,157,281,204,-6.2,8.08,-1.1
101203,186,216,155,281,204,-5.77,8.12,-1.33
101303,188,216,157,281,202,-5.69,8,-1.57
101403,186,217,158,281,204,-5.02,7.73,-1.49
101504,186,215,158,280,204,-5.26,8.04,-1.33
101603,188,216,158,281,204,-5.14,8.08,-1.49
101703,187,214,159,283,204,-5.33,8.24,-1.41
101804,189,216,158,281,204,-5.26,8.2,-1.33
101903,188,217,156,279,205,-5.33,8.04,-1.37
102003,186,216,158,281,203,-5.14,8,-1.45
102203,187,215,158,278,204,-6.2,7.85,-1.77
102303,187,214,159,282,204,-7.02,7.53,-2.04
102403,187,215,158,281,203,-7.61,6.24,-2
102503,186,215,158,282,203,-7.37,5.49,-2.08
102603,184,216,159,279,202,-7.45,3.73,-1.1
102703,187,214,158,280,204,-8.12,2.55,-1.26
102803,186,217,157,280,205,-9.3,1.29,-0.43
102903,185,216,157,281,204,-9.65,-0.2,0.43
103003,185,215,157,282,203,-9.65,-1.53,1.26
103103,185,215,157,281,204,-9.26,-2.43,2.47
103203,186,217,156,281,205,-7.61,-3.92,2.86
103303,185,217,157,282,204,-7.81,-5.3,4.16
103403,189,215,158,282,205,-8,-5.88,5.02
103503,186,218,157,283,206,-7.41,-5.88,5.26
103603,188,217,158,282,206,-6.2,-6.35,5.73
103703,187,218,157,282,208,-5.37,-6.75,6.39
103803,187,216,157,284,208,-4,-7.34,6.9
103903,186,217,158,285,209,-2.47,-7.57,6.94
104003,189,217,155,284,210,-2.51,-7.92,7.1
104103,187,217,158,286,212,-1.96,-7.81,7.85
104203,188,217,158,288,212,-2.12,-7.69,7.34
104303,189,216,157,288,212,-1.92,-7.92,7.69
104403,189,217,157,287,213,-1.18,-7.77,7.65
104503,188,218,158,287,213,-1.33,-7.77,7.61
104603,188,217,157,287,212,-1.33,-7.88,7.61
104704,188,217,158,285,210,-1.29,-7.77,7.77
104803,189,218,159,289,210,-1.29,-7.81,7.49
104903,189,217,158,288,213,-1.41,-7.61,7.57
105004,188,217,158,287,212,-1.49,-7.77,7.61
105103,187,216,158,287,212,-1.88,-7.77,7.61
105203,188,216,156,287,212,-2.31,-7.81,7.41
105403,186,216,159,287,211,-2,-7.53,7.88
105503,188,216,157,288,210,-2.59,-7.61,7.81
105603,187,216,158,286,211,-3.45,-7.53,7.14
105703,186,216,159,286,210,-4.16,-7.3,6.59
105803,185,218,157,285,210,-4.94,-7.34,5.88
105903,186,216,158,283,209,-5.26,-7.14,5.06
106003,185,215,156,286,209,-6.71,-6.94,3.53
106103,174,218,159,285,209,-6.9,-6.51,1.37
106203,179,217,158,283,208,-7.49,-5.92,-0.2
106303,186,217,158,285,208,-8.55,-5.14,-1.92
106403,187,218,157,281,207,-7.77,-4.98,-3.84
106503,184,220,157,283,207,-6.32,-4,-5.49
106603,183,216,157,281,207,-4.2,-2.82,-7.61
106703,183,220,155,282,206,-2.2,-2.08,-8.16
106803,186,217,155,284,206,0.63,-1.26,-8.94
106903,183,216,156,282,205,1.14,-1.1,-8.83
107003,184,216,155,281,205,2,-0.75,-9.02
107103,184,218,155,280,205,1.96,-0.31,-9.1
107203,186,217,157,283,204,2.12,-0.59,-9.1
107303,182,216,154,280,205,2.67,-0.75,-8.55
