3,171,206,155,282,209,-9.73,-4.31,-1.88
103,172,206,156,283,209,-8.79,-4.90,-0.43
203,173,207,156,284,209,-8.04,-4.82,0.16
303,173,208,156,283,209,-8.28,-4.12,-0.04
403,173,207,156,282,209,-8.59,-4.28,-0.63
503,173,207,156,284,210,-9.38,-4.59,-0.51
603,174,208,156,282,209,-8.59,-4.39,-0.47
703,175,208,157,282,210,-8.83,-4.39,-0.39
803,176,207,158,286,212,-9.18,-4.63,-0.31
903,179,208,161,292,216,-8.98,-4.43,-0.39
1003,182,209,163,299,220,-8.87,-4.35,-0.24
1103,185,210,168,309,226,-9.73,-5.06,0.67
1203,191,211,173,318,234,-11.26,-5.73,1.22
1303,196,214,180,332,243,-8.94,-6.79,2.20
1403,196,225,192,361,266,-5.92,-6.59,1.02
1503,193,257,214,389,288,-4.94,-7.26,2.16
1603,189,275,222,402,302,-4.71,-7.77,0.90
1703,187,274,219,398,303,-4.55,-9.10,0.71
1803,188,272,213,395,300,-4.82,-9.53,0.12
1903,188,266,210,391,297,-5.14,-8.55,1.84
2003,189,266,208,391,296,-6.86,-9.38,3.53
2103,187,266,208,390,294,-5.49,-9.14,2.55
2203,185,264,207,389,293,-5.02,-8.28,1.41
2304,183,249,201,374,279,-4.82,-8.04,0.71
2403,180,220,166,322,243,-6.08,-7.49,1.33
2503,179,215,156,297,221,-7.10,-7.10,1.53
2604,173,200,152,285,214,-8.32,-4.47,0.27
2703,171,206,152,282,213,-10.12,-3.37,0.27
2803,171,201,152,279,214,-10.59,-3.02,1.45
3003,172,206,153,284,216,-10.24,-3.14,1.37
3103,173,209,154,285,217,-8.87,-2.98,0.43
3203,174,211,155,287,216,-7.61,-2.86,-0.27
3303,175,209,155,288,217,-8.59,-2.63,0.51
3403,178,213,156,290,220,-9.96,-3.10,0.75
3503,179,214,158,294,222,-11.02,-3.49,1.22
3603,185,217,169,311,232,-11.53,-4.51,1.33
3703,188,215,171,318,238,-9.22,-5.26,2.12
3803,194,215,171,319,237,-7.26,-6.98,2.98
3903,195,216,175,328,239,-5.61,-7.49,2.47
4003,193,221,185,350,252,-4.90,-8.79,1.77
4103,189,234,199,363,263,-2.82,-9.45,0.75
4203,186,250,204,372,278,-2.75,-9.89,0.55
4303,188,253,205,375,285,-2.79,-9.96,1.65
4403,188,254,201,374,283,-2.55,-9.81,1.22
4503,186,251,202,377,284,-4.00,-9.81,1.37
4603,189,233,183,358,273,-4.82,-8.63,0.51
4703,178,222,168,325,250,-6.04,-6.47,-0.82
4803,173,220,159,306,233,-7.14,-4.67,-1.45
4903,171,214,154,291,223,-8.51,-3.77,-1.61
5003,169,208,152,283,215,-10.12,-2.43,-1.06
5103,166,207,151,278,211,-11.22,-2.51,-0.98
5203,167,206,151,276,212,-10.51,-2.24,-1.53
5303,170,207,152,277,212,-10.90,-2.39,-0.63
5403,185,220,169,312,234,-10.32,-3.69,0.08
5504,191,217,177,327,237,-9.26,-5.26,1.45
5603,190,217,176,324,238,-6.04,-7.26,2.98
5703,193,217,175,332,249,-5.06,-8.20,2.79
5804,193,225,183,346,255,-3.57,-9.49,1.49
5903,191,236,194,360,265,-1.96,-10.08,0.82
6003,188,256,205,373,281,-2.71,-10.00,0.55
6203,187,254,205,375,280,-2.16,-10.43,0.67
6303,184,240,196,370,277,-3.06,-9.61,0.86
6403,176,221,172,328,248,-4.94,-8.51,0.20
6503,170,220,159,303,228,-6.79,-5.77,-2.24
6603,166,214,155,287,219,-7.85,-3.57,-2.51
6703,165,210,153,279,212,-9.45,-2.20,-2.16
6803,165,207,152,274,205,-10.12,-2.00,-1.61
6903,164,207,152,272,204,-11.06,-2.63,-1.41
7003,172,208,152,273,207,-12.04,-2.24,-1.84
7103,188,219,167,312,230,-10.71,-2.67,0.86
7203,203,216,175,326,239,-8.71,-6.00,2.90
7303,199,215,171,328,245,-5.41,-8.43,3.57
7403,195,219,173,337,254,-4.12,-9.22,0.94
7503,189,234,186,355,257,-2.43,-9.81,1.14
7603,192,246,199,367,272,-2.16,-9.89,1.57
7703,191,245,203,376,282,-3.18,-10.20,1.77
7803,190,257,196,376,280,-2.79,-10.47,2.08
7903,189,254,199,377,284,-2.47,-10.24,1.33
8003,179,230,184,352,267,-2.79,-9.65,-0.04
8103,173,218,165,316,238,-4.35,-8.12,-0.51
8203,166,213,156,293,223,-6.28,-4.90,-1.53
8303,164,208,152,281,214,-8.83,-3.96,-0.63
8403,162,206,152,278,210,-10.32,-3.57,0.12
8503,162,207,151,277,209,-10.16,-3.10,-0.20
8603,163,206,153,276,209,-10.24,-2.24,-0.55
8704,165,210,154,278,210,-11.73,-2.47,-0.20
8803,177,220,167,305,228,-11.02,-3.77,0.94
8903,180,220,171,316,236,-8.24,-5.53,1.41
9004,182,218,168,315,238,-6.20,-7.53,1.77
9103,188,217,167,316,239,-3.80,-8.59,1.53
9203,191,226,187,352,255,-3.02,-9.49,0.67
9403,188,263,217,389,290,-2.35,-9.65,1.41
9503,189,259,211,385,289,-2.82,-10.55,2.12
9603,190,255,207,382,283,-2.94,-10.71,1.37
9703,188,253,208,382,285,-3.18,-10.04,0.00
9803,183,227,185,355,270,-3.57,-9.10,0.35
9903,172,222,166,318,241,-4.94,-7.65,0.35
10003,167,218,158,297,226,-6.67,-5.45,-0.75
10103,165,212,154,283,213,-8.55,-3.73,-1.29
10203,162,207,152,275,204,-9.77,-3.06,-1.29
10303,162,205,151,272,199,-10.43,-2.67,-1.18
10403,161,205,151,271,198,-10.36,-2.31,-0.90
10503,160,204,151,270,196,-10.32,-2.24,-0.75
10603,161,206,151,271,197,-10.51,-2.51,-0.35
10703,174,220,166,289,210,-10.98,-3.30,-0.16
10803,188,224,185,331,240,-9.22,-4.39,-0.51
10903,192,220,188,336,246,-7.57,-6.39,1.10
11003,192,218,180,332,244,-6.71,-7.73,2.31
11103,191,220,179,347,254,-5.18,-8.36,2.28
11203,188,227,188,360,264,-4.79,-9.10,1.14
11303,188,244,195,376,277,-3.73,-9.45,0.51
11403,189,246,195,378,282,-3.18,-10.08,0.20
11503,189,245,190,374,280,-3.37,-10.36,1.57
11603,187,240,194,375,287,-3.02,-9.96,1.14
11703,182,222,176,343,262,-2.08,-9.34,0.51
11803,173,219,161,312,237,-5.84,-8.83,0.59
11904,168,217,156,294,222,-6.59,-7.14,0.82
12003,166,214,155,286,218,-7.81,-5.22,0.04
12103,165,215,155,285,217,-8.59,-4.31,-1.53
12204,165,215,155,283,217,-9.65,-4.86,-0.98
12303,165,216,155,284,217,-9.96,-4.51,-0.67
12403,166,217,155,285,220,-9.14,-4.75,-0.59
12603,178,215,159,296,227,-8.28,-7.45,0.39
12703,193,214,153,305,236,-5.45,-8.59,0.51
12803,191,217,174,323,245,-2.55,-8.16,0.67
12903,189,232,195,363,260,-2.86,-9.10,-0.55
13003,188,244,191,375,269,-3.49,-9.53,0.43
13103,188,251,200,377,263,-3.65,-10.59,0.94
13203,188,248,194,372,272,-3.96,-10.28,1.14
13303,189,246,192,364,271,-3.49,-10.08,1.37
13403,187,245,195,372,274,-2.55,-10.08,0.47
13503,185,227,183,353,264,-2.35,-9.81,0.59
13603,175,217,161,311,235,-4.71,-9.14,1.37
13703,168,214,156,292,220,-6.98,-7.14,1.41
13803,165,212,153,284,214,-8.51,-5.10,1.77
13903,164,212,153,281,211,-10.47,-3.06,1.18
14003,163,211,153,279,212,-10.55,-3.26,0.78
14103,163,211,153,277,209,-9.77,-3.61,0.08
14203,163,211,153,279,210,-9.53,-3.77,0.08
14303,166,212,153,279,213,-10.08,-3.73,0.82
14403,183,221,172,319,238,-10.20,-5.02,-0.12
14503,189,218,174,328,245,-7.45,-6.90,1.41
14603,193,218,172,324,248,-3.30,-8.39,2.43
14703,196,225,180,347,256,-2.16,-9.26,1.10
14803,191,244,197,372,272,-1.96,-9.38,0.04
14903,191,251,204,385,281,-2.20,-10.04,0.08
15003,193,258,199,381,277,-3.30,-10.98,1.73
15104,193,254,196,378,274,-3.02,-10.32,1.57
15203,192,253,196,377,274,-3.02,-10.67,0.31
15303,189,239,196,375,276,-3.02,-9.92,-0.59
15404,178,220,171,328,249,-4.04,-8.39,0.00
15503,169,214,158,299,226,-5.81,-5.65,-0.24
15603,162,208,154,281,210,-8.51,-3.49,0.98
15803,160,203,151,271,199,-11.45,-2.90,3.41
15903,160,203,151,270,198,-10.55,-2.82,2.00
16003,160,204,150,270,198,-9.61,-2.94,1.84
16103,165,208,152,272,201,-10.16,-3.18,2.59
16203,182,225,176,322,234,-10.12,-4.12,1.45
16303,194,222,185,342,249,-8.90,-5.88,1.18
16403,197,222,183,337,249,-5.77,-7.41,1.18
16503,194,222,182,336,249,-4.08,-8.43,0.47
16603,192,236,193,348,256,-2.51,-8.75,-0.31
16703,193,260,209,371,273,-3.14,-9.61,-0.63
16803,195,259,206,372,275,-4.08,-9.96,0.04
16903,196,255,200,367,272,-4.31,-10.51,0.20
17003,195,253,198,365,270,-3.80,-10.20,0.08
17103,192,251,199,369,275,-3.06,-9.81,-0.82
17203,188,231,186,352,264,-3.30,-8.04,-0.86
17303,165,224,165,312,239,-5.45,-6.20,-1.84
17403,160,214,154,285,213,-7.85,-4.16,-1.88
17503,157,208,151,275,208,-10.28,-2.47,-1.49
17603,156,206,150,271,204,-10.40,-2.43,-1.49
17703,157,206,151,270,203,-10.59,-2.82,-1.14
17803,155,206,150,271,203,-9.73,-3.06,-1.22
17903,157,207,150,270,202,-9.85,-2.98,-0.78
18003,168,219,161,296,222,-9.85,-4.12,-0.82
18103,182,229,170,322,239,-8.94,-5.61,-0.16
18203,189,223,171,318,238,-6.00,-7.26,1.33
18304,189,219,167,315,234,-4.43,-8.67,2.16
18403,191,224,174,329,244,-2.82,-8.43,2.28
18503,191,238,189,352,260,-3.92,-10.47,2.43
18604,190,246,196,369,270,-2.47,-10.36,2.08
18703,190,247,194,370,272,-3.18,-10.59,2.86
18803,191,246,192,368,273,-2.47,-10.55,2.55
19003,190,235,193,374,277,-3.61,-9.89,1.33
19103,178,221,175,334,250,-3.53,-8.63,0.04
19203,168,219,161,306,231,-5.88,-6.71,-0.98
