millis,Ngon_1,Ngon_2,Ngon_3,Ngon_4,Ngon_5,X,Y,Z
12603,161,209,153,274,211,-7.02,-4.28,-4.51
12703,161,210,154,274,212,-6.9,-4.31,-4.51
12803,160,211,154,275,213,-6.94,-4.63,-4.35
12903,160,211,154,275,212,-6.9,-5.33,-3.22
13003,160,209,154,274,210,-7.81,-6,-2.47
13103,160,209,154,273,208,-7.73,-6.32,-1.33
13203,160,209,153,273,207,-7.18,-5.81,-1.53
13303,160,209,154,272,207,-7.88,-5.37,-0.71
13403,160,209,153,272,208,-9.45,-5.53,-0.43
13503,160,208,153,273,208,-8.9,-5.3,0.31
13603,160,209,154,272,208,-8.16,-5.49,0.12
13703,160,209,154,273,208,-8.39,-5.41,-0.04
13803,161,209,154,273,208,-8.51,-5.33,0.04
13903,160,209,153,273,208,-8.28,-5.33,-0.04
14003,160,209,154,273,208,-8.51,-5.33,0.04
14103,160,209,154,273,208,-8.43,-5.3,-0.12
14203,161,209,154,273,208,-8.08,-5.1,0.08
14303,161,210,154,273,207,-8.55,-5.18,0.43
14403,162,210,154,274,208,-9.34,-5.14,0.55
14503,163,211,154,277,211,-9.96,-5.81,0.55
14603,163,213,155,282,215,-8.2,-6.59,1.06
14703,164,213,156,282,214,-5.77,-7.53,1.49
14803,164,213,156,281,213,-4.47,-8.32,3.37
14903,164,214,156,283,213,-4.24,-8.67,5.92
15003,164,214,156,283,212,-2.51,-8.94,6.47
15104,163,214,156,283,212,-1.45,-9.34,5.57
15203,163,215,156,282,212,-1.88,-9.22,5.26
15303,163,214,156,282,212,-2.31,-9.49,5.3
15404,163,214,156,282,211,-2.47,-9.53,5.3
15503,161,214,156,281,211,-2.12,-9.53,5.33
15603,158,213,156,279,210,-1.53,-9.96,5.3
15803,161,222,158,288,220,1.33,-10.63,3.3
15903,160,221,158,287,220,0.43,-10.28,1.29
16003,161,219,157,285,217,0.39,-10.32,1.8
16103,160,218,157,284,215,0.04,-10.71,2.51
16203,160,216,157,282,214,0.51,-10.59,3.02
16303,160,213,156,279,209,0.31,-10.36,2.82
16403,160,211,154,274,204,0.2,-10.4,3.06
16503,159,210,154,272,203,-0.59,-10.75,3.8
16603,159,209,154,271,202,-1.1,-10.51,3.73
16703,159,209,154,271,202,-0.98,-10.47,3.8
16803,159,209,154,270,202,-0.63,-10.36,3.88
16903,159,209,153,271,202,-0.9,-10.12,3.3
17003,159,209,153,271,201,-1.41,-9.89,3.06
17103,159,208,153,270,202,-0.82,-8.9,2.59
17203,159,209,153,271,202,-3.92,-8.51,3.33
17303,159,209,153,271,202,-8.08,-7.96,1.37
17403,159,209,153,271,202,-7.77,-7.73,1.8
17503,160,209,153,272,202,-7.69,-6.79,1.37
17603,160,210,154,272,202,-8.28,-5.69,0.63
17703,160,210,154,272,202,-7.53,-4.9,-0.04
17803,162,211,154,272,202,-8.9,-4.55,-0.82
17903,164,211,154,272,202,-10.04,-4.47,-0.82
18003,164,211,154,272,202,-9.69,-4.43,-0.43
18103,164,211,154,271,202,-9.14,-4.28,0.04
18203,164,210,154,272,202,-9.06,-4.24,-0.47
18304,163,210,154,271,202,-9.85,-4.63,-0.9
18403,163,210,154,271,202,-9.34,-4.9,-0.47
18503,162,210,154,271,202,-7.69,-5.26,0.31
18604,162,210,154,271,202,-6.75,-6.12,0.82
18703,162,210,154,271,202,-6.79,-7.1,1.06
18803,162,209,153,271,202,-7.34,-7.45,0.86
19003,162,209,154,272,203,-7.06,-8.24,0.94
19103,162,210,154,272,203,-5.14,-8,1.37
19203,162,210,154,272,202,-3.92,-7.85,2.86
19303,162,210,155,273,202,-3.3,-9.02,4.39
19403,162,210,156,273,202,-2.75,-9.45,4.67
19503,162,210,155,273,202,-3.02,-9.3,4.35
19603,162,210,155,272,202,-3.1,-8.83,3.3
19703,161,209,154,271,201,-2.94,-8.43,4.51
19803,162,209,155,271,200,-3.41,-7.65,6.35
19903,162,209,154,271,200,-4.2,-6.9,8
20003,162,209,154,271,200,-4.63,-5.65,8.98
20103,162,209,154,271,200,-4.63,-5.49,8.71
20203,162,209,155,271,200,-4.28,-5.26,8
20303,163,209,155,271,200,-4.51,-5.1,8.55
20403,162,209,155,271,200,-4.67,-5.02,8.47
20503,162,209,155,271,200,-4.55,-4.51,8.67
20603,163,209,155,271,200,-4.67,-4.24,9.1
20703,163,209,155,271,200,-4.59,-3.96,9.14
20803,163,209,155,271,200,-4.75,-3.61,9.65
20903,163,209,155,272,200,-4.71,-3.77,9.61
21003,163,209,155,272,200,-3.88,-4.51,9.69
21103,163,210,155,272,201,-3.61,-5.49,9.38
21203,163,210,155,274,202,-2.28,-6.94,8.36
21303,164,212,156,276,204,-0.43,-7.37,6.43
21403,162,213,156,278,207,1.33,-8.43,4.67
21504,162,214,156,280,211,1.57,-10.55,4.04
21603,161,214,157,279,211,2.12,-9.96,2.55
21703,161,213,156,278,210,2.47,-9.89,2.16
21804,161,212,156,277,210,2.9,-10.12,2.59
21903,160,212,156,277,211,3.77,-10.16,2.35
22003,160,212,156,277,212,5.57,-9.53,1.65
22203,160,212,156,278,213,5.14,-9.73,2.55
22303,160,212,156,278,213,4.9,-9.89,2.86
22403,160,212,156,278,213,4.9,-9.85,2.98
22503,160,212,156,279,213,4.75,-10.08,2.98
22603,161,214,156,281,216,4.31,-10.04,1.41
22703,163,218,157,285,222,3.41,-10.04,-0.71
22803,164,220,158,285,223,3.33,-9.18,-2.75
22903,164,219,157,285,222,2.47,-9.57,-2.98
23003,164,218,157,284,221,2.16,-9.77,-2.67
23103,163,217,157,283,220,1.22,-10,-2.51
23203,163,216,157,282,219,1.53,-10,-2.35
23303,163,216,157,282,219,1.49,-9.92,-2.51
23403,163,216,157,282,218,1.84,-9.96,-2.47
23503,163,215,156,281,217,1.8,-10.12,-2.08
23603,163,214,156,280,216,1.18,-10,-1.77
23703,163,215,156,280,214,0.04,-9.92,-1.41
23803,163,214,154,278,212,-2.94,-9.22,-0.9
23903,164,213,155,277,210,-5.53,-7.85,-0.59
24003,164,212,155,276,209,-7.18,-6.12,-2.51
24103,164,212,155,275,208,-8.36,-6.43,-2.67
24203,164,212,155,275,208,-8.55,-6.24,-2.67
24303,163,212,155,275,208,-8,-5.69,-2.39
24403,163,212,154,275,208,-7.22,-5.96,-2.04
24503,164,212,155,274,208,-7.34,-5.73,-1.73
24603,163,212,155,274,208,-7.49,-5.81,-1.65
24704,164,212,155,274,208,-8.04,-5.14,-1.41
24803,164,211,155,273,206,-8.47,-4.43,-1.49
24903,164,211,155,272,205,-9.18,-4.16,-0.78
25004,163,211,155,272,204,-9.18,-3.84,-0.75
25103,164,211,155,272,204,-9.18,-3.96,-0.71
25203,163,211,155,272,205,-8.9,-4.35,0.31
25403,163,211,155,272,205,-9.06,-4.2,-0.43
25503,163,211,155,273,205,-9.34,-4.35,-0.39
25603,163,210,155,273,205,-7.92,-4.9,0.12
25703,163,211,155,273,205,-8.59,-5.3,0.04
25803,163,211,155,273,204,-8.67,-5.3,0.24
25903,163,210,155,272,204,-7.45,-6,0.71
26003,163,211,155,272,204,-8.12,-5.61,0.27
26103,163,211,155,272,204,-9.06,-5.3,-0.04
26203,163,211,155,273,204,-8.75,-5.18,0
26303,163,211,155,273,204,-8.59,-5.41,0.16
26403,163,211,155,273,204,-7.77,-5.61,0.24
26503,163,212,155,275,206,-9.06,-6.67,2.12
26603,164,211,156,275,208,-6.98,-7.22,1.14
26703,164,212,155,275,208,-5.18,-8.16,1.77
26803,165,212,155,275,208,-4.55,-8.67,2.39
26903,165,212,156,275,208,-3.77,-8.83,2.9
27003,164,212,156,276,208,-3.65,-9.1,3.3
27103,165,212,156,276,208,-4.55,-9.41,3.26
27203,164,213,156,277,208,-4.63,-10.75,3.45
27303,164,214,156,278,210,-4.55,-9.77,2
27403,164,214,156,279,210,-2.98,-8.9,1.41
27503,164,213,156,279,210,-2.39,-9.69,1.29
27603,164,213,156,279,210,-1.14,-9.89,1.65
27703,163,213,156,279,211,-0.59,-10.4,2.35
27803,163,213,156,280,211,0,-10.9,2.59
27904,163,213,157,279,211,0.63,-10.51,3.1
28003,163,213,156,279,211,1.14,-10.51,3.14
28103,162,213,156,279,211,1.1,-10.51,2.82
28204,163,213,156,279,211,0.78,-10.55,2.94
28303,163,213,156,279,211,0.71,-10.55,2.82
28403,163,213,156,279,211,0.35,-10.51,2.71
28603,163,213,156,279,211,0.51,-10.43,3.14
28703,163,213,157,279,211,0,-10.43,3.53
28803,162,212,156,278,209,-0.27,-10.08,2.67
28903,162,211,156,276,206,-2.2,-8.75,2.75
29003,166,211,156,275,204,-4.98,-8.39,5.02
29103,166,211,155,275,203,-6,-6.83,8
29203,166,211,156,275,203,-5.06,-6.39,8.63
29303,165,211,156,275,203,-4.08,-6.86,7.61
29403,166,211,156,275,204,-4,-7.22,7.34
29503,166,211,156,277,204,-3.96,-7.96,7.57
29603,167,216,156,283,209,-2.2,-8.63,7.96
29703,166,216,157,283,214,0.71,-9.53,2.9
29803,164,215,156,281,213,0.27,-10.24,2.39
29903,162,214,156,279,211,0.47,-10.43,2.35
30003,162,213,156,277,209,0.51,-10.47,2.16
30103,162,212,156,277,209,0.59,-10.55,2
30203,161,212,156,277,209,0.39,-10.63,2.2
30303,162,212,156,276,209,0.27,-10.71,2.43
30403,162,212,156,276,208,0.78,-10.59,2.67
30503,161,211,156,276,209,0.2,-10.83,2.43
30603,160,211,156,276,210,1.18,-10.47,1.33
30703,160,211,156,277,213,2.24,-9.96,2.28
30803,160,212,156,278,214,2.47,-9.77,0.78
30903,159,212,156,278,214,4.04,-9.96,0.43
31003,160,212,156,279,215,4.24,-10.12,0.31
31104,160,213,155,280,216,4.79,-9.96,0.12
31203,160,213,156,280,216,4.24,-9.89,0.04
31303,160,212,156,280,216,4.9,-9.89,0
31404,160,212,156,280,216,4.9,-9.92,0.08
31503,160,212,156,279,215,5.02,-9.81,0.24
31603,160,212,156,278,213,3.8,-10.08,0.94
31803,160,212,156,277,212,2.9,-10.28,1.96
31903,160,212,156,278,211,2.12,-10.32,2.28
32003,160,212,156,279,211,2.55,-10.36,3.69
32103,160,212,156,279,211,0.31,-10.51,3.18
32203,160,212,156,279,211,-0.75,-10.79,3.57
32303,160,212,156,279,211,-0.67,-10.67,3.02
32403,160,211,156,278,210,0.63,-10.08,2.47
32503,160,211,156,278,210,0.47,-10.16,3.37
32603,160,211,156,278,210,0.08,-10.08,3.65
32703,160,211,156,278,209,-0.27,-9.69,5.26
32803,160,211,156,278,209,0,-9.45,5.84
32903,160,211,157,278,208,0.04,-9.41,5.33
33003,160,210,156,278,208,0.04,-8.28,6.83
33103,160,210,156,278,208,-0.16,-7.61,8.28
33203,159,210,156,278,207,-0.39,-6.59,9.65
33303,159,210,156,278,206,-0.51,-6.2,9.92
33403,159,210,156,277,206,-0.39,-5.73,10.08
33503,159,209,156,277,206,-0.59,-5.57,10.24
33603,159,209,156,277,206,-0.63,-5.61,9.96
33703,159,210,156,277,206,-1.02,-5.77,10.28
33803,159,209,156,277,205,-1.06,-6.28,10.9
33903,159,209,156,277,205,0,-6.98,9.69
34003,159,210,156,276,205,0.75,-8.08,7.1
34103,158,209,155,274,204,0,-9.18,5.22
34203,159,210,156,275,205,0.31,-9.92,5.3
34304,160,211,157,277,206,1.06,-10,3.57
34403,160,211,156,277,207,0.31,-10.36,3.41
34503,160,211,156,277,207,0.04,-10.36,3.65
34604,160,211,157,278,208,0.04,-10.55,3.92
34703,160,211,157,278,208,0,-10.47,4.08
34803,160,211,157,277,208,0.43,-10.67,3.26
35003,160,211,156,276,206,0.12,-10.12,2.24
35103,160,211,155,276,206,-0.82,-9.38,1.69
35203,160,211,155,275,205,-2.51,-9.57,0.27
35303,160,210,155,274,204,-4.16,-8.9,-0.75
35403,160,209,154,273,203,-5.26,-8.51,-2.16
35503,160,209,154,272,203,-6.08,-8.83,-2.08
35603,160,209,154,272,202,-6.16,-8.55,-1.65
35703,160,209,154,272,202,-5.77,-8.28,-1.8
35803,160,209,154,272,203,-5.73,-7.85,-1.49
35903,160,209,154,272,203,-6.24,-7.92,-1.61
36003,160,209,153,272,203,-6.67,-7.92,-1.77
36103,160,209,154,272,203,-6.63,-7.85,-1.73
36203,160,210,154,273,204,-6.08,-8.12,-1.26
36303,160,211,155,273,205,-5.49,-8.63,-1.06
36403,160,210,155,273,206,-5.22,-8.83,-0.24
36503,160,210,154,273,206,-4.28,-9.22,0.24
36603,160,210,154,273,205,-3.41,-9.61,0.31
36703,160,210,155,272,205,-3.14,-9.85,0.47
36803,160,210,155,273,205,-2.75,-10,0.63
36903,160,210,155,273,205,-2.86,-10.04,0.9
37003,160,210,155,273,205,-3.14,-10.08,0.86
37103,160,210,155,273,205,-3.14,-10.04,0.78
37203,160,210,155,274,205,-2.98,-10.04,0.86
37303,160,211,155,275,206,-2.59,-9.73,0.98
37403,161,213,156,277,208,-3.06,-8.63,1.41
37504,161,213,156,278,208,-4.35,-8.51,1.96
37603,161,213,156,277,208,-6.32,-8.47,1.61
37703,162,213,156,276,207,-8.12,-8.36,0.86
37804,161,213,156,275,206,-9.38,-7.34,0.59
37903,161,212,155,275,206,-8.71,-6.24,0.47
38003,161,212,155,275,206,-8.87,-5.69,0.12
38203,161,213,155,275,206,-8.55,-5.96,0
38303,161,213,155,274,206,-9.38,-6.86,-0.63
38403,161,213,155,276,208,-8,-7.02,-0.04
38503,162,213,156,276,208,-7.34,-7.81,0
38603,162,213,156,277,209,-4.82,-7.57,0.35
38703,162,213,156,278,210,-3.92,-7.96,1.84
38803,162,213,156,278,210,-2.9,-8.94,1.73
38903,162,213,156,279,211,-3.41,-10.12,1.77
39003,162,213,156,279,211,-3.41,-10.32,1.84
39103,162,213,156,279,211,-3.49,-10.59,1.53
39203,162,213,157,279,211,-2.2,-10.43,1.65
39303,162,213,157,279,210,-0.71,-9.65,1.49
39403,162,213,157,281,213,1.02,-10.08,1.73
39503,161,213,157,282,216,1.84,-9.81,1.92
39603,161,213,157,284,218,4.16,-10.28,3.41
39703,161,213,157,284,218,4.75,-9.41,4.43
39803,160,213,157,285,219,5.84,-9.06,4.28
39903,160,213,157,285,219,5.96,-9.02,4.28
40003,160,213,157,285,219,5.88,-9.02,4.63
40103,160,213,157,285,218,5.33,-9.1,4.51
40203,160,213,157,284,217,5.18,-9.14,4.2
40303,160,213,157,283,217,4.98,-9.26,4.2
40403,160,213,157,283,217,5.49,-9.34,4.43
40503,160,212,157,283,216,5.53,-9.3,4.55
40603,160,212,157,282,215,3.61,-9.85,4.2
40704,160,212,157,282,215,1.49,-10.2,2.98
40803,160,213,157,282,215,1.22,-10.43,2.67
40903,160,212,158,282,214,0.75,-10.47,2.63
41004,160,213,157,282,214,0.59,-10.55,2.75
41103,160,212,157,281,214,0.75,-10.51,3.26
41203,160,213,157,281,213,2.12,-10.16,2.63
41403,161,212,157,281,212,-2.71,-8.98,1.41
41503,160,212,157,281,213,-6.39,-7.73,0.86
41603,160,212,157,281,212,-8.55,-7.1,-0.39
41703,160,211,156,280,212,-9.06,-6.43,-0.82
41803,160,211,156,280,212,-9.1,-6.12,-1.29
41903,160,211,156,279,209,-9.3,-6.2,-1.26
42003,159,210,155,277,207,-10.08,-6.39,-0.71
42103,159,210,155,276,206,-7.49,-7.3,0.2
42203,160,210,155,275,206,-3.77,-8.51,1.53
42303,160,210,155,276,206,-0.75,-9.61,2.24
42403,160,210,155,276,207,0,-10.04,2.31
42503,160,210,155,276,207,-0.04,-10.24,2.55
42603,160,210,156,277,208,-0.86,-10.36,2.9
42703,160,211,156,277,208,-0.78,-10.32,3.22
42803,160,211,155,277,208,-0.9,-10.04,2.9
42903,160,211,156,277,208,-0.12,-9.53,3.69
43003,159,210,156,276,207,2,-8.55,6.71
43103,159,210,156,276,206,2.82,-7.61,8.36
43203,159,210,156,277,205,3.61,-7.1,9.85
43303,159,210,156,276,205,2.98,-6.55,9.38
43403,160,210,156,276,205,2.79,-6,9.77
43503,160,210,156,276,205,3.1,-6.16,9.85
43603,160,210,155,276,205,2.59,-6.24,9.1
43703,160,210,156,276,204,2.39,-6.55,8.79
43803,160,210,156,275,205,3.73,-6.63,10.16
43904,160,210,156,275,204,2.82,-7.45,8.28
44003,161,210,156,277,207,1.45,-8.36,5.37
44103,162,211,156,278,208,1.33,-9.45,4.63
44204,161,209,156,277,206,1.45,-9.85,3.65
44303,158,206,153,272,199,0.55,-10.24,3.37
44403,162,211,156,279,209,0.67,-10.47,3.61
44603,162,213,157,282,211,0.82,-10.63,3.06
44703,162,213,157,282,211,1.37,-10.51,2.71
44803,162,213,157,282,211,1.14,-10.67,2.35
44903,162,214,157,282,211,-0.31,-10.75,1.65
45003,162,214,157,283,211,-0.08,-10.75,1.18
45103,163,215,158,284,213,-0.04,-10.67,1.37
45203,164,216,158,285,214,0.27,-10.55,0.63
45303,164,216,158,285,215,0.43,-10.63,-0.43
45403,165,216,158,286,216,0.27,-10.55,-0.16
45503,165,216,158,286,217,0.2,-10.59,-0.12
45603,165,216,158,286,217,0.08,-10.71,0.12
45703,165,216,158,285,216,0.16,-10.51,0.2
45803,165,216,158,285,215,-0.04,-10.71,0.78
45903,165,216,157,284,214,-0.04,-10.75,0.71
46003,164,214,156,282,211,0.43,-10.59,0.59
46103,163,212,156,279,208,1.45,-9.89,-0.16
46203,161,210,155,277,205,-2.39,-9.89,-0.16
46303,160,209,154,275,204,-4.12,-9.81,-0.27
46403,160,208,153,273,202,-3.1,-9.1,-1.1
46503,159,208,152,271,201,-4.67,-8.2,-0.82
46603,160,207,152,270,200,-6.35,-7.96,-2
46703,159,207,152,269,200,-7.85,-7.57,-2.9
46803,159,207,152,269,200,-7.69,-7.53,-2.47
46903,159,207,152,269,200,-6.9,-6.75,-2.43
47003,159,207,152,269,200,-6.47,-6.51,-2.2
47104,159,207,153,269,199,-6.94,-6.79,-2.08
47203,159,207,152,269,200,-7.06,-6.9,-2.35
47303,159,207,152,269,200,-7.37,-6.83,-2.47
47404,159,207,152,269,199,-7.41,-7.14,-2.67
47503,160,207,152,269,200,-6.51,-7.45,-2.86
47603,160,206,152,269,200,-5.57,-7.61,-1.84
47803,160,207,153,270,201,-4.2,-9.69,0.78
47903,160,208,153,270,201,-3.02,-9.77,1.37
48003,160,208,153,270,201,-2.39,-10,1.57
48103,160,208,153,271,202,-2.67,-10.24,1.77
48203,160,208,153,271,202,-2.43,-10.28,1.92
48303,160,208,154,271,202,-1.8,-10.12,1.92
48403,160,208,154,272,203,-1.53,-10.32,2.71
48503,160,208,154,272,203,-1.57,-10.4,3.06
48603,160,208,153,272,203,-1.84,-10.28,2.79
48703,160,208,154,272,203,-2.12,-10.32,2.9
48803,160,208,154,272,203,-1.92,-10.32,2.79
48903,160,209,154,272,203,-1.84,-10.24,2.82
49003,160,208,154,272,203,-2.04,-10.32,2.94
49103,160,209,154,272,203,-1.8,-10.28,3.3
49203,160,209,155,273,204,-1.14,-10.12,3.61
49303,160,209,155,274,204,-0.12,-9.96,4.71
49403,161,209,155,274,204,0.2,-9.57,5.73
49503,161,210,155,274,204,0.24,-9.38,6.55
49603,161,210,156,275,204,0.51,-9.06,6.94
49703,161,210,156,275,204,0.86,-9.06,6.67
49803,161,210,155,275,204,0.24,-9.18,6.59
49903,161,210,156,275,204,0,-9.18,6.2
50003,160,210,155,275,204,-0.94,-9.34,6.12
50103,161,210,155,275,204,-1.69,-9.45,5.65
50203,161,210,155,275,204,-1.37,-9.41,5.3
50304,160,210,156,275,203,-1.1,-9.45,4.98
50403,160,210,155,274,203,-1.73,-9.18,5.06
50503,160,209,155,274,202,-1.1,-8.36,3.88
50604,160,209,155,274,202,-5.14,-8.16,4.08
50703,160,210,155,273,201,-7.3,-7.45,4
50803,160,209,155,273,200,-8.43,-6.67,4.39
51003,160,210,154,272,200,-7.3,-6.16,5.1
51103,160,209,154,272,200,-6.9,-6.32,4.79
51203,160,209,154,272,200,-6.98,-6.28,4.75
51303,160,209,155,272,200,-7.53,-6.35,5.02
51403,160,209,155,272,200,-8.16,-6.67,5.57
51503,160,209,155,273,200,-7.06,-7.45,4.98
51603,162,211,156,275,203,-3.37,-8.59,3.02
51703,163,213,156,278,205,-1.22,-9.34,2.39
51803,163,213,156,278,205,-2.35,-9.96,2.35
51903,163,212,156,277,204,-2.12,-10,2.82
52003,162,211,156,276,203,-1.84,-10.04,3.73
52103,161,210,155,274,201,-0.9,-10,4
52203,161,209,154,273,200,-0.63,-10.08,3.53
52303,160,208,154,271,199,-0.43,-10.2,4
52403,160,208,154,271,199,-0.71,-10.28,3.73
52503,160,208,154,270,199,-0.98,-10.4,3.37
52603,160,208,153,270,198,-0.59,-10.32,3.57
52703,160,208,153,270,199,-0.43,-10.4,2.08
52803,160,208,154,270,199,-1.02,-9.22,1.69
52903,160,208,154,270,199,-5.22,-9.22,1.57
53003,160,208,154,270,199,-6.86,-9.49,1.45
53103,160,208,153,270,199,-7.96,-8.63,0.63
53203,160,208,153,269,199,-7.92,-7.65,-0.08
53303,160,208,153,269,199,-7.3,-7.26,0.16
53403,160,208,153,269,199,-7.34,-7.49,0.27
53504,160,208,153,269,199,-6.51,-7.3,0.71
