millis,Ngon_1,Ngon_2,Ngon_3,Ngon_4,Ngon_5,X,Y,Z
16303,220,191,204,144,202,-1.77,-9.96,2.55
16403,220,191,204,144,201,-1.29,-10.2,2.31
16503,220,190,205,144,201,-0.67,-10.43,2.35
16603,220,190,205,144,201,0.27,-10.36,2.79
16703,221,190,204,145,200,1.26,-10.51,2.98
16803,220,189,206,144,203,2.28,-10.36,3.18
16903,220,189,203,143,203,2.35,-10.08,3.22
17003,220,190,205,144,203,5.22,-9.81,4
17103,220,190,205,144,203,4.9,-9.92,3.1
17203,221,190,205,144,203,4.12,-10,3.18
17303,221,190,206,143,203,3.8,-10,3.37
17403,220,190,206,144,203,1.61,-10.16,3.1
17503,220,190,205,143,203,0.04,-10.32,3.14
17603,220,190,205,144,202,-0.75,-10.47,3.49
17703,220,190,205,144,202,-0.75,-10.24,3.8
17803,220,190,205,144,202,-0.75,-10.28,3.3
17903,221,190,206,144,202,-1.61,-10.28,3.26
18003,220,190,204,143,201,-1.45,-10.12,0.67
18103,219,189,204,144,202,-1.92,-10.16,-0.98
18203,218,189,204,144,202,-0.67,-9.96,-1.45
18304,220,189,205,144,202,0.12,-9.73,-2.31
18403,220,189,206,144,203,1.53,-8.9,-3.57
18503,220,189,205,145,203,3.61,-8.43,-5.84
18604,220,190,205,145,203,3.8,-7.57,-6.35
18703,220,189,205,143,204,3.92,-7.22,-6.79
18803,219,190,205,144,203,2.47,-7.18,-5.96
19003,220,190,205,144,203,3.26,-6.83,-6.59
19103,220,190,205,143,203,3.84,-6.63,-6.86
19203,220,189,205,144,203,2.9,-6.79,-6.94
19303,220,190,205,144,203,2.79,-7.02,-6.79
19403,221,190,205,144,202,2.2,-7.53,-6.2
19503,220,190,205,144,201,1.57,-7.88,-5.45
19603,220,189,204,144,201,0.47,-8.59,-4.55
19703,220,190,205,144,201,-0.94,-9.3,-3.61
19803,219,186,205,144,201,-2,-9.69,-2.2
19903,220,190,204,144,199,-2.31,-9.77,-0.55
20003,220,190,202,144,201,-2.63,-9.89,0.59
20103,220,191,205,145,200,-3.26,-9.61,2.12
20203,221,190,206,145,201,-4.31,-9.3,3.37
20303,219,190,204,145,201,-3.77,-9.06,3.49
20403,221,190,205,145,201,-4.47,-9.02,4.16
20503,221,190,203,146,202,-4.63,-8.67,4.55
20603,221,190,202,146,202,-4.51,-7.92,5.81
20703,221,190,204,146,202,-4.63,-7.53,6.43
20803,220,189,205,146,203,-4.71,-7.37,6.43
20903,221,190,201,147,203,-4.9,-6.86,6.79
21003,220,190,202,147,206,-4.98,-6.08,7.77
21103,220,189,205,147,205,-4.82,-5.53,8.36
21203,220,190,204,147,205,-4.75,-5.37,8.39
21303,220,189,204,147,196,-4.94,-5.37,8.36
21403,220,190,204,146,204,-4.75,-5.26,8.75
21504,219,190,204,147,204,-4.71,-5.61,8.08
21603,219,190,209,147,203,-4.82,-6,7.69
21703,220,189,204,146,203,-4.79,-6.55,7.26
21804,220,189,204,146,202,-4.51,-6.9,6.9
21903,221,189,205,146,202,-4.71,-7.06,6.35
22003,220,190,204,146,201,-4.55,-7.53,6.16
22203,220,189,206,145,202,-5.81,-7.81,4.75
22303,220,189,204,146,203,-6.16,-7.85,4.24
22403,221,190,205,147,205,-6.32,-7.69,4.39
22503,221,193,207,150,207,-6.24,-7.73,4.47
22603,221,193,207,151,206,-4.86,-7.61,4.9
22703,221,181,208,151,207,-5.41,-7.18,4.94
22803,222,192,208,151,208,-6.51,-7.26,4.08
22903,223,195,208,152,207,-6.47,-7.61,3.49
23003,227,196,208,152,207,-5.57,-8.2,2.82
23103,225,196,208,152,206,-5.88,-7.65,2.47
23203,225,197,200,152,205,-6.79,-7.06,2
23303,226,197,209,152,203,-8.75,-6.08,2
23403,227,196,207,151,201,-9.06,-5.3,1.8
23503,224,199,209,153,203,-8.83,-5.1,0.47
23603,221,197,210,153,207,-8.9,-4.71,-0.75
23703,221,197,211,153,209,-8.63,-4.24,-1.73
23803,221,199,213,153,207,-9.1,-4.43,-0.43
23903,221,201,209,156,208,-9.14,-4.94,0.35
24003,220,202,218,158,209,-7.49,-5.61,-0.24
24103,221,202,217,159,208,-7.14,-5.88,-1.41
24203,221,197,217,159,207,-7.65,-6.2,-1.18
24303,220,192,217,161,207,-6.24,-7.53,-1.77
24403,221,200,217,162,207,-6.16,-7.02,-0.55
24503,222,201,216,159,206,-6.28,-8.2,-1.1
24603,222,202,216,163,206,-5.06,-7.96,0.27
24704,224,204,217,164,207,-5.26,-8.55,0.9
24803,224,205,216,166,209,-5.02,-9.1,0.9
24903,223,208,219,171,215,-6.28,-8.28,2.39
25004,223,213,218,172,216,-5.33,-7.85,4.2
25103,224,213,223,170,216,-5.3,-7.41,5.69
25203,224,213,222,170,219,-4.63,-8,5.41
25403,224,211,220,170,222,-5.41,-8.79,3.57
25503,225,212,221,170,222,-4.67,-8.79,3.14
25603,225,210,219,169,218,-4.51,-9.18,2.47
25703,225,210,218,167,216,-4.9,-9.41,1.73
25803,224,208,219,165,214,-5.02,-8.59,1.96
25903,224,208,219,166,215,-5.1,-8.55,2.31
26003,224,203,218,162,215,-5.73,-7.92,3.61
26103,222,208,218,166,215,-6.51,-7.3,4.24
26203,224,208,218,166,216,-5.88,-7.3,5.14
26303,225,208,218,166,216,-6.2,-6.79,4.98
26403,224,207,218,166,216,-7.22,-6.98,4.12
26503,223,203,213,163,213,-7.88,-7.37,2.82
26603,222,197,208,153,204,-7.53,-7.45,2.24
26703,221,195,207,150,201,-7.06,-7.81,2.24
26803,221,194,207,150,202,-6.16,-8.47,1.96
26903,221,195,207,151,203,-5.69,-8.75,2.31
27003,221,194,207,151,204,-4.98,-8.75,3.02
27103,220,195,207,153,205,-4.12,-9.14,3.06
27203,221,194,207,153,205,-4.31,-9.41,3.14
27303,219,195,208,154,207,-3.73,-9.53,3.41
27403,220,195,208,155,208,-3.41,-9.69,3.41
27503,222,195,208,156,208,-2.9,-9.89,3.65
27603,221,195,209,156,209,-2.47,-9.61,3.77
27703,222,195,209,157,208,-1.73,-9.96,3.88
27803,222,195,209,154,209,-2,-10.08,3.92
27904,222,195,209,154,208,-1.92,-9.96,4.12
28003,222,194,209,155,209,-2.08,-9.92,4.31
28103,222,195,209,154,209,-1.14,-10.04,4.28
28204,221,194,209,154,209,-1.14,-9.89,4.35
28303,222,194,209,155,209,-0.67,-10.04,4.24
28403,222,196,209,155,210,-0.82,-10.08,4.43
28603,222,195,209,155,210,-0.94,-10.04,4.39
28703,222,195,210,155,210,-0.39,-10.08,4.28
28803,222,196,209,155,210,-0.39,-10.08,4.43
28903,222,196,209,155,210,0.04,-10.08,4.43
29003,222,195,209,155,210,-0.08,-10.24,4.28
29103,222,195,209,155,210,-0.04,-10.12,4.43
29203,222,195,210,155,209,0.43,-10,4.55
29303,221,196,210,155,209,-0.24,-10,4.39
29403,222,194,208,154,209,-0.39,-10.04,4.39
29503,222,194,209,152,208,-0.78,-10.08,4.39
29603,222,192,207,151,205,-0.98,-10.32,4.16
29703,222,191,206,146,203,-0.9,-10.36,3.8
29803,222,190,206,147,201,-0.98,-10.2,3.69
29903,223,189,206,145,201,-1.61,-10.16,3.65
30003,222,189,204,145,197,-1.8,-10.04,3.8
30103,223,187,204,144,196,-2.12,-9.96,3.49
30203,222,187,203,142,195,-2.24,-10.08,2.98
30303,222,186,203,143,194,-2.16,-10.12,2.94
30403,223,186,202,142,191,-2.31,-10.04,2.75
30503,223,186,201,142,191,-2.63,-10.04,2.47
30603,221,184,202,141,189,-3.02,-10,2.16
30703,220,185,201,141,189,-3.02,-10,2.16
30803,222,185,201,142,189,-2.94,-10,1.96
30903,222,186,201,141,189,-3.37,-10.08,1.88
31003,221,185,201,142,189,-3.26,-10.08,1.8
31104,222,185,202,142,189,-3.14,-10.08,1.88
31203,222,184,201,141,189,-2.94,-10.04,2.04
31303,222,184,203,141,190,-2.79,-10.32,2
31404,222,184,202,142,190,-2.35,-10.28,2.31
31503,221,185,203,142,189,-2,-10.32,2.31
31603,222,186,202,143,190,-1.73,-10.4,2.43
31803,222,186,203,142,191,-0.75,-10.55,2.63
31903,221,186,203,142,191,-0.51,-10.43,2.79
32003,222,186,203,142,190,-0.12,-10.47,2.82
32103,221,185,202,142,191,-0.08,-10.59,2.82
32203,221,185,202,142,192,-0.27,-10.43,2.79
32303,222,185,203,142,191,-0.51,-10.59,2.71
32403,221,186,202,142,190,-0.51,-10.59,2.59
32503,221,186,202,142,191,-0.63,-10.32,2.31
32603,221,185,203,142,191,-1.73,-10.16,1.49
32703,220,185,203,142,192,-2.24,-10.2,1.22
32803,222,185,203,143,194,-3.06,-10,0.67
32903,221,185,202,142,193,-3.61,-9.41,0.08
33003,222,185,201,142,193,-4.04,-9.34,-0.78
33103,221,186,204,143,193,-4,-8.75,-2.2
33203,221,185,202,142,192,-4.2,-8.47,-3.22
33303,221,185,201,142,193,-4.31,-7.77,-3.77
33403,222,187,204,142,192,-3.8,-7.53,-5.1
33503,222,186,201,143,190,-3.1,-6.83,-5.92
33603,222,185,202,143,192,-2.59,-6.24,-6.2
33703,222,184,201,141,193,-2.08,-5.88,-6.83
33803,222,186,202,142,192,-1.18,-5.45,-7.3
33903,221,186,202,143,192,-0.31,-5.02,-7.65
34003,221,185,203,142,192,-0.04,-4.63,-8.32
34103,222,184,202,142,191,0.43,-4.12,-8.24
34203,222,185,201,143,192,1.41,-3.1,-8.39
34304,223,183,202,143,191,1.53,-2.71,-8.55
34403,221,185,202,142,191,2.2,-2.24,-8.47
34503,222,186,201,142,190,2.47,-2.2,-9.38
34604,220,185,202,142,190,2.55,-1.77,-8.2
34703,219,186,202,142,189,2.55,-1.41,-8.47
34803,222,185,201,142,189,2.67,-1.06,-8.87
35003,221,185,203,142,185,2.39,0.04,-8.47
35103,220,186,201,141,185,2.59,0.16,-8.75
35203,222,185,201,142,204,2.28,0.24,-8.63
35303,221,183,203,141,207,2.59,0.16,-8.59
35403,220,184,201,142,208,2.08,0.08,-8.59
35503,220,183,203,142,212,1.96,0.2,-8.51
35603,220,183,201,141,223,2.08,0.39,-8.71
35703,222,184,201,142,203,1.77,0.31,-8.51
35803,219,184,201,142,207,2,0.24,-8.67
35903,221,185,200,142,208,1.77,0.39,-8.63
36003,220,184,200,141,215,2.04,0.39,-8.79
36103,218,184,200,141,207,1.61,0.51,-8.87
36203,220,185,200,142,198,1.57,0.43,-8.75
36303,219,185,200,140,191,1.88,0.27,-8.75
36403,220,184,200,141,189,2.2,-0.31,-9.06
36503,220,184,201,141,188,1.73,-0.78,-9.73
36603,220,185,201,142,189,1.45,-2.12,-9.45
36703,219,185,202,142,192,-1.02,-2.67,-8.28
36803,211,178,193,136,184,-2.35,-4.63,-7.41
36903,219,185,201,142,191,-2.82,-5.45,-6.24
37003,215,176,182,134,180,-4.94,-6.59,-4.82
37103,218,183,199,140,191,-6.67,-7.41,-1.92
37203,221,185,203,143,196,-7.1,-6.71,0.08
37303,220,186,203,144,198,-6.98,-7.02,1.26
37403,221,186,203,143,200,-7.18,-6.63,2.63
37504,221,186,204,144,203,-7.49,-6.32,3.33
37603,222,185,203,145,204,-7.18,-6.35,5.18
37703,222,186,202,144,205,-7.06,-6.24,5.49
37804,222,185,204,145,203,-6.28,-5.92,5.84
37903,220,186,202,145,202,-6.16,-6.16,5.96
38003,221,185,203,145,204,-5.92,-6.59,5.92
38203,221,186,204,144,202,-5.81,-7.88,4.24
38303,221,186,203,145,204,-5.96,-8.43,4.28
38403,221,186,203,145,203,-5.41,-8.04,3.8
38503,221,185,203,145,202,-5.02,-8.43,4.67
38603,221,186,204,145,203,-4.94,-8.75,4
38703,220,185,205,144,203,-3.92,-8.51,4.08
38803,221,186,204,145,203,-4.04,-9.53,3.61
38903,221,186,204,144,203,-3.8,-10.04,3.06
39003,220,186,203,146,203,-3.18,-9.73,2.9
39103,221,186,203,146,204,-3.49,-9.61,4.16
39203,221,185,204,146,204,-3.53,-9.3,4.75
39303,221,186,203,145,203,-3.37,-9.3,4.47
39403,220,186,205,145,203,-3.22,-8.9,5.1
39503,221,186,205,146,207,-3.14,-9.22,5.06
39603,220,185,203,146,206,-2.9,-8.79,5.81
39703,221,185,205,146,205,-3.06,-8.55,6.08
39803,221,186,206,146,205,-3.06,-8.63,5.88
39903,221,186,205,145,205,-3.14,-8.75,6
40003,222,186,205,146,206,-3.26,-8.51,6.32
40103,222,186,205,144,207,-2.98,-8.43,6.16
40203,222,187,204,146,204,-3.26,-8.83,5.49
40303,221,186,205,146,204,-4.16,-9.38,4
40403,221,185,204,145,203,-3.65,-9.34,3.45
40503,221,187,205,145,204,-3.8,-9.06,3.61
40603,222,186,205,146,203,-3.8,-9.06,2.82
40704,222,186,205,145,204,-4.35,-9.38,2.31
40803,221,186,205,146,204,-4.43,-8.94,1.8
40903,222,187,203,146,203,-4.55,-9.1,0.71
41004,222,186,202,145,202,-4.59,-9.26,-0.55
41103,222,184,203,147,204,-4.9,-9.49,-1.41
41203,222,186,205,145,202,-4.43,-9.61,-1.92
41403,222,186,204,144,203,-4.51,-9.22,0.16
41503,223,186,207,146,202,-4.31,-9.14,1.02
41603,222,187,202,145,203,-4.08,-9.26,2.16
41703,222,186,205,145,202,-4.63,-9.02,3.37
41803,221,187,206,145,203,-4.98,-8.75,3.8
41903,220,186,205,146,203,-4.31,-9.02,3.65
42003,222,186,205,145,203,-5.06,-8.59,4.39
42103,222,186,205,145,203,-4.71,-8.28,4.35
42203,222,187,204,145,203,-4.2,-7.57,5.33
42303,221,186,205,146,204,-4.63,-6.71,7.1
42403,223,186,204,147,203,-5.14,-6.39,7.41
42503,222,186,205,146,203,-5.14,-6.2,7.92
42603,221,186,205,146,203,-5.06,-5.88,8
42703,221,187,204,146,204,-4.9,-5.37,8.04
42803,222,186,203,146,204,-4.71,-5.3,8.43
42903,222,186,205,147,205,-4.55,-5.14,9.14
43003,220,187,202,147,204,-4.59,-5.45,8.67
43103,220,186,205,147,204,-4.43,-5.77,7.96
43203,221,185,204,146,204,-4.82,-6,7.37
43303,222,186,205,146,204,-4.98,-6.71,7.49
43403,222,184,204,147,204,-4.98,-7.02,7.02
43503,220,184,202,146,205,-4.63,-7.53,6.12
43603,222,186,204,146,204,-4.67,-8.16,5.14
43703,221,187,204,147,203,-4.47,-8.55,4.35
43803,222,186,206,147,203,-4.04,-8.75,3.69
43904,221,186,204,146,203,-3.73,-9.22,2.79
44003,221,186,203,145,203,-4.16,-9.69,1.69
44103,221,186,206,147,203,-4.55,-9.81,0.27
44204,222,185,205,147,203,-4.35,-9.85,1.1
44303,222,187,205,146,202,-4.24,-9.49,2.04
44403,221,186,204,146,203,-4.55,-9.49,3.1
44603,222,186,205,146,203,-4.28,-9.1,3.57
44703,221,186,205,146,202,-4.35,-9.34,3.65
44803,222,186,205,146,203,-4.39,-9.06,3.26
44903,221,188,204,146,204,-4.43,-8.47,4.28
45003,221,186,204,147,204,-4.16,-8.51,4.28
45103,222,185,203,145,203,-4.59,-8,5.61
45203,222,186,205,146,203,-5.65,-7.1,6.71
45303,221,186,203,147,201,-4.9,-6.94,7.53
45403,220,186,204,147,203,-3.8,-6.75,7.41
45503,221,186,203,146,202,-4.86,-6.2,7.65
45603,220,186,204,145,203,-4.82,-5.69,8.08
45703,222,186,205,146,203,-4.35,-5.22,7.92
45803,222,185,205,147,201,-4.75,-4.94,8.94
45903,222,185,205,146,204,-4.67,-4.59,9.92
46003,221,186,204,146,203,-4.08,-4.75,8.67
46103,221,186,204,146,203,-4.04,-4.86,8
46203,221,185,205,146,202,-3.88,-4.16,9.85
46303,222,185,205,147,203,-3.77,-4.12,10.24
46403,221,185,204,147,203,-3.57,-4.28,8.32
46503,215,185,204,146,204,-3.49,-4.12,9.61
46603,222,183,204,147,203,-3.14,-3.57,9.85
46703,221,185,204,146,204,-2.86,-3.3,10.28
46803,221,185,204,147,204,-2.67,-3.02,9.89
46903,221,178,203,147,204,-2.75,-2.75,10.55
47003,221,187,204,147,205,-3.02,-2.28,11.57
47104,221,186,202,147,205,-3.02,-2.47,10.9
47203,221,184,204,138,205,-3.53,-4.24,9.61
47303,221,185,203,146,204,-3.53,-4.79,8.98
47404,221,185,204,147,204,-4,-5.84,8.24
47503,221,186,204,146,204,-4.24,-6.71,6.24
47603,220,186,204,146,203,-3.96,-7.53,4.51
47803,221,186,203,146,203,-6.28,-8.08,3.1
47903,220,185,203,145,202,-7.06,-7.22,2.94
48003,224,186,192,146,202,-6.94,-6.04,3.1
48103,220,185,203,146,201,-7.49,-5.61,2.71
48203,221,186,203,146,202,-9.06,-5.18,1.45
48303,220,186,203,146,201,-9.96,-5.06,0.86
48403,221,185,203,146,201,-9.45,-4.24,-0.04
48503,220,186,203,145,201,-8.67,-3.49,-1.26
48603,219,185,204,146,201,-8.9,-2.9,-2.24
48703,220,185,202,145,199,-9.1,-2.51,-3.26
48803,219,185,203,145,200,-8.39,-2.55,-3.14
48903,220,184,204,145,200,-9.49,-1.73,-2.9
49003,219,185,203,145,201,-8.63,-2,-2.51
49103,219,185,203,145,200,-8.67,-1.49,-2.43
49203,219,185,203,145,200,-9.45,-1.26,-2.75
49303,219,184,202,145,199,-8.9,-1.41,-2.55
49403,218,184,202,145,199,-9.06,-1.49,-2.28
49503,218,184,201,144,198,-9.69,-1.02,-1.41
49603,219,185,203,145,200,-9.14,-1.18,-1.65
49703,218,184,203,144,199,-9.38,-1.06,-1.88
49803,219,185,203,145,199,-9.57,-0.94,-1.53
49903,219,185,204,145,200,-9.61,-1.22,-1.14
50003,219,184,202,144,199,-9.45,-1.22,-1.65
50103,218,184,201,144,198,-9.1,-1.26,-1.8
50203,217,183,202,145,198,-9.57,-1.14,-1.69
50304,218,185,204,145,199,-9.61,-1.18,-1.41
50403,219,184,205,145,199,-9.45,-1.33,-1.37
50503,219,185,203,145,198,-9.34,-1.29,-1.53
50604,218,185,204,145,199,-9.69,-1.14,-1.33
50703,220,184,203,145,199,-9.34,-1.26,-1.61
50803,220,185,202,145,199,-9.38,-1.37,-1.49
51003,218,184,203,144,199,-9.49,-1.29,-2.08
51103,216,181,199,142,195,-9.22,-1.41,-2.39
51203,219,184,202,144,198,-9.18,-1.41,-2.08
51303,214,179,198,141,194,-9.1,-1.37,-2
51403,220,184,204,145,199,-9.38,-1.26,-2.47
51503,221,185,204,145,201,-9.02,-1.41,-2.55
51603,220,186,203,146,200,-9.06,-1.41,-2.55
51703,221,186,206,145,201,-9.1,-1.37,-2.75
51803,222,186,205,145,200,-8.94,-1.33,-2.79
51903,221,186,205,145,200,-8.87,-0.98,-2.75
52003,221,187,205,145,200,-9.1,-1.22,-2.63
52103,221,186,206,146,200,-9.26,-1.14,-2.86
52203,221,187,205,146,200,-8.83,-1.26,-2.63
52303,220,186,204,145,200,-9.06,-1.22,-2.79
52403,221,185,206,145,200,-9.06,-1.1,-2.82
52503,220,186,205,145,200,-9.22,-1.1,-2.86
52603,220,187,205,145,200,-8.83,-1.02,-2.71
52703,221,186,206,145,200,-8.87,-0.78,-2.63
52803,220,186,206,145,199,-8.98,-0.82,-3.02
52903,220,186,204,145,199,-8.79,-0.86,-3.14
53003,220,186,205,145,199,-8.9,-0.63,-2.86
53103,220,186,205,145,199,-8.94,-1.14,-2.55
53203,220,187,205,144,199,-9.14,-0.94,-2.35
53303,220,187,206,145,199,-9.34,-0.9,-2.31
53403,220,187,206,145,199,-9.57,-0.75,-2.94
53504,220,186,203,144,199,-9.34,-0.63,-2.75
53603,220,187,205,145,198,-9.22,-0.71,-2.63
53703,220,187,204,145,200,-8.98,-0.78,-2.71
53804,221,186,205,146,199,-8.94,-0.78,-2.47
53903,221,185,205,146,198,-9.38,-0.67,-2.24
54003,219,185,204,144,199,-9.34,-0.63,-2.55
54203,221,186,205,145,199,-8.98,-1.02,-2.35
54303,222,187,203,145,198,-9.41,-0.75,-2.16
54403,221,186,206,146,199,-9.14,-0.9,-2.12
54503,220,185,206,144,200,-9.02,-0.9,-2.2
54603,219,187,205,145,199,-9.18,-1.22,-2.28
54703,220,187,206,145,198,-9.45,-1.33,-2.04
54803,221,186,205,146,199,-9.3,-1.29,-1.96
54903,221,186,206,145,200,-9.41,-1.29,-2.31
55003,221,186,206,146,199,-9.45,-1.92,-2.04
55103,221,188,206,145,200,-9.41,-2.79,-1.92
55203,220,187,207,144,200,-8.63,-3.33,-1.33
55303,220,188,204,146,199,-8.43,-3.92,-0.35
55403,221,186,206,145,199,-9.06,-4.86,-0.24
55503,221,188,206,145,200,-8.51,-5.65,0.55
55603,221,188,206,146,200,-7.65,-6.24,1.22
55703,219,187,206,146,201,-7.14,-6.9,1.77
55803,220,188,206,146,201,-6.79,-7.45,2.31
55903,220,188,207,145,201,-6.51,-7.73,2.67
56003,219,187,206,146,201,-5.81,-7.85,3.22
56103,219,189,206,146,202,-5.81,-8.12,3.69
56203,218,188,208,147,202,-5.37,-8.43,3.77
56303,218,186,207,146,201,-4.35,-8.75,4.35
56403,219,189,205,146,202,-4.04,-8.79,4.86
56503,219,186,206,146,205,-3.53,-9.26,5.1
56603,219,187,205,146,206,-2.75,-9.22,5.22
56704,219,188,207,147,207,-2.2,-9.26,5.37
56803,219,187,206,147,205,-1.77,-9.3,5.49
56903,217,187,207,146,204,-1.65,-9.18,5.77
57004,219,187,206,147,206,-0.86,-9.3,6
57103,219,188,206,147,205,-0.98,-9.3,6.43
57203,220,187,204,147,206,-0.24,-9.34,6.63
57403,217,187,206,147,204,-0.08,-8.87,6.51
57503,217,187,205,147,203,0.55,-9.02,6.79
57603,219,188,206,146,204,0.94,-8.71,6.86
57703,219,186,205,148,204,0.55,-8.71,6.9
57803,218,186,206,148,203,1.18,-8.87,7.45
57903,217,185,206,147,204,1.77,-8.55,7.14
58003,217,187,206,147,205,1.45,-8.63,7.45
58103,219,187,206,147,207,1.84,-8.55,7.49
58203,218,186,205,147,205,2.08,-8.32,7.18
58303,218,186,205,148,206,2.28,-8.12,7.14
58403,217,186,206,147,206,2.47,-8.28,7.49
58503,219,187,206,147,205,2.67,-8.28,7.88
58603,218,186,208,146,206,2.79,-8.04,7.73
58703,219,185,207,147,205,2.59,-8.08,7.61
58803,219,185,207,147,207,3.73,-7.61,7.88
58903,219,184,206,147,206,3.45,-7.65,8.04
59003,219,186,206,149,209,3.26,-7.92,7.81
59103,218,186,205,147,207,3.14,-7.85,7.77
59203,217,187,206,146,208,3.49,-7.65,7.73
59303,219,185,207,146,209,3.37,-7.57,7.65
59403,220,187,205,148,208,3.53,-7.65,7.69
59503,217,187,207,147,209,3.49,-7.57,7.81
59603,219,187,205,147,208,3.73,-7.61,7.53
59703,217,185,206,147,207,4,-7.65,7.81
59803,218,186,206,148,208,4.04,-7.65,7.65
59904,217,186,205,147,207,4.12,-7.57,7.65
60003,218,186,207,147,209,4.04,-7.73,7.92
60103,219,187,205,147,207,3.65,-7.88,7.81
60204,218,185,205,147,207,2.35,-8,7.61
60303,220,186,207,146,208,1.69,-8.04,7.65
60403,218,186,207,147,208,1.73,-8.39,8
60603,219,185,206,147,208,-0.63,-8.67,6.9
60703,218,185,207,145,208,-1.18,-8.2,7.02
60803,219,187,207,147,207,-2.31,-8.32,6.71
60903,219,187,207,147,208,-3.26,-8.36,6.43
61003,219,187,205,146,208,-3.88,-7.92,6.24
61103,218,185,207,147,208,-4.86,-7.57,5.88
61203,220,187,206,147,207,-5.88,-6.94,5.3
61303,219,187,208,147,208,-6.47,-6.55,5.18
61403,221,187,207,147,210,-7.1,-5.92,4.71
61503,220,186,208,146,212,-8.28,-5.41,3.92
61603,220,188,208,146,212,-8.43,-4.79,3.22
61703,221,187,208,146,211,-8.94,-4,3.49
61803,220,188,207,147,214,-8.79,-3.3,2.86
61903,223,186,208,145,212,-9.49,-2.43,2.43
62003,221,187,207,146,211,-10.63,-2.12,1.92
62103,221,188,206,145,207,-10.59,-0.63,1.45
62203,221,185,207,145,205,-9.81,0.31,1.06
62303,221,185,207,146,205,-10.16,0.59,1.53
62403,221,186,206,146,205,-9.92,1.29,1.14
62503,222,186,206,145,201,-9.45,1.84,0.98
