millis,Ngon_1,Ngon_2,Ngon_3,Ngon_4,Ngon_5,X,Y,Z,mlabel,infile,norm_Ngon_1,norm_Ngon_2,norm_Ngon_3,norm_Ngon_4,norm_Ngon_5,norm_X,norm_Y,norm_Z,bin_0_norm_Ngon_1,bin_1_norm_Ngon_1,bin_2_norm_Ngon_1,bin_3_norm_Ngon_1,bin_4_norm_Ngon_1,bin_5_norm_Ngon_1,bin_6_norm_Ngon_1,bin_7_norm_Ngon_1,bin_8_norm_Ngon_1,bin_9_norm_Ngon_1,bin_0_norm_Ngon_2,bin_1_norm_Ngon_2,bin_2_norm_Ngon_2,bin_3_norm_Ngon_2,bin_4_norm_Ngon_2,bin_5_norm_Ngon_2,bin_6_norm_Ngon_2,bin_7_norm_Ngon_2,bin_8_norm_Ngon_2,bin_9_norm_Ngon_2,bin_0_norm_Ngon_3,bin_1_norm_Ngon_3,bin_2_norm_Ngon_3,bin_3_norm_Ngon_3,bin_4_norm_Ngon_3,bin_5_norm_Ngon_3,bin_6_norm_Ngon_3,bin_7_norm_Ngon_3,bin_8_norm_Ngon_3,bin_9_norm_Ngon_3,bin_0_norm_Ngon_4,bin_1_norm_Ngon_4,bin_2_norm_Ngon_4,bin_3_norm_Ngon_4,bin_4_norm_Ngon_4,bin_5_norm_Ngon_4,bin_6_norm_Ngon_4,bin_7_norm_Ngon_4,bin_8_norm_Ngon_4,bin_9_norm_Ngon_4,bin_0_norm_Ngon_5,bin_1_norm_Ngon_5,bin_2_norm_Ngon_5,bin_3_norm_Ngon_5,bin_4_norm_Ngon_5,bin_5_norm_Ngon_5,bin_6_norm_Ngon_5,bin_7_norm_Ngon_5,bin_8_norm_Ngon_5,bin_9_norm_Ngon_5,bin_0_norm_X,bin_1_norm_X,bin_2_norm_X,bin_3_norm_X,bin_4_norm_X,bin_5_norm_X,bin_6_norm_X,bin_7_norm_X,bin_8_norm_X,bin_9_norm_X,bin_0_norm_Y,bin_1_norm_Y,bin_2_norm_Y,bin_3_norm_Y,bin_4_norm_Y,bin_5_norm_Y,bin_6_norm_Y,bin_7_norm_Y,bin_8_norm_Y,bin_9_norm_Y,bin_0_norm_Z,bin_1_norm_Z,bin_2_norm_Z,bin_3_norm_Z,bin_4_norm_Z,bin_5_norm_Z,bin_6_norm_Z,bin_7_norm_Z,bin_8_norm_Z,bin_9_norm_Z,longestPosEdge,longestNegEdge,longestPosCount,longestNegCount,label
2003,172,198,153,267,278,-3.3,-8.28,5.92,1,nhiễu_1_labelled.csv,0.344,0.33,0.306,0.445,0.4633333333333333,0.4175,0.29300000000000004,0.648,0,0,0,10,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,4,6,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,1,9,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,-1,0,0,10,1
2103,174,202,153,266,278,-3.3,-8.39,5.92,1,nhiễu_1_labelled.csv,0.348,0.33666666666666667,0.306,0.44333333333333336,0.4633333333333333,0.4175,0.29025,0.648,0,0,0,10,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,3,7,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,-1,0,0,10,1
2203,173,201,153,268,277,-3.14,-8.47,6.39,1,nhiễu_1_labelled.csv,0.346,0.335,0.306,0.44666666666666666,0.46166666666666667,0.4215,0.28825,0.6597500000000001,0,0,0,10,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,3,7,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,-1,0,0,10,1
2304,173,201,153,273,277,-2.86,-8.36,6.71,1,nhiễu_1_labelled.csv,0.346,0.335,0.306,0.455,0.46166666666666667,0.4285,0.29100000000000004,0.6677500000000001,0,0,0,10,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,3,7,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,-1,0,0,10,1
2403,178,201,153,267,270,-2.67,-8.32,6.35,1,nhiễu_1_labelled.csv,0.356,0.335,0.306,0.445,0.45,0.43324999999999997,0.292,0.6587500000000001,0,0,0,10,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,3,7,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,-1,0,0,10,1
2503,173,200,153,268,279,-2.75,-8.43,6.28,1,nhiễu_1_labelled.csv,0.346,0.3333333333333333,0.306,0.44666666666666666,0.465,0.43125,0.28925,0.657,0,0,0,10,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,2,8,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,-1,0,0,10,1
2604,174,203,153,269,279,-3.06,-8.43,6.47,1,nhiễu_1_labelled.csv,0.348,0.3383333333333333,0.306,0.4483333333333333,0.465,0.42350000000000004,0.28925,0.66175,0,0,0,10,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,2,8,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,-1,0,0,10,1
2703,173,200,154,263,279,-2.67,-8.32,5.92,1,nhiễu_1_labelled.csv,0.346,0.3333333333333333,0.308,0.43833333333333335,0.465,0.43324999999999997,0.292,0.648,0,0,0,10,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,1,9,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,-1,0,0,10,1
2803,173,201,152,264,277,-3.26,-8.28,6.59,1,nhiễu_1_labelled.csv,0.346,0.335,0.304,0.44,0.46166666666666667,0.41850000000000004,0.29300000000000004,0.66475,0,0,0,10,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,1,9,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,-1,0,0,10,1
3003,169,194,146,263,271,-3.02,-8.04,6.47,1,nhiễu_1_labelled.csv,0.338,0.3233333333333333,0.292,0.43833333333333335,0.45166666666666666,0.4245,0.29900000000000004,0.66175,0,0,0,10,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,1,9,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,-1,0,0,10,1
3103,167,193,148,259,269,-3.53,-8.04,6.24,1,nhiễu_1_labelled.csv,0.334,0.32166666666666666,0.296,0.43166666666666664,0.4483333333333333,0.41174999999999995,0.29900000000000004,0.656,0,0,0,10,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,2,8,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,-1,0,0,10,1
3203,170,196,151,265,274,-3.65,-8.16,6.39,1,nhiễu_1_labelled.csv,0.34,0.32666666666666666,0.302,0.44166666666666665,0.45666666666666667,0.40875000000000006,0.296,0.6597500000000001,0,0,0,10,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,2,8,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,-1,0,0,10,1
3303,171,199,152,264,275,-2.94,-7.92,6.0,1,nhiễu_1_labelled.csv,0.342,0.33166666666666667,0.304,0.44,0.4583333333333333,0.4265,0.302,0.65,0,0,0,10,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,2,8,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,9,1,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,-1,0,0,10,1
3403,172,199,152,265,276,-3.26,-8.04,7.22,1,nhiễu_1_labelled.csv,0.344,0.33166666666666667,0.304,0.44166666666666665,0.46,0.41850000000000004,0.29900000000000004,0.6805,0,0,0,10,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,2,8,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,9,1,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,-1,0,0,10,1
3503,171,200,151,265,275,-2.98,-7.81,6.51,1,nhiễu_1_labelled.csv,0.342,0.3333333333333333,0.302,0.44166666666666665,0.4583333333333333,0.4255,0.30475,0.66275,0,0,0,10,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,2,8,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,8,2,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,-1,0,0,10,1
3603,172,200,153,266,276,-3.37,-8.2,6.83,1,nhiễu_1_labelled.csv,0.344,0.3333333333333333,0.306,0.44333333333333336,0.46,0.41574999999999995,0.29500000000000004,0.67075,0,0,0,10,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,2,8,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,8,2,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,-1,0,0,10,1
3703,173,198,153,266,274,-3.37,-8.04,6.75,1,nhiễu_1_labelled.csv,0.346,0.33,0.306,0.44333333333333336,0.45666666666666667,0.41574999999999995,0.29900000000000004,0.66875,0,0,0,10,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,2,8,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,8,2,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,-1,0,0,10,1
3803,173,201,152,266,277,-3.02,-7.85,6.86,1,nhiễu_1_labelled.csv,0.346,0.335,0.304,0.44333333333333336,0.46166666666666667,0.4245,0.30375,0.6715,0,0,0,10,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,2,8,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,7,3,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,-1,0,0,10,1
3903,171,199,154,266,276,-3.22,-8.08,6.9,1,nhiễu_1_labelled.csv,0.342,0.33166666666666667,0.308,0.44333333333333336,0.46,0.41950000000000004,0.298,0.6725,0,0,0,10,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,2,8,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,7,3,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,-1,0,0,10,1
