millis,Ngon_1,Ngon_2,Ngon_3,Ngon_4,Ngon_5,X,Y,Z,mlabel,infile,norm_Ngon_1,norm_Ngon_2,norm_Ngon_3,norm_Ngon_4,norm_Ngon_5,norm_X,norm_Y,norm_Z,bin_0_norm_Ngon_1,bin_1_norm_Ngon_1,bin_2_norm_Ngon_1,bin_3_norm_Ngon_1,bin_4_norm_Ngon_1,bin_5_norm_Ngon_1,bin_6_norm_Ngon_1,bin_7_norm_Ngon_1,bin_8_norm_Ngon_1,bin_9_norm_Ngon_1,bin_0_norm_Ngon_2,bin_1_norm_Ngon_2,bin_2_norm_Ngon_2,bin_3_norm_Ngon_2,bin_4_norm_Ngon_2,bin_5_norm_Ngon_2,bin_6_norm_Ngon_2,bin_7_norm_Ngon_2,bin_8_norm_Ngon_2,bin_9_norm_Ngon_2,bin_0_norm_Ngon_3,bin_1_norm_Ngon_3,bin_2_norm_Ngon_3,bin_3_norm_Ngon_3,bin_4_norm_Ngon_3,bin_5_norm_Ngon_3,bin_6_norm_Ngon_3,bin_7_norm_Ngon_3,bin_8_norm_Ngon_3,bin_9_norm_Ngon_3,bin_0_norm_Ngon_4,bin_1_norm_Ngon_4,bin_2_norm_Ngon_4,bin_3_norm_Ngon_4,bin_4_norm_Ngon_4,bin_5_norm_Ngon_4,bin_6_norm_Ngon_4,bin_7_norm_Ngon_4,bin_8_norm_Ngon_4,bin_9_norm_Ngon_4,bin_0_norm_Ngon_5,bin_1_norm_Ngon_5,bin_2_norm_Ngon_5,bin_3_norm_Ngon_5,bin_4_norm_Ngon_5,bin_5_norm_Ngon_5,bin_6_norm_Ngon_5,bin_7_norm_Ngon_5,bin_8_norm_Ngon_5,bin_9_norm_Ngon_5,bin_0_norm_X,bin_1_norm_X,bin_2_norm_X,bin_3_norm_X,bin_4_norm_X,bin_5_norm_X,bin_6_norm_X,bin_7_norm_X,bin_8_norm_X,bin_9_norm_X,bin_0_norm_Y,bin_1_norm_Y,bin_2_norm_Y,bin_3_norm_Y,bin_4_norm_Y,bin_5_norm_Y,bin_6_norm_Y,bin_7_norm_Y,bin_8_norm_Y,bin_9_norm_Y,bin_0_norm_Z,bin_1_norm_Z,bin_2_norm_Z,bin_3_norm_Z,bin_4_norm_Z,bin_5_norm_Z,bin_6_norm_Z,bin_7_norm_Z,bin_8_norm_Z,bin_9_norm_Z,longestPosEdge,longestNegEdge,longestPosCount,longestNegCount,label
114103,157,198,141,266,187,-5.18,-6.9,4.71,0,i_love_you_1_labelled.csv,0.19,0.196,0.13666666666666666,0.332,0.2175,0.3705,0.3275,0.61775,0,2,2,3,3,0,0,0,0,0,0,4,6,0,0,0,0,0,0,0,0,3,1,0,0,1,1,4,0,0,0,0,0,3,1,0,1,4,1,0,0,0,10,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,1,9,0,0,0,0,0,0,0,0,0,0,0,1,9,0,0,0,-1,1,0,7,5
114203,156,198,146,264,187,-5.1,-6.75,4.98,0,i_love_you_1_labelled.csv,0.18666666666666668,0.196,0.15333333333333332,0.328,0.2175,0.3725,0.33125,0.6245,0,3,2,3,2,0,0,0,0,0,0,5,5,0,0,0,0,0,0,0,0,4,1,0,0,1,1,3,0,0,0,0,0,4,1,0,1,3,1,0,0,0,10,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,1,9,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,-1,0,0,7,5
114304,157,200,147,265,190,-6.35,-6.9,6.9,0,i_love_you_1_labelled.csv,0.19,0.2,0.15666666666666668,0.33,0.225,0.34125,0.3275,0.6725,0,4,2,3,1,0,0,0,0,0,0,5,5,0,0,0,0,0,0,0,0,5,1,0,0,1,1,2,0,0,0,0,0,5,1,0,1,2,1,0,0,0,10,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,1,9,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,-1,0,0,6,5
114403,157,201,148,267,189,-7.49,-7.49,6.94,0,i_love_you_1_labelled.csv,0.19,0.202,0.16,0.334,0.2225,0.31275,0.31275,0.6735,0,5,2,3,0,0,0,0,0,0,0,5,5,0,0,0,0,0,0,0,0,6,1,0,0,1,1,1,0,0,0,0,0,6,1,0,1,2,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,-1,0,0,5,0
114503,168,209,229,383,193,-7.45,-7.26,5.77,5,i_love_you_1_labelled.csv,0.22666666666666666,0.218,0.43,0.566,0.2325,0.31375000000000003,0.3185,0.64425,0,5,3,2,0,0,0,0,0,0,0,4,6,0,0,0,0,0,0,0,0,6,1,0,1,1,0,1,0,0,0,0,0,6,1,1,1,1,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,-1,0,0,4,0
114604,176,220,290,466,202,-7.06,-6.79,5.06,5,i_love_you_1_labelled.csv,0.25333333333333335,0.24,0.6333333333333333,0.732,0.255,0.3235,0.33025000000000004,0.6265,0,5,4,1,0,0,0,0,0,0,0,4,6,0,0,0,0,0,0,0,0,6,1,0,1,1,1,0,0,0,0,0,0,6,1,1,1,1,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,-1,0,0,3,0
114703,186,220,307,489,210,-6.79,-6.32,5.02,5,i_love_you_1_labelled.csv,0.2866666666666667,0.24,0.69,0.778,0.275,0.33025000000000004,0.34199999999999997,0.6255,0,5,5,0,0,0,0,0,0,0,0,4,6,0,0,0,0,0,0,0,0,6,1,0,1,0,2,0,0,0,0,0,0,6,1,1,0,2,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,-1,-1,0,0,0
114803,208,217,300,477,207,-6.24,-5.77,3.69,5,i_love_you_1_labelled.csv,0.36,0.234,0.6666666666666666,0.754,0.2675,0.344,0.35575,0.59225,0,5,4,1,0,0,0,0,0,0,0,3,7,0,0,0,0,0,0,0,0,6,0,0,1,0,3,0,0,0,0,0,0,6,0,1,0,3,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,1,9,0,0,0,-1,-1,0,0,0
115003,227,209,321,498,190,-5.96,-6.55,3.84,5,i_love_you_1_labelled.csv,0.42333333333333334,0.218,0.7366666666666667,0.796,0.225,0.351,0.33625,0.596,0,5,3,1,1,0,0,0,0,0,0,3,7,0,0,0,0,0,0,0,0,5,0,0,1,0,3,1,0,0,0,0,0,5,0,1,0,4,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,2,8,0,0,0,-1,-1,0,0,5
115103,222,207,322,491,188,-6.12,-6.94,4.43,5,i_love_you_1_labelled.csv,0.4066666666666667,0.214,0.74,0.782,0.22,0.347,0.32649999999999996,0.61075,0,4,3,1,2,0,0,0,0,0,0,2,8,0,0,0,0,0,0,0,0,4,0,0,1,0,3,2,0,0,0,0,0,4,0,1,0,5,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,2,8,0,0,0,-1,-1,0,0,5
115203,219,207,324,492,188,-7.06,-7.18,4.9,5,i_love_you_1_labelled.csv,0.39666666666666667,0.214,0.7466666666666667,0.784,0.22,0.3235,0.3205,0.6224999999999999,0,3,3,2,2,0,0,0,0,0,0,1,9,0,0,0,0,0,0,0,0,3,0,0,1,0,3,3,0,0,0,0,0,3,0,1,0,6,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,2,8,0,0,0,-1,-1,0,0,5
115303,217,206,325,489,188,-7.18,-7.41,5.92,5,i_love_you_1_labelled.csv,0.39,0.212,0.75,0.778,0.22,0.3205,0.31475,0.648,0,2,3,3,2,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,2,0,0,1,0,3,4,0,0,0,0,0,2,0,1,0,7,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,2,8,0,0,0,-1,-1,0,0,5
115403,216,205,321,487,188,-6.9,-7.06,5.22,5,i_love_you_1_labelled.csv,0.38666666666666666,0.21,0.7366666666666667,0.774,0.22,0.3275,0.3235,0.6305,0,1,3,4,2,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,1,0,0,1,0,3,5,0,0,0,0,0,1,0,1,0,8,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,2,8,0,0,0,-1,-1,0,0,5
115503,213,206,317,472,188,-6.63,-6.75,5.1,5,i_love_you_1_labelled.csv,0.37666666666666665,0.212,0.7233333333333334,0.744,0.22,0.33425000000000005,0.33125,0.6275000000000001,0,0,3,5,2,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,1,0,3,6,0,0,0,0,0,0,0,1,0,9,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,2,8,0,0,0,-1,-1,0,0,5
115603,196,209,243,382,190,-6.2,-7.3,5.41,5,i_love_you_1_labelled.csv,0.32,0.218,0.4766666666666667,0.564,0.225,0.34500000000000003,0.3175,0.63525,0,0,2,6,2,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,1,0,3,6,0,0,0,0,0,0,0,1,0,9,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,2,8,0,0,0,-1,-1,0,0,5
