millis,Ngon_1,Ngon_2,Ngon_3,Ngon_4,Ngon_5,X,Y,Z,mlabel,infile,norm_Ngon_1,norm_Ngon_2,norm_Ngon_3,norm_Ngon_4,norm_Ngon_5,norm_X,norm_Y,norm_Z,bin_0_norm_Ngon_1,bin_1_norm_Ngon_1,bin_2_norm_Ngon_1,bin_3_norm_Ngon_1,bin_0_norm_Ngon_2,bin_1_norm_Ngon_2,bin_2_norm_Ngon_2,bin_3_norm_Ngon_2,bin_0_norm_Ngon_3,bin_1_norm_Ngon_3,bin_2_norm_Ngon_3,bin_3_norm_Ngon_3,bin_0_norm_Ngon_4,bin_1_norm_Ngon_4,bin_2_norm_Ngon_4,bin_3_norm_Ngon_4,bin_0_norm_Ngon_5,bin_1_norm_Ngon_5,bin_2_norm_Ngon_5,bin_3_norm_Ngon_5,bin_0_norm_X,bin_1_norm_X,bin_2_norm_X,bin_3_norm_X,bin_0_norm_Y,bin_1_norm_Y,bin_2_norm_Y,bin_3_norm_Y,bin_0_norm_Z,bin_1_norm_Z,bin_2_norm_Z,bin_3_norm_Z,longestPosEdge,longestNegEdge,longestPosCount,longestNegCount,label
4503,252,286,350,260,292,-7.26,-7.34,0.27,4,c_1_labelled.csv,0.71,0.7383333333333333,0.7916666666666666,0.7166666666666667,0.7433333333333333,0.4637,0.4633,0.50135,0,0,8,0,0,0,8,0,0,0,5,3,0,0,8,0,0,0,7,1,0,8,0,0,0,8,0,0,0,0,8,0,0,-1,8,0,0
4603,257,289,349,262,329,-7.02,-7.49,0.39,4,c_1_labelled.csv,0.7141666666666666,0.7408333333333333,0.7908333333333334,0.7183333333333334,0.7741666666666667,0.46490000000000004,0.46255,0.50195,0,0,8,0,0,0,8,0,0,0,4,4,0,0,8,0,0,0,6,2,0,8,0,0,0,8,0,0,0,0,8,0,0,-1,8,0,4
4703,260,289,347,263,336,-7.1,-7.3,0.0,4,c_1_labelled.csv,0.7166666666666667,0.7408333333333333,0.7891666666666667,0.7191666666666666,0.78,0.4645,0.4635,0.5,0,0,8,0,0,0,8,0,0,0,3,5,0,0,8,0,0,0,5,3,0,8,0,0,0,8,0,0,0,0,8,0,0,-1,8,0,4
4803,258,289,346,263,325,-7.06,-7.26,0.0,4,c_1_labelled.csv,0.715,0.7408333333333333,0.7883333333333333,0.7191666666666666,0.7708333333333334,0.4647,0.4637,0.5,0,0,8,0,0,0,8,0,0,0,2,6,0,0,8,0,0,0,4,4,0,8,0,0,0,8,0,0,0,0,8,0,0,-1,8,0,4
4903,256,287,345,262,313,-7.14,-7.22,0.04,4,c_1_labelled.csv,0.7133333333333334,0.7391666666666666,0.7875,0.7183333333333334,0.7608333333333334,0.4643,0.4639,0.5002,0,0,8,0,0,0,8,0,0,0,1,7,0,0,8,0,0,0,3,5,0,8,0,0,0,8,0,0,0,0,8,0,0,-1,8,0,4
5003,257,286,342,262,312,-6.94,-7.34,0.12,4,c_1_labelled.csv,0.7141666666666666,0.7383333333333333,0.785,0.7183333333333334,0.76,0.4653,0.4633,0.5006,0,0,8,0,0,0,8,0,0,0,0,8,0,0,8,0,0,0,2,6,0,8,0,0,0,8,0,0,0,0,8,0,0,-1,8,0,4
5103,260,282,338,262,293,-7.1,-7.49,0.43,4,c_1_labelled.csv,0.7166666666666667,0.735,0.7816666666666666,0.7183333333333334,0.7441666666666666,0.4645,0.46255,0.50215,0,0,8,0,0,0,8,0,0,0,0,8,0,0,8,0,0,0,2,6,0,8,0,0,0,8,0,0,0,0,8,0,0,-1,8,0,4
5203,257,280,339,261,292,-7.14,-7.26,0.04,4,c_1_labelled.csv,0.7141666666666666,0.7333333333333333,0.7825,0.7175,0.7433333333333333,0.4643,0.4637,0.5002,0,0,8,0,0,0,8,0,0,0,0,8,0,0,8,0,0,0,3,5,0,8,0,0,0,8,0,0,0,0,8,0,0,-1,8,0,4
5303,257,274,333,257,288,-7.06,-7.34,0.04,4,c_1_labelled.csv,0.7141666666666666,0.7283333333333334,0.7775,0.7141666666666666,0.74,0.4647,0.4633,0.5002,0,0,8,0,0,0,8,0,0,0,0,8,0,0,8,0,0,0,3,5,0,8,0,0,0,8,0,0,0,0,8,0,0,-1,8,0,4
5403,254,252,306,236,275,-7.02,-7.61,1.18,4,c_1_labelled.csv,0.7116666666666667,0.71,0.755,0.6966666666666667,0.7291666666666666,0.46490000000000004,0.46195,0.5059,0,0,8,0,0,0,8,0,0,0,0,8,0,0,8,0,0,0,4,4,0,8,0,0,0,8,0,0,0,0,8,0,0,-1,8,0,4
5504,248,223,262,199,250,-6.98,-7.18,1.41,0,c_1_labelled.csv,0.7066666666666667,0.6858333333333333,0.7183333333333334,0.6658333333333334,0.7083333333333334,0.46509999999999996,0.46409999999999996,0.50705,0,0,8,0,0,0,8,0,0,0,1,7,0,0,8,0,0,0,5,3,0,8,0,0,0,8,0,0,0,0,8,0,0,-1,8,0,4
