millis,Ngon_1,Ngon_2,Ngon_3,Ngon_4,Ngon_5,X,Y,Z,mlabel,infile,norm_Ngon_1,norm_Ngon_2,norm_Ngon_3,norm_Ngon_4,norm_Ngon_5,norm_X,norm_Y,norm_Z,bin_0_norm_Ngon_1,bin_1_norm_Ngon_1,bin_2_norm_Ngon_1,bin_3_norm_Ngon_1,bin_4_norm_Ngon_1,bin_5_norm_Ngon_1,bin_6_norm_Ngon_1,bin_7_norm_Ngon_1,bin_8_norm_Ngon_1,bin_9_norm_Ngon_1,bin_0_norm_Ngon_2,bin_1_norm_Ngon_2,bin_2_norm_Ngon_2,bin_3_norm_Ngon_2,bin_4_norm_Ngon_2,bin_5_norm_Ngon_2,bin_6_norm_Ngon_2,bin_7_norm_Ngon_2,bin_8_norm_Ngon_2,bin_9_norm_Ngon_2,bin_0_norm_Ngon_3,bin_1_norm_Ngon_3,bin_2_norm_Ngon_3,bin_3_norm_Ngon_3,bin_4_norm_Ngon_3,bin_5_norm_Ngon_3,bin_6_norm_Ngon_3,bin_7_norm_Ngon_3,bin_8_norm_Ngon_3,bin_9_norm_Ngon_3,bin_0_norm_Ngon_4,bin_1_norm_Ngon_4,bin_2_norm_Ngon_4,bin_3_norm_Ngon_4,bin_4_norm_Ngon_4,bin_5_norm_Ngon_4,bin_6_norm_Ngon_4,bin_7_norm_Ngon_4,bin_8_norm_Ngon_4,bin_9_norm_Ngon_4,bin_0_norm_Ngon_5,bin_1_norm_Ngon_5,bin_2_norm_Ngon_5,bin_3_norm_Ngon_5,bin_4_norm_Ngon_5,bin_5_norm_Ngon_5,bin_6_norm_Ngon_5,bin_7_norm_Ngon_5,bin_8_norm_Ngon_5,bin_9_norm_Ngon_5,bin_0_norm_X,bin_1_norm_X,bin_2_norm_X,bin_3_norm_X,bin_4_norm_X,bin_5_norm_X,bin_6_norm_X,bin_7_norm_X,bin_8_norm_X,bin_9_norm_X,bin_0_norm_Y,bin_1_norm_Y,bin_2_norm_Y,bin_3_norm_Y,bin_4_norm_Y,bin_5_norm_Y,bin_6_norm_Y,bin_7_norm_Y,bin_8_norm_Y,bin_9_norm_Y,bin_0_norm_Z,bin_1_norm_Z,bin_2_norm_Z,bin_3_norm_Z,bin_4_norm_Z,bin_5_norm_Z,bin_6_norm_Z,bin_7_norm_Z,bin_8_norm_Z,bin_9_norm_Z,longestPosEdge,longestNegEdge,longestPosCount,longestNegCount,label
348003,185,235,203,372,267,-3.96,-9.38,3.3,4,awn_1_labelled.csv,0.2833333333333333,0.27,0.3433333333333333,0.544,0.4175,0.40099999999999997,0.26549999999999996,0.5825,0,0,3,7,0,0,0,0,0,0,0,0,6,4,0,0,0,0,0,0,0,0,0,6,4,0,0,0,0,0,0,0,0,0,0,7,3,0,0,0,0,0,0,1,9,0,0,0,0,0,0,0,0,2,8,0,0,0,0,0,0,0,9,1,0,0,0,0,0,0,0,0,0,0,0,9,1,0,0,0,-1,2,0,8,4
348103,169,218,171,326,244,-1.84,-8.12,2.9,4,awn_1_labelled.csv,0.23,0.236,0.23666666666666666,0.452,0.36,0.454,0.29700000000000004,0.5725,0,0,4,6,0,0,0,0,0,0,0,0,6,4,0,0,0,0,0,0,0,0,1,5,4,0,0,0,0,0,0,0,0,0,1,6,3,0,0,0,0,0,0,1,9,0,0,0,0,0,0,0,0,1,9,0,0,0,0,0,0,0,9,1,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,-1,1,0,9,4
348204,163,212,158,297,220,-2.39,-8.12,3.69,0,awn_1_labelled.csv,0.21,0.224,0.19333333333333333,0.394,0.3,0.44025,0.29700000000000004,0.59225,0,0,5,5,0,0,0,0,0,0,0,0,6,4,0,0,0,0,0,0,0,1,1,5,3,0,0,0,0,0,0,0,0,1,1,5,3,0,0,0,0,0,1,1,8,0,0,0,0,0,0,0,0,1,9,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,-1,0,0,10,4
348303,159,207,154,283,206,-4.51,-10.0,5.45,0,awn_1_labelled.csv,0.19666666666666666,0.214,0.18,0.366,0.265,0.38725,0.25,0.63625,0,1,5,4,0,0,0,0,0,0,0,0,7,3,0,0,0,0,0,0,0,2,1,5,2,0,0,0,0,0,0,0,0,2,1,4,3,0,0,0,0,0,2,1,7,0,0,0,0,0,0,0,0,2,8,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,9,1,0,0,0,-1,0,0,10,4
348403,160,205,152,280,205,-5.53,-9.92,5.96,0,awn_1_labelled.csv,0.2,0.21,0.17333333333333334,0.36,0.2625,0.36174999999999996,0.252,0.649,0,1,6,3,0,0,0,0,0,0,0,0,8,2,0,0,0,0,0,0,0,3,1,5,1,0,0,0,0,0,0,0,0,3,1,3,3,0,0,0,0,0,3,1,6,0,0,0,0,0,0,0,0,3,7,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,8,2,0,0,0,-1,0,0,10,4
348603,160,205,153,279,204,-4.04,-8.24,5.41,0,awn_1_labelled.csv,0.2,0.21,0.17666666666666667,0.358,0.26,0.399,0.294,0.63525,0,1,7,2,0,0,0,0,0,0,0,0,8,2,0,0,0,0,0,0,0,4,1,4,1,0,0,0,0,0,0,0,0,4,1,2,3,0,0,0,0,0,4,1,5,0,0,0,0,0,0,0,0,4,6,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,7,3,0,0,0,-1,0,0,10,4
348703,164,209,163,296,211,-4.75,-8.71,4.98,0,awn_1_labelled.csv,0.21333333333333335,0.218,0.21,0.392,0.2775,0.38125,0.28225,0.6245,0,1,8,1,0,0,0,0,0,0,0,0,8,2,0,0,0,0,0,0,0,4,2,3,1,0,0,0,0,0,0,0,0,5,1,1,3,0,0,0,0,0,5,1,4,0,0,0,0,0,0,0,0,5,5,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,6,4,0,0,0,-1,0,0,10,4
348803,172,216,178,328,232,-5.37,-9.65,5.1,4,awn_1_labelled.csv,0.24,0.232,0.26,0.456,0.33,0.36574999999999996,0.25875,0.6275000000000001,0,1,9,0,0,0,0,0,0,0,0,0,9,1,0,0,0,0,0,0,0,4,3,2,1,0,0,0,0,0,0,0,0,5,2,1,2,0,0,0,0,0,5,2,3,0,0,0,0,0,0,0,0,6,4,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,5,5,0,0,0,-1,0,0,10,0
348903,181,218,187,342,241,-4.51,-9.77,4.67,4,awn_1_labelled.csv,0.27,0.236,0.29,0.484,0.3525,0.38725,0.25575000000000003,0.61675,0,1,9,0,0,0,0,0,0,0,0,0,9,1,0,0,0,0,0,0,0,4,4,1,1,0,0,0,0,0,0,0,0,5,3,1,1,0,0,0,0,0,5,3,2,0,0,0,0,0,0,0,0,7,3,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,4,6,0,0,0,-1,0,0,10,0
349003,186,219,189,353,256,-4.16,-9.26,4.12,4,awn_1_labelled.csv,0.2866666666666667,0.238,0.2966666666666667,0.506,0.39,0.396,0.2685,0.603,0,1,9,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,4,5,1,0,0,0,0,0,0,0,0,0,5,3,2,0,0,0,0,0,0,5,4,1,0,0,0,0,0,0,0,0,7,3,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,3,7,0,0,0,-1,0,0,10,0
349103,193,225,192,373,272,-2.28,-8.71,2.59,4,awn_1_labelled.csv,0.31,0.25,0.30666666666666664,0.546,0.43,0.44299999999999995,0.28225,0.56475,0,1,8,1,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,4,5,1,0,0,0,0,0,0,0,0,0,5,3,2,0,0,0,0,0,0,5,4,1,0,0,0,0,0,0,0,0,7,3,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,3,7,0,0,0,-1,0,0,10,0
349203,195,237,204,392,284,-1.69,-8.36,1.69,4,awn_1_labelled.csv,0.31666666666666665,0.274,0.3466666666666667,0.584,0.46,0.45775,0.29100000000000004,0.54225,0,1,7,2,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,4,4,2,0,0,0,0,0,0,0,0,0,5,2,3,0,0,0,0,0,0,5,3,2,0,0,0,0,0,0,0,0,7,3,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,3,7,0,0,0,-1,0,0,10,4
349303,198,254,213,412,298,-2.2,-9.77,0.9,4,awn_1_labelled.csv,0.32666666666666666,0.308,0.37666666666666665,0.624,0.495,0.445,0.25575000000000003,0.5225,0,1,6,3,0,0,0,0,0,0,0,0,9,1,0,0,0,0,0,0,0,3,4,3,0,0,0,0,0,0,0,0,0,4,2,3,1,0,0,0,0,0,4,3,3,0,0,0,0,0,0,0,0,7,3,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,3,7,0,0,0,-1,0,0,10,4
349403,197,252,211,414,302,-3.41,-10.43,1.88,4,awn_1_labelled.csv,0.3233333333333333,0.304,0.37,0.628,0.505,0.41475,0.23925000000000002,0.5469999999999999,0,0,6,4,0,0,0,0,0,0,0,0,8,2,0,0,0,0,0,0,0,2,4,4,0,0,0,0,0,0,0,0,0,3,2,3,2,0,0,0,0,0,3,3,3,1,0,0,0,0,0,0,0,6,4,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,4,6,0,0,0,-1,0,0,10,4
349503,195,250,208,414,303,-3.45,-10.2,2.35,4,awn_1_labelled.csv,0.31666666666666665,0.3,0.36,0.628,0.5075,0.41375,0.24500000000000002,0.5587500000000001,0,0,5,5,0,0,0,0,0,0,0,0,8,2,0,0,0,0,0,0,0,1,4,5,0,0,0,0,0,0,0,0,0,2,2,3,3,0,0,0,0,0,2,3,3,2,0,0,0,0,0,0,0,5,5,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,5,5,0,0,0,-1,0,0,10,4
