millis,Ngon_1,Ngon_2,Ngon_3,Ngon_4,Ngon_5,X,Y,Z,mlabel,infile,norm_Ngon_1,norm_Ngon_2,norm_Ngon_3,norm_Ngon_4,norm_Ngon_5,norm_X,norm_Y,norm_Z,bin_0_norm_Ngon_1,bin_1_norm_Ngon_1,bin_2_norm_Ngon_1,bin_3_norm_Ngon_1,bin_0_norm_Ngon_2,bin_1_norm_Ngon_2,bin_2_norm_Ngon_2,bin_3_norm_Ngon_2,bin_0_norm_Ngon_3,bin_1_norm_Ngon_3,bin_2_norm_Ngon_3,bin_3_norm_Ngon_3,bin_0_norm_Ngon_4,bin_1_norm_Ngon_4,bin_2_norm_Ngon_4,bin_3_norm_Ngon_4,bin_0_norm_Ngon_5,bin_1_norm_Ngon_5,bin_2_norm_Ngon_5,bin_3_norm_Ngon_5,bin_0_norm_X,bin_1_norm_X,bin_2_norm_X,bin_3_norm_X,bin_0_norm_Y,bin_1_norm_Y,bin_2_norm_Y,bin_3_norm_Y,bin_0_norm_Z,bin_1_norm_Z,bin_2_norm_Z,bin_3_norm_Z,longestPosEdge,longestNegEdge,longestPosCount,longestNegCount,label
1003,318,181,197,137,199,0.27,-10.83,1.29,3,b_0_labelled.csv,0.765,0.6508333333333334,0.6641666666666667,0.6141666666666666,0.6658333333333334,0.50135,0.44585,0.5064500000000001,0,0,7,1,0,0,8,0,0,0,8,0,0,0,8,0,0,0,8,0,0,5,3,0,0,8,0,0,0,0,8,0,0,-1,8,0,0
1103,352,180,196,138,205,0.04,-10.63,1.33,3,b_0_labelled.csv,0.7933333333333333,0.65,0.6633333333333333,0.615,0.6708333333333333,0.5002,0.44685,0.50665,0,0,6,2,0,0,8,0,0,0,8,0,0,0,8,0,0,0,8,0,0,4,4,0,0,8,0,0,0,0,8,0,0,-1,8,0,0
1203,354,182,198,137,211,-0.2,-10.63,1.65,3,b_0_labelled.csv,0.795,0.6516666666666666,0.665,0.6141666666666666,0.6758333333333333,0.499,0.44685,0.50825,0,0,5,3,0,0,8,0,0,0,8,0,0,0,8,0,0,0,8,0,0,4,4,0,0,8,0,0,0,0,8,0,0,-1,8,0,3
1303,352,182,196,127,199,-0.08,-10.67,1.77,3,b_0_labelled.csv,0.7933333333333333,0.6516666666666666,0.6633333333333333,0.6058333333333333,0.6658333333333334,0.4996,0.44665,0.50885,0,0,4,4,0,0,8,0,0,0,8,0,0,0,8,0,0,0,8,0,0,4,4,0,0,8,0,0,0,0,8,0,0,-1,8,0,3
1403,348,183,196,137,192,-0.12,-10.75,1.92,3,b_0_labelled.csv,0.79,0.6525,0.6633333333333333,0.6141666666666666,0.66,0.49939999999999996,0.44625,0.5096,0,0,3,5,0,0,8,0,0,0,8,0,0,0,8,0,0,0,8,0,0,4,4,0,0,8,0,0,0,0,8,0,0,-1,8,0,3
1503,346,181,199,138,187,-0.31,-10.67,2.08,3,b_0_labelled.csv,0.7883333333333333,0.6508333333333334,0.6658333333333334,0.615,0.6558333333333334,0.49845,0.44665,0.5104,0,0,2,6,0,0,8,0,0,0,8,0,0,0,8,0,0,0,8,0,0,4,4,0,0,8,0,0,0,0,8,0,0,-1,8,0,3
1603,314,182,196,138,201,-0.08,-10.75,1.88,3,b_0_labelled.csv,0.7616666666666667,0.6516666666666666,0.6633333333333333,0.615,0.6675,0.4996,0.44625,0.5094,0,0,1,7,0,0,8,0,0,0,8,0,0,0,8,0,0,0,8,0,0,5,3,0,0,8,0,0,0,0,8,0,0,-1,8,0,3
1703,265,182,197,138,191,-0.08,-10.63,1.18,0,b_0_labelled.csv,0.7208333333333333,0.6516666666666666,0.6641666666666667,0.615,0.6591666666666667,0.4996,0.44685,0.5059,0,0,1,7,0,0,8,0,0,0,8,0,0,0,8,0,0,0,8,0,0,6,2,0,0,8,0,0,0,0,8,0,0,-1,8,0,3
1803,236,182,197,138,180,0.08,-10.75,1.57,0,b_0_labelled.csv,0.6966666666666667,0.6516666666666666,0.6641666666666667,0.615,0.65,0.5004,0.44625,0.5078499999999999,0,0,2,6,0,0,8,0,0,0,8,0,0,0,8,0,0,0,8,0,0,6,2,0,0,8,0,0,0,0,8,0,0,-1,8,0,3
1903,227,182,197,137,213,1.18,-9.89,0.51,0,b_0_labelled.csv,0.6891666666666667,0.6516666666666666,0.6641666666666667,0.6141666666666666,0.6775,0.5059,0.45055,0.50255,0,0,3,5,0,0,8,0,0,0,8,0,0,0,8,0,0,0,8,0,0,6,2,0,0,8,0,0,0,0,8,0,0,-1,8,0,3
2003,229,181,196,138,207,0.12,-10.79,1.49,0,b_0_labelled.csv,0.6908333333333333,0.6508333333333334,0.6633333333333333,0.615,0.6725,0.5006,0.44605000000000006,0.50745,0,0,4,4,0,0,8,0,0,0,8,0,0,0,8,0,0,0,8,0,0,5,3,0,0,8,0,0,0,0,8,0,0,-1,8,0,3
2103,239,181,197,138,188,0.27,-10.79,1.61,0,b_0_labelled.csv,0.6991666666666667,0.6508333333333334,0.6641666666666667,0.615,0.6566666666666666,0.50135,0.44605000000000006,0.50805,0,0,5,3,0,0,8,0,0,0,8,0,0,0,8,0,0,0,8,0,0,4,4,0,0,8,0,0,0,0,8,0,0,-1,8,0,0
2203,244,181,198,137,190,-0.08,-10.71,1.73,0,b_0_labelled.csv,0.7033333333333334,0.6508333333333334,0.665,0.6141666666666666,0.6583333333333333,0.4996,0.44644999999999996,0.50865,0,0,6,2,0,0,8,0,0,0,8,0,0,0,8,0,0,0,8,0,0,4,4,0,0,8,0,0,0,0,8,0,0,-1,8,0,0
2304,241,182,195,137,188,0.12,-10.71,1.84,0,b_0_labelled.csv,0.7008333333333333,0.6516666666666666,0.6625,0.6141666666666666,0.6566666666666666,0.5006,0.44644999999999996,0.5092,0,0,7,1,0,0,8,0,0,0,8,0,0,0,8,0,0,0,8,0,0,3,5,0,0,8,0,0,0,0,8,0,0,-1,8,0,0
2403,236,180,194,138,195,-0.2,-10.63,2.67,0,b_0_labelled.csv,0.6966666666666667,0.65,0.6616666666666666,0.615,0.6625,0.499,0.44685,0.51335,0,0,8,0,0,0,8,0,0,0,8,0,0,0,8,0,0,0,8,0,0,3,5,0,0,8,0,0,0,0,8,0,0,-1,8,0,0
2503,234,179,196,138,207,-0.55,-10.63,2.9,0,b_0_labelled.csv,0.695,0.6491666666666667,0.6633333333333333,0.615,0.6725,0.49725,0.44685,0.5145000000000001,0,0,8,0,0,0,8,0,0,0,8,0,0,0,8,0,0,0,8,0,0,3,5,0,0,8,0,0,0,0,8,0,0,-1,8,0,0
2604,234,181,197,138,198,-0.67,-10.63,2.71,0,b_0_labelled.csv,0.695,0.6508333333333334,0.6641666666666667,0.615,0.665,0.49665,0.44685,0.51355,0,0,8,0,0,0,8,0,0,0,8,0,0,0,8,0,0,0,8,0,0,4,4,0,0,8,0,0,0,0,8,0,0,-1,8,0,0
2703,233,180,196,137,186,-0.2,-10.59,2.63,0,b_0_labelled.csv,0.6941666666666667,0.65,0.6633333333333333,0.6141666666666666,0.655,0.499,0.44705,0.51315,0,0,8,0,0,0,8,0,0,0,8,0,0,0,8,0,0,0,8,0,0,5,3,0,0,8,0,0,0,0,8,0,0,-1,8,0,0
2803,235,183,198,136,183,0.0,-10.51,2.55,0,b_0_labelled.csv,0.6958333333333333,0.6525,0.665,0.6133333333333333,0.6525,0.5,0.44744999999999996,0.51275,0,0,8,0,0,0,8,0,0,0,8,0,0,0,8,0,0,0,8,0,0,5,3,0,0,8,0,0,0,0,8,0,0,-1,8,0,0
3003,243,181,196,138,173,0.12,-10.67,1.8,0,b_0_labelled.csv,0.7025,0.6508333333333334,0.6633333333333333,0.615,0.6441666666666667,0.5006,0.44665,0.509,0,0,8,0,0,0,8,0,0,0,8,0,0,0,8,0,0,0,8,0,0,5,3,0,0,8,0,0,0,0,8,0,0,-1,8,0,0
3103,267,181,196,139,174,0.82,-10.63,1.29,0,b_0_labelled.csv,0.7225,0.6508333333333334,0.6633333333333333,0.6158333333333333,0.645,0.5041,0.44685,0.5064500000000001,0,0,8,0,0,0,8,0,0,0,8,0,0,0,8,0,0,0,8,0,0,4,4,0,0,8,0,0,0,0,8,0,0,-1,8,0,0
3203,281,182,199,137,173,0.55,-10.71,0.94,3,b_0_labelled.csv,0.7341666666666666,0.6516666666666666,0.6658333333333334,0.6141666666666666,0.6441666666666667,0.50275,0.44644999999999996,0.5047,0,0,8,0,0,0,8,0,0,0,8,0,0,0,8,0,0,0,8,0,0,4,4,0,0,8,0,0,0,0,8,0,0,-1,8,0,0
3303,288,182,198,137,173,0.35,-10.71,0.75,3,b_0_labelled.csv,0.74,0.6516666666666666,0.665,0.6141666666666666,0.6441666666666667,0.5017499999999999,0.44644999999999996,0.50375,0,0,8,0,0,0,8,0,0,0,8,0,0,0,8,0,0,0,8,0,0,3,5,0,0,8,0,0,0,0,8,0,0,-1,8,0,0
3403,298,181,197,138,172,0.71,-10.59,0.59,3,b_0_labelled.csv,0.7483333333333333,0.6508333333333334,0.6641666666666667,0.615,0.6433333333333333,0.5035499999999999,0.44705,0.50295,0,0,8,0,0,0,8,0,0,0,8,0,0,0,8,0,0,0,8,0,0,2,6,0,0,8,0,0,0,0,8,0,0,-1,8,0,0
3503,309,182,196,138,173,0.94,-10.59,0.9,3,b_0_labelled.csv,0.7575,0.6516666666666666,0.6633333333333333,0.615,0.6441666666666667,0.5047,0.44705,0.5045000000000001,0,0,7,1,0,0,8,0,0,0,8,0,0,0,8,0,0,0,8,0,0,1,7,0,0,8,0,0,0,0,8,0,0,-1,8,0,3
3603,328,181,197,138,178,0.55,-10.67,0.94,3,b_0_labelled.csv,0.7733333333333333,0.6508333333333334,0.6641666666666667,0.615,0.6483333333333333,0.50275,0.44665,0.5047,0,0,6,2,0,0,8,0,0,0,8,0,0,0,8,0,0,0,8,0,0,0,8,0,0,8,0,0,0,0,8,0,0,-1,8,0,3
3703,342,183,197,137,182,0.39,-10.67,1.02,3,b_0_labelled.csv,0.785,0.6525,0.6641666666666667,0.6141666666666666,0.6516666666666666,0.50195,0.44665,0.5051,0,0,5,3,0,0,8,0,0,0,8,0,0,0,8,0,0,0,8,0,0,0,8,0,0,8,0,0,0,0,8,0,0,-1,8,0,3
3803,343,182,197,138,183,0.0,-10.79,1.37,3,b_0_labelled.csv,0.7858333333333334,0.6516666666666666,0.6641666666666667,0.615,0.6525,0.5,0.44605000000000006,0.50685,0,0,4,4,0,0,8,0,0,0,8,0,0,0,8,0,0,0,8,0,0,0,8,0,0,8,0,0,0,0,8,0,0,-1,8,0,3
3903,337,182,196,138,180,0.04,-10.79,1.69,3,b_0_labelled.csv,0.7808333333333334,0.6516666666666666,0.6633333333333333,0.615,0.65,0.5002,0.44605000000000006,0.50845,0,0,3,5,0,0,8,0,0,0,8,0,0,0,8,0,0,0,8,0,0,0,8,0,0,8,0,0,0,0,8,0,0,-1,8,0,3
4003,313,182,197,137,182,0.08,-10.71,1.29,3,b_0_labelled.csv,0.7608333333333334,0.6516666666666666,0.6641666666666667,0.6141666666666666,0.6516666666666666,0.5004,0.44644999999999996,0.5064500000000001,0,0,2,6,0,0,8,0,0,0,8,0,0,0,8,0,0,0,8,0,0,0,8,0,0,8,0,0,0,0,8,0,0,-1,8,0,3
4103,276,182,196,138,176,0.24,-10.63,1.06,3,b_0_labelled.csv,0.73,0.6516666666666666,0.6633333333333333,0.615,0.6466666666666666,0.5012,0.44685,0.5053,0,0,2,6,0,0,8,0,0,0,8,0,0,0,8,0,0,0,8,0,0,0,8,0,0,8,0,0,0,0,8,0,0,-1,8,0,3
4203,255,182,196,138,173,0.59,-10.67,0.98,0,b_0_labelled.csv,0.7125,0.6516666666666666,0.6633333333333333,0.615,0.6441666666666667,0.50295,0.44665,0.5049,0,0,2,6,0,0,8,0,0,0,8,0,0,0,8,0,0,0,8,0,0,0,8,0,0,8,0,0,0,0,8,0,0,-1,8,0,3
4303,243,181,195,138,196,0.2,-10.59,0.82,0,b_0_labelled.csv,0.7025,0.6508333333333334,0.6625,0.615,0.6633333333333333,0.501,0.44705,0.5041,0,0,3,5,0,0,8,0,0,0,8,0,0,0,8,0,0,0,8,0,0,0,8,0,0,8,0,0,0,0,8,0,0,-1,8,0,3
4403,242,181,195,138,193,0.08,-10.9,1.33,0,b_0_labelled.csv,0.7016666666666667,0.6508333333333334,0.6625,0.615,0.6608333333333334,0.5004,0.44549999999999995,0.50665,0,0,4,4,0,0,8,0,0,0,8,0,0,0,8,0,0,0,8,0,0,0,8,0,0,8,0,0,0,0,8,0,0,-1,8,0,3
4503,240,181,196,139,193,1.18,-10.51,1.53,0,b_0_labelled.csv,0.7,0.6508333333333334,0.6633333333333333,0.6158333333333333,0.6608333333333334,0.5059,0.44744999999999996,0.50765,0,0,5,3,0,0,8,0,0,0,8,0,0,0,8,0,0,0,8,0,0,0,8,0,0,8,0,0,0,0,8,0,0,-1,8,0,3
4603,238,181,196,137,192,0.2,-10.75,1.41,0,b_0_labelled.csv,0.6983333333333334,0.6508333333333334,0.6633333333333333,0.6141666666666666,0.66,0.501,0.44625,0.50705,0,0,6,2,0,0,8,0,0,0,8,0,0,0,8,0,0,0,8,0,0,0,8,0,0,8,0,0,0,0,8,0,0,-1,8,0,0
4703,237,181,195,137,192,-0.43,-10.87,1.73,0,b_0_labelled.csv,0.6975,0.6508333333333334,0.6625,0.6141666666666666,0.66,0.49784999999999996,0.44565,0.50865,0,0,7,1,0,0,8,0,0,0,8,0,0,0,8,0,0,0,8,0,0,1,7,0,0,8,0,0,0,0,8,0,0,-1,8,0,0
4803,235,181,195,138,184,-0.43,-10.71,1.77,0,b_0_labelled.csv,0.6958333333333333,0.6508333333333334,0.6625,0.615,0.6533333333333333,0.49784999999999996,0.44644999999999996,0.50885,0,0,8,0,0,0,8,0,0,0,8,0,0,0,8,0,0,0,8,0,0,2,6,0,0,8,0,0,0,0,8,0,0,-1,8,0,0
4903,238,180,195,138,186,0.04,-10.55,1.53,0,b_0_labelled.csv,0.6983333333333334,0.65,0.6625,0.615,0.655,0.5002,0.44725000000000004,0.50765,0,0,8,0,0,0,8,0,0,0,8,0,0,0,8,0,0,0,8,0,0,2,6,0,0,8,0,0,0,0,8,0,0,-1,8,0,0
5003,246,181,194,138,184,-0.08,-10.75,1.45,0,b_0_labelled.csv,0.705,0.6508333333333334,0.6616666666666666,0.615,0.6533333333333333,0.4996,0.44625,0.50725,0,0,8,0,0,0,8,0,0,0,8,0,0,0,8,0,0,0,8,0,0,3,5,0,0,8,0,0,0,0,8,0,0,-1,8,0,0
5103,248,181,196,137,188,0.71,-10.59,1.41,0,b_0_labelled.csv,0.7066666666666667,0.6508333333333334,0.6633333333333333,0.6141666666666666,0.6566666666666666,0.5035499999999999,0.44705,0.50705,0,0,8,0,0,0,8,0,0,0,8,0,0,0,8,0,0,0,8,0,0,3,5,0,0,8,0,0,0,0,8,0,0,-1,8,0,0
5203,263,181,197,137,192,0.71,-10.63,0.59,0,b_0_labelled.csv,0.7191666666666666,0.6508333333333334,0.6641666666666667,0.6141666666666666,0.66,0.5035499999999999,0.44685,0.50295,0,0,8,0,0,0,8,0,0,0,8,0,0,0,8,0,0,0,8,0,0,3,5,0,0,8,0,0,0,0,8,0,0,-1,8,0,0
5303,275,180,196,138,177,0.59,-10.79,0.47,0,b_0_labelled.csv,0.7291666666666666,0.65,0.6633333333333333,0.615,0.6475,0.50295,0.44605000000000006,0.50235,0,0,8,0,0,0,8,0,0,0,8,0,0,0,8,0,0,0,8,0,0,3,5,0,0,8,0,0,0,0,8,0,0,-1,8,0,0
5403,283,180,196,137,188,0.59,-10.79,0.27,3,b_0_labelled.csv,0.7358333333333333,0.65,0.6633333333333333,0.6141666666666666,0.6566666666666666,0.50295,0.44605000000000006,0.50135,0,0,8,0,0,0,8,0,0,0,8,0,0,0,8,0,0,0,8,0,0,3,5,0,0,8,0,0,0,0,8,0,0,-1,8,0,0
5504,297,180,196,138,189,0.86,-10.71,0.43,3,b_0_labelled.csv,0.7475,0.65,0.6633333333333333,0.615,0.6575,0.5043,0.44644999999999996,0.50215,0,0,8,0,0,0,8,0,0,0,8,0,0,0,8,0,0,0,8,0,0,2,6,0,0,8,0,0,0,0,8,0,0,-1,8,0,0
5603,308,181,195,137,191,0.63,-10.71,0.31,3,b_0_labelled.csv,0.7566666666666667,0.6508333333333334,0.6625,0.6141666666666666,0.6591666666666667,0.50315,0.44644999999999996,0.50155,0,0,7,1,0,0,8,0,0,0,8,0,0,0,8,0,0,0,8,0,0,1,7,0,0,8,0,0,0,0,8,0,0,-1,8,0,0
5703,316,179,196,137,188,0.67,-10.63,0.43,3,b_0_labelled.csv,0.7633333333333333,0.6491666666666667,0.6633333333333333,0.6141666666666666,0.6566666666666666,0.50335,0.44685,0.50215,0,0,6,2,0,0,8,0,0,0,8,0,0,0,8,0,0,0,8,0,0,1,7,0,0,8,0,0,0,0,8,0,0,-1,8,0,3
5804,325,180,195,137,183,0.31,-10.55,0.55,3,b_0_labelled.csv,0.7708333333333334,0.65,0.6625,0.6141666666666666,0.6525,0.50155,0.44725000000000004,0.50275,0,0,5,3,0,0,8,0,0,0,8,0,0,0,8,0,0,0,8,0,0,0,8,0,0,8,0,0,0,0,8,0,0,-1,8,0,3
5903,330,179,195,137,185,0.39,-10.71,0.67,3,b_0_labelled.csv,0.775,0.6491666666666667,0.6625,0.6141666666666666,0.6541666666666667,0.50195,0.44644999999999996,0.50335,0,0,4,4,0,0,8,0,0,0,8,0,0,0,8,0,0,0,8,0,0,0,8,0,0,8,0,0,0,0,8,0,0,-1,8,0,3
6003,329,180,194,138,188,-0.08,-10.83,0.98,3,b_0_labelled.csv,0.7741666666666667,0.65,0.6616666666666666,0.615,0.6566666666666666,0.4996,0.44585,0.5049,0,0,3,5,0,0,8,0,0,0,8,0,0,0,8,0,0,0,8,0,0,1,7,0,0,8,0,0,0,0,8,0,0,-1,8,0,3
6203,302,180,195,137,180,0.51,-10.75,0.9,3,b_0_labelled.csv,0.7516666666666667,0.65,0.6625,0.6141666666666666,0.65,0.50255,0.44625,0.5045000000000001,0,0,2,6,0,0,8,0,0,0,8,0,0,0,8,0,0,0,8,0,0,1,7,0,0,8,0,0,0,0,8,0,0,-1,8,0,3
6303,265,180,195,137,179,0.55,-10.63,0.75,0,b_0_labelled.csv,0.7208333333333333,0.65,0.6625,0.6141666666666666,0.6491666666666667,0.50275,0.44685,0.50375,0,0,2,6,0,0,8,0,0,0,8,0,0,0,8,0,0,0,8,0,0,1,7,0,0,8,0,0,0,0,8,0,0,-1,8,0,3
6403,250,181,196,136,193,0.31,-10.71,0.82,0,b_0_labelled.csv,0.7083333333333334,0.6508333333333334,0.6633333333333333,0.6133333333333333,0.6608333333333334,0.50155,0.44644999999999996,0.5041,0,0,2,6,0,0,8,0,0,0,8,0,0,0,8,0,0,0,8,0,0,1,7,0,0,8,0,0,0,0,8,0,0,-1,8,0,3
6503,245,180,195,137,188,0.27,-10.71,0.98,0,b_0_labelled.csv,0.7041666666666667,0.65,0.6625,0.6141666666666666,0.6566666666666666,0.50135,0.44644999999999996,0.5049,0,0,3,5,0,0,8,0,0,0,8,0,0,0,8,0,0,0,8,0,0,1,7,0,0,8,0,0,0,0,8,0,0,-1,8,0,3
6603,242,180,193,137,194,0.27,-10.63,0.9,0,b_0_labelled.csv,0.7016666666666667,0.65,0.6608333333333334,0.6141666666666666,0.6616666666666666,0.50135,0.44685,0.5045000000000001,0,0,4,4,0,0,8,0,0,0,8,0,0,0,8,0,0,0,8,0,0,1,7,0,0,8,0,0,0,0,8,0,0,-1,8,0,3
6703,240,180,195,137,187,0.27,-10.59,1.06,0,b_0_labelled.csv,0.7,0.65,0.6625,0.6141666666666666,0.6558333333333334,0.50135,0.44705,0.5053,0,0,5,3,0,0,8,0,0,0,8,0,0,0,8,0,0,0,8,0,0,1,7,0,0,8,0,0,0,0,8,0,0,-1,8,0,0
6803,236,180,195,137,189,-0.12,-10.83,1.37,0,b_0_labelled.csv,0.6966666666666667,0.65,0.6625,0.6141666666666666,0.6575,0.49939999999999996,0.44585,0.50685,0,0,6,2,0,0,8,0,0,0,8,0,0,0,8,0,0,0,8,0,0,2,6,0,0,8,0,0,0,0,8,0,0,-1,8,0,0
6903,230,180,194,137,176,-0.16,-10.55,2.12,0,b_0_labelled.csv,0.6916666666666667,0.65,0.6616666666666666,0.6141666666666666,0.6466666666666666,0.49920000000000003,0.44725000000000004,0.5106,0,0,7,1,0,0,8,0,0,0,8,0,0,0,8,0,0,0,8,0,0,2,6,0,0,8,0,0,0,0,8,0,0,-1,8,0,0
7003,233,180,193,136,181,-0.35,-10.75,2.35,0,b_0_labelled.csv,0.6941666666666667,0.65,0.6608333333333334,0.6133333333333333,0.6508333333333334,0.49825,0.44625,0.5117499999999999,0,0,8,0,0,0,8,0,0,0,8,0,0,0,8,0,0,0,8,0,0,3,5,0,0,8,0,0,0,0,8,0,0,-1,8,0,0
7103,234,180,193,136,194,-0.04,-10.67,2.24,0,b_0_labelled.csv,0.695,0.65,0.6608333333333334,0.6133333333333333,0.6616666666666666,0.49979999999999997,0.44665,0.5112,0,0,8,0,0,0,8,0,0,0,8,0,0,0,8,0,0,0,8,0,0,4,4,0,0,8,0,0,0,0,8,0,0,-1,8,0,0
7203,233,179,195,137,189,-0.08,-10.47,2.12,0,b_0_labelled.csv,0.6941666666666667,0.6491666666666667,0.6625,0.6141666666666666,0.6575,0.4996,0.44765,0.5106,0,0,8,0,0,0,8,0,0,0,8,0,0,0,8,0,0,0,8,0,0,5,3,0,0,8,0,0,0,0,8,0,0,-1,8,0,0
7303,238,180,195,137,178,-0.24,-10.83,2.35,0,b_0_labelled.csv,0.6983333333333334,0.65,0.6625,0.6141666666666666,0.6483333333333333,0.4988,0.44585,0.5117499999999999,0,0,8,0,0,0,8,0,0,0,8,0,0,0,8,0,0,0,8,0,0,6,2,0,0,8,0,0,0,0,8,0,0,-1,8,0,0
7403,241,180,193,137,185,0.04,-10.59,1.49,0,b_0_labelled.csv,0.7008333333333333,0.65,0.6608333333333334,0.6141666666666666,0.6541666666666667,0.5002,0.44705,0.50745,0,0,8,0,0,0,8,0,0,0,8,0,0,0,8,0,0,0,8,0,0,6,2,0,0,8,0,0,0,0,8,0,0,-1,8,0,0
7503,241,180,194,137,172,1.02,-10.75,1.49,0,b_0_labelled.csv,0.7008333333333333,0.65,0.6616666666666666,0.6141666666666666,0.6433333333333333,0.5051,0.44625,0.50745,0,0,8,0,0,0,8,0,0,0,8,0,0,0,8,0,0,0,8,0,0,6,2,0,0,8,0,0,0,0,8,0,0,-1,8,0,0
7603,252,179,195,137,171,1.18,-10.71,0.9,0,b_0_labelled.csv,0.71,0.6491666666666667,0.6625,0.6141666666666666,0.6425,0.5059,0.44644999999999996,0.5045000000000001,0,0,8,0,0,0,8,0,0,0,8,0,0,0,8,0,0,0,8,0,0,5,3,0,0,8,0,0,0,0,8,0,0,-1,8,0,0
7703,259,179,194,137,171,1.14,-10.59,0.59,0,b_0_labelled.csv,0.7158333333333333,0.6491666666666667,0.6616666666666666,0.6141666666666666,0.6425,0.5057,0.44705,0.50295,0,0,8,0,0,0,8,0,0,0,8,0,0,0,8,0,0,0,8,0,0,4,4,0,0,8,0,0,0,0,8,0,0,-1,8,0,0
