millis,Ngon_1,Ngon_2,Ngon_3,Ngon_4,Ngon_5,X,Y,Z,mlabel,infile,norm_Ngon_1,norm_Ngon_2,norm_Ngon_3,norm_Ngon_4,norm_Ngon_5,norm_X,norm_Y,norm_Z,bin_0_norm_Ngon_1,bin_1_norm_Ngon_1,bin_2_norm_Ngon_1,bin_3_norm_Ngon_1,bin_4_norm_Ngon_1,bin_5_norm_Ngon_1,bin_6_norm_Ngon_1,bin_7_norm_Ngon_1,bin_8_norm_Ngon_1,bin_9_norm_Ngon_1,bin_0_norm_Ngon_2,bin_1_norm_Ngon_2,bin_2_norm_Ngon_2,bin_3_norm_Ngon_2,bin_4_norm_Ngon_2,bin_5_norm_Ngon_2,bin_6_norm_Ngon_2,bin_7_norm_Ngon_2,bin_8_norm_Ngon_2,bin_9_norm_Ngon_2,bin_0_norm_Ngon_3,bin_1_norm_Ngon_3,bin_2_norm_Ngon_3,bin_3_norm_Ngon_3,bin_4_norm_Ngon_3,bin_5_norm_Ngon_3,bin_6_norm_Ngon_3,bin_7_norm_Ngon_3,bin_8_norm_Ngon_3,bin_9_norm_Ngon_3,bin_0_norm_Ngon_4,bin_1_norm_Ngon_4,bin_2_norm_Ngon_4,bin_3_norm_Ngon_4,bin_4_norm_Ngon_4,bin_5_norm_Ngon_4,bin_6_norm_Ngon_4,bin_7_norm_Ngon_4,bin_8_norm_Ngon_4,bin_9_norm_Ngon_4,bin_0_norm_Ngon_5,bin_1_norm_Ngon_5,bin_2_norm_Ngon_5,bin_3_norm_Ngon_5,bin_4_norm_Ngon_5,bin_5_norm_Ngon_5,bin_6_norm_Ngon_5,bin_7_norm_Ngon_5,bin_8_norm_Ngon_5,bin_9_norm_Ngon_5,bin_0_norm_X,bin_1_norm_X,bin_2_norm_X,bin_3_norm_X,bin_4_norm_X,bin_5_norm_X,bin_6_norm_X,bin_7_norm_X,bin_8_norm_X,bin_9_norm_X,bin_0_norm_Y,bin_1_norm_Y,bin_2_norm_Y,bin_3_norm_Y,bin_4_norm_Y,bin_5_norm_Y,bin_6_norm_Y,bin_7_norm_Y,bin_8_norm_Y,bin_9_norm_Y,bin_0_norm_Z,bin_1_norm_Z,bin_2_norm_Z,bin_3_norm_Z,bin_4_norm_Z,bin_5_norm_Z,bin_6_norm_Z,bin_7_norm_Z,bin_8_norm_Z,bin_9_norm_Z,longestPosEdge,longestNegEdge,longestPosCount,longestNegCount,label
226003,173,203,148,269,276,-6.71,-5.77,5.61,0,yêu_1_05_labelled.csv,0.346,0.3383333333333333,0.296,0.4483333333333333,0.46,0.33225,0.35575,0.64025,0,0,0,10,0,0,0,0,0,0,0,0,0,9,1,0,0,0,0,0,0,0,1,1,1,5,2,0,0,0,0,0,0,0,2,1,1,6,0,0,0,0,0,0,3,3,4,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,-1,-1,0,0,5
226103,166,197,141,257,268,-6.71,-6.2,5.26,0,yêu_1_05_labelled.csv,0.332,0.3283333333333333,0.282,0.42833333333333334,0.44666666666666666,0.33225,0.34500000000000003,0.6315,0,0,0,10,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,2,1,1,5,1,0,0,0,0,0,0,0,3,1,1,5,0,0,0,0,0,0,4,2,4,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,-1,-1,0,0,5
226203,175,202,146,263,275,-7.02,-6.08,5.73,0,yêu_1_05_labelled.csv,0.35,0.33666666666666667,0.292,0.43833333333333335,0.4583333333333333,0.3245,0.348,0.64325,0,0,0,10,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,3,1,1,5,0,0,0,0,0,0,0,0,4,1,1,4,0,0,0,0,0,0,5,2,3,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,-1,-1,0,0,5
226304,173,199,146,262,275,-6.83,-5.81,6.28,0,yêu_1_05_labelled.csv,0.346,0.33166666666666667,0.292,0.43666666666666665,0.4583333333333333,0.32925,0.35475,0.657,0,0,0,10,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,4,1,1,4,0,0,0,0,0,0,0,0,5,1,1,3,0,0,0,0,0,0,6,2,2,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,-1,-1,0,0,0
226403,174,204,146,261,274,-6.86,-5.61,6.55,0,yêu_1_05_labelled.csv,0.348,0.34,0.292,0.435,0.45666666666666667,0.3285,0.35975,0.6637500000000001,0,0,0,10,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,5,1,1,3,0,0,0,0,0,0,0,0,6,1,1,2,0,0,0,0,0,0,7,2,1,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,-1,-1,0,0,0
226503,173,213,177,286,275,-6.51,-5.81,6.08,0,yêu_1_05_labelled.csv,0.346,0.355,0.354,0.4766666666666667,0.4583333333333333,0.33725,0.35475,0.6519999999999999,0,0,0,10,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,5,2,1,2,0,0,0,0,0,0,0,0,7,1,1,1,0,0,0,0,0,0,8,2,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,-1,-1,0,0,0
226604,173,217,219,330,277,-6.94,-5.73,6.35,0,yêu_1_05_labelled.csv,0.346,0.3616666666666667,0.438,0.55,0.46166666666666667,0.32649999999999996,0.35675,0.6587500000000001,0,0,0,10,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,5,2,2,1,0,0,0,0,0,0,0,0,7,2,1,0,0,0,0,0,0,0,9,1,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,-1,-1,0,0,0
226703,172,224,273,377,283,-6.75,-5.65,5.69,5,yêu_1_05_labelled.csv,0.344,0.37333333333333335,0.546,0.6283333333333333,0.4716666666666667,0.33125,0.35875,0.64225,0,0,0,10,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,5,2,2,1,0,0,0,0,0,0,0,0,7,2,1,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,-1,-1,0,0,0
226803,170,231,305,394,289,-6.67,-5.41,6.08,5,yêu_1_05_labelled.csv,0.34,0.385,0.61,0.6566666666666666,0.4816666666666667,0.33325,0.36475,0.6519999999999999,0,0,0,10,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,5,2,1,1,1,0,0,0,0,0,0,0,7,1,2,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,-1,-1,0,0,0
227003,174,272,339,439,319,-7.14,-5.14,5.84,5,yêu_1_05_labelled.csv,0.348,0.4533333333333333,0.678,0.7316666666666667,0.5316666666666666,0.3215,0.3715,0.646,0,0,0,10,0,0,0,0,0,0,0,0,0,9,1,0,0,0,0,0,0,0,5,1,1,1,2,0,0,0,0,0,0,0,6,1,2,1,0,0,0,0,0,0,9,1,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,-1,-1,0,0,0
