millis,Ngon_1,Ngon_2,Ngon_3,Ngon_4,Ngon_5,X,Y,Z,mlabel,infile,norm_Ngon_1,norm_Ngon_2,norm_Ngon_3,norm_Ngon_4,norm_Ngon_5,norm_X,norm_Y,norm_Z,bin_0_norm_Ngon_1,bin_1_norm_Ngon_1,bin_2_norm_Ngon_1,bin_3_norm_Ngon_1,bin_0_norm_Ngon_2,bin_1_norm_Ngon_2,bin_2_norm_Ngon_2,bin_3_norm_Ngon_2,bin_0_norm_Ngon_3,bin_1_norm_Ngon_3,bin_2_norm_Ngon_3,bin_3_norm_Ngon_3,bin_0_norm_Ngon_4,bin_1_norm_Ngon_4,bin_2_norm_Ngon_4,bin_3_norm_Ngon_4,bin_0_norm_Ngon_5,bin_1_norm_Ngon_5,bin_2_norm_Ngon_5,bin_3_norm_Ngon_5,bin_0_norm_X,bin_1_norm_X,bin_2_norm_X,bin_3_norm_X,bin_0_norm_Y,bin_1_norm_Y,bin_2_norm_Y,bin_3_norm_Y,bin_0_norm_Z,bin_1_norm_Z,bin_2_norm_Z,bin_3_norm_Z,longestPosEdge,longestNegEdge,longestPosCount,longestNegCount,label
1003,237,234,281,209,297,-8.79,-5.37,-0.51,4,c_0_labelled.csv,0.6975,0.695,0.7341666666666666,0.6741666666666667,0.7475,0.45605000000000007,0.47314999999999996,0.49744999999999995,0,0,8,0,0,0,8,0,0,0,8,0,0,0,8,0,0,0,8,0,0,8,0,0,0,8,0,0,0,8,0,0,0,-1,8,0,0
1103,242,257,308,222,293,-8.08,-5.14,0.47,4,c_0_labelled.csv,0.7016666666666667,0.7141666666666666,0.7566666666666667,0.685,0.7441666666666666,0.4596,0.4743,0.50235,0,0,8,0,0,0,8,0,0,0,7,1,0,0,8,0,0,0,8,0,0,8,0,0,0,8,0,0,0,7,1,0,0,-1,8,0,0
1203,257,288,324,239,340,-8.04,-5.37,-0.75,4,c_0_labelled.csv,0.7141666666666666,0.74,0.77,0.6991666666666667,0.7833333333333333,0.45980000000000004,0.47314999999999996,0.49625,0,0,8,0,0,0,8,0,0,0,6,2,0,0,8,0,0,0,7,1,0,8,0,0,0,8,0,0,0,7,1,0,0,-1,8,0,0
1303,271,303,344,253,348,-7.92,-5.69,-0.9,4,c_0_labelled.csv,0.7258333333333333,0.7525,0.7866666666666666,0.7108333333333333,0.79,0.4604,0.47155,0.4955,0,0,8,0,0,0,7,1,0,0,5,3,0,0,8,0,0,0,6,2,0,8,0,0,0,8,0,0,0,7,1,0,0,-1,8,0,4
1403,282,314,349,263,348,-8.39,-5.53,-1.45,4,c_0_labelled.csv,0.735,0.7616666666666667,0.7908333333333334,0.7191666666666666,0.79,0.45805,0.47235,0.49274999999999997,0,0,8,0,0,0,6,2,0,0,4,4,0,0,8,0,0,0,5,3,0,8,0,0,0,8,0,0,0,7,1,0,0,-1,8,0,4
1503,285,326,350,268,348,-8.12,-5.61,-1.57,4,c_0_labelled.csv,0.7375,0.7716666666666666,0.7916666666666666,0.7233333333333334,0.79,0.4594,0.47195,0.49215000000000003,0,0,8,0,0,0,5,3,0,0,3,5,0,0,8,0,0,0,4,4,0,8,0,0,0,8,0,0,0,7,1,0,0,-1,8,0,4
1603,290,327,355,270,348,-8.12,-5.65,-1.45,4,c_0_labelled.csv,0.7416666666666667,0.7725,0.7958333333333333,0.725,0.79,0.4594,0.47174999999999995,0.49274999999999997,0,0,8,0,0,0,4,4,0,0,2,6,0,0,8,0,0,0,3,5,0,8,0,0,0,8,0,0,0,7,1,0,0,-1,8,0,4
1703,294,331,360,273,348,-8.2,-5.53,-1.37,4,c_0_labelled.csv,0.745,0.7758333333333334,0.8,0.7275,0.79,0.45899999999999996,0.47235,0.49315,0,0,8,0,0,0,3,5,0,0,1,7,0,0,8,0,0,0,2,6,0,8,0,0,0,8,0,0,0,7,1,0,0,-1,8,0,4
1803,293,328,358,272,348,-8.16,-5.37,-1.57,4,c_0_labelled.csv,0.7441666666666666,0.7733333333333333,0.7983333333333333,0.7266666666666667,0.79,0.4592,0.47314999999999996,0.49215000000000003,0,0,8,0,0,0,2,6,0,0,0,8,0,0,8,0,0,0,1,7,0,8,0,0,0,8,0,0,0,7,1,0,0,-1,8,0,4
1903,290,322,354,270,348,-7.88,-5.45,-1.53,4,c_0_labelled.csv,0.7416666666666667,0.7683333333333333,0.795,0.725,0.79,0.4606,0.47275,0.49235,0,0,8,0,0,0,1,7,0,0,0,8,0,0,8,0,0,0,0,8,0,8,0,0,0,8,0,0,0,8,0,0,0,-1,8,0,4
2003,288,320,351,267,348,-7.85,-5.37,-1.65,4,c_0_labelled.csv,0.74,0.7666666666666667,0.7925,0.7225,0.79,0.46075000000000005,0.47314999999999996,0.49174999999999996,0,0,8,0,0,0,0,8,0,0,0,8,0,0,8,0,0,0,0,8,0,8,0,0,0,8,0,0,0,8,0,0,0,-1,8,0,4
2103,288,317,349,267,348,-7.92,-5.49,-1.8,4,c_0_labelled.csv,0.74,0.7641666666666667,0.7908333333333334,0.7225,0.79,0.4604,0.47255,0.491,0,0,8,0,0,0,0,8,0,0,0,8,0,0,8,0,0,0,0,8,0,8,0,0,0,8,0,0,0,8,0,0,0,-1,8,0,4
2203,289,318,350,266,241,-7.96,-5.53,-1.77,4,c_0_labelled.csv,0.7408333333333333,0.765,0.7916666666666666,0.7216666666666667,0.7008333333333333,0.46020000000000005,0.47235,0.49115000000000003,0,0,8,0,0,0,0,8,0,0,0,8,0,0,8,0,0,0,1,7,0,8,0,0,0,8,0,0,0,8,0,0,0,-1,8,0,4
2304,277,307,343,261,241,-7.92,-5.37,-1.06,4,c_0_labelled.csv,0.7308333333333333,0.7558333333333334,0.7858333333333334,0.7175,0.7008333333333333,0.4604,0.47314999999999996,0.4947,0,0,8,0,0,0,0,8,0,0,0,8,0,0,8,0,0,0,2,6,0,8,0,0,0,8,0,0,0,8,0,0,0,-1,8,0,4
2403,264,273,307,233,241,-8.36,-5.26,-1.1,4,c_0_labelled.csv,0.72,0.7275,0.7558333333333334,0.6941666666666667,0.7008333333333333,0.4582,0.47369999999999995,0.49450000000000005,0,0,8,0,0,0,1,7,0,0,0,8,0,0,8,0,0,0,3,5,0,8,0,0,0,8,0,0,0,8,0,0,0,-1,8,0,4
2503,250,226,255,190,241,-7.61,-5.53,-1.49,4,c_0_labelled.csv,0.7083333333333334,0.6883333333333334,0.7125,0.6583333333333333,0.7008333333333333,0.46195,0.47235,0.49255000000000004,0,0,8,0,0,0,2,6,0,0,1,7,0,0,8,0,0,0,4,4,0,8,0,0,0,8,0,0,0,8,0,0,0,-1,8,0,4
2604,244,204,222,161,241,-8.39,-5.49,-0.78,0,c_0_labelled.csv,0.7033333333333334,0.67,0.685,0.6341666666666667,0.7008333333333333,0.45805,0.47255,0.4961,0,0,8,0,0,0,3,5,0,0,2,6,0,0,8,0,0,0,5,3,0,8,0,0,0,8,0,0,0,8,0,0,0,-1,8,0,4
2703,245,196,209,151,209,-8.39,-5.3,-0.75,0,c_0_labelled.csv,0.7041666666666667,0.6633333333333333,0.6741666666666667,0.6258333333333334,0.6741666666666667,0.45805,0.47350000000000003,0.49625,0,0,8,0,0,0,4,4,0,0,3,5,0,0,8,0,0,0,6,2,0,8,0,0,0,8,0,0,0,8,0,0,0,-1,8,0,4
2803,245,194,205,147,206,-8.16,-5.41,-0.86,0,c_0_labelled.csv,0.7041666666666667,0.6616666666666666,0.6708333333333333,0.6225,0.6716666666666666,0.4592,0.47295000000000004,0.49570000000000003,0,0,8,0,0,0,5,3,0,0,4,4,0,0,8,0,0,0,7,1,0,8,0,0,0,8,0,0,0,8,0,0,0,-1,8,0,4
3003,230,184,203,143,199,-8.39,-5.41,-0.78,0,c_0_labelled.csv,0.6916666666666667,0.6533333333333333,0.6691666666666667,0.6191666666666666,0.6658333333333334,0.45805,0.47295000000000004,0.4961,0,0,8,0,0,0,6,2,0,0,5,3,0,0,8,0,0,0,8,0,0,8,0,0,0,8,0,0,0,8,0,0,0,-1,8,0,4
3103,223,187,199,142,204,-8.63,-5.18,-0.63,0,c_0_labelled.csv,0.6858333333333333,0.6558333333333334,0.6658333333333334,0.6183333333333333,0.67,0.45685000000000003,0.47409999999999997,0.49685,0,0,8,0,0,0,7,1,0,0,6,2,0,0,8,0,0,0,8,0,0,8,0,0,0,8,0,0,0,8,0,0,0,-1,8,0,0
3203,221,186,199,141,205,-8.39,-5.14,-0.51,0,c_0_labelled.csv,0.6841666666666667,0.655,0.6658333333333334,0.6175,0.6708333333333333,0.45805,0.4743,0.49744999999999995,0,0,8,0,0,0,8,0,0,0,7,1,0,0,8,0,0,0,8,0,0,8,0,0,0,8,0,0,0,8,0,0,0,-1,8,0,0
3303,222,186,201,142,208,-8.32,-5.14,-0.78,0,c_0_labelled.csv,0.685,0.655,0.6675,0.6183333333333333,0.6733333333333333,0.45840000000000003,0.4743,0.4961,0,0,8,0,0,0,8,0,0,0,8,0,0,0,8,0,0,0,8,0,0,8,0,0,0,8,0,0,0,8,0,0,0,-1,8,0,0
3403,215,185,200,139,206,-8.39,-5.1,-0.9,0,c_0_labelled.csv,0.6791666666666667,0.6541666666666667,0.6666666666666666,0.6158333333333333,0.6716666666666666,0.45805,0.47450000000000003,0.4955,0,0,8,0,0,0,8,0,0,0,8,0,0,0,8,0,0,0,8,0,0,8,0,0,0,8,0,0,0,8,0,0,0,-1,8,0,0
3503,220,179,199,142,206,-8.39,-5.1,-0.86,0,c_0_labelled.csv,0.6833333333333333,0.6491666666666667,0.6658333333333334,0.6183333333333333,0.6716666666666666,0.45805,0.47450000000000003,0.49570000000000003,0,0,8,0,0,0,8,0,0,0,8,0,0,0,8,0,0,0,8,0,0,8,0,0,0,8,0,0,0,8,0,0,0,-1,8,0,0
3603,219,187,200,141,206,-8.47,-5.1,-0.86,0,c_0_labelled.csv,0.6825,0.6558333333333334,0.6666666666666666,0.6175,0.6716666666666666,0.45765,0.47450000000000003,0.49570000000000003,0,0,8,0,0,0,8,0,0,0,8,0,0,0,8,0,0,0,8,0,0,8,0,0,0,8,0,0,0,8,0,0,0,-1,8,0,0
3703,220,189,199,142,201,-8.08,-5.02,-1.02,0,c_0_labelled.csv,0.6833333333333333,0.6575,0.6658333333333334,0.6183333333333333,0.6675,0.4596,0.47490000000000004,0.4949,0,0,8,0,0,0,8,0,0,0,8,0,0,0,8,0,0,0,8,0,0,8,0,0,0,8,0,0,0,8,0,0,0,-1,8,0,0
3803,234,195,218,156,208,-7.65,-5.33,-0.2,0,c_0_labelled.csv,0.695,0.6625,0.6816666666666666,0.63,0.6733333333333333,0.46175,0.47335,0.499,0,0,8,0,0,0,8,0,0,0,8,0,0,0,8,0,0,0,8,0,0,8,0,0,0,8,0,0,0,8,0,0,0,-1,8,0,0
3903,256,215,258,185,281,-7.92,-5.81,0.16,0,c_0_labelled.csv,0.7133333333333334,0.6791666666666667,0.715,0.6541666666666667,0.7341666666666666,0.4604,0.47095,0.5008,0,0,8,0,0,0,8,0,0,0,8,0,0,0,8,0,0,0,8,0,0,8,0,0,0,8,0,0,0,7,1,0,0,-1,8,0,0
4003,239,244,298,218,281,-8.43,-6.04,-0.43,4,c_0_labelled.csv,0.6991666666666667,0.7033333333333334,0.7483333333333333,0.6816666666666666,0.7341666666666666,0.45785,0.4698,0.49784999999999996,0,0,8,0,0,0,8,0,0,0,8,0,0,0,8,0,0,0,8,0,0,8,0,0,0,8,0,0,0,7,1,0,0,-1,8,0,0
4103,256,269,319,237,281,-8.36,-6.04,-1.06,4,c_0_labelled.csv,0.7133333333333334,0.7241666666666666,0.7658333333333334,0.6975,0.7341666666666666,0.4582,0.4698,0.4947,0,0,8,0,0,0,8,0,0,0,7,1,0,0,8,0,0,0,8,0,0,8,0,0,0,8,0,0,0,7,1,0,0,-1,8,0,0
4203,255,293,333,247,281,-8.12,-5.65,-0.98,4,c_0_labelled.csv,0.7125,0.7441666666666666,0.7775,0.7058333333333333,0.7341666666666666,0.4594,0.47174999999999995,0.4951,0,0,8,0,0,0,8,0,0,0,6,2,0,0,8,0,0,0,8,0,0,8,0,0,0,8,0,0,0,7,1,0,0,-1,8,0,0
4303,261,304,338,253,281,-8.24,-5.57,-0.86,4,c_0_labelled.csv,0.7175,0.7533333333333333,0.7816666666666666,0.7108333333333333,0.7341666666666666,0.45880000000000004,0.47215,0.49570000000000003,0,0,8,0,0,0,7,1,0,0,5,3,0,0,8,0,0,0,8,0,0,8,0,0,0,8,0,0,0,7,1,0,0,-1,8,0,4
4403,267,308,338,255,281,-7.69,-5.73,-1.57,4,c_0_labelled.csv,0.7225,0.7566666666666667,0.7816666666666666,0.7125,0.7341666666666666,0.46155,0.47135,0.49215000000000003,0,0,8,0,0,0,6,2,0,0,4,4,0,0,8,0,0,0,8,0,0,8,0,0,0,8,0,0,0,7,1,0,0,-1,8,0,4
4503,277,308,336,256,281,-7.96,-5.81,-1.57,4,c_0_labelled.csv,0.7308333333333333,0.7566666666666667,0.78,0.7133333333333334,0.7341666666666666,0.46020000000000005,0.47095,0.49215000000000003,0,0,8,0,0,0,5,3,0,0,3,5,0,0,8,0,0,0,8,0,0,8,0,0,0,8,0,0,0,7,1,0,0,-1,8,0,4
4603,278,309,338,255,281,-7.53,-5.88,-1.96,4,c_0_labelled.csv,0.7316666666666667,0.7575,0.7816666666666666,0.7125,0.7341666666666666,0.46235,0.4706,0.4902,0,0,8,0,0,0,4,4,0,0,2,6,0,0,8,0,0,0,8,0,0,8,0,0,0,8,0,0,0,7,1,0,0,-1,8,0,4
4703,282,307,336,257,281,-7.57,-5.81,-2.08,4,c_0_labelled.csv,0.735,0.7558333333333334,0.78,0.7141666666666666,0.7341666666666666,0.46215000000000006,0.47095,0.48960000000000004,0,0,8,0,0,0,3,5,0,0,1,7,0,0,8,0,0,0,8,0,0,8,0,0,0,8,0,0,0,8,0,0,0,-1,8,0,4
4803,277,306,336,258,281,-7.49,-6.04,-2.12,4,c_0_labelled.csv,0.7308333333333333,0.755,0.78,0.715,0.7341666666666666,0.46255,0.4698,0.4894,0,0,8,0,0,0,2,6,0,0,0,8,0,0,8,0,0,0,8,0,0,8,0,0,0,8,0,0,0,8,0,0,0,-1,8,0,4
4903,280,303,336,256,281,-7.45,-6.04,-2.08,4,c_0_labelled.csv,0.7333333333333333,0.7525,0.78,0.7133333333333334,0.7341666666666666,0.46275,0.4698,0.48960000000000004,0,0,8,0,0,0,1,7,0,0,0,8,0,0,8,0,0,0,8,0,0,8,0,0,0,8,0,0,0,8,0,0,0,-1,8,0,4
5003,270,292,326,249,225,-7.34,-6.0,-1.69,4,c_0_labelled.csv,0.725,0.7433333333333333,0.7716666666666666,0.7075,0.6875,0.4633,0.47,0.49155,0,0,8,0,0,0,1,7,0,0,0,8,0,0,8,0,0,0,8,0,0,8,0,0,0,8,0,0,0,8,0,0,0,-1,8,0,4
5103,264,284,320,242,225,-7.57,-5.81,-1.1,4,c_0_labelled.csv,0.72,0.7366666666666667,0.7666666666666667,0.7016666666666667,0.6875,0.46215000000000006,0.47095,0.49450000000000005,0,0,8,0,0,0,2,6,0,0,0,8,0,0,8,0,0,0,8,0,0,8,0,0,0,8,0,0,0,8,0,0,0,-1,8,0,4
5203,245,244,277,208,225,-8.36,-6.24,-1.37,4,c_0_labelled.csv,0.7041666666666667,0.7033333333333334,0.7308333333333333,0.6733333333333333,0.6875,0.4582,0.46880000000000005,0.49315,0,0,8,0,0,0,3,5,0,0,1,7,0,0,8,0,0,0,8,0,0,8,0,0,0,8,0,0,0,8,0,0,0,-1,8,0,4
5303,234,206,227,164,225,-7.69,-5.92,-0.16,0,c_0_labelled.csv,0.695,0.6716666666666666,0.6891666666666667,0.6366666666666667,0.6875,0.46155,0.4704,0.49920000000000003,0,0,8,0,0,0,4,4,0,0,2,6,0,0,8,0,0,0,8,0,0,8,0,0,0,8,0,0,0,8,0,0,0,-1,8,0,4
5403,229,195,208,150,219,-7.96,-6.86,-0.24,0,c_0_labelled.csv,0.6908333333333333,0.6625,0.6733333333333333,0.625,0.6825,0.46020000000000005,0.4657,0.4988,0,0,8,0,0,0,5,3,0,0,3,5,0,0,8,0,0,0,8,0,0,8,0,0,0,8,0,0,0,8,0,0,0,-1,8,0,4
5504,229,192,204,145,207,-8.28,-6.79,0.82,0,c_0_labelled.csv,0.6908333333333333,0.66,0.67,0.6208333333333333,0.6725,0.4586,0.46604999999999996,0.5041,0,0,8,0,0,0,6,2,0,0,4,4,0,0,8,0,0,0,8,0,0,8,0,0,0,8,0,0,0,7,1,0,0,-1,8,0,4
5603,224,190,201,143,204,-7.22,-6.55,1.77,0,c_0_labelled.csv,0.6866666666666666,0.6583333333333333,0.6675,0.6191666666666666,0.67,0.4639,0.46725,0.50885,0,0,8,0,0,0,7,1,0,0,5,3,0,0,8,0,0,0,8,0,0,8,0,0,0,8,0,0,0,6,2,0,0,-1,8,0,4
5703,222,188,200,142,203,-7.3,-6.59,2.55,0,c_0_labelled.csv,0.685,0.6566666666666666,0.6666666666666666,0.6183333333333333,0.6691666666666667,0.4635,0.46704999999999997,0.51275,0,0,8,0,0,0,8,0,0,0,6,2,0,0,8,0,0,0,8,0,0,8,0,0,0,8,0,0,0,5,3,0,0,-1,8,0,0
5804,220,188,201,143,201,-6.9,-7.18,2.94,0,c_0_labelled.csv,0.6833333333333333,0.6566666666666666,0.6675,0.6191666666666666,0.6675,0.46549999999999997,0.46409999999999996,0.5146999999999999,0,0,8,0,0,0,8,0,0,0,7,1,0,0,8,0,0,0,8,0,0,8,0,0,0,8,0,0,0,4,4,0,0,-1,8,0,0
5903,218,187,201,143,201,-6.2,-7.73,3.53,0,c_0_labelled.csv,0.6816666666666666,0.6558333333333334,0.6675,0.6191666666666666,0.6675,0.469,0.46135,0.51765,0,0,8,0,0,0,8,0,0,0,8,0,0,0,8,0,0,0,8,0,0,8,0,0,0,8,0,0,0,3,5,0,0,-1,8,0,0
6003,219,188,200,143,202,-6.39,-8.51,4.51,0,c_0_labelled.csv,0.6825,0.6566666666666666,0.6666666666666666,0.6191666666666666,0.6683333333333333,0.46805,0.45744999999999997,0.5225500000000001,0,0,8,0,0,0,8,0,0,0,8,0,0,0,8,0,0,0,8,0,0,8,0,0,0,8,0,0,0,2,6,0,0,-1,8,0,0
6203,218,190,202,146,215,-6.0,-6.67,4.24,0,c_0_labelled.csv,0.6816666666666666,0.6583333333333333,0.6683333333333333,0.6216666666666667,0.6791666666666667,0.47,0.46665,0.5212,0,0,8,0,0,0,8,0,0,0,8,0,0,0,8,0,0,0,8,0,0,8,0,0,0,8,0,0,0,1,7,0,0,-1,8,0,0
6303,224,201,208,155,238,-6.86,-6.98,4.94,0,c_0_labelled.csv,0.6866666666666666,0.6675,0.6733333333333333,0.6291666666666667,0.6983333333333334,0.4657,0.46509999999999996,0.5246999999999999,0,0,8,0,0,0,8,0,0,0,8,0,0,0,8,0,0,0,8,0,0,8,0,0,0,8,0,0,0,0,8,0,0,-1,8,0,0
6403,228,212,246,179,273,-6.28,-7.06,4.47,0,c_0_labelled.csv,0.69,0.6766666666666666,0.705,0.6491666666666667,0.7275,0.4686,0.4647,0.52235,0,0,8,0,0,0,8,0,0,0,8,0,0,0,8,0,0,0,8,0,0,8,0,0,0,8,0,0,0,0,8,0,0,-1,8,0,0
6503,231,235,271,200,267,-6.35,-6.79,3.06,4,c_0_labelled.csv,0.6925,0.6958333333333333,0.7258333333333333,0.6666666666666666,0.7225,0.46825000000000006,0.46604999999999996,0.5153,0,0,8,0,0,0,8,0,0,0,8,0,0,0,8,0,0,0,8,0,0,8,0,0,0,8,0,0,0,0,8,0,0,-1,8,0,0
6603,243,259,302,218,270,-7.02,-7.61,3.45,4,c_0_labelled.csv,0.7025,0.7158333333333333,0.7516666666666667,0.6816666666666666,0.725,0.46490000000000004,0.46195,0.51725,0,0,8,0,0,0,8,0,0,0,7,1,0,0,8,0,0,0,8,0,0,8,0,0,0,8,0,0,0,0,8,0,0,-1,8,0,0
6703,255,277,316,230,288,-6.24,-7.57,2.55,4,c_0_labelled.csv,0.7125,0.7308333333333333,0.7633333333333333,0.6916666666666667,0.74,0.46880000000000005,0.46215000000000006,0.51275,0,0,8,0,0,0,8,0,0,0,6,2,0,0,8,0,0,0,8,0,0,8,0,0,0,8,0,0,0,0,8,0,0,-1,8,0,0
6803,261,286,319,238,288,-6.28,-7.61,1.77,4,c_0_labelled.csv,0.7175,0.7383333333333333,0.7658333333333334,0.6983333333333334,0.74,0.4686,0.46195,0.50885,0,0,8,0,0,0,8,0,0,0,5,3,0,0,8,0,0,0,8,0,0,8,0,0,0,8,0,0,0,0,8,0,0,-1,8,0,4
6903,271,295,326,244,288,-5.96,-8.28,1.53,4,c_0_labelled.csv,0.7258333333333333,0.7458333333333333,0.7716666666666666,0.7033333333333334,0.74,0.4702,0.4586,0.50765,0,0,8,0,0,0,8,0,0,0,4,4,0,0,8,0,0,0,8,0,0,8,0,0,0,8,0,0,0,0,8,0,0,-1,8,0,4
7003,277,302,334,252,288,-6.16,-8.32,0.59,4,c_0_labelled.csv,0.7308333333333333,0.7516666666666667,0.7783333333333333,0.71,0.74,0.4692,0.45840000000000003,0.50295,0,0,8,0,0,0,7,1,0,0,3,5,0,0,8,0,0,0,8,0,0,8,0,0,0,8,0,0,0,0,8,0,0,-1,8,0,4
7103,279,300,331,252,288,-6.16,-8.55,0.12,4,c_0_labelled.csv,0.7325,0.75,0.7758333333333334,0.71,0.74,0.4692,0.45725,0.5006,0,0,8,0,0,0,6,2,0,0,2,6,0,0,8,0,0,0,8,0,0,8,0,0,0,8,0,0,0,0,8,0,0,-1,8,0,4
7203,279,300,329,250,288,-5.81,-8.43,-0.04,4,c_0_labelled.csv,0.7325,0.75,0.7741666666666667,0.7083333333333334,0.74,0.47095,0.45785,0.49979999999999997,0,0,8,0,0,0,5,3,0,0,1,7,0,0,8,0,0,0,8,0,0,8,0,0,0,8,0,0,0,1,7,0,0,-1,8,0,4
7303,280,300,326,250,288,-5.96,-8.43,-0.08,4,c_0_labelled.csv,0.7333333333333333,0.75,0.7716666666666666,0.7083333333333334,0.74,0.4702,0.45785,0.4996,0,0,8,0,0,0,4,4,0,0,0,8,0,0,8,0,0,0,8,0,0,8,0,0,0,8,0,0,0,2,6,0,0,-1,8,0,4
7403,280,302,327,248,276,-5.88,-8.43,-0.04,4,c_0_labelled.csv,0.7333333333333333,0.7516666666666667,0.7725,0.7066666666666667,0.73,0.4706,0.45785,0.49979999999999997,0,0,8,0,0,0,3,5,0,0,0,8,0,0,8,0,0,0,8,0,0,8,0,0,0,8,0,0,0,3,5,0,0,-1,8,0,4
7503,281,299,327,246,276,-6.0,-8.32,0.47,4,c_0_labelled.csv,0.7341666666666666,0.7491666666666666,0.7725,0.705,0.73,0.47,0.45840000000000003,0.50235,0,0,8,0,0,0,3,5,0,0,0,8,0,0,8,0,0,0,8,0,0,8,0,0,0,8,0,0,0,3,5,0,0,-1,8,0,4
