millis,Ngon_1,Ngon_2,Ngon_3,Ngon_4,Ngon_5,X,Y,Z,mlabel,infile,norm_Ngon_1,norm_Ngon_2,norm_Ngon_3,norm_Ngon_4,norm_Ngon_5,norm_X,norm_Y,norm_Z,bin_0_norm_Ngon_1,bin_1_norm_Ngon_1,bin_2_norm_Ngon_1,bin_3_norm_Ngon_1,bin_0_norm_Ngon_2,bin_1_norm_Ngon_2,bin_2_norm_Ngon_2,bin_3_norm_Ngon_2,bin_0_norm_Ngon_3,bin_1_norm_Ngon_3,bin_2_norm_Ngon_3,bin_3_norm_Ngon_3,bin_0_norm_Ngon_4,bin_1_norm_Ngon_4,bin_2_norm_Ngon_4,bin_3_norm_Ngon_4,bin_0_norm_Ngon_5,bin_1_norm_Ngon_5,bin_2_norm_Ngon_5,bin_3_norm_Ngon_5,bin_0_norm_X,bin_1_norm_X,bin_2_norm_X,bin_3_norm_X,bin_0_norm_Y,bin_1_norm_Y,bin_2_norm_Y,bin_3_norm_Y,bin_0_norm_Z,bin_1_norm_Z,bin_2_norm_Z,bin_3_norm_Z,longestPosEdge,longestNegEdge,longestPosCount,longestNegCount,label
6503,224,186,200,140,225,-1.57,-10.12,2.59,0,a_0_labelled.csv,0.6866666666666666,0.655,0.6666666666666666,0.6166666666666667,0.6875,0.49215000000000003,0.44939999999999997,0.51295,0,0,8,0,0,0,3,5,0,0,3,5,0,0,4,4,0,0,3,5,0,8,0,0,0,8,0,0,0,0,8,0,0,-1,8,0,2
6603,227,184,198,138,225,-2.28,-10.2,2.24,0,a_0_labelled.csv,0.6891666666666667,0.6533333333333333,0.665,0.615,0.6875,0.4886,0.449,0.5112,0,0,8,0,0,0,4,4,0,0,4,4,0,0,5,3,0,0,4,4,0,8,0,0,0,8,0,0,0,0,8,0,0,-1,8,0,2
6703,223,185,199,138,225,-2.79,-10.47,1.06,0,a_0_labelled.csv,0.6858333333333333,0.6541666666666667,0.6658333333333334,0.615,0.6875,0.48605,0.44765,0.5053,0,0,8,0,0,0,5,3,0,0,5,3,0,0,6,2,0,0,5,3,0,8,0,0,0,8,0,0,0,0,8,0,0,-1,8,0,2
6803,221,185,197,139,225,-2.71,-10.24,1.61,0,a_0_labelled.csv,0.6841666666666667,0.6541666666666667,0.6641666666666667,0.6158333333333333,0.6875,0.48645000000000005,0.44880000000000003,0.50805,0,0,8,0,0,0,6,2,0,0,6,2,0,0,7,1,0,0,6,2,0,8,0,0,0,8,0,0,0,0,8,0,0,-1,8,0,0
6903,218,210,251,160,225,-2.04,-10.71,0.82,0,a_0_labelled.csv,0.6816666666666666,0.675,0.7091666666666666,0.6333333333333333,0.6875,0.48979999999999996,0.44644999999999996,0.5041,0,0,8,0,0,0,7,1,0,0,7,1,0,0,8,0,0,0,7,1,0,8,0,0,0,8,0,0,0,0,8,0,0,-1,8,0,0
7003,216,292,341,226,225,-2.39,-10.36,1.1,2,a_0_labelled.csv,0.68,0.7433333333333333,0.7841666666666667,0.6883333333333334,0.6875,0.48805,0.4482,0.5055,0,0,8,0,0,0,8,0,0,0,7,1,0,0,8,0,0,0,8,0,0,8,0,0,0,8,0,0,0,0,8,0,0,-1,8,0,0
7103,215,360,389,271,225,-2.16,-9.96,0.75,2,a_0_labelled.csv,0.6791666666666667,0.8,0.8241666666666667,0.7258333333333333,0.6875,0.4892,0.45019999999999993,0.50375,0,0,8,0,0,0,7,1,0,0,6,2,0,0,8,0,0,0,8,0,0,8,0,0,0,8,0,0,0,0,8,0,0,-1,8,0,0
7203,212,399,414,293,335,-2.94,-10.4,1.53,2,a_0_labelled.csv,0.6766666666666666,0.8325,0.845,0.7441666666666666,0.7791666666666667,0.4853,0.44799999999999995,0.50765,0,0,8,0,0,0,6,2,0,0,5,3,0,0,8,0,0,0,7,1,0,8,0,0,0,8,0,0,0,0,8,0,0,-1,8,0,0
7303,212,412,420,306,364,-2.75,-9.53,3.49,2,a_0_labelled.csv,0.6766666666666666,0.8433333333333334,0.85,0.755,0.8033333333333333,0.48625,0.45235,0.51745,0,0,8,0,0,0,5,3,0,0,4,4,0,0,7,1,0,0,6,2,0,8,0,0,0,8,0,0,0,0,8,0,0,-1,8,0,2
7403,209,411,417,307,361,-2.12,-9.49,3.41,2,a_0_labelled.csv,0.6741666666666667,0.8425,0.8475,0.7558333333333334,0.8008333333333333,0.4894,0.45255,0.51705,0,0,8,0,0,0,4,4,0,0,3,5,0,0,6,2,0,0,5,3,0,8,0,0,0,8,0,0,0,0,8,0,0,-1,8,0,2
7503,211,413,412,307,357,-2.79,-9.45,3.65,2,a_0_labelled.csv,0.6758333333333333,0.8441666666666666,0.8433333333333334,0.7558333333333334,0.7975,0.48605,0.45275,0.51825,0,0,8,0,0,0,3,5,0,0,2,6,0,0,5,3,0,0,4,4,0,8,0,0,0,8,0,0,0,0,8,0,0,-1,8,0,2
7603,212,410,411,306,354,-2.9,-9.65,3.41,2,a_0_labelled.csv,0.6766666666666666,0.8416666666666667,0.8425,0.755,0.795,0.4855,0.45175,0.51705,0,0,8,0,0,0,2,6,0,0,1,7,0,0,4,4,0,0,3,5,0,8,0,0,0,8,0,0,0,0,8,0,0,-1,8,0,2
7703,214,406,411,306,353,-2.55,-9.96,3.06,2,a_0_labelled.csv,0.6783333333333333,0.8383333333333334,0.8425,0.755,0.7941666666666667,0.48725,0.45019999999999993,0.5153,0,0,8,0,0,0,1,7,0,0,0,8,0,0,3,5,0,0,2,6,0,8,0,0,0,8,0,0,0,0,8,0,0,-1,8,0,2
7803,212,403,409,305,352,-2.28,-10.08,3.1,2,a_0_labelled.csv,0.6766666666666666,0.8358333333333333,0.8408333333333333,0.7541666666666667,0.7933333333333333,0.4886,0.4496,0.5155,0,0,8,0,0,0,0,8,0,0,0,8,0,0,2,6,0,0,1,7,0,8,0,0,0,8,0,0,0,0,8,0,0,-1,8,0,2
7903,214,397,407,303,350,-2.43,-10.08,3.18,2,a_0_labelled.csv,0.6783333333333333,0.8308333333333333,0.8391666666666666,0.7525,0.7916666666666666,0.48784999999999995,0.4496,0.5159,0,0,8,0,0,0,0,8,0,0,0,8,0,0,1,7,0,0,0,8,0,8,0,0,0,8,0,0,0,0,8,0,0,-1,8,0,2
8003,212,393,399,293,345,-3.22,-10.28,3.37,2,a_0_labelled.csv,0.6766666666666666,0.8275,0.8325,0.7441666666666666,0.7875,0.4839,0.4486,0.51685,0,0,8,0,0,0,0,8,0,0,0,8,0,0,1,7,0,0,0,8,0,8,0,0,0,8,0,0,0,0,8,0,0,-1,8,0,2
8103,213,333,344,261,286,-2.39,-10.43,3.3,2,a_0_labelled.csv,0.6775,0.7775,0.7866666666666666,0.7175,0.7383333333333333,0.48805,0.44784999999999997,0.5165,0,0,8,0,0,0,0,8,0,0,0,8,0,0,2,6,0,0,1,7,0,8,0,0,0,8,0,0,0,0,8,0,0,-1,8,0,2
8203,214,274,296,216,246,-2.31,-10.08,2.9,2,a_0_labelled.csv,0.6783333333333333,0.7283333333333334,0.7466666666666667,0.68,0.705,0.48845,0.4496,0.5145000000000001,0,0,8,0,0,0,1,7,0,0,1,7,0,0,3,5,0,0,2,6,0,8,0,0,0,8,0,0,0,0,8,0,0,-1,8,0,2
8303,217,201,218,156,236,-2.43,-10.71,2.12,0,a_0_labelled.csv,0.6808333333333333,0.6675,0.6816666666666666,0.63,0.6966666666666667,0.48784999999999995,0.44644999999999996,0.5106,0,0,8,0,0,0,2,6,0,0,2,6,0,0,4,4,0,0,3,5,0,8,0,0,0,8,0,0,0,0,8,0,0,-1,8,0,2
8403,220,186,199,139,210,-2.24,-10.24,2.35,0,a_0_labelled.csv,0.6833333333333333,0.655,0.6658333333333334,0.6158333333333333,0.675,0.4888,0.44880000000000003,0.5117499999999999,0,0,8,0,0,0,3,5,0,0,3,5,0,0,5,3,0,0,4,4,0,8,0,0,0,8,0,0,0,0,8,0,0,-1,8,0,2
8503,219,182,196,139,189,-2.2,-10.16,1.84,0,a_0_labelled.csv,0.6825,0.6516666666666666,0.6633333333333333,0.6158333333333333,0.6575,0.489,0.44920000000000004,0.5092,0,0,8,0,0,0,4,4,0,0,4,4,0,0,6,2,0,0,5,3,0,8,0,0,0,8,0,0,0,0,8,0,0,-1,8,0,2
8603,218,184,195,138,189,-2.59,-10.36,2.12,0,a_0_labelled.csv,0.6816666666666666,0.6533333333333333,0.6625,0.615,0.6575,0.48705,0.4482,0.5106,0,0,8,0,0,0,5,3,0,0,5,3,0,0,7,1,0,0,6,2,0,8,0,0,0,8,0,0,0,0,8,0,0,-1,8,0,2
8704,218,183,197,139,187,-2.47,-10.24,2.12,0,a_0_labelled.csv,0.6816666666666666,0.6525,0.6641666666666667,0.6158333333333333,0.6558333333333334,0.48765000000000003,0.44880000000000003,0.5106,0,0,8,0,0,0,6,2,0,0,6,2,0,0,8,0,0,0,7,1,0,8,0,0,0,8,0,0,0,0,8,0,0,-1,8,0,0
8803,217,184,198,139,188,-2.51,-10.16,2.55,0,a_0_labelled.csv,0.6808333333333333,0.6533333333333333,0.665,0.6158333333333333,0.6566666666666666,0.48745,0.44920000000000004,0.51275,0,0,8,0,0,0,7,1,0,0,7,1,0,0,8,0,0,0,8,0,0,8,0,0,0,8,0,0,0,0,8,0,0,-1,8,0,0
8903,215,241,286,184,228,-1.61,-10.32,2.08,0,a_0_labelled.csv,0.6791666666666667,0.7008333333333333,0.7383333333333333,0.6533333333333333,0.69,0.49195,0.4484,0.5104,0,0,8,0,0,0,8,0,0,0,8,0,0,0,8,0,0,0,8,0,0,8,0,0,0,8,0,0,0,0,8,0,0,-1,8,0,0
9004,212,344,374,261,295,-1.84,-10.67,1.73,2,a_0_labelled.csv,0.6766666666666666,0.7866666666666666,0.8116666666666666,0.7175,0.7458333333333333,0.49079999999999996,0.44665,0.50865,0,0,8,0,0,0,7,1,0,0,7,1,0,0,8,0,0,0,8,0,0,8,0,0,0,8,0,0,0,0,8,0,0,-1,8,0,0
9103,212,401,424,296,358,-2.35,-10.28,2.59,2,a_0_labelled.csv,0.6766666666666666,0.8341666666666666,0.8533333333333334,0.7466666666666667,0.7983333333333333,0.48825,0.4486,0.51295,0,0,8,0,0,0,6,2,0,0,6,2,0,0,8,0,0,0,7,1,0,8,0,0,0,8,0,0,0,0,8,0,0,-1,8,0,0
9203,210,416,424,307,379,-2.12,-10.28,3.33,2,a_0_labelled.csv,0.675,0.8466666666666667,0.8533333333333334,0.7558333333333334,0.8158333333333333,0.4894,0.4486,0.5166499999999999,0,0,8,0,0,0,5,3,0,0,5,3,0,0,7,1,0,0,6,2,0,8,0,0,0,8,0,0,0,0,8,0,0,-1,8,0,0
9403,212,406,409,307,368,-1.92,-10.43,3.18,2,a_0_labelled.csv,0.6766666666666666,0.8383333333333334,0.8408333333333333,0.7558333333333334,0.8066666666666666,0.4904,0.44784999999999997,0.5159,0,0,8,0,0,0,4,4,0,0,4,4,0,0,6,2,0,0,5,3,0,8,0,0,0,8,0,0,0,0,8,0,0,-1,8,0,2
9503,214,404,411,306,366,-1.65,-10.32,3.3,2,a_0_labelled.csv,0.6783333333333333,0.8366666666666667,0.8425,0.755,0.805,0.49174999999999996,0.4484,0.5165,0,0,8,0,0,0,3,5,0,0,3,5,0,0,5,3,0,0,4,4,0,8,0,0,0,8,0,0,0,0,8,0,0,-1,8,0,2
9603,213,402,406,305,363,-1.88,-10.0,3.57,2,a_0_labelled.csv,0.6775,0.835,0.8383333333333334,0.7541666666666667,0.8025,0.49060000000000004,0.45,0.5178499999999999,0,0,8,0,0,0,2,6,0,0,2,6,0,0,4,4,0,0,3,5,0,8,0,0,0,8,0,0,0,0,8,0,0,-1,8,0,2
9703,213,397,406,303,356,-1.69,-9.81,3.49,2,a_0_labelled.csv,0.6775,0.8308333333333333,0.8383333333333334,0.7525,0.7966666666666666,0.49155,0.45094999999999996,0.51745,0,0,8,0,0,0,1,7,0,0,1,7,0,0,3,5,0,0,2,6,0,8,0,0,0,8,0,0,0,0,8,0,0,-1,8,0,2
9803,213,379,385,289,336,-1.02,-8.36,3.22,2,a_0_labelled.csv,0.6775,0.8158333333333333,0.8208333333333333,0.7408333333333333,0.78,0.4949,0.4582,0.5161,0,0,8,0,0,0,0,8,0,0,0,8,0,0,3,5,0,0,1,7,0,8,0,0,0,8,0,0,0,0,8,0,0,-1,8,0,2
9903,213,294,319,232,258,-2.16,-10.0,4.12,2,a_0_labelled.csv,0.6775,0.745,0.7658333333333334,0.6933333333333334,0.715,0.4892,0.45,0.5206000000000001,0,0,8,0,0,0,1,7,0,0,0,8,0,0,3,5,0,0,1,7,0,8,0,0,0,8,0,0,0,0,8,0,0,-1,8,0,2
10003,216,208,232,167,223,-2.55,-10.71,2.55,0,a_0_labelled.csv,0.68,0.6733333333333333,0.6933333333333334,0.6391666666666667,0.6858333333333333,0.48725,0.44644999999999996,0.51275,0,0,8,0,0,0,2,6,0,0,1,7,0,0,3,5,0,0,2,6,0,8,0,0,0,8,0,0,0,0,8,0,0,-1,8,0,2
10103,223,186,200,142,206,-2.67,-10.43,1.96,0,a_0_labelled.csv,0.6858333333333333,0.655,0.6666666666666666,0.6183333333333333,0.6716666666666666,0.48664999999999997,0.44784999999999997,0.5097999999999999,0,0,8,0,0,0,3,5,0,0,2,6,0,0,4,4,0,0,3,5,0,8,0,0,0,8,0,0,0,0,8,0,0,-1,8,0,2
10203,223,185,196,139,206,-2.43,-10.4,2.12,0,a_0_labelled.csv,0.6858333333333333,0.6541666666666667,0.6633333333333333,0.6158333333333333,0.6716666666666666,0.48784999999999995,0.44799999999999995,0.5106,0,0,8,0,0,0,4,4,0,0,3,5,0,0,5,3,0,0,4,4,0,8,0,0,0,8,0,0,0,0,8,0,0,-1,8,0,2
10303,223,185,198,138,206,-2.47,-10.28,2.24,0,a_0_labelled.csv,0.6858333333333333,0.6541666666666667,0.665,0.615,0.6716666666666666,0.48765000000000003,0.4486,0.5112,0,0,8,0,0,0,5,3,0,0,4,4,0,0,6,2,0,0,5,3,0,8,0,0,0,8,0,0,0,0,8,0,0,-1,8,0,2
10403,219,183,198,138,206,-1.96,-10.32,1.29,0,a_0_labelled.csv,0.6825,0.6525,0.665,0.615,0.6716666666666666,0.4902,0.4484,0.5064500000000001,0,0,8,0,0,0,6,2,0,0,5,3,0,0,7,1,0,0,6,2,0,8,0,0,0,8,0,0,0,0,8,0,0,-1,8,0,0
10503,219,184,199,139,206,-2.47,-10.36,1.45,0,a_0_labelled.csv,0.6825,0.6533333333333333,0.6658333333333334,0.6158333333333333,0.6716666666666666,0.48765000000000003,0.4482,0.50725,0,0,8,0,0,0,7,1,0,0,6,2,0,0,8,0,0,0,7,1,0,8,0,0,0,8,0,0,0,0,8,0,0,-1,8,0,0
10603,216,231,279,181,206,-2.39,-10.79,1.57,0,a_0_labelled.csv,0.68,0.6925,0.7325,0.6508333333333334,0.6716666666666666,0.48805,0.44605000000000006,0.5078499999999999,0,0,8,0,0,0,8,0,0,0,7,1,0,0,8,0,0,0,8,0,0,8,0,0,0,8,0,0,0,0,8,0,0,-1,8,0,0
10703,214,346,379,259,278,-2.51,-10.2,2.24,2,a_0_labelled.csv,0.6783333333333333,0.7883333333333333,0.8158333333333333,0.7158333333333333,0.7316666666666667,0.48745,0.449,0.5112,0,0,8,0,0,0,7,1,0,0,7,1,0,0,8,0,0,0,8,0,0,8,0,0,0,8,0,0,0,0,8,0,0,-1,8,0,0
10803,213,414,423,297,338,-2.43,-10.08,1.73,2,a_0_labelled.csv,0.6775,0.845,0.8525,0.7475,0.7816666666666666,0.48784999999999995,0.4496,0.50865,0,0,8,0,0,0,6,2,0,0,6,2,0,0,8,0,0,0,7,1,0,8,0,0,0,8,0,0,0,0,8,0,0,-1,8,0,0
10903,212,424,423,306,366,-1.84,-10.4,2.39,2,a_0_labelled.csv,0.6766666666666666,0.8533333333333334,0.8525,0.755,0.805,0.49079999999999996,0.44799999999999995,0.51195,0,0,8,0,0,0,5,3,0,0,5,3,0,0,7,1,0,0,6,2,0,8,0,0,0,8,0,0,0,0,8,0,0,-1,8,0,0
11003,214,417,416,308,363,-2.0,-10.4,3.69,2,a_0_labelled.csv,0.6783333333333333,0.8475,0.8466666666666667,0.7566666666666667,0.8025,0.49,0.44799999999999995,0.51845,0,0,8,0,0,0,4,4,0,0,4,4,0,0,6,2,0,0,5,3,0,8,0,0,0,8,0,0,0,0,8,0,0,-1,8,0,2
11103,214,419,412,308,359,-2.24,-10.0,3.96,2,a_0_labelled.csv,0.6783333333333333,0.8491666666666666,0.8433333333333334,0.7566666666666667,0.7991666666666667,0.4888,0.45,0.5197999999999999,0,0,8,0,0,0,3,5,0,0,3,5,0,0,5,3,0,0,4,4,0,8,0,0,0,8,0,0,0,0,8,0,0,-1,8,0,2
11203,215,414,411,306,357,-2.24,-9.38,3.77,2,a_0_labelled.csv,0.6791666666666667,0.845,0.8425,0.755,0.7975,0.4888,0.4531,0.51885,0,0,8,0,0,0,2,6,0,0,2,6,0,0,4,4,0,0,3,5,0,8,0,0,0,8,0,0,0,0,8,0,0,-1,8,0,2
11303,216,410,410,306,355,-2.0,-10.12,3.49,2,a_0_labelled.csv,0.68,0.8416666666666667,0.8416666666666667,0.755,0.7958333333333333,0.49,0.44939999999999997,0.51745,0,0,8,0,0,0,1,7,0,0,1,7,0,0,3,5,0,0,2,6,0,8,0,0,0,8,0,0,0,0,8,0,0,-1,8,0,2
11403,214,408,405,305,354,-2.0,-10.2,3.57,2,a_0_labelled.csv,0.6783333333333333,0.84,0.8375,0.7541666666666667,0.795,0.49,0.449,0.5178499999999999,0,0,8,0,0,0,0,8,0,0,0,8,0,0,2,6,0,0,1,7,0,8,0,0,0,8,0,0,0,0,8,0,0,-1,8,0,2
11503,213,411,406,301,354,-2.0,-10.28,3.41,2,a_0_labelled.csv,0.6775,0.8425,0.8383333333333334,0.7508333333333334,0.795,0.49,0.4486,0.51705,0,0,8,0,0,0,0,8,0,0,0,8,0,0,1,7,0,0,0,8,0,8,0,0,0,8,0,0,0,0,8,0,0,-1,8,0,2
11603,214,374,376,285,325,-2.43,-10.4,3.65,2,a_0_labelled.csv,0.6783333333333333,0.8116666666666666,0.8133333333333334,0.7375,0.7708333333333334,0.48784999999999995,0.44799999999999995,0.51825,0,0,8,0,0,0,0,8,0,0,0,8,0,0,1,7,0,0,0,8,0,8,0,0,0,8,0,0,0,0,8,0,0,-1,8,0,2
11703,214,318,326,244,275,-2.2,-10.04,4.04,2,a_0_labelled.csv,0.6783333333333333,0.765,0.7716666666666666,0.7033333333333334,0.7291666666666666,0.489,0.44980000000000003,0.5202,0,0,8,0,0,0,0,8,0,0,0,8,0,0,2,6,0,0,1,7,0,8,0,0,0,8,0,0,0,0,8,0,0,-1,8,0,2
11803,216,279,287,212,244,-2.08,-9.96,3.37,2,a_0_labelled.csv,0.68,0.7325,0.7391666666666666,0.6766666666666666,0.7033333333333334,0.48960000000000004,0.45019999999999993,0.51685,0,0,8,0,0,0,1,7,0,0,1,7,0,0,3,5,0,0,2,6,0,8,0,0,0,8,0,0,0,0,8,0,0,-1,8,0,2
11904,217,219,227,164,215,-2.55,-10.24,3.37,0,a_0_labelled.csv,0.6808333333333333,0.6825,0.6891666666666667,0.6366666666666667,0.6791666666666667,0.48725,0.44880000000000003,0.51685,0,0,8,0,0,0,2,6,0,0,2,6,0,0,4,4,0,0,3,5,0,8,0,0,0,8,0,0,0,0,8,0,0,-1,8,0,2
12003,225,188,199,140,234,-2.94,-10.24,2.94,0,a_0_labelled.csv,0.6875,0.6566666666666666,0.6658333333333334,0.6166666666666667,0.695,0.4853,0.44880000000000003,0.5146999999999999,0,0,8,0,0,0,3,5,0,0,3,5,0,0,5,3,0,0,4,4,0,8,0,0,0,8,0,0,0,0,8,0,0,-1,8,0,2
12103,222,186,197,138,184,-2.31,-10.24,2.2,0,a_0_labelled.csv,0.685,0.655,0.6641666666666667,0.615,0.6533333333333333,0.48845,0.44880000000000003,0.511,0,0,8,0,0,0,4,4,0,0,4,4,0,0,6,2,0,0,5,3,0,8,0,0,0,8,0,0,0,0,8,0,0,-1,8,0,2
12204,223,186,199,139,183,-2.0,-10.2,2.16,0,a_0_labelled.csv,0.6858333333333333,0.655,0.6658333333333334,0.6158333333333333,0.6525,0.49,0.449,0.5108,0,0,8,0,0,0,5,3,0,0,5,3,0,0,7,1,0,0,6,2,0,8,0,0,0,8,0,0,0,0,8,0,0,-1,8,0,2
12303,220,186,196,139,182,-2.24,-10.24,1.96,0,a_0_labelled.csv,0.6833333333333333,0.655,0.6633333333333333,0.6158333333333333,0.6516666666666666,0.4888,0.44880000000000003,0.5097999999999999,0,0,8,0,0,0,6,2,0,0,6,2,0,0,8,0,0,0,7,1,0,8,0,0,0,8,0,0,0,0,8,0,0,-1,8,0,0
12403,221,185,195,138,181,-2.24,-10.32,2.04,0,a_0_labelled.csv,0.6841666666666667,0.6541666666666667,0.6625,0.615,0.6508333333333334,0.4888,0.4484,0.5102,0,0,8,0,0,0,7,1,0,0,7,1,0,0,8,0,0,0,8,0,0,8,0,0,0,8,0,0,0,0,8,0,0,-1,8,0,0
12603,216,283,312,205,244,-1.53,-9.65,3.14,2,a_0_labelled.csv,0.68,0.7358333333333333,0.76,0.6708333333333333,0.7033333333333334,0.49235,0.45175,0.5157,0,0,8,0,0,0,8,0,0,0,7,1,0,0,8,0,0,0,8,0,0,8,0,0,0,8,0,0,0,0,8,0,0,-1,8,0,0
12703,214,371,386,269,290,-2.28,-10.24,3.06,2,a_0_labelled.csv,0.6783333333333333,0.8091666666666667,0.8216666666666667,0.7241666666666666,0.7416666666666667,0.4886,0.44880000000000003,0.5153,0,0,8,0,0,0,7,1,0,0,6,2,0,0,8,0,0,0,8,0,0,8,0,0,0,8,0,0,0,0,8,0,0,-1,8,0,0
12803,213,410,421,298,344,-2.43,-9.61,2.59,2,a_0_labelled.csv,0.6775,0.8416666666666667,0.8508333333333333,0.7483333333333333,0.7866666666666666,0.48784999999999995,0.45195,0.51295,0,0,8,0,0,0,6,2,0,0,5,3,0,0,8,0,0,0,7,1,0,8,0,0,0,8,0,0,0,0,8,0,0,-1,8,0,0
12903,214,418,421,307,371,-2.71,-10.71,2.2,2,a_0_labelled.csv,0.6783333333333333,0.8483333333333334,0.8508333333333333,0.7558333333333334,0.8091666666666667,0.48645000000000005,0.44644999999999996,0.511,0,0,8,0,0,0,5,3,0,0,4,4,0,0,7,1,0,0,6,2,0,8,0,0,0,8,0,0,0,0,8,0,0,-1,8,0,2
13003,214,411,413,309,360,-1.88,-10.2,3.45,2,a_0_labelled.csv,0.6783333333333333,0.8425,0.8441666666666666,0.7575,0.8,0.49060000000000004,0.449,0.51725,0,0,8,0,0,0,4,4,0,0,3,5,0,0,6,2,0,0,5,3,0,8,0,0,0,8,0,0,0,0,8,0,0,-1,8,0,2
13103,213,409,409,310,356,-2.55,-9.65,3.77,2,a_0_labelled.csv,0.6775,0.8408333333333333,0.8408333333333333,0.7583333333333333,0.7966666666666666,0.48725,0.45175,0.51885,0,0,8,0,0,0,3,5,0,0,2,6,0,0,5,3,0,0,4,4,0,8,0,0,0,8,0,0,0,0,8,0,0,-1,8,0,2
13203,214,406,407,305,355,-2.2,-10.04,3.41,2,a_0_labelled.csv,0.6783333333333333,0.8383333333333334,0.8391666666666666,0.7541666666666667,0.7958333333333333,0.489,0.44980000000000003,0.51705,0,0,8,0,0,0,2,6,0,0,1,7,0,0,4,4,0,0,3,5,0,8,0,0,0,8,0,0,0,0,8,0,0,-1,8,0,2
13303,214,403,402,308,353,-2.28,-10.08,3.22,2,a_0_labelled.csv,0.6783333333333333,0.8358333333333333,0.835,0.7566666666666667,0.7941666666666667,0.4886,0.4496,0.5161,0,0,8,0,0,0,1,7,0,0,0,8,0,0,3,5,0,0,2,6,0,8,0,0,0,8,0,0,0,0,8,0,0,-1,8,0,2
13403,215,389,391,294,344,-2.75,-9.96,3.53,2,a_0_labelled.csv,0.6791666666666667,0.8241666666666667,0.8258333333333333,0.745,0.7866666666666666,0.48625,0.45019999999999993,0.51765,0,0,8,0,0,0,0,8,0,0,0,8,0,0,3,5,0,0,1,7,0,8,0,0,0,8,0,0,0,0,8,0,0,-1,8,0,2
13503,215,353,353,267,301,-2.39,-10.08,3.49,2,a_0_labelled.csv,0.6791666666666667,0.7941666666666667,0.7941666666666667,0.7225,0.7508333333333334,0.48805,0.4496,0.51745,0,0,8,0,0,0,0,8,0,0,0,8,0,0,3,5,0,0,0,8,0,8,0,0,0,8,0,0,0,0,8,0,0,-1,8,0,2
13603,215,309,314,236,271,-2.12,-9.85,3.41,2,a_0_labelled.csv,0.6791666666666667,0.7575,0.7616666666666667,0.6966666666666667,0.7258333333333333,0.4894,0.45075000000000004,0.51705,0,0,8,0,0,0,0,8,0,0,0,8,0,0,3,5,0,0,1,7,0,8,0,0,0,8,0,0,0,0,8,0,0,-1,8,0,2
13703,216,271,284,213,245,-2.12,-9.81,4.08,2,a_0_labelled.csv,0.68,0.7258333333333333,0.7366666666666667,0.6775,0.7041666666666667,0.4894,0.45094999999999996,0.5204,0,0,8,0,0,0,1,7,0,0,1,7,0,0,4,4,0,0,2,6,0,8,0,0,0,8,0,0,0,0,8,0,0,-1,8,0,2
13803,216,210,219,160,211,-2.67,-10.24,3.14,0,a_0_labelled.csv,0.68,0.675,0.6825,0.6333333333333333,0.6758333333333333,0.48664999999999997,0.44880000000000003,0.5157,0,0,8,0,0,0,2,6,0,0,2,6,0,0,5,3,0,0,3,5,0,8,0,0,0,8,0,0,0,0,8,0,0,-1,8,0,2
13903,220,188,200,141,224,-3.02,-10.55,1.92,0,a_0_labelled.csv,0.6833333333333333,0.6566666666666666,0.6666666666666666,0.6175,0.6866666666666666,0.4849,0.44725000000000004,0.5096,0,0,8,0,0,0,3,5,0,0,3,5,0,0,6,2,0,0,4,4,0,8,0,0,0,8,0,0,0,0,8,0,0,-1,8,0,2
14003,222,185,198,139,224,-2.35,-10.36,1.45,0,a_0_labelled.csv,0.685,0.6541666666666667,0.665,0.6158333333333333,0.6866666666666666,0.48825,0.4482,0.50725,0,0,8,0,0,0,4,4,0,0,4,4,0,0,7,1,0,0,5,3,0,8,0,0,0,8,0,0,0,0,8,0,0,-1,8,0,2
14103,223,184,197,140,224,-2.39,-10.4,1.65,0,a_0_labelled.csv,0.6858333333333333,0.6533333333333333,0.6641666666666667,0.6166666666666667,0.6866666666666666,0.48805,0.44799999999999995,0.50825,0,0,8,0,0,0,5,3,0,0,5,3,0,0,8,0,0,0,6,2,0,8,0,0,0,8,0,0,0,0,8,0,0,-1,8,0,2
14203,222,184,198,139,224,-2.24,-10.4,1.65,0,a_0_labelled.csv,0.685,0.6533333333333333,0.665,0.6158333333333333,0.6866666666666666,0.4888,0.44799999999999995,0.50825,0,0,8,0,0,0,6,2,0,0,6,2,0,0,8,0,0,0,7,1,0,8,0,0,0,8,0,0,0,0,8,0,0,-1,8,0,0
14303,220,184,198,139,224,-2.31,-10.36,1.57,0,a_0_labelled.csv,0.6833333333333333,0.6533333333333333,0.665,0.6158333333333333,0.6866666666666666,0.48845,0.4482,0.5078499999999999,0,0,8,0,0,0,7,1,0,0,7,1,0,0,8,0,0,0,8,0,0,8,0,0,0,8,0,0,0,0,8,0,0,-1,8,0,0
14403,219,214,225,149,224,-2.28,-10.08,1.41,0,a_0_labelled.csv,0.6825,0.6783333333333333,0.6875,0.6241666666666666,0.6866666666666666,0.4886,0.4496,0.50705,0,0,8,0,0,0,8,0,0,0,8,0,0,0,8,0,0,0,8,0,0,8,0,0,0,8,0,0,0,0,8,0,0,-1,8,0,0
