millis,Ngon_1,Ngon_2,Ngon_3,Ngon_4,Ngon_5,X,Y,Z,mlabel,infile,norm_Ngon_1,norm_Ngon_2,norm_Ngon_3,norm_Ngon_4,norm_Ngon_5,norm_X,norm_Y,norm_Z,bin_0_norm_Ngon_1,bin_1_norm_Ngon_1,bin_2_norm_Ngon_1,bin_3_norm_Ngon_1,bin_0_norm_Ngon_2,bin_1_norm_Ngon_2,bin_2_norm_Ngon_2,bin_3_norm_Ngon_2,bin_0_norm_Ngon_3,bin_1_norm_Ngon_3,bin_2_norm_Ngon_3,bin_3_norm_Ngon_3,bin_0_norm_Ngon_4,bin_1_norm_Ngon_4,bin_2_norm_Ngon_4,bin_3_norm_Ngon_4,bin_0_norm_Ngon_5,bin_1_norm_Ngon_5,bin_2_norm_Ngon_5,bin_3_norm_Ngon_5,bin_0_norm_X,bin_1_norm_X,bin_2_norm_X,bin_3_norm_X,bin_0_norm_Y,bin_1_norm_Y,bin_2_norm_Y,bin_3_norm_Y,bin_0_norm_Z,bin_1_norm_Z,bin_2_norm_Z,bin_3_norm_Z,longestPosEdge,longestNegEdge,longestPosCount,longestNegCount,label
1003,224,198,215,157,239,-8.71,-4.9,1.22,0,c_2_labelled.csv,0.6866666666666666,0.665,0.6791666666666667,0.6308333333333334,0.6991666666666667,0.45644999999999997,0.4755,0.5061,0,0,8,0,0,0,8,0,0,0,8,0,0,0,8,0,0,0,8,0,0,8,0,0,0,8,0,0,0,0,8,0,0,-1,8,0,0
1103,223,198,215,157,237,-8.39,-5.26,1.06,0,c_2_labelled.csv,0.6858333333333333,0.665,0.6791666666666667,0.6308333333333334,0.6975,0.45805,0.47369999999999995,0.5053,0,0,8,0,0,0,8,0,0,0,8,0,0,0,8,0,0,0,8,0,0,8,0,0,0,8,0,0,0,0,8,0,0,-1,8,0,0
1203,224,199,216,157,235,-8.32,-4.98,1.33,0,c_2_labelled.csv,0.6866666666666666,0.6658333333333334,0.68,0.6308333333333334,0.6958333333333333,0.45840000000000003,0.47509999999999997,0.50665,0,0,8,0,0,0,8,0,0,0,8,0,0,0,8,0,0,0,8,0,0,8,0,0,0,8,0,0,0,0,8,0,0,-1,8,0,0
1303,223,198,216,157,231,-8.28,-5.18,1.14,0,c_2_labelled.csv,0.6858333333333333,0.665,0.68,0.6308333333333334,0.6925,0.4586,0.47409999999999997,0.5057,0,0,8,0,0,0,8,0,0,0,8,0,0,0,8,0,0,0,8,0,0,8,0,0,0,8,0,0,0,0,8,0,0,-1,8,0,0
1403,224,198,216,157,234,-8.43,-5.3,0.9,0,c_2_labelled.csv,0.6866666666666666,0.665,0.68,0.6308333333333334,0.695,0.45785,0.47350000000000003,0.5045000000000001,0,0,8,0,0,0,8,0,0,0,8,0,0,0,8,0,0,0,8,0,0,8,0,0,0,8,0,0,0,0,8,0,0,-1,8,0,0
1503,222,199,216,158,239,-8.59,-5.3,1.18,0,c_2_labelled.csv,0.685,0.6658333333333334,0.68,0.6316666666666667,0.6991666666666667,0.45704999999999996,0.47350000000000003,0.5059,0,0,8,0,0,0,8,0,0,0,8,0,0,0,8,0,0,0,8,0,0,8,0,0,0,8,0,0,0,0,8,0,0,-1,8,0,0
1603,224,198,216,158,242,-8.43,-5.1,1.33,0,c_2_labelled.csv,0.6866666666666666,0.665,0.68,0.6316666666666667,0.7016666666666667,0.45785,0.47450000000000003,0.50665,0,0,8,0,0,0,8,0,0,0,8,0,0,0,8,0,0,0,8,0,0,8,0,0,0,8,0,0,0,0,8,0,0,-1,8,0,0
1703,223,199,217,159,248,-9.26,-5.26,0.9,0,c_2_labelled.csv,0.6858333333333333,0.6658333333333334,0.6808333333333333,0.6325,0.7066666666666667,0.4537,0.47369999999999995,0.5045000000000001,0,0,8,0,0,0,8,0,0,0,8,0,0,0,8,0,0,0,8,0,0,8,0,0,0,8,0,0,0,0,8,0,0,-1,8,0,0
1803,224,198,217,160,252,-8.67,-5.1,0.94,0,c_2_labelled.csv,0.6866666666666666,0.665,0.6808333333333333,0.6333333333333333,0.71,0.45665,0.47450000000000003,0.5047,0,0,8,0,0,0,8,0,0,0,8,0,0,0,8,0,0,0,8,0,0,8,0,0,0,8,0,0,0,0,8,0,0,-1,8,0,0
1903,225,198,219,164,261,-8.32,-5.18,1.18,0,c_2_labelled.csv,0.6875,0.665,0.6825,0.6366666666666667,0.7175,0.45840000000000003,0.47409999999999997,0.5059,0,0,8,0,0,0,8,0,0,0,8,0,0,0,8,0,0,0,8,0,0,8,0,0,0,8,0,0,0,0,8,0,0,-1,8,0,0
2003,227,204,230,172,241,-9.14,-5.14,1.96,0,c_2_labelled.csv,0.6891666666666667,0.67,0.6916666666666667,0.6433333333333333,0.7008333333333333,0.4543,0.4743,0.5097999999999999,0,0,8,0,0,0,8,0,0,0,8,0,0,0,8,0,0,0,8,0,0,8,0,0,0,8,0,0,0,0,8,0,0,-1,8,0,0
2103,228,213,251,191,250,-8.47,-5.69,0.86,0,c_2_labelled.csv,0.69,0.6775,0.7091666666666666,0.6591666666666667,0.7083333333333334,0.45765,0.47155,0.5043,0,0,8,0,0,0,8,0,0,0,8,0,0,0,8,0,0,0,8,0,0,8,0,0,0,8,0,0,0,0,8,0,0,-1,8,0,0
2203,236,234,281,211,297,-7.92,-5.84,0.39,4,c_2_labelled.csv,0.6966666666666667,0.695,0.7341666666666666,0.6758333333333333,0.7475,0.4604,0.4708,0.50195,0,0,8,0,0,0,8,0,0,0,8,0,0,0,8,0,0,0,8,0,0,8,0,0,0,8,0,0,0,0,8,0,0,-1,8,0,0
2304,251,258,303,227,300,-8.47,-5.77,0.43,4,c_2_labelled.csv,0.7091666666666666,0.715,0.7525,0.6891666666666667,0.75,0.45765,0.47115,0.50215,0,0,8,0,0,0,8,0,0,0,7,1,0,0,8,0,0,0,7,1,0,8,0,0,0,8,0,0,0,0,8,0,0,-1,8,0,0
2403,258,271,309,234,327,-8.47,-5.57,0.04,4,c_2_labelled.csv,0.715,0.7258333333333333,0.7575,0.695,0.7725,0.45765,0.47215,0.5002,0,0,8,0,0,0,8,0,0,0,6,2,0,0,8,0,0,0,6,2,0,8,0,0,0,8,0,0,0,0,8,0,0,-1,8,0,0
2503,263,277,315,241,334,-7.69,-6.08,-1.02,4,c_2_labelled.csv,0.7191666666666666,0.7308333333333333,0.7625,0.7008333333333333,0.7783333333333333,0.46155,0.4696,0.4949,0,0,8,0,0,0,8,0,0,0,5,3,0,0,8,0,0,0,5,3,0,8,0,0,0,8,0,0,0,1,7,0,0,-1,8,0,4
2604,265,274,316,244,337,-8.12,-6.04,-1.33,4,c_2_labelled.csv,0.7208333333333333,0.7283333333333334,0.7633333333333333,0.7033333333333334,0.7808333333333334,0.4594,0.4698,0.49335,0,0,8,0,0,0,8,0,0,0,4,4,0,0,8,0,0,0,4,4,0,8,0,0,0,8,0,0,0,2,6,0,0,-1,8,0,4
2703,265,273,312,243,336,-7.57,-6.0,-1.29,4,c_2_labelled.csv,0.7208333333333333,0.7275,0.76,0.7025,0.78,0.46215000000000006,0.47,0.49355,0,0,8,0,0,0,8,0,0,0,3,5,0,0,8,0,0,0,3,5,0,8,0,0,0,8,0,0,0,3,5,0,0,-1,8,0,4
2803,265,275,310,243,336,-7.41,-6.16,-1.45,4,c_2_labelled.csv,0.7208333333333333,0.7291666666666666,0.7583333333333333,0.7025,0.78,0.46295000000000003,0.4692,0.49274999999999997,0,0,8,0,0,0,8,0,0,0,2,6,0,0,8,0,0,0,2,6,0,8,0,0,0,8,0,0,0,4,4,0,0,-1,8,0,4
3003,265,275,310,240,333,-7.18,-6.2,-1.65,4,c_2_labelled.csv,0.7208333333333333,0.7291666666666666,0.7583333333333333,0.7,0.7775,0.46409999999999996,0.469,0.49174999999999996,0,0,8,0,0,0,8,0,0,0,1,7,0,0,8,0,0,0,1,7,0,8,0,0,0,8,0,0,0,5,3,0,0,-1,8,0,4
3103,266,272,305,239,332,-7.77,-6.39,-1.69,4,c_2_labelled.csv,0.7216666666666667,0.7266666666666667,0.7541666666666667,0.6991666666666667,0.7766666666666666,0.46115,0.46805,0.49155,0,0,8,0,0,0,8,0,0,0,0,8,0,0,8,0,0,0,0,8,0,8,0,0,0,8,0,0,0,6,2,0,0,-1,8,0,4
3203,265,272,307,238,331,-7.57,-6.16,-1.33,4,c_2_labelled.csv,0.7208333333333333,0.7266666666666667,0.7558333333333334,0.6983333333333334,0.7758333333333334,0.46215000000000006,0.4692,0.49335,0,0,8,0,0,0,8,0,0,0,0,8,0,0,8,0,0,0,0,8,0,8,0,0,0,8,0,0,0,7,1,0,0,-1,8,0,4
3303,257,262,300,232,325,-7.49,-6.0,-1.29,4,c_2_labelled.csv,0.7141666666666666,0.7183333333333334,0.75,0.6933333333333334,0.7708333333333334,0.46255,0.47,0.49355,0,0,8,0,0,0,8,0,0,0,0,8,0,0,8,0,0,0,0,8,0,8,0,0,0,8,0,0,0,8,0,0,0,-1,8,0,4
3403,246,232,271,212,305,-7.73,-5.96,-0.63,4,c_2_labelled.csv,0.705,0.6933333333333334,0.7258333333333333,0.6766666666666666,0.7541666666666667,0.46135,0.4702,0.49685,0,0,8,0,0,0,8,0,0,0,1,7,0,0,8,0,0,0,0,8,0,8,0,0,0,8,0,0,0,8,0,0,0,-1,8,0,4
3503,239,207,235,173,266,-8.04,-6.43,0.0,0,c_2_labelled.csv,0.6991666666666667,0.6725,0.6958333333333333,0.6441666666666667,0.7216666666666667,0.45980000000000004,0.46785,0.5,0,0,8,0,0,0,8,0,0,0,2,6,0,0,8,0,0,0,1,7,0,8,0,0,0,8,0,0,0,7,1,0,0,-1,8,0,4
3603,240,197,211,150,219,-7.53,-6.43,0.16,0,c_2_labelled.csv,0.7,0.6641666666666667,0.6758333333333333,0.625,0.6825,0.46235,0.46785,0.5008,0,0,8,0,0,0,8,0,0,0,3,5,0,0,8,0,0,0,2,6,0,8,0,0,0,8,0,0,0,6,2,0,0,-1,8,0,4
3703,234,190,204,145,199,-8.0,-6.08,0.98,0,c_2_labelled.csv,0.695,0.6583333333333333,0.67,0.6208333333333333,0.6658333333333334,0.46,0.4696,0.5049,0,0,8,0,0,0,8,0,0,0,4,4,0,0,8,0,0,0,3,5,0,8,0,0,0,8,0,0,0,5,3,0,0,-1,8,0,4
3803,228,189,203,143,194,-8.16,-5.96,1.65,0,c_2_labelled.csv,0.69,0.6575,0.6691666666666667,0.6191666666666666,0.6616666666666666,0.4592,0.4702,0.50825,0,0,8,0,0,0,8,0,0,0,5,3,0,0,8,0,0,0,4,4,0,8,0,0,0,8,0,0,0,4,4,0,0,-1,8,0,4
3903,225,189,204,143,193,-8.67,-5.37,1.69,0,c_2_labelled.csv,0.6875,0.6575,0.67,0.6191666666666666,0.6608333333333334,0.45665,0.47314999999999996,0.50845,0,0,8,0,0,0,8,0,0,0,6,2,0,0,8,0,0,0,5,3,0,8,0,0,0,8,0,0,0,3,5,0,0,-1,8,0,0
4003,224,190,203,143,194,-9.3,-5.06,1.61,0,c_2_labelled.csv,0.6866666666666666,0.6583333333333333,0.6691666666666667,0.6191666666666666,0.6616666666666666,0.4535,0.4747,0.50805,0,0,8,0,0,0,8,0,0,0,7,1,0,0,8,0,0,0,6,2,0,8,0,0,0,8,0,0,0,2,6,0,0,-1,8,0,0
4103,222,186,203,143,196,-9.45,-4.86,1.49,0,c_2_labelled.csv,0.685,0.655,0.6691666666666667,0.6191666666666666,0.6633333333333333,0.45275,0.4757,0.50745,0,0,8,0,0,0,8,0,0,0,8,0,0,0,8,0,0,0,7,1,0,8,0,0,0,8,0,0,0,1,7,0,0,-1,8,0,0
4203,222,188,200,143,201,-8.9,-5.06,1.33,0,c_2_labelled.csv,0.685,0.6566666666666666,0.6666666666666666,0.6191666666666666,0.6675,0.45549999999999996,0.4747,0.50665,0,0,8,0,0,0,8,0,0,0,8,0,0,0,8,0,0,0,8,0,0,8,0,0,0,8,0,0,0,0,8,0,0,-1,8,0,0
4303,221,191,204,144,248,-8.75,-5.49,0.9,0,c_2_labelled.csv,0.6841666666666667,0.6591666666666667,0.67,0.62,0.7066666666666667,0.45625,0.47255,0.5045000000000001,0,0,8,0,0,0,8,0,0,0,8,0,0,0,8,0,0,0,8,0,0,8,0,0,0,8,0,0,0,0,8,0,0,-1,8,0,0
4403,229,203,237,165,295,-8.83,-5.3,1.69,0,c_2_labelled.csv,0.6908333333333333,0.6691666666666667,0.6975,0.6375,0.7458333333333333,0.45585000000000003,0.47350000000000003,0.50845,0,0,8,0,0,0,8,0,0,0,8,0,0,0,8,0,0,0,8,0,0,8,0,0,0,8,0,0,0,0,8,0,0,-1,8,0,0
4503,237,226,279,193,323,-8.39,-5.65,1.84,4,c_2_labelled.csv,0.6975,0.6883333333333334,0.7325,0.6608333333333334,0.7691666666666667,0.45805,0.47174999999999995,0.5092,0,0,8,0,0,0,8,0,0,0,8,0,0,0,8,0,0,0,7,1,0,8,0,0,0,8,0,0,0,0,8,0,0,-1,8,0,0
4603,242,261,317,223,353,-7.81,-5.81,1.02,4,c_2_labelled.csv,0.7016666666666667,0.7175,0.7641666666666667,0.6858333333333333,0.7941666666666667,0.46094999999999997,0.47095,0.5051,0,0,8,0,0,0,8,0,0,0,7,1,0,0,8,0,0,0,6,2,0,8,0,0,0,8,0,0,0,0,8,0,0,-1,8,0,0
4703,250,286,337,242,372,-8.08,-5.88,0.51,4,c_2_labelled.csv,0.7083333333333334,0.7383333333333333,0.7808333333333334,0.7016666666666667,0.81,0.4596,0.4706,0.50255,0,0,8,0,0,0,8,0,0,0,6,2,0,0,8,0,0,0,5,3,0,8,0,0,0,8,0,0,0,0,8,0,0,-1,8,0,0
4803,265,300,346,250,380,-7.77,-6.2,-0.39,4,c_2_labelled.csv,0.7208333333333333,0.75,0.7883333333333333,0.7083333333333334,0.8166666666666667,0.46115,0.469,0.49805,0,0,8,0,0,0,7,1,0,0,5,3,0,0,8,0,0,0,4,4,0,8,0,0,0,8,0,0,0,1,7,0,0,-1,8,0,4
4903,275,306,348,255,385,-6.98,-6.47,-1.29,4,c_2_labelled.csv,0.7291666666666666,0.755,0.79,0.7125,0.8208333333333333,0.46509999999999996,0.46765,0.49355,0,0,8,0,0,0,6,2,0,0,4,4,0,0,8,0,0,0,3,5,0,8,0,0,0,8,0,0,0,2,6,0,0,-1,8,0,4
5003,282,307,348,256,386,-7.3,-6.39,-1.88,4,c_2_labelled.csv,0.735,0.7558333333333334,0.79,0.7133333333333334,0.8216666666666667,0.4635,0.46805,0.49060000000000004,0,0,8,0,0,0,5,3,0,0,3,5,0,0,8,0,0,0,2,6,0,8,0,0,0,8,0,0,0,3,5,0,0,-1,8,0,4
5103,281,307,347,258,388,-7.45,-6.2,-2.04,4,c_2_labelled.csv,0.7341666666666666,0.7558333333333334,0.7891666666666667,0.715,0.8233333333333334,0.46275,0.469,0.48979999999999996,0,0,8,0,0,0,4,4,0,0,2,6,0,0,8,0,0,0,1,7,0,8,0,0,0,8,0,0,0,4,4,0,0,-1,8,0,4
5203,283,306,347,257,387,-7.22,-6.55,-2.16,4,c_2_labelled.csv,0.7358333333333333,0.755,0.7891666666666667,0.7141666666666666,0.8225,0.4639,0.46725,0.4892,0,0,8,0,0,0,3,5,0,0,1,7,0,0,8,0,0,0,0,8,0,8,0,0,0,8,0,0,0,5,3,0,0,-1,8,0,4
5303,283,301,343,254,384,-7.14,-6.35,-2.12,4,c_2_labelled.csv,0.7358333333333333,0.7508333333333334,0.7858333333333334,0.7116666666666667,0.82,0.4643,0.46825000000000006,0.4894,0,0,8,0,0,0,2,6,0,0,0,8,0,0,8,0,0,0,0,8,0,8,0,0,0,8,0,0,0,6,2,0,0,-1,8,0,4
5403,277,288,335,246,376,-7.37,-6.16,-1.92,4,c_2_labelled.csv,0.7308333333333333,0.74,0.7791666666666667,0.705,0.8133333333333334,0.46314999999999995,0.4692,0.4904,0,0,8,0,0,0,2,6,0,0,0,8,0,0,8,0,0,0,0,8,0,8,0,0,0,8,0,0,0,7,1,0,0,-1,8,0,4
5504,264,241,297,217,347,-7.37,-6.2,-1.29,4,c_2_labelled.csv,0.72,0.7008333333333333,0.7475,0.6808333333333333,0.7891666666666667,0.46314999999999995,0.469,0.49355,0,0,8,0,0,0,2,6,0,0,1,7,0,0,8,0,0,0,0,8,0,8,0,0,0,8,0,0,0,8,0,0,0,-1,8,0,4
5603,246,214,251,179,309,-7.77,-6.24,0.04,0,c_2_labelled.csv,0.705,0.6783333333333333,0.7091666666666666,0.6491666666666667,0.7575,0.46115,0.46880000000000005,0.5002,0,0,8,0,0,0,3,5,0,0,2,6,0,0,8,0,0,0,0,8,0,8,0,0,0,8,0,0,0,7,1,0,0,-1,8,0,4
5703,237,201,224,160,290,-7.41,-6.2,0.67,0,c_2_labelled.csv,0.6975,0.6675,0.6866666666666666,0.6333333333333333,0.7416666666666667,0.46295000000000003,0.469,0.50335,0,0,8,0,0,0,4,4,0,0,3,5,0,0,8,0,0,0,1,7,0,8,0,0,0,8,0,0,0,6,2,0,0,-1,8,0,4
5804,226,195,211,149,207,-8.12,-6.08,1.49,0,c_2_labelled.csv,0.6883333333333334,0.6625,0.6758333333333333,0.6241666666666666,0.6725,0.4594,0.4696,0.50745,0,0,8,0,0,0,5,3,0,0,4,4,0,0,8,0,0,0,2,6,0,8,0,0,0,8,0,0,0,5,3,0,0,-1,8,0,4
5903,222,191,206,146,201,-7.88,-5.69,1.69,0,c_2_labelled.csv,0.685,0.6591666666666667,0.6716666666666666,0.6216666666666667,0.6675,0.4606,0.47155,0.50845,0,0,8,0,0,0,6,2,0,0,5,3,0,0,8,0,0,0,3,5,0,8,0,0,0,8,0,0,0,4,4,0,0,-1,8,0,4
6003,221,193,206,145,200,-8.67,-5.45,1.61,0,c_2_labelled.csv,0.6841666666666667,0.6608333333333334,0.6716666666666666,0.6208333333333333,0.6666666666666666,0.45665,0.47275,0.50805,0,0,8,0,0,0,7,1,0,0,6,2,0,0,8,0,0,0,4,4,0,8,0,0,0,8,0,0,0,3,5,0,0,-1,8,0,0
6203,220,192,207,145,201,-8.71,-4.94,1.61,0,c_2_labelled.csv,0.6833333333333333,0.66,0.6725,0.6208333333333333,0.6675,0.45644999999999997,0.4753,0.50805,0,0,8,0,0,0,8,0,0,0,7,1,0,0,8,0,0,0,5,3,0,8,0,0,0,8,0,0,0,2,6,0,0,-1,8,0,0
6303,220,191,207,145,202,-8.36,-4.9,1.49,0,c_2_labelled.csv,0.6833333333333333,0.6591666666666667,0.6725,0.6208333333333333,0.6683333333333333,0.4582,0.4755,0.50745,0,0,8,0,0,0,8,0,0,0,8,0,0,0,8,0,0,0,6,2,0,8,0,0,0,8,0,0,0,1,7,0,0,-1,8,0,0
6403,220,194,205,146,236,-8.63,-4.94,1.29,0,c_2_labelled.csv,0.6833333333333333,0.6616666666666666,0.6708333333333333,0.6216666666666667,0.6966666666666667,0.45685000000000003,0.4753,0.5064500000000001,0,0,8,0,0,0,8,0,0,0,8,0,0,0,8,0,0,0,7,1,0,8,0,0,0,8,0,0,0,0,8,0,0,-1,8,0,0
6503,224,196,212,148,236,-8.36,-5.3,1.02,0,c_2_labelled.csv,0.6866666666666666,0.6633333333333333,0.6766666666666666,0.6233333333333333,0.6966666666666667,0.4582,0.47350000000000003,0.5051,0,0,8,0,0,0,8,0,0,0,8,0,0,0,8,0,0,0,8,0,0,8,0,0,0,8,0,0,0,0,8,0,0,-1,8,0,0
6603,231,202,242,170,300,-8.28,-5.45,1.37,0,c_2_labelled.csv,0.6925,0.6683333333333333,0.7016666666666667,0.6416666666666667,0.75,0.4586,0.47275,0.50685,0,0,8,0,0,0,8,0,0,0,8,0,0,0,8,0,0,0,7,1,0,8,0,0,0,8,0,0,0,0,8,0,0,-1,8,0,0
6703,237,232,283,206,336,-8.16,-5.88,1.33,4,c_2_labelled.csv,0.6975,0.6933333333333334,0.7358333333333333,0.6716666666666666,0.78,0.4592,0.4706,0.50665,0,0,8,0,0,0,8,0,0,0,8,0,0,0,8,0,0,0,6,2,0,8,0,0,0,8,0,0,0,0,8,0,0,-1,8,0,0
6803,256,265,315,228,358,-7.61,-6.2,0.27,4,c_2_labelled.csv,0.7133333333333334,0.7208333333333333,0.7625,0.69,0.7983333333333333,0.46195,0.469,0.50135,0,0,8,0,0,0,8,0,0,0,7,1,0,0,8,0,0,0,5,3,0,8,0,0,0,8,0,0,0,0,8,0,0,-1,8,0,0
6903,265,281,330,239,369,-7.14,-6.59,-0.2,4,c_2_labelled.csv,0.7208333333333333,0.7341666666666666,0.775,0.6991666666666667,0.8075,0.4643,0.46704999999999997,0.499,0,0,8,0,0,0,8,0,0,0,6,2,0,0,8,0,0,0,4,4,0,8,0,0,0,8,0,0,0,1,7,0,0,-1,8,0,0
7003,267,294,338,246,376,-7.37,-6.63,-0.51,4,c_2_labelled.csv,0.7225,0.745,0.7816666666666666,0.705,0.8133333333333334,0.46314999999999995,0.46685000000000004,0.49744999999999995,0,0,8,0,0,0,8,0,0,0,5,3,0,0,8,0,0,0,3,5,0,8,0,0,0,8,0,0,0,2,6,0,0,-1,8,0,4
7103,271,302,340,250,380,-7.65,-6.55,-0.31,4,c_2_labelled.csv,0.7258333333333333,0.7516666666666667,0.7833333333333333,0.7083333333333334,0.8166666666666667,0.46175,0.46725,0.49845,0,0,8,0,0,0,7,1,0,0,4,4,0,0,8,0,0,0,2,6,0,8,0,0,0,8,0,0,0,3,5,0,0,-1,8,0,4
7203,275,303,338,250,380,-7.65,-6.39,-0.47,4,c_2_labelled.csv,0.7291666666666666,0.7525,0.7816666666666666,0.7083333333333334,0.8166666666666667,0.46175,0.46805,0.49765,0,0,8,0,0,0,6,2,0,0,3,5,0,0,8,0,0,0,1,7,0,8,0,0,0,8,0,0,0,4,4,0,0,-1,8,0,4
7303,274,300,336,250,380,-7.45,-6.47,-0.47,4,c_2_labelled.csv,0.7283333333333334,0.75,0.78,0.7083333333333334,0.8166666666666667,0.46275,0.46765,0.49765,0,0,8,0,0,0,5,3,0,0,2,6,0,0,8,0,0,0,0,8,0,8,0,0,0,8,0,0,0,5,3,0,0,-1,8,0,4
7403,272,298,334,249,379,-7.65,-6.59,-0.67,4,c_2_labelled.csv,0.7266666666666667,0.7483333333333333,0.7783333333333333,0.7075,0.8158333333333333,0.46175,0.46704999999999997,0.49665,0,0,8,0,0,0,5,3,0,0,1,7,0,0,8,0,0,0,0,8,0,8,0,0,0,8,0,0,0,6,2,0,0,-1,8,0,4
7503,271,297,333,248,378,-7.73,-6.47,-0.59,4,c_2_labelled.csv,0.7258333333333333,0.7475,0.7775,0.7066666666666667,0.815,0.46135,0.46765,0.49705,0,0,8,0,0,0,5,3,0,0,0,8,0,0,8,0,0,0,0,8,0,8,0,0,0,8,0,0,0,7,1,0,0,-1,8,0,4
7603,265,287,325,241,371,-7.73,-6.35,-0.39,4,c_2_labelled.csv,0.7208333333333333,0.7391666666666666,0.7708333333333334,0.7008333333333333,0.8091666666666667,0.46135,0.46825000000000006,0.49805,0,0,8,0,0,0,5,3,0,0,0,8,0,0,8,0,0,0,0,8,0,8,0,0,0,8,0,0,0,8,0,0,0,-1,8,0,4
