millis,Ngon_1,Ngon_2,Ngon_3,Ngon_4,Ngon_5,X,Y,Z,mlabel,infile,norm_Ngon_1,norm_Ngon_2,norm_Ngon_3,norm_Ngon_4,norm_Ngon_5,norm_X,norm_Y,norm_Z,bin_0_norm_Ngon_1,bin_1_norm_Ngon_1,bin_2_norm_Ngon_1,bin_3_norm_Ngon_1,bin_0_norm_Ngon_2,bin_1_norm_Ngon_2,bin_2_norm_Ngon_2,bin_3_norm_Ngon_2,bin_0_norm_Ngon_3,bin_1_norm_Ngon_3,bin_2_norm_Ngon_3,bin_3_norm_Ngon_3,bin_0_norm_Ngon_4,bin_1_norm_Ngon_4,bin_2_norm_Ngon_4,bin_3_norm_Ngon_4,bin_0_norm_Ngon_5,bin_1_norm_Ngon_5,bin_2_norm_Ngon_5,bin_3_norm_Ngon_5,bin_0_norm_X,bin_1_norm_X,bin_2_norm_X,bin_3_norm_X,bin_0_norm_Y,bin_1_norm_Y,bin_2_norm_Y,bin_3_norm_Y,bin_0_norm_Z,bin_1_norm_Z,bin_2_norm_Z,bin_3_norm_Z,longestPosEdge,longestNegEdge,longestPosCount,longestNegCount,label
1503,232,185,203,142,179,-4.31,-9.57,1.57,0,b_1_labelled.csv,0.6933333333333334,0.6541666666666667,0.6691666666666667,0.6183333333333333,0.6491666666666667,0.47845,0.45215000000000005,0.5078499999999999,0,0,8,0,0,0,8,0,0,0,8,0,0,0,8,0,0,0,8,0,0,8,0,0,0,8,0,0,0,0,8,0,0,-1,8,0,0
1603,233,184,203,142,179,-4.31,-9.57,1.41,0,b_1_labelled.csv,0.6941666666666667,0.6533333333333333,0.6691666666666667,0.6183333333333333,0.6491666666666667,0.47845,0.45215000000000005,0.50705,0,0,8,0,0,0,8,0,0,0,8,0,0,0,8,0,0,0,8,0,0,8,0,0,0,8,0,0,0,0,8,0,0,-1,8,0,0
1703,233,184,203,142,179,-4.28,-9.53,1.41,0,b_1_labelled.csv,0.6941666666666667,0.6533333333333333,0.6691666666666667,0.6183333333333333,0.6491666666666667,0.47859999999999997,0.45235,0.50705,0,0,8,0,0,0,8,0,0,0,8,0,0,0,8,0,0,0,8,0,0,8,0,0,0,8,0,0,0,0,8,0,0,-1,8,0,0
1803,233,185,202,143,179,-4.28,-9.53,1.45,0,b_1_labelled.csv,0.6941666666666667,0.6541666666666667,0.6683333333333333,0.6191666666666666,0.6491666666666667,0.47859999999999997,0.45235,0.50725,0,0,8,0,0,0,8,0,0,0,8,0,0,0,8,0,0,0,8,0,0,8,0,0,0,8,0,0,0,0,8,0,0,-1,8,0,0
1903,229,184,203,141,179,-4.28,-9.53,1.53,0,b_1_labelled.csv,0.6908333333333333,0.6533333333333333,0.6691666666666667,0.6175,0.6491666666666667,0.47859999999999997,0.45235,0.50765,0,0,8,0,0,0,8,0,0,0,8,0,0,0,8,0,0,0,8,0,0,8,0,0,0,8,0,0,0,0,8,0,0,-1,8,0,0
2003,233,184,202,142,179,-4.2,-9.57,1.49,0,b_1_labelled.csv,0.6941666666666667,0.6533333333333333,0.6683333333333333,0.6183333333333333,0.6491666666666667,0.479,0.45215000000000005,0.50745,0,0,8,0,0,0,8,0,0,0,8,0,0,0,8,0,0,0,8,0,0,8,0,0,0,8,0,0,0,0,8,0,0,-1,8,0,0
2103,234,184,203,143,179,-4.2,-9.57,1.49,0,b_1_labelled.csv,0.695,0.6533333333333333,0.6691666666666667,0.6191666666666666,0.6491666666666667,0.479,0.45215000000000005,0.50745,0,0,8,0,0,0,8,0,0,0,8,0,0,0,8,0,0,0,8,0,0,8,0,0,0,8,0,0,0,0,8,0,0,-1,8,0,0
2203,226,184,203,143,180,-4.43,-9.53,1.29,0,b_1_labelled.csv,0.6883333333333334,0.6533333333333333,0.6691666666666667,0.6191666666666666,0.65,0.47784999999999994,0.45235,0.5064500000000001,0,0,8,0,0,0,8,0,0,0,8,0,0,0,8,0,0,0,8,0,0,8,0,0,0,8,0,0,0,0,8,0,0,-1,8,0,0
2304,236,182,202,143,179,-4.43,-9.65,1.37,0,b_1_labelled.csv,0.6966666666666667,0.6516666666666666,0.6683333333333333,0.6191666666666666,0.6491666666666667,0.47784999999999994,0.45175,0.50685,0,0,8,0,0,0,8,0,0,0,8,0,0,0,8,0,0,0,8,0,0,8,0,0,0,8,0,0,0,0,8,0,0,-1,8,0,0
2403,255,185,203,142,179,-4.04,-9.69,0.82,0,b_1_labelled.csv,0.7125,0.6541666666666667,0.6691666666666667,0.6183333333333333,0.6491666666666667,0.47979999999999995,0.45155,0.5041,0,0,8,0,0,0,8,0,0,0,8,0,0,0,8,0,0,0,8,0,0,8,0,0,0,8,0,0,0,0,8,0,0,-1,8,0,0
2503,289,183,202,142,178,-4.12,-9.49,0.59,3,b_1_labelled.csv,0.7408333333333333,0.6525,0.6683333333333333,0.6183333333333333,0.6483333333333333,0.4794,0.45255,0.50295,0,0,8,0,0,0,8,0,0,0,8,0,0,0,8,0,0,0,8,0,0,8,0,0,0,8,0,0,0,0,8,0,0,-1,8,0,0
2604,305,183,202,141,178,-3.88,-9.49,0.27,3,b_1_labelled.csv,0.7541666666666667,0.6525,0.6683333333333333,0.6175,0.6483333333333333,0.4806,0.45255,0.50135,0,0,7,1,0,0,8,0,0,0,8,0,0,0,8,0,0,0,8,0,0,8,0,0,0,8,0,0,0,0,8,0,0,-1,8,0,0
2703,323,184,201,141,178,-3.92,-9.49,0.08,3,b_1_labelled.csv,0.7691666666666667,0.6533333333333333,0.6675,0.6175,0.6483333333333333,0.4804,0.45255,0.5004,0,0,6,2,0,0,8,0,0,0,8,0,0,0,8,0,0,0,8,0,0,8,0,0,0,8,0,0,0,0,8,0,0,-1,8,0,0
2803,343,184,202,141,177,-3.84,-9.61,-0.04,3,b_1_labelled.csv,0.7858333333333334,0.6533333333333333,0.6683333333333333,0.6175,0.6475,0.4808,0.45195,0.49979999999999997,0,0,5,3,0,0,8,0,0,0,8,0,0,0,8,0,0,0,8,0,0,8,0,0,0,8,0,0,0,1,7,0,0,-1,8,0,0
3003,342,183,200,142,176,-4.08,-9.61,0.27,3,b_1_labelled.csv,0.785,0.6525,0.6666666666666666,0.6183333333333333,0.6466666666666666,0.4796,0.45195,0.50135,0,0,4,4,0,0,8,0,0,0,8,0,0,0,8,0,0,0,8,0,0,8,0,0,0,8,0,0,0,1,7,0,0,-1,8,0,0
3103,336,181,201,144,176,-4.2,-9.57,0.27,3,b_1_labelled.csv,0.78,0.6508333333333334,0.6675,0.62,0.6466666666666666,0.479,0.45215000000000005,0.50135,0,0,3,5,0,0,8,0,0,0,8,0,0,0,8,0,0,0,8,0,0,8,0,0,0,8,0,0,0,1,7,0,0,-1,8,0,0
3203,290,185,202,142,209,-4.12,-9.49,0.39,3,b_1_labelled.csv,0.7416666666666667,0.6541666666666667,0.6683333333333333,0.6183333333333333,0.6741666666666667,0.4794,0.45255,0.50195,0,0,3,5,0,0,8,0,0,0,8,0,0,0,8,0,0,0,8,0,0,8,0,0,0,8,0,0,0,1,7,0,0,-1,8,0,0
3303,253,184,204,142,219,-4.71,-9.69,0.78,0,b_1_labelled.csv,0.7108333333333333,0.6533333333333333,0.67,0.6183333333333333,0.6825,0.47645000000000004,0.45155,0.5039,0,0,3,5,0,0,8,0,0,0,8,0,0,0,8,0,0,0,8,0,0,8,0,0,0,8,0,0,0,1,7,0,0,-1,8,0,0
3403,240,185,202,142,211,-4.31,-9.53,0.27,0,b_1_labelled.csv,0.7,0.6541666666666667,0.6683333333333333,0.6183333333333333,0.6758333333333333,0.47845,0.45235,0.50135,0,0,3,5,0,0,8,0,0,0,8,0,0,0,8,0,0,0,8,0,0,8,0,0,0,8,0,0,0,1,7,0,0,-1,8,0,0
3503,235,185,201,142,221,-4.12,-9.61,0.27,0,b_1_labelled.csv,0.6958333333333333,0.6541666666666667,0.6675,0.6183333333333333,0.6841666666666667,0.4794,0.45195,0.50135,0,0,4,4,0,0,8,0,0,0,8,0,0,0,8,0,0,0,8,0,0,8,0,0,0,8,0,0,0,1,7,0,0,-1,8,0,0
3603,230,186,202,140,203,-4.04,-9.53,0.39,0,b_1_labelled.csv,0.6916666666666667,0.655,0.6683333333333333,0.6166666666666667,0.6691666666666667,0.47979999999999995,0.45235,0.50195,0,0,5,3,0,0,8,0,0,0,8,0,0,0,8,0,0,0,8,0,0,8,0,0,0,8,0,0,0,1,7,0,0,-1,8,0,0
3703,224,185,203,141,214,-3.92,-9.61,0.82,0,b_1_labelled.csv,0.6866666666666666,0.6541666666666667,0.6691666666666667,0.6175,0.6783333333333333,0.4804,0.45195,0.5041,0,0,6,2,0,0,8,0,0,0,8,0,0,0,8,0,0,0,8,0,0,8,0,0,0,8,0,0,0,0,8,0,0,-1,8,0,0
3803,220,185,201,142,187,-4.39,-9.81,0.71,0,b_1_labelled.csv,0.6833333333333333,0.6541666666666667,0.6675,0.6183333333333333,0.6558333333333334,0.47805,0.45094999999999996,0.5035499999999999,0,0,7,1,0,0,8,0,0,0,8,0,0,0,8,0,0,0,8,0,0,8,0,0,0,8,0,0,0,0,8,0,0,-1,8,0,0
3903,218,185,201,142,200,-3.92,-9.65,0.78,0,b_1_labelled.csv,0.6816666666666666,0.6541666666666667,0.6675,0.6183333333333333,0.6666666666666666,0.4804,0.45175,0.5039,0,0,8,0,0,0,8,0,0,0,8,0,0,0,8,0,0,0,8,0,0,8,0,0,0,8,0,0,0,0,8,0,0,-1,8,0,0
4003,217,187,201,142,189,-4.39,-9.81,0.9,0,b_1_labelled.csv,0.6808333333333333,0.6558333333333334,0.6675,0.6183333333333333,0.6575,0.47805,0.45094999999999996,0.5045000000000001,0,0,8,0,0,0,8,0,0,0,8,0,0,0,8,0,0,0,8,0,0,8,0,0,0,8,0,0,0,0,8,0,0,-1,8,0,0
4103,218,186,202,142,192,-4.12,-9.38,0.94,0,b_1_labelled.csv,0.6816666666666666,0.655,0.6683333333333333,0.6183333333333333,0.66,0.4794,0.4531,0.5047,0,0,8,0,0,0,8,0,0,0,8,0,0,0,8,0,0,0,8,0,0,8,0,0,0,8,0,0,0,0,8,0,0,-1,8,0,0
4203,229,186,201,143,197,-4.2,-9.81,0.78,0,b_1_labelled.csv,0.6908333333333333,0.655,0.6675,0.6191666666666666,0.6641666666666667,0.479,0.45094999999999996,0.5039,0,0,8,0,0,0,8,0,0,0,8,0,0,0,8,0,0,0,8,0,0,8,0,0,0,8,0,0,0,0,8,0,0,-1,8,0,0
4303,256,185,201,141,189,-4.75,-9.61,1.33,0,b_1_labelled.csv,0.7133333333333334,0.6541666666666667,0.6675,0.6175,0.6575,0.47625,0.45195,0.50665,0,0,8,0,0,0,8,0,0,0,8,0,0,0,8,0,0,0,8,0,0,8,0,0,0,8,0,0,0,0,8,0,0,-1,8,0,0
4403,294,185,200,142,176,-3.92,-9.69,0.24,3,b_1_labelled.csv,0.745,0.6541666666666667,0.6666666666666666,0.6183333333333333,0.6466666666666666,0.4804,0.45155,0.5012,0,0,8,0,0,0,8,0,0,0,8,0,0,0,8,0,0,0,8,0,0,8,0,0,0,8,0,0,0,0,8,0,0,-1,8,0,0
4503,309,184,201,143,176,-3.96,-9.81,0.2,3,b_1_labelled.csv,0.7575,0.6533333333333333,0.6675,0.6191666666666666,0.6466666666666666,0.4802,0.45094999999999996,0.501,0,0,7,1,0,0,8,0,0,0,8,0,0,0,8,0,0,0,8,0,0,8,0,0,0,8,0,0,0,0,8,0,0,-1,8,0,0
4603,324,185,200,142,176,-3.69,-9.77,0.08,3,b_1_labelled.csv,0.77,0.6541666666666667,0.6666666666666666,0.6183333333333333,0.6466666666666666,0.48155000000000003,0.45115,0.5004,0,0,6,2,0,0,8,0,0,0,8,0,0,0,8,0,0,0,8,0,0,8,0,0,0,8,0,0,0,0,8,0,0,-1,8,0,0
4703,336,186,200,142,176,-3.77,-9.69,0.08,3,b_1_labelled.csv,0.78,0.655,0.6666666666666666,0.6183333333333333,0.6466666666666666,0.48115,0.45155,0.5004,0,0,5,3,0,0,8,0,0,0,8,0,0,0,8,0,0,0,8,0,0,8,0,0,0,8,0,0,0,0,8,0,0,-1,8,0,3
