millis,Ngon_1,Ngon_2,Ngon_3,Ngon_4,Ngon_5,X,Y,Z,mlabel,infile,norm_Ngon_1,norm_Ngon_2,norm_Ngon_3,norm_Ngon_4,norm_Ngon_5,norm_X,norm_Y,norm_Z,bin_0_norm_Ngon_1,bin_1_norm_Ngon_1,bin_2_norm_Ngon_1,bin_3_norm_Ngon_1,bin_4_norm_Ngon_1,bin_5_norm_Ngon_1,bin_6_norm_Ngon_1,bin_7_norm_Ngon_1,bin_8_norm_Ngon_1,bin_9_norm_Ngon_1,bin_0_norm_Ngon_2,bin_1_norm_Ngon_2,bin_2_norm_Ngon_2,bin_3_norm_Ngon_2,bin_4_norm_Ngon_2,bin_5_norm_Ngon_2,bin_6_norm_Ngon_2,bin_7_norm_Ngon_2,bin_8_norm_Ngon_2,bin_9_norm_Ngon_2,bin_0_norm_Ngon_3,bin_1_norm_Ngon_3,bin_2_norm_Ngon_3,bin_3_norm_Ngon_3,bin_4_norm_Ngon_3,bin_5_norm_Ngon_3,bin_6_norm_Ngon_3,bin_7_norm_Ngon_3,bin_8_norm_Ngon_3,bin_9_norm_Ngon_3,bin_0_norm_Ngon_4,bin_1_norm_Ngon_4,bin_2_norm_Ngon_4,bin_3_norm_Ngon_4,bin_4_norm_Ngon_4,bin_5_norm_Ngon_4,bin_6_norm_Ngon_4,bin_7_norm_Ngon_4,bin_8_norm_Ngon_4,bin_9_norm_Ngon_4,bin_0_norm_Ngon_5,bin_1_norm_Ngon_5,bin_2_norm_Ngon_5,bin_3_norm_Ngon_5,bin_4_norm_Ngon_5,bin_5_norm_Ngon_5,bin_6_norm_Ngon_5,bin_7_norm_Ngon_5,bin_8_norm_Ngon_5,bin_9_norm_Ngon_5,bin_0_norm_X,bin_1_norm_X,bin_2_norm_X,bin_3_norm_X,bin_4_norm_X,bin_5_norm_X,bin_6_norm_X,bin_7_norm_X,bin_8_norm_X,bin_9_norm_X,bin_0_norm_Y,bin_1_norm_Y,bin_2_norm_Y,bin_3_norm_Y,bin_4_norm_Y,bin_5_norm_Y,bin_6_norm_Y,bin_7_norm_Y,bin_8_norm_Y,bin_9_norm_Y,bin_0_norm_Z,bin_1_norm_Z,bin_2_norm_Z,bin_3_norm_Z,bin_4_norm_Z,bin_5_norm_Z,bin_6_norm_Z,bin_7_norm_Z,bin_8_norm_Z,bin_9_norm_Z,longestPosEdge,longestNegEdge,longestPosCount,longestNegCount,label
1003,165,204,167,300,278,1.37,-10.43,-1.49,0,uong_labelled.csv,0.21666666666666667,0.208,0.22333333333333333,0.4,0.445,0.53425,0.23925000000000002,0.46275000000000005,0,0,10,0,0,0,0,0,0,0,0,9,1,0,0,0,0,0,0,0,0,9,1,0,0,0,0,0,0,0,0,0,0,9,1,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,-1,0,0,10,0
1103,176,228,194,368,302,1.18,-10.71,-1.06,15,uong_labelled.csv,0.25333333333333335,0.256,0.31333333333333335,0.536,0.505,0.5295,0.23224999999999998,0.47350000000000003,0,0,10,0,0,0,0,0,0,0,0,8,2,0,0,0,0,0,0,0,0,8,1,1,0,0,0,0,0,0,0,0,0,8,1,1,0,0,0,0,0,0,0,0,9,1,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,-1,0,0,10,0
1203,187,250,230,417,393,0.94,-11.45,-0.71,15,uong_labelled.csv,0.29,0.3,0.43333333333333335,0.634,0.7325,0.5235000000000001,0.21375000000000002,0.48224999999999996,0,0,10,0,0,0,0,0,0,0,0,7,3,0,0,0,0,0,0,0,0,7,1,1,1,0,0,0,0,0,0,0,0,7,1,1,1,0,0,0,0,0,0,0,8,1,0,1,0,0,0,0,0,0,0,10,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,-1,0,0,10,0
1303,191,263,252,445,436,1.29,-11.06,-1.92,15,uong_labelled.csv,0.30333333333333334,0.326,0.5066666666666667,0.69,0.84,0.53225,0.22349999999999998,0.45199999999999996,0,0,9,1,0,0,0,0,0,0,0,6,3,1,0,0,0,0,0,0,0,6,1,1,1,1,0,0,0,0,0,0,0,6,1,1,2,0,0,0,0,0,0,0,7,1,0,1,1,0,0,0,0,0,0,10,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,-1,0,0,10,0
1403,192,273,266,457,450,2.35,-9.81,-1.69,15,uong_labelled.csv,0.30666666666666664,0.346,0.5533333333333333,0.714,0.875,0.5587500000000001,0.25475,0.45775,0,0,8,2,0,0,0,0,0,0,0,5,3,2,0,0,0,0,0,0,0,5,1,1,1,2,0,0,0,0,0,0,0,5,1,1,2,1,0,0,0,0,0,0,6,1,0,1,2,0,0,0,0,0,0,10,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,-1,0,0,10,0
1503,190,282,271,460,448,4.79,-8.55,-0.39,15,uong_labelled.csv,0.3,0.364,0.57,0.72,0.87,0.61975,0.28625,0.49024999999999996,0,0,8,2,0,0,0,0,0,0,0,4,3,3,0,0,0,0,0,0,0,4,1,1,1,3,0,0,0,0,0,0,0,4,1,1,2,2,0,0,0,0,0,0,5,1,0,1,3,0,0,0,0,0,0,9,1,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,-1,0,0,10,15
1603,189,291,276,456,449,7.3,-7.81,-0.2,15,uong_labelled.csv,0.2966666666666667,0.382,0.5866666666666667,0.712,0.8725,0.6825,0.30475,0.495,0,0,8,2,0,0,0,0,0,0,0,3,3,4,0,0,0,0,0,0,0,3,1,1,1,4,0,0,0,0,0,0,0,3,1,1,2,3,0,0,0,0,0,0,4,1,0,1,4,0,0,0,0,0,0,8,2,0,0,0,0,0,9,1,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,-1,0,0,10,15
1703,190,300,278,455,451,7.88,-7.57,0.35,15,uong_labelled.csv,0.3,0.4,0.5933333333333334,0.71,0.8775,0.697,0.31074999999999997,0.50875,0,0,8,2,0,0,0,0,0,0,0,2,3,4,1,0,0,0,0,0,0,2,1,1,1,5,0,0,0,0,0,0,0,2,1,1,2,4,0,0,0,0,0,0,3,1,0,1,5,0,0,0,0,0,0,7,3,0,0,0,0,0,8,2,0,0,0,0,0,0,0,0,0,0,9,1,0,0,0,0,-1,0,0,10,15
1803,191,306,277,454,450,8.24,-6.98,0.51,15,uong_labelled.csv,0.30333333333333334,0.412,0.59,0.708,0.875,0.7060000000000001,0.3255,0.51275,0,0,7,3,0,0,0,0,0,0,0,1,3,4,2,0,0,0,0,0,0,1,1,1,1,6,0,0,0,0,0,0,0,1,1,1,2,5,0,0,0,0,0,0,2,1,0,1,6,0,0,0,0,0,0,6,3,1,0,0,0,0,7,3,0,0,0,0,0,0,0,0,0,0,8,2,0,0,0,0,-1,0,0,9,15
1903,192,311,275,451,448,9.41,-6.16,0.04,15,uong_labelled.csv,0.30666666666666664,0.422,0.5833333333333334,0.702,0.87,0.73525,0.346,0.501,0,0,6,4,0,0,0,0,0,0,0,0,3,4,3,0,0,0,0,0,0,0,1,1,1,7,0,0,0,0,0,0,0,0,1,1,2,6,0,0,0,0,0,0,1,1,0,1,7,0,0,0,0,0,0,5,3,2,0,0,0,0,6,4,0,0,0,0,0,0,0,0,0,0,7,3,0,0,0,0,-1,0,0,8,15
