millis,Ngon_1,Ngon_2,Ngon_3,Ngon_4,Ngon_5,X,Y,Z,mlabel,infile,norm_Ngon_1,norm_Ngon_2,norm_Ngon_3,norm_Ngon_4,norm_Ngon_5,norm_X,norm_Y,norm_Z,bin_0_norm_Ngon_1,bin_1_norm_Ngon_1,bin_2_norm_Ngon_1,bin_3_norm_Ngon_1,bin_0_norm_Ngon_2,bin_1_norm_Ngon_2,bin_2_norm_Ngon_2,bin_3_norm_Ngon_2,bin_0_norm_Ngon_3,bin_1_norm_Ngon_3,bin_2_norm_Ngon_3,bin_3_norm_Ngon_3,bin_0_norm_Ngon_4,bin_1_norm_Ngon_4,bin_2_norm_Ngon_4,bin_3_norm_Ngon_4,bin_0_norm_Ngon_5,bin_1_norm_Ngon_5,bin_2_norm_Ngon_5,bin_3_norm_Ngon_5,bin_0_norm_X,bin_1_norm_X,bin_2_norm_X,bin_3_norm_X,bin_0_norm_Y,bin_1_norm_Y,bin_2_norm_Y,bin_3_norm_Y,bin_0_norm_Z,bin_1_norm_Z,bin_2_norm_Z,bin_3_norm_Z,longestPosEdge,longestNegEdge,longestPosCount,longestNegCount,label
7803,213,186,424,305,348,-5.92,-8.24,0.04,5,d_1_labelled.csv,0.6775,0.655,0.8533333333333334,0.7541666666666667,0.79,0.4704,0.45880000000000004,0.5002,0,0,8,0,0,0,8,0,0,0,4,4,0,0,7,1,0,0,6,2,0,8,0,0,0,8,0,0,0,1,7,0,0,-1,8,0,5
7903,207,181,424,303,349,-5.84,-8.08,-0.27,5,d_1_labelled.csv,0.6725,0.6508333333333334,0.8533333333333334,0.7525,0.7908333333333334,0.4708,0.4596,0.49865000000000004,0,0,8,0,0,0,8,0,0,0,3,5,0,0,6,2,0,0,5,3,0,8,0,0,0,8,0,0,0,2,6,0,0,-1,8,0,5
8003,206,182,425,302,349,-5.53,-8.39,-0.94,5,d_1_labelled.csv,0.6716666666666666,0.6516666666666666,0.8541666666666666,0.7516666666666667,0.7908333333333334,0.47235,0.45805,0.4953,0,0,8,0,0,0,8,0,0,0,2,6,0,0,5,3,0,0,4,4,0,8,0,0,0,8,0,0,0,3,5,0,0,-1,8,0,5
8103,206,181,426,299,346,-5.65,-8.55,-1.06,5,d_1_labelled.csv,0.6716666666666666,0.6508333333333334,0.855,0.7491666666666666,0.7883333333333333,0.47174999999999995,0.45725,0.4947,0,0,8,0,0,0,8,0,0,0,1,7,0,0,5,3,0,0,3,5,0,8,0,0,0,8,0,0,0,3,5,0,0,-1,8,0,5
8203,204,179,424,299,344,-5.81,-8.28,-0.82,5,d_1_labelled.csv,0.67,0.6491666666666667,0.8533333333333334,0.7491666666666666,0.7866666666666666,0.47095,0.4586,0.4959,0,0,8,0,0,0,8,0,0,0,0,8,0,0,5,3,0,0,2,6,0,8,0,0,0,8,0,0,0,4,4,0,0,-1,8,0,5
8303,207,182,424,299,343,-5.53,-8.28,-0.59,5,d_1_labelled.csv,0.6725,0.6516666666666666,0.8533333333333334,0.7491666666666666,0.7858333333333334,0.47235,0.4586,0.49705,0,0,8,0,0,0,8,0,0,0,0,8,0,0,5,3,0,0,1,7,0,8,0,0,0,8,0,0,0,5,3,0,0,-1,8,0,5
8403,205,181,416,296,341,-5.65,-8.36,-0.67,5,d_1_labelled.csv,0.6708333333333333,0.6508333333333334,0.8466666666666667,0.7466666666666667,0.7841666666666667,0.47174999999999995,0.4582,0.49665,0,0,8,0,0,0,8,0,0,0,0,8,0,0,5,3,0,0,0,8,0,8,0,0,0,8,0,0,0,6,2,0,0,-1,8,0,5
8503,206,182,397,289,316,-5.37,-9.02,-0.63,5,d_1_labelled.csv,0.6716666666666666,0.6516666666666666,0.8308333333333333,0.7408333333333333,0.7633333333333333,0.47314999999999996,0.4549,0.49685,0,0,8,0,0,0,8,0,0,0,0,8,0,0,5,3,0,0,0,8,0,8,0,0,0,8,0,0,0,7,1,0,0,-1,8,0,5
8603,226,187,344,264,268,-5.41,-8.55,-0.59,5,d_1_labelled.csv,0.6883333333333334,0.6558333333333334,0.7866666666666666,0.72,0.7233333333333334,0.47295000000000004,0.45725,0.49705,0,0,8,0,0,0,8,0,0,0,0,8,0,0,6,2,0,0,1,7,0,8,0,0,0,8,0,0,0,8,0,0,0,-1,8,0,5
8704,218,187,270,208,239,-5.77,-8.51,-0.59,0,d_1_labelled.csv,0.6816666666666666,0.6558333333333334,0.725,0.6733333333333333,0.6991666666666667,0.47115,0.45744999999999997,0.49705,0,0,8,0,0,0,8,0,0,0,1,7,0,0,7,1,0,0,2,6,0,8,0,0,0,8,0,0,0,8,0,0,0,-1,8,0,5
