millis,ax,ay,az,gx,gy,gz,label
43652,-1214,-7642,-2205,-2,0,-2,1
43657,-1207,-7641,-2203,-2,0,-2,1
43662,-1189,-7640,-2200,-2,1,-2,1
43667,-1171,-7641,-2196,-2,0,-2,1
43672,-1156,-7643,-2195,-2,0,-2,1
43677,-1151,-7644,-2195,-2,0,-2,1
43682,-1146,-7649,-2199,-2,0,-2,1
43687,-1146,-7646,-2204,-2,0,-2,1
43692,-1149,-7646,-2217,-2,0,-2,1
43697,-1157,-7643,-2229,-2,0,-2,1
43702,-1165,-7643,-2235,-2,0,-2,1
43707,-1173,-7643,-2237,-2,0,-2,1
43712,-1176,-7639,-2237,-2,0,-2,1
43717,-1175,-7636,-2239,-1,-1,-2,1
43722,-1176,-7636,-2233,-2,-1,-2,1
43727,-1180,-7634,-2231,-1,-1,-2,1
43732,-1181,-7634,-2229,-1,-1,-2,1
43737,-1183,-7632,-2225,-1,-1,-2,1
43742,-1186,-7636,-2215,-1,-2,-2,1
43747,-1193,-7638,-2213,-1,-2,-2,1
43752,-1208,-7638,-2220,-1,-2,-2,1
43757,-1223,-7642,-2219,-1,-2,-2,1
43762,-1243,-7642,-2223,-1,-2,-2,1
43767,-1261,-7641,-2221,-1,-2,-2,1
43772,-1275,-7643,-2224,-1,-2,-2,1
43777,-1285,-7642,-2220,-1,-1,-2,1
43782,-1289,-7642,-2210,-1,-1,-2,1
43787,-1288,-7640,-2196,-1,-1,-2,1
43792,-1289,-7640,-2194,-1,-1,-2,1
43797,-1286,-7640,-2186,-1,0,-2,1
43802,-1283,-7640,-2183,-1,0,-2,1
43807,-1284,-7641,-2180,-1,0,-2,1
43812,-1286,-7643,-2181,-1,0,-2,1
43817,-1289,-7644,-2179,-1,0,-2,1
43822,-1295,-7647,-2182,-1,0,-2,1
43827,-1299,-7647,-2182,-1,0,-2,1
43832,-1305,-7649,-2184,-1,0,-2,1
43837,-1310,-7648,-2187,-1,0,-2,1
43842,-1316,-7647,-2180,-1,0,-2,1
43847,-1325,-7644,-2176,-1,0,-2,1
43852,-1331,-7645,-2171,-1,0,-2,1
43857,-1332,-7648,-2162,-1,0,-2,1
43862,-1330,-7650,-2155,-1,0,-2,1
43867,-1322,-7649,-2151,-1,0,-2,1
43872,-1315,-7647,-2148,-1,-1,-2,1
43877,-1309,-7646,-2141,-1,-1,-2,1
43882,-1301,-7645,-2137,-1,-1,-2,1
43887,-1292,-7646,-2134,-1,-1,-2,1
43892,-1290,-7648,-2131,-1,-2,-2,1
43897,-1292,-7650,-2129,-1,-1,-2,1
43902,-1295,-7651,-2126,-1,-1,-2,1
43907,-1299,-7650,-2122,-1,-2,-2,1
43912,-1304,-7650,-2113,-1,-2,-2,1
43917,-1313,-7648,-2108,-1,-1,-2,1
43922,-1321,-7651,-2109,-1,-1,-2,1
43927,-1324,-7652,-2115,-2,0,-2,1
43932,-1327,-7652,-2116,-2,0,-2,1
43937,-1335,-7654,-2122,-2,0,-2,1
43942,-1341,-7653,-2128,-2,1,-2,1
43947,-1348,-7652,-2137,-2,0,-2,1
43952,-1354,-7650,-2150,-2,0,-2,1
43957,-1363,-7651,-2161,-1,-1,-2,1
43962,-1375,-7652,-2175,-2,-1,-2,1
43967,-1385,-7652,-2184,-2,0,-2,1
43972,-1387,-7650,-2185,-1,0,-2,1
43977,-1384,-7652,-2184,-2,0,-2,1
43982,-1378,-7646,-2176,-2,0,-2,1
43987,-1372,-7646,-2170,-2,0,-2,1
43992,-1369,-7648,-2169,-1,0,-2,1
43997,-1368,-7650,-2168,-1,0,-2,1
44002,-1368,-7649,-2169,-1,0,-2,1
44007,-1376,-7649,-2171,-1,0,-2,1
44012,-1387,-7650,-2183,-1,0,-2,1
44017,-1401,-7648,-2191,-1,0,-2,1
44022,-1411,-7646,-2197,-1,0,-2,1
44027,-1420,-7646,-2195,-1,1,-2,1
44032,-1428,-7648,-2190,-1,1,-2,1
44037,-1433,-7647,-2185,-1,1,-2,1
44042,-1435,-7646,-2173,-1,1,-3,1
44047,-1431,-7644,-2161,-1,2,-3,1
44052,-1422,-7645,-2149,-1,2,-2,1
44057,-1409,-7645,-2149,-1,3,-2,1
44062,-1391,-7644,-2143,-1,2,-3,1
44067,-1369,-7641,-2144,-1,2,-3,1
44072,-1346,-7644,-2147,-1,2,-3,1
44077,-1326,-7647,-2152,-1,2,-3,1
44082,-1308,-7647,-2154,-1,1,-3,1
44087,-1289,-7649,-2157,-1,1,-3,1
44092,-1274,-7651,-2150,-1,0,-3,1
44097,-1266,-7652,-2144,-1,0,-3,1
44102,-1266,-7652,-2137,-1,0,-3,1
44107,-1265,-7652,-2129,-1,0,-3,1
44112,-1261,-7654,-2118,-1,0,-3,1
44117,-1257,-7652,-2111,-1,0,-2,1
44122,-1252,-7652,-2108,-1,0,-2,1
44127,-1247,-7651,-2112,-1,0,-2,1
44132,-1242,-7650,-2121,-1,-1,-2,1
44137,-1244,-7648,-2129,-1,-1,-2,1
44142,-1253,-7649,-2144,-2,-1,-2,1
44147,-1261,-7649,-2150,-2,-1,-2,1
44152,-1271,-7649,-2145,-2,0,-2,1
44157,-1279,-7648,-2137,-2,-1,-2,1
44162,-1283,-7646,-2127,-2,-1,-2,1
44167,-1287,-7644,-2118,-2,0,-2,1
44172,-1289,-7647,-2110,-2,0,-2,1
44177,-1287,-7646,-2109,-2,0,-2,1
44182,-1287,-7647,-2114,-1,0,-2,1
44187,-1287,-7650,-2123,-2,0,-2,1
44192,-1288,-7648,-2132,-2,1,-2,1
44197,-1288,-7645,-2138,-2,1,-2,1
44202,-1286,-7647,-2148,-2,0,-2,1
44207,-1286,-7651,-2157,-2,-1,-2,1
44212,-1290,-7654,-2161,-2,0,-2,1
44217,-1294,-7655,-2159,-2,0,-2,1
44222,-1296,-7655,-2149,-2,-1,-2,1
44227,-1298,-7654,-2141,-2,-1,-2,1
44232,-1300,-7652,-2140,-2,-1,-2,1
44236,-1297,-7653,-2136,-2,-1,-2,1
44241,-1294,-7655,-2138,-2,0,-2,1
44247,-1286,-7655,-2141,-2,0,-2,1
44252,-1277,-7657,-2136,-2,0,-2,1
44257,-1273,-7661,-2138,-2,0,-2,1
44261,-1270,-7663,-2143,-2,0,-2,1
44267,-1266,-7659,-2143,-2,0,-2,1
44272,-1261,-7661,-2136,-2,0,-2,1
44277,-1258,-7663,-2128,-2,1,-2,1
44281,-1259,-7662,-2117,-2,1,-2,1
44286,-1258,-7660,-2109,-2,1,-2,1
44291,-1258,-7659,-2107,-2,1,-2,1
44297,-1262,-7660,-2106,-2,1,-2,1
44301,-1265,-7659,-2109,-2,1,-2,1
44307,-1268,-7659,-2118,-2,1,-2,1
44311,-1270,-7658,-2132,-2,0,-2,1
44316,-1276,-7659,-2143,-2,0,-2,1
44321,-1281,-7655,-2153,-2,-1,-2,1
44326,-1288,-7654,-2159,-2,-1,-2,1
44331,-1297,-7654,-2159,-2,-1,-2,1
44336,-1301,-7657,-2158,-2,-1,-2,1
44341,-1300,-7660,-2156,-2,0,-2,1
44346,-1303,-7660,-2154,-2,-1,-2,1
44351,-1302,-7659,-2156,-2,-1,-2,1
44356,-1299,-7660,-2155,-2,0,-2,1
44361,-1293,-7659,-2151,-2,0,-2,1
44366,-1294,-7661,-2154,-2,0,-2,1
44371,-1297,-7657,-2159,-2,0,-2,1
44376,-1290,-7658,-2165,-2,0,-2,1
44381,-1290,-7658,-2169,-2,0,-2,1
44386,-1300,-7654,-2175,-2,0,-2,1
44391,-1313,-7656,-2175,-2,0,-2,1
44396,-1325,-7659,-2179,-2,0,-2,1
44401,-1329,-7660,-2176,-2,0,-2,1
44406,-1338,-7657,-2175,-2,1,-2,1
44411,-1345,-7657,-2180,-1,1,-2,1
44416,-1352,-7658,-2186,-1,1,-2,1
44421,-1353,-7658,-2190,-1,1,-2,1
44426,-1352,-7657,-2187,-1,1,-2,1
44431,-1353,-7652,-2189,-1,0,-2,1
44436,-1360,-7652,-2197,-1,0,-2,1
44441,-1369,-7650,-2193,-1,0,-2,1
44446,-1370,-7651,-2187,-2,1,-2,1
44451,-1368,-7650,-2178,-2,0,-3,1
44456,-1368,-7648,-2159,-2,0,-2,1
44461,-1363,-7648,-2148,-1,1,-3,1
44466,-1357,-7647,-2142,-1,1,-2,1
44471,-1344,-7647,-2142,-1,1,-2,1
44476,-1329,-7650,-2143,-1,0,-2,1
44481,-1315,-7653,-2148,-1,0,-3,1
44486,-1300,-7655,-2161,-1,1,-2,1
44491,-1281,-7653,-2171,-1,0,-2,1
44496,-1269,-7656,-2174,-1,-1,-2,1
44501,-1254,-7654,-2176,-2,-1,-2,1
44506,-1233,-7656,-2170,-1,-1,-2,1
44511,-1210,-7658,-2158,-1,-1,-2,1
44516,-1189,-7659,-2148,-2,-2,-2,1
44521,-1174,-7657,-2138,-1,-2,-2,1
44526,-1170,-7654,-2130,-1,-2,-2,1
44531,-1169,-7655,-2122,-1,-2,-2,1
44536,-1176,-7650,-2121,-1,-2,-2,1
44541,-1188,-7648,-2120,-1,-3,-2,1
44546,-1205,-7648,-2121,-1,-3,-2,1
44551,-1217,-7652,-2127,-1,-3,-2,1
44556,-1242,-7656,-2128,-1,-4,-2,1
44561,-1268,-7658,-2129,-2,-4,-2,1
44566,-1282,-7654,-2125,-2,-3,-2,1
44571,-1303,-7655,-2119,-2,-3,-2,1
44576,-1330,-7659,-2113,-2,-4,-2,1
44581,-1351,-7661,-2111,-1,-3,-2,1
44586,-1370,-7661,-2111,-2,-2,-2,1
44591,-1375,-7659,-2112,-2,-2,-2,1
44596,-1362,-7659,-2108,-2,-2,-2,1
44601,-1342,-7660,-2112,-2,-2,-2,1
44606,-1315,-7659,-2112,-2,-2,-2,1
44611,-1291,-7658,-2116,-2,-2,-2,1
44616,-1269,-7657,-2118,-2,-2,-2,1
44621,-1251,-7658,-2122,-2,-2,-2,1
44626,-1239,-7655,-2118,-2,-3,-2,1
44631,-1228,-7652,-2127,-2,-3,-2,1
44636,-1220,-7650,-2125,-2,-4,-2,1
44641,-1215,-7651,-2126,-2,-5,-2,1
44646,-1218,-7653,-2127,-2,-5,-2,1
44651,-1224,-7657,-2126,-2,-5,-2,1
44656,-1237,-7656,-2119,-2,-4,-2,1
44661,-1255,-7654,-2118,-2,-5,-2,1
44666,-1275,-7654,-2107,-2,-4,-2,1
44671,-1298,-7652,-2100,-2,-4,-2,1
44676,-1320,-7653,-2093,-2,-4,-2,1
44681,-1342,-7654,-2083,-2,-3,-2,1
44686,-1366,-7653,-2078,-2,-3,-2,1
44691,-1387,-7651,-2080,-2,-2,-2,1
44696,-1408,-7652,-2084,-2,-1,-2,1
44701,-1429,-7649,-2088,-2,-1,-2,1
44706,-1437,-7651,-2094,-2,0,-2,1
44711,-1433,-7652,-2104,-2,1,-2,1
44716,-1420,-7654,-2112,-2,1,-2,1
44721,-1400,-7652,-2112,-2,1,-2,1
44726,-1383,-7650,-2110,-2,1,-2,1
44731,-1361,-7651,-2112,-2,2,-2,1
44736,-1338,-7652,-2110,-2,2,-2,1
44741,-1319,-7653,-2106,-2,2,-2,1
44746,-1301,-7651,-2107,-2,1,-2,1
44751,-1287,-7652,-2105,-2,1,-2,1
44756,-1275,-7650,-2111,-2,1,-2,1
44761,-1264,-7648,-2117,-2,0,-2,1
44766,-1258,-7645,-2123,-2,0,-2,1
44771,-1258,-7647,-2134,-2,0,-2,1
44776,-1268,-7647,-2142,-2,0,-2,1
44781,-1279,-7652,-2145,-2,-1,-2,1
44786,-1297,-7653,-2143,-2,-1,-2,1
44791,-1316,-7655,-2145,-2,-1,-2,1
44796,-1337,-7655,-2141,-2,-1,-2,1
44801,-1356,-7653,-2136,-2,0,-2,1
44806,-1371,-7653,-2130,-2,0,-2,1
44811,-1382,-7653,-2128,-2,0,-2,1
44816,-1392,-7652,-2125,-2,0,-2,1
44821,-1406,-7656,-2122,-2,0,-2,1
44826,-1419,-7656,-2121,-1,0,-2,1
44831,-1430,-7654,-2116,-2,1,-2,1
44836,-1441,-7653,-2109,-2,1,-2,1
44841,-1453,-7652,-2110,-2,1,-2,1
44846,-1461,-7651,-2103,-2,1,-2,1
44851,-1459,-7651,-2096,-2,2,-2,1
44856,-1454,-7648,-2097,-2,2,-2,1
44861,-1453,-7652,-2093,-2,2,-2,1
44866,-1450,-7656,-2089,-2,2,-2,1
44871,-1443,-7656,-2085,-2,3,-2,1
44876,-1438,-7657,-2083,-2,3,-2,1
44881,-1435,-7656,-2084,-2,2,-2,1
44886,-1433,-7655,-2090,-2,2,-2,1
44891,-1430,-7651,-2096,-2,2,-2,1
44896,-1421,-7653,-2095,-2,2,-2,1
44901,-1418,-7652,-2093,-2,1,-2,1
44906,-1418,-7653,-2093,-2,1,-2,1
44911,-1422,-7656,-2094,-2,2,-2,1
44916,-1422,-7659,-2085,-2,2,-2,1
44921,-1419,-7660,-2075,-2,3,-2,1
44926,-1415,-7659,-2072,-2,3,-2,1
44931,-1408,-7657,-2068,-2,3,-2,1
44936,-1405,-7655,-2069,-2,3,-2,1
44941,-1409,-7652,-2079,-2,3,-3,1
44946,-1412,-7653,-2087,-2,3,-3,1
44951,-1415,-7655,-2093,-2,3,-3,1
44956,-1413,-7654,-2101,-2,4,-2,1
44961,-1404,-7652,-2101,-2,4,-2,1
44966,-1390,-7654,-2092,-2,4,-2,1
44971,-1369,-7655,-2084,-2,4,-2,1
44976,-1345,-7656,-2081,-2,4,-2,1
44981,-1321,-7655,-2076,-2,4,-2,1
44986,-1300,-7656,-2081,-2,4,-2,1
44991,-1283,-7655,-2081,-2,4,-2,1
44996,-1267,-7655,-2088,-2,4,-2,1
45001,-1253,-7655,-2098,-2,4,-2,1
45006,-1243,-7657,-2104,-2,3,-2,1
45011,-1235,-7658,-2117,-2,2,-2,1
45016,-1223,-7658,-2121,-2,2,-2,1
45020,-1210,-7657,-2117,-2,2,-2,1
45026,-1193,-7654,-2114,-2,1,-2,1
45030,-1182,-7652,-2110,-2,0,-2,1
45036,-1172,-7652,-2106,-2,-1,-2,1
45041,-1165,-7650,-2109,-2,-2,-2,1
45046,-1162,-7646,-2118,-2,-2,-2,1
45050,-1165,-7647,-2131,-2,-2,-2,1
45055,-1174,-7645,-2142,-2,-2,-2,1
45060,-1189,-7643,-2153,-2,-2,-2,1
45065,-1203,-7645,-2159,-2,-3,-2,1
45070,-1220,-7644,-2162,-2,-3,-2,1
45075,-1243,-7643,-2160,-2,-2,-2,1
45081,-1262,-7644,-2154,-2,-1,-2,1
45085,-1274,-7648,-2153,-2,-1,-2,1
45090,-1283,-7653,-2150,-2,-1,-2,1
45095,-1289,-7651,-2154,-2,0,-2,1
45100,-1294,-7647,-2166,-2,0,-2,1
45105,-1299,-7650,-2178,-2,0,-2,1
45110,-1308,-7652,-2192,-2,0,-2,1
45115,-1320,-7656,-2200,-2,0,-2,1
45120,-1333,-7655,-2206,-2,1,-2,1
45125,-1348,-7653,-2213,-2,1,-2,1
45130,-1358,-7650,-2206,-2,0,-2,1
45135,-1363,-7649,-2198,-2,0,-2,1
45140,-1366,-7649,-2188,-2,0,-2,1
45145,-1374,-7650,-2182,-2,-1,-2,1
45150,-1380,-7652,-2177,-2,0,-2,1
45155,-1382,-7654,-2173,-2,0,-2,1
45160,-1385,-7655,-2176,-2,-1,-2,1
45165,-1389,-7654,-2178,-2,-1,-2,1
45170,-1396,-7653,-2181,-1,-1,-2,1
45175,-1405,-7653,-2189,-1,-1,-2,1
45180,-1409,-7654,-2186,-2,-1,-2,1
45185,-1411,-7655,-2176,-2,0,-2,1
45190,-1411,-7655,-2170,-2,0,-2,1
45195,-1414,-7654,-2159,-1,0,-2,1
45200,-1414,-7651,-2151,-1,0,-2,1
45205,-1417,-7649,-2146,-1,1,-2,1
45210,-1416,-7649,-2144,-1,1,-2,1
45215,-1414,-7651,-2136,-1,1,-2,1
45220,-1412,-7651,-2140,-1,1,-2,1
45225,-1407,-7650,-2145,-1,1,-2,1
45230,-1396,-7650,-2149,-1,1,-2,1
45235,-1387,-7653,-2154,-1,0,-2,1
45240,-1382,-7654,-2152,-2,0,-2,1
45245,-1372,-7650,-2140,-2,0,-2,1
45250,-1363,-7649,-2125,-2,0,-2,1
45255,-1358,-7651,-2112,-2,0,-2,1
45260,-1349,-7652,-2094,-2,0,-2,1
45265,-1345,-7654,-2081,-2,0,-3,1
45270,-1345,-7658,-2071,-2,1,-3,1
45275,-1350,-7658,-2066,-1,1,-3,1
45280,-1357,-7658,-2070,-2,1,-2,1
45285,-1362,-7657,-2077,-2,1,-2,1
45290,-1361,-7659,-2086,-2,1,-2,1
45295,-1363,-7658,-2101,-2,1,-2,1
45300,-1366,-7656,-2108,-2,0,-3,1
45305,-1370,-7655,-2116,-2,0,-3,1
