millis,Ngon_1,Ngon_2,Ngon_3,Ngon_4,Ngon_5,X,Y,Z,mlabel
64303,163,200,153,287,283,-1.61,-10.55,1.8,0
64403,166,200,152,292,283,-1.37,-10.32,2,0
64503,171,206,194,397,392,-0.78,-10.2,2,11
64603,212,229,265,457,473,-0.98,-8.04,4.04,11
64703,228,252,309,498,511,-2.98,-3.77,5.84,11
64803,236,264,305,491,519,-6,-2.31,9.89,11
64903,237,259,302,485,600,-7.26,-4.55,9.85,11
65003,228,255,297,479,565,-5.3,-2.59,11.45,11
65103,228,256,297,477,533,-4.59,-2.31,10.16,11
65203,225,255,293,473,508,-4.82,-1.8,9.73,11
65303,225,256,293,471,496,-5.41,-2.28,10.43,11
65403,222,256,294,471,450,-5.77,-3.8,10.47,11
65503,260,253,294,472,438,-5.41,-3.33,9.96,11
65603,182,224,235,399,394,-3.53,-6.08,5.84,11
65703,166,209,162,303,304,-1.88,-7.06,3.45,0
65803,173,203,154,289,285,-1.61,-9.22,2.39,0
65903,177,200,153,287,282,-0.67,-10.08,1.73,0
66003,162,199,152,286,281,0.43,-23.22,2.82,0
66103,161,199,152,286,281,-0.12,-10.75,2.35,0
66203,170,199,153,286,281,-0.55,-10.75,1.45,0
66304,179,199,153,287,281,-0.39,-10.51,1.73,0
66403,162,200,153,288,281,-0.24,-10.71,1.45,0
66503,161,200,155,302,285,0.43,-10.36,1.45,0
66604,171,210,214,423,419,-0.31,-8.71,2.75,11
66703,221,228,264,462,470,-5.14,-6,4.2,11
66803,236,241,296,495,496,-8,-4.59,5.92,11
67003,230,245,301,490,416,-7.3,-2.55,10.12,11
67103,228,242,298,486,456,-6.9,-1.84,9.96,11
67203,227,242,296,483,437,-7.02,-1.1,10,11
67303,226,244,295,480,418,-7.49,-1.92,10.32,11
67403,223,249,293,478,465,-7.1,-2.63,9.96,11
67503,213,232,271,445,474,-6.24,-4.82,8.04,11
67603,281,212,177,326,331,-3.45,-7.22,3.37,11
67703,173,207,156,292,290,-1.65,-7.96,1.69,0
67803,163,203,153,288,285,-1.88,-9.85,1.53,0
67903,160,200,152,287,283,-0.75,-10.12,1.41,0
68003,161,199,153,286,281,0.43,-9.26,2.12,0
68103,225,199,153,286,281,-0.04,-9.92,2.35,0
68203,187,199,152,287,281,-0.47,-10.71,1.33,0
68303,169,199,152,287,282,-0.12,-10.55,2,0
68403,168,199,153,286,281,-0.04,-10.63,1.77,0
68503,166,199,153,286,281,0,-10.51,1.65,0
68603,163,200,153,285,281,-0.35,-10.79,1.73,0
68703,164,201,154,297,284,0.04,-10.59,0.98,0
68803,192,220,208,411,409,-2,-8.9,3.3,11
68903,228,232,260,456,466,-5.69,-3.96,5.77,11
69003,236,255,303,498,458,-7.77,-3.14,6.43,11
69103,233,264,309,498,448,-8.24,-2.86,10.28,11
69203,230,264,304,491,415,-6.71,-2.82,10.94,11
69303,229,265,300,487,387,-6.28,-1.92,10.12,11
69403,230,266,297,484,446,-6.63,-1.96,10.08,11
69504,227,266,295,482,476,-6.32,-2.79,10.28,11
69603,220,261,289,473,466,-4.98,-4.82,8,11
69703,262,218,205,366,356,-4.82,-6.16,6.28,11
69804,173,206,159,297,296,-2.16,-7.41,3.18,0
69903,165,203,154,290,286,-1.41,-10.24,2.35,0
70003,163,201,154,288,283,-1.02,-10.4,3.14,0
70203,161,200,153,286,281,0.04,-10.24,2.98,0
