millis,Ngon_1,Ngon_2,Ngon_3,Ngon_4,Ngon_5,X,Y,Z,mlabel
162403,196,268,211,377,300,-3.8,-10.55,3.96,12
162503,262,303,256,377,351,-2.08,-10.2,2.67,12
162604,185,221,163,299,305,-2.24,-9.96,1.73,0
162703,180,213,158,291,300,-0.75,-10.24,0.43,0
162803,179,211,156,287,298,-1.57,-10.04,0.31,0
163003,175,209,154,283,295,-0.35,-10.71,0.47,0
163103,172,209,155,283,295,-0.35,-10.08,0.47,0
163203,172,209,154,282,294,0.12,-9.65,0.55,0
163303,171,208,153,282,295,0.04,-10.32,-0.16,0
163403,172,209,154,282,295,-0.59,-10.55,-0.35,0
163503,172,209,154,282,294,-0.67,-10.59,0.08,0
163603,171,208,154,282,294,-0.04,-10.63,0.2,0
163703,172,209,154,282,294,0,-10.59,0.08,0
163803,171,209,154,282,293,0.04,-9.65,0.08,0
163903,174,263,215,367,310,-3.14,-10.4,1.53,12
164003,175,339,269,452,325,-3.02,-8.79,3.96,12
164103,173,367,291,473,323,-1.06,-11.69,4.31,12
164203,173,373,300,483,323,-1.61,-11.49,4.79,12
164303,172,367,296,481,322,-2.86,-8.28,4.82,12
164403,179,355,284,483,316,4.43,-8.32,3.57,12
164503,196,351,282,482,309,3.77,-11.92,2.04,12
164603,190,347,281,427,303,-2.24,-10.98,3.84,12
164703,184,348,282,461,302,-5.65,-5.02,8.2,12
164803,183,345,276,462,300,-3.22,-6.86,5.02,12
164903,192,341,274,469,301,3.77,-8.94,4.28,12
165003,199,328,265,452,300,2.55,-11.85,3.02,12
165103,199,324,265,440,301,1.41,-12.79,2.35,12
165203,213,306,260,410,311,-1.06,-10.24,2.9,12
165303,194,227,195,313,307,-1.65,-9.53,2.35,0
165403,187,214,157,292,302,-1.29,-10,1.53,0
165504,182,211,155,289,300,-1.1,-9.57,1.61,0
165603,178,210,155,287,298,-1.14,-10.12,1.37,0
165703,176,209,155,285,296,-0.94,-10.32,0.71,0
165804,176,209,155,285,295,-0.39,-10.43,0.55,0
165903,175,208,155,284,295,-0.47,-10.87,0.47,0
166003,176,208,155,285,295,-0.59,-10.71,0.67,0
166203,177,209,155,284,295,-0.67,-10.59,0.24,0
166303,177,209,155,284,294,-0.55,-10.71,0.47,0
166403,178,209,154,285,294,-0.43,-10.59,0.59,0
166503,178,209,154,285,295,-0.63,-10.43,0,0
166603,176,236,188,312,301,-3.26,-10.98,0.55,0
166703,174,356,263,458,324,-3.49,-8.75,5.81,12
166803,177,360,281,470,321,-0.98,-9.38,5.81,12
166903,182,368,281,472,319,0.27,-10.87,4.86,12
167003,184,386,289,480,320,1.33,-11.49,4.43,12
167103,178,373,301,485,323,-4.71,-7.92,5.02,12
167203,178,369,299,497,320,1.45,-8.28,4.71,12
167303,183,362,293,489,312,6.35,-11.1,2.9,12
167403,182,358,290,479,307,0.27,-10.28,3.73,12
167503,179,356,290,471,305,-7.73,-5.26,6.79,12
167603,186,353,287,473,302,3.8,-8.59,4.71,12
167703,193,364,284,474,303,6.67,-9.85,3.88,12
167803,197,356,280,464,302,2.24,-12.59,3.06,12
167903,200,276,223,372,307,-0.04,-12.16,3.57,12
