millis,Ngon_1,Ngon_2,Ngon_3,Ngon_4,Ngon_5,X,Y,Z,mlabel
11103,181,210,156,277,281,-1.69,-7.81,7.61,1
11203,181,207,155,278,277,-1.53,-7.85,7.53,1
11303,180,210,155,277,272,-1.37,-7.88,7.61,1
11403,179,209,155,275,278,-1.49,-7.85,7.53,1
11503,181,210,154,276,271,-1.61,-7.77,7.61,1
11603,181,210,153,276,266,-1.49,-7.81,7.61,1
11703,181,210,154,276,270,-1.37,-7.77,7.69,1
11803,180,210,153,276,266,-1.57,-7.69,7.65,1
11904,180,210,152,276,262,-1.57,-7.69,7.73,1
12003,180,210,153,276,266,-1.57,-7.69,7.88,1
12103,181,210,152,277,262,-1.45,-7.69,7.81,1
12204,180,211,152,277,255,-1.49,-7.65,7.69,1
12303,180,211,152,277,262,-1.57,-7.65,7.81,1
12403,180,211,151,276,258,-1.61,-7.65,7.73,1
12603,181,211,151,276,260,-1.53,-7.61,7.61,1
12703,179,211,149,276,253,-1.57,-7.61,7.81,1
12803,181,211,151,277,261,-1.61,-7.61,7.85,1
12903,180,211,150,276,246,-1.69,-7.61,7.77,1
13003,180,212,149,269,246,-1.53,-7.61,7.77,1
13103,180,211,150,277,259,-1.8,-7.69,7.77,1
13203,180,211,150,276,253,-1.77,-7.69,7.73,1
13303,180,212,149,275,262,-1.69,-7.77,7.81,1
13403,180,212,149,276,260,-1.77,-7.49,7.77,1
13503,180,212,150,276,266,-1.73,-7.57,7.69,1
13603,181,212,151,276,268,-1.73,-7.61,7.81,1
13703,180,212,150,276,267,-1.65,-7.57,7.85,1
13803,180,212,150,277,267,-1.77,-7.53,7.77,1
13903,181,212,153,277,270,-1.88,-7.45,7.69,1
14003,183,212,154,280,267,-1.69,-7.37,8.04,1
14103,183,212,156,283,272,-1.84,-7.37,8.04,1
14203,184,214,159,286,277,-1.84,-7.3,7.92,1
14303,183,216,158,289,277,-1.96,-7.26,8.08,1
14403,185,216,158,288,280,-2.04,-7.3,8.08,1
14503,185,215,159,290,286,-1.88,-7.26,8.28,1
14603,185,215,157,288,283,-1.77,-7.06,8.12,1
14703,184,217,158,285,281,-1.84,-7.14,8.16,1
14803,187,214,158,284,281,-1.92,-7.34,8.36,1
14903,186,216,157,283,278,-1.61,-7.18,8.08,1
15003,185,217,156,280,277,-1.65,-7.02,8.36,1
15104,184,216,157,282,278,-2.0,-7.18,8.16,1
15203,185,215,156,280,275,-1.8,-7.37,8.0,1
15303,185,216,156,281,269,-2.04,-7.02,8.2,1
15404,185,216,156,280,275,-2.43,-6.94,7.88,1
15503,185,215,156,281,279,-2.0,-6.9,8.2,1
15603,185,214,156,279,280,-2.24,-7.1,8.2,1
15803,186,215,156,281,271,-2.47,-7.22,7.92,1
15903,184,215,156,280,276,-2.55,-7.14,7.88,1
16003,184,215,154,278,273,-2.55,-6.98,8.2,1
16103,186,216,156,275,276,-2.71,-6.9,8.08,1
16203,185,216,156,280,280,-2.55,-7.02,8.12,1
16303,186,215,156,280,279,-3.22,-6.86,7.88,1
16403,185,215,153,280,212,-3.57,-6.79,7.45,1
16503,186,215,156,280,212,-4.43,-6.67,7.41,1
16603,185,214,155,279,212,-4.9,-6.35,6.55,1
16703,178,215,156,279,211,-5.57,-6.51,6.9,1
16803,186,215,155,280,211,-5.45,-6.51,6.43,1
16903,186,215,157,279,211,-6.43,-6.2,6.0,1
17003,186,215,155,280,210,-7.06,-5.92,5.06,1
17103,187,216,157,279,210,-7.34,-5.49,5.1,1
17203,186,215,156,278,208,-7.22,-5.1,4.75,1
17303,184,213,156,276,206,-8.12,-4.94,3.84,1
17403,187,212,156,277,205,-8.28,-4.9,3.45,1
17503,185,212,155,275,203,-8.67,-4.67,2.94,1
17603,183,209,155,275,201,-8.71,-4.67,2.82,1
17703,182,207,155,274,199,-8.75,-4.59,2.79,1
17803,181,204,153,272,196,-9.06,-4.43,2.43,1
17903,181,205,153,269,193,-8.87,-4.47,2.51,1
18003,180,202,154,268,191,-8.98,-4.16,2.31,1
18103,180,202,153,268,191,-9.02,-4.24,2.12,1
18203,179,200,154,267,259,-8.63,-4.16,1.61,1
18304,178,200,154,266,271,-9.14,-3.88,2.16,1
18403,178,199,153,266,274,-9.3,-3.84,1.53,1
18503,178,200,151,265,276,-9.26,-3.77,1.69,1
18604,176,199,153,265,272,-9.45,-3.65,1.41,1
18703,178,199,153,265,282,-9.38,-3.73,1.45,1
18803,179,199,152,265,262,-9.38,-3.53,1.65,1
19003,179,198,152,264,272,-9.1,-3.33,1.53,1
19103,177,199,151,264,265,-9.22,-3.41,1.53,1
19203,176,199,152,264,268,-9.41,-3.33,1.33,1
19303,178,199,150,264,265,-9.26,-3.45,1.53,1
19403,176,197,150,263,264,-9.3,-3.73,1.57,1
19503,178,197,152,262,264,-9.53,-3.73,1.37,1
19603,176,200,150,264,259,-9.34,-3.45,1.29,1
19703,177,197,149,264,255,-9.26,-3.22,1.65,1
19803,175,198,149,263,262,-9.02,-3.18,1.29,1
19903,177,199,149,263,256,-9.57,-3.26,1.1,1
20003,177,199,149,263,254,-9.41,-3.26,1.41,1
20103,177,198,149,263,258,-9.45,-3.1,1.26,1
20203,177,198,148,263,254,-9.53,-2.94,1.37,1
20303,176,199,148,263,253,-9.49,-2.9,1.45,1
20403,176,196,148,262,253,-9.26,-2.98,1.53,1
20503,176,198,148,263,251,-9.45,-3.18,1.45,1
20603,176,198,148,263,244,-9.45,-3.14,1.45,1
20703,177,198,148,263,255,-9.41,-3.14,1.53,1
20803,177,199,144,263,250,-9.38,-3.02,1.57,1
20903,176,191,147,263,249,-9.26,-2.9,1.49,1
21003,176,194,148,262,246,-9.22,-2.98,1.57,1
21103,176,198,143,263,248,-9.57,-3.06,1.53,1
21203,176,191,147,263,239,-9.41,-3.1,1.65,1
21303,176,198,147,263,250,-9.34,-3.02,1.69,1
21403,177,198,147,262,249,-9.73,-3.1,1.65,1
21504,176,198,146,263,240,-9.53,-3.02,1.61,1
21603,177,199,147,263,252,-9.38,-2.94,1.61,1
21703,169,199,146,263,241,-9.49,-3.06,1.73,1
21804,176,198,138,262,245,-9.53,-2.98,1.53,1
21903,177,199,147,263,248,-9.38,-3.14,1.77,1
22003,176,198,145,263,246,-9.49,-3.06,1.77,1
22203,177,199,146,263,242,-9.61,-3.06,1.8,1
22303,176,199,146,263,252,-9.34,-2.98,1.69,1
22403,176,198,137,263,249,-9.41,-3.02,1.84,1
22503,177,199,146,262,252,-9.34,-3.26,1.77,1
22603,177,190,146,263,256,-9.34,-2.98,1.69,1
22703,176,199,146,262,255,-9.26,-2.94,1.77,1
22803,176,199,147,263,257,-9.22,-2.98,1.77,1
22903,176,199,146,264,258,-9.3,-2.79,1.61,1
23003,176,199,146,263,256,-9.53,-3.14,1.65,1
23103,177,199,147,264,251,-9.65,-3.02,1.77,1
23203,176,199,147,263,255,-9.34,-2.94,1.73,1
23303,176,199,147,263,255,-9.26,-3.02,2.12,1
23403,179,199,146,263,263,-9.45,-3.14,1.8,1
23503,176,197,147,263,260,-9.38,-3.22,1.88,1
23603,177,199,147,261,259,-9.53,-3.3,1.92,1
23703,176,199,146,265,260,-9.41,-3.33,1.88,1
23803,178,200,147,264,260,-9.34,-3.3,1.45,1
23903,176,200,146,263,258,-9.45,-3.45,1.84,1
24003,177,200,147,263,260,-9.1,-3.45,2.0,1
24103,177,199,147,263,260,-9.3,-3.61,2.16,1
24203,177,198,148,263,258,-9.18,-3.53,2.0,1
24303,176,198,147,260,259,-9.26,-3.57,1.92,1
24403,176,199,147,263,259,-9.57,-3.41,1.8,1
24503,176,200,144,263,259,-9.22,-3.53,1.77,1
24603,176,199,147,264,259,-9.3,-3.57,2.0,1
24704,173,201,147,262,259,-9.34,-3.37,1.92,1
24803,178,200,147,263,258,-9.45,-3.37,1.96,1
24903,176,200,147,263,259,-9.3,-3.49,1.88,1
25004,176,200,148,264,260,-9.34,-3.61,1.88,1
25103,175,200,148,264,259,-9.3,-3.49,1.73,1
25203,174,199,145,263,260,-9.38,-3.3,1.96,1
25403,176,199,147,263,259,-9.38,-3.45,1.73,1
25503,175,200,147,263,260,-9.45,-3.3,1.57,1
25603,176,199,147,264,259,-9.22,-3.41,1.8,1
25703,178,202,145,264,259,-9.41,-3.41,2.0,1
25803,176,200,147,264,261,-9.41,-3.33,1.88,1
25903,173,200,148,261,259,-9.18,-3.02,1.8,1
26003,177,202,147,264,261,-9.26,-3.3,2.0,1
26103,174,200,147,264,262,-9.77,-3.3,1.88,1
26203,178,200,148,264,259,-9.06,-3.26,1.92,1
26303,176,200,148,265,261,-9.34,-3.26,1.92,1
26403,176,200,146,264,261,-9.38,-2.94,1.45,1
26503,177,201,148,263,261,-9.38,-3.02,1.73,1
26603,176,200,148,264,262,-9.26,-3.06,1.65,1
26703,176,200,147,264,262,-9.61,-3.14,1.65,1
26803,176,200,147,264,261,-9.45,-3.1,1.49,1
26903,177,202,149,264,262,-9.41,-3.06,1.61,1
27003,176,200,148,263,263,-9.3,-3.18,1.69,1
27103,176,200,148,263,259,-9.49,-3.1,1.45,1
27203,176,200,148,264,262,-9.45,-3.1,1.53,1
27303,175,199,148,263,263,-9.06,-2.94,1.61,1
27403,176,198,148,264,260,-9.57,-3.33,1.69,1
27503,176,200,149,263,263,-9.77,-3.14,1.49,1
27603,176,200,148,263,263,-8.87,-2.82,0.82,1
27703,177,202,148,265,262,-9.49,-2.86,0.31,1
27803,176,203,149,266,190,-8.67,-2.79,-1.33,1
27904,175,204,149,265,191,-8.59,-2.51,-2.16,1
28003,176,204,148,266,190,-8.87,-2.63,-2.24,1
28103,177,204,150,266,190,-8.83,-2.71,-2.08,1
28204,177,204,150,266,191,-9.38,-2.75,-1.77,1
28303,172,200,145,260,186,-8.16,-2.63,-2.24,1
28403,175,204,149,262,190,-9.26,-3.14,-1.77,1
28603,175,200,147,264,240,-9.38,-3.57,-1.57,1
28703,156,181,132,235,234,-8.63,-3.14,-2.08,1
28803,156,177,129,231,229,-8.59,-3.53,-2.16,1
28903,168,194,142,245,244,-8.83,-3.8,-2.08,1
29003,180,202,148,262,254,-8.87,-3.57,-2.2,1
29103,173,202,148,263,258,-8.63,-3.49,-2.43,1
29203,174,203,146,263,251,-8.51,-3.49,-2.67,1
29303,174,202,148,262,260,-8.59,-3.65,-2.71,1
29403,172,201,147,260,257,-8.51,-3.65,-2.67,1
29503,174,203,148,263,259,-8.43,-3.49,-2.67,1
29603,174,203,149,262,261,-8.51,-3.33,-3.41,1
29703,174,203,149,262,260,-8.55,-3.37,-3.65,1
29803,174,203,148,263,254,-8.0,-3.41,-3.53,1
29903,174,205,148,264,259,-8.32,-3.49,-3.53,1
30003,175,205,149,263,262,-8.04,-3.61,-3.92,1
30103,174,206,148,263,265,-7.49,-3.57,-4.63,1
30203,174,206,147,262,260,-7.73,-3.33,-4.63,1
30303,174,205,146,261,259,-7.3,-3.33,-4.98,1
30403,174,206,148,262,263,-6.98,-3.26,-5.18,1
30503,167,197,143,252,256,-6.39,-3.18,-6.0,1
30603,172,205,148,261,260,-5.65,-2.98,-6.43,1
30703,173,204,147,260,263,-4.79,-3.26,-7.3,1
30803,172,202,145,257,260,-3.77,-3.22,-7.81,1
30903,176,207,148,262,254,-3.26,-3.33,-7.53,1
31003,175,206,149,263,262,-3.3,-3.53,-7.85,1
31104,175,205,145,262,193,-2.28,-3.26,-7.88,1
31203,175,205,147,262,192,-1.77,-2.98,-8.67,1
31303,175,206,148,262,194,-1.49,-3.1,-8.36,1
31404,175,205,149,262,192,-1.06,-2.98,-8.39,1
31503,175,205,148,261,193,-0.55,-2.94,-8.67,1
31603,175,205,148,262,192,-0.24,-2.98,-8.59,1
31803,176,205,148,262,193,-0.08,-2.94,-8.36,1
31903,171,205,148,263,193,0.04,-2.79,-8.59,1
32003,176,205,148,255,193,0.24,-2.94,-8.59,1
32103,176,205,148,263,193,0.24,-3.18,-8.63,1
32203,177,205,149,263,194,0.39,-3.06,-8.55,1
32303,176,205,149,263,193,0.47,-2.98,-8.71,1
32403,178,205,150,264,193,0.67,-2.98,-8.59,1
32503,177,205,148,263,194,0.55,-2.98,-8.71,1
32603,177,206,149,264,195,0.43,-3.02,-8.63,1
32703,178,206,148,263,194,0.75,-2.86,-8.79,1
32803,177,206,149,264,194,0.43,-2.9,-8.59,1
32903,175,206,149,264,194,0.59,-2.9,-8.67,1
33003,178,206,149,264,194,0.67,-2.94,-8.67,1
33103,174,206,149,264,194,0.51,-2.86,-8.75,1
33203,177,206,149,264,194,0.63,-2.79,-8.63,1
33303,178,206,149,264,194,0.63,-2.86,-8.79,1
33403,175,205,149,263,195,0.55,-2.86,-8.55,1
33503,178,206,149,265,194,0.63,-2.75,-8.59,1
33603,177,206,149,263,194,0.67,-2.79,-8.67,1
33703,178,206,149,263,194,0.51,-2.79,-8.51,1
33803,177,207,149,264,195,0.71,-2.86,-8.9,1
