millis,Ngon_1,Ngon_2,Ngon_3,Ngon_4,Ngon_5,X,Y,Z,mlabel
147803,188,215,192,328,370,-8.08,-6.39,0.16,0
147903,187,219,175,306,350,-7.53,-7.3,0.98,0
148003,177,211,159,283,324,-6.12,-7.69,2.24,0
148103,177,213,159,283,322,-5.61,-8.28,2.39,0
148203,169,205,151,268,303,-4.82,-8.71,3.33,0
148303,165,196,143,257,286,-4.86,-8.79,3.96,0
148403,161,196,144,259,287,-5.14,-8.55,4.08,0
148503,156,190,139,248,273,-5.1,-8.2,4.12,0
148603,168,202,148,263,284,-5.1,-8.39,4.39,0
148703,163,195,141,244,267,-5.37,-8.39,4.08,0
148803,168,202,148,262,283,-5.65,-8.28,3.88,0
148903,173,209,155,273,294,-5.73,-8.12,3.69,0
149003,182,211,218,322,338,-5.69,-8.36,3.37,0
149103,183,215,296,398,393,-5.92,-7.69,2.08,3
149203,195,230,335,455,458,-6.9,-7.3,1.26,3
149303,193,238,339,482,493,-7.65,-6.47,0.12,3
149403,197,236,337,481,498,-8.94,-5.02,-0.55,3
149504,198,237,335,469,500,-9.41,-3.45,-2,3
149603,224,245,346,481,523,-9.85,-2.59,-2.31,3
149703,210,203,345,481,532,-8.32,-2.04,-2.55,3
149804,259,238,341,480,519,-8.55,-1.92,-2.16,3
149903,253,229,328,458,501,-9.77,-1.06,-2.79,3
150003,256,232,334,471,511,-9.65,-1.02,-2.71,3
150203,244,227,328,458,500,-9.61,-1.33,-1.92,3
150303,237,222,327,453,491,-9.02,-1.02,-2.2,3
150403,211,225,328,439,494,-9.57,-1.61,-1.84,3
150503,189,201,251,352,388,-9.65,-3.18,-1.33,3
150603,182,208,215,335,376,-8.63,-4.75,-0.59,0
150703,195,231,199,322,368,-7.73,-5.96,0.47,0
150803,177,210,165,280,321,-7.06,-6.71,1.02,0
150903,189,228,177,299,346,-6.51,-7.61,2.16,0
151003,185,225,174,296,340,-6.39,-7.81,2.9,0
151103,164,196,149,256,299,-6.67,-7.96,3.57,0
151203,171,207,158,273,313,-6.39,-7.92,3.53,0
151303,176,213,160,283,326,-5.84,-7.85,3.61,0
151403,169,205,149,268,304,-5.61,-7.96,3.53,0
151503,172,206,149,270,302,-5.41,-8.08,3.84,0
151603,176,210,154,275,306,-6.08,-7.88,3.37,0
151703,177,210,154,274,302,-6.63,-7.77,2.86,0
151803,177,212,153,274,303,-6.51,-7.57,2.98,0
151903,169,197,151,267,292,-6.55,-7.77,3.14,0
152003,176,213,200,318,339,-6.47,-7.45,3.02,0
152103,183,224,298,409,395,-7.02,-7.06,2.55,3
152203,193,233,337,457,455,-7.85,-6.94,1.73,3
152303,202,237,339,473,488,-8.24,-6.51,0.31,3
152403,207,247,350,492,502,-7.37,-5.14,-0.67,3
152503,215,248,350,491,518,-9.14,-4.98,-0.86,3
152603,233,233,346,483,517,-9.06,-3.33,-0.94,3
152704,238,229,343,481,537,-9.1,-2.2,-1.22,3
152803,220,211,324,453,503,-10,-1.77,-1.18,3
152903,207,201,310,434,478,-9.61,-1.49,-0.82,3
153004,201,195,299,424,464,-9.49,-1.49,-0.98,3
153103,210,206,315,438,486,-9.57,-1.29,-1.41,3
153203,209,204,312,443,481,-10.16,-1.37,-1.61,3
153403,201,210,285,383,427,-9.53,-3.22,-0.78,3
153503,187,198,224,337,373,-8.94,-4.31,-0.39,0
153603,188,217,202,334,381,-7.92,-5.33,-0.24,0
153703,183,212,181,305,355,-7.77,-6.16,0.51,0
153803,183,211,170,291,345,-7.14,-7.02,1.61,0
153903,180,210,152,283,335,-6.59,-7.88,1.96,0
154003,168,196,147,261,305,-6.08,-8.36,2.35,0
154103,174,204,149,252,315,-5.02,-8.75,3.41,0
154203,179,209,151,275,313,-4.04,-9.18,3.84,0
154303,162,201,145,264,297,-3.02,-9.61,4.12,0
154403,180,212,154,277,312,-2.47,-9.73,4,0
154503,152,190,138,250,280,-2.31,-9.77,4.2,0
154603,167,196,143,257,288,-1.61,-9.38,4.31,0
154703,165,195,141,254,283,-1.06,-9.85,4.39,0
154803,176,208,150,269,300,-1.06,-10.04,4.2,0
154903,160,207,149,268,298,-0.63,-10.12,4.79,0
155003,176,208,150,270,301,-0.75,-10.08,4.24,0
155103,161,191,138,249,276,-0.67,-9.96,4.08,0
155203,172,204,147,265,294,-0.51,-9.92,4.43,0
155303,166,199,142,257,285,-0.43,-10,4.39,0
155403,173,205,148,265,295,-0.39,-10,4.55,0
155503,164,196,140,254,281,-0.43,-10,4.43,0
155603,167,200,143,258,285,-0.39,-10.16,4.51,0
155703,168,200,143,258,287,-0.39,-10.12,4.39,0
155803,174,207,158,279,306,-1.8,-10.04,4.04,0
155904,173,209,210,339,360,-2.51,-9.02,2.82,0
156003,195,228,297,424,451,-4.59,-8.2,1.1,3
156103,203,235,332,454,503,-6.86,-7.57,0.24,3
156204,199,228,333,467,512,-8.39,-5.92,-0.24,3
156303,199,208,300,434,480,-8.67,-4.35,-1.06,3
156403,182,208,302,430,485,-9.06,-2.71,-1.96,3
156603,209,229,335,478,538,-9.57,-0.75,-2.75,3
156703,207,221,324,460,520,-8.43,0.12,-3.57,3
156803,209,220,322,459,519,-8.87,0.08,-3.53,3
156903,197,206,301,429,485,-8.75,0.08,-3.45,3
157003,211,222,322,457,515,-8.67,0.04,-3.33,3
