millis,Ngon_1,Ngon_2,Ngon_3,Ngon_4,Ngon_5,X,Y,Z,mlabel
11003,223,185,200,142,177,-4.28,-9.65,1.26,0
11103,222,185,200,142,177,-4.28,-9.57,1.29,0
11203,222,185,200,142,177,-4.31,-9.57,1.14,0
11303,222,184,201,142,177,-4.2,-9.61,1.41,0
11403,223,185,200,142,177,-4.24,-9.65,1.53,0
11503,225,185,199,142,178,-4.2,-9.57,1.41,0
11603,236,184,201,142,1019,-4.2,-9.73,1.41,0
11703,258,183,200,140,1020,-4.24,-9.69,1.1,0
11803,278,184,200,142,176,-4.08,-9.69,0.75,3
11904,293,185,200,141,192,-4.24,-9.57,0.78,3
12003,302,184,201,142,190,-4.04,-9.73,0.63,3
12103,314,183,201,142,198,-3.96,-9.65,0.27,3
12204,327,185,202,141,200,-4.04,-9.65,0.2,3
12303,335,183,201,142,179,-4.12,-9.69,0.35,3
12403,342,184,200,142,177,-3.96,-9.41,0.27,3
12603,334,183,201,142,176,-4.24,-9.53,0.24,3
12703,330,185,200,141,201,-4.28,-9.57,0.16,3
12803,300,185,201,142,246,-4.16,-9.65,0.27,3
12903,264,184,201,141,180,-4.08,-9.45,0.43,0
13003,248,185,200,142,224,-3.96,-9.61,0.16,0
13103,239,184,201,141,186,-4.2,-9.69,0.63,0
13203,234,184,201,142,180,-3.88,-9.61,0.86,0
13303,230,184,200,141,177,-4.04,-9.61,1.18,0
13403,229,185,201,142,178,-4.08,-9.65,1.1,0
13503,231,185,201,141,178,-4,-9.61,1.18,0
13603,231,184,199,140,179,-4.08,-9.57,1.14,0
13703,231,184,202,142,179,-4.2,-9.77,1.02,0
13803,230,185,200,141,178,-4.12,-9.69,0.98,0
13903,229,184,199,142,177,-4.08,-9.73,1.14,0
14003,242,184,200,142,178,-4,-9.81,1.18,0
14103,255,185,199,143,177,-3.84,-9.65,0.9,0
14203,283,183,201,141,198,-3.96,-9.69,0.43,3
14303,307,184,201,143,179,-4.2,-9.77,0.31,3
14403,319,185,202,141,210,-4.28,-9.53,0.27,3
14503,330,184,200,142,189,-4.12,-9.61,0.04,3
14603,337,185,198,141,179,-4.35,-9.49,0.24,3
14703,352,185,198,142,178,-3.8,-9.45,0.16,3
14803,358,184,199,142,175,-4.16,-9.57,0.27,3
14903,356,185,201,141,176,-4.43,-9.57,0.24,3
15003,354,184,200,142,176,-4.12,-9.61,0.27,3
15104,351,185,200,141,176,-4.31,-9.57,0.47,3
15203,347,186,199,141,176,-4.24,-9.61,0.47,3
15303,344,185,200,142,176,-4.31,-9.57,0.43,3
15404,336,186,200,141,175,-4.12,-9.81,0.12,3
15503,325,185,201,141,203,-4.12,-9.69,0.2,3
15603,320,185,201,141,203,-4.24,-9.57,0.27,3
15803,284,186,201,142,229,-4.31,-9.73,0.27,3
15903,256,184,201,142,224,-4.12,-9.14,0.86,0
16003,233,185,200,141,178,-4.35,-9.61,0.71,0
16103,227,185,201,141,179,-4.35,-9.57,0.63,0
16203,223,185,200,142,183,-4.55,-9.77,1.14,0
16303,220,185,200,142,180,-4.31,-9.41,1.26,0
16403,218,185,200,141,178,-3.92,-9.38,0.94,0
16503,217,185,200,142,177,-4.51,-9.73,1.26,0
16603,218,185,201,142,177,-4.35,-9.61,1.22,0
16703,218,185,200,142,177,-4,-9.49,1.1,0
16803,231,185,201,141,177,-4.47,-9.69,1.02,0
16903,251,185,201,142,177,-4.39,-9.57,0.51,0
