millis,Ngon_1,Ngon_2,Ngon_3,Ngon_4,Ngon_5,X,Y,Z,mlabel
112403,155,209,152,273,204,-0.94,-10.59,1.69,0
112503,155,209,152,273,205,-1.02,-10.55,1.65,0
112603,155,209,153,274,205,-1.22,-10.67,1.33,0
112703,158,210,177,313,237,-0.75,-10.32,1.26,0
112803,169,211,264,437,308,-1.69,-9.73,1.33,30
112903,183,213,297,482,335,-2.71,-10.4,0.16,30
113003,209,213,309,491,336,-4.35,-8.59,-1.37,30
113103,251,214,316,499,336,-4.55,-5.61,-5.18,30
113203,272,214,321,509,338,-4.55,-5.92,-7.49,30
113303,247,214,316,502,324,-6.59,-2.67,-7.49,30
113403,218,213,312,493,312,-6,-1.92,-6.39,30
113503,213,211,311,491,311,-7.02,-0.63,-7.02,30
113603,211,212,310,490,311,-6,-0.55,-6.43,30
113703,210,211,309,486,310,-5.81,-1.1,-6.39,30
113803,209,211,308,486,309,-6.24,-1.29,-6.35,30
113903,208,211,308,485,309,-6.12,-0.9,-6.51,30
114003,207,211,307,484,308,-6.12,-0.94,-6.39,30
114103,207,211,307,482,307,-6.04,-0.71,-6.47,30
114203,207,211,306,482,307,-6.24,-0.75,-6.43,30
114304,206,211,306,481,307,-6.32,-0.67,-6.47,30
114403,206,211,306,481,306,-6.43,-0.27,-6.75,30
114503,205,211,304,479,306,-6.39,0.59,-7.69,30
114604,197,211,281,450,284,-5.96,-0.27,-7.73,30
114703,168,213,202,357,242,-5.45,-5.14,-5.77,0
114803,160,213,159,294,222,-4.59,-8.28,-2.51,0
115003,157,211,152,276,206,-2,-9.85,0.35,0
115103,156,211,152,274,206,-0.51,-9.73,-0.63,0
115203,156,211,152,273,205,-1.18,-10.63,0.43,0
115303,155,210,152,273,205,-0.94,-10.63,1.14,0
115403,155,210,152,272,205,-0.82,-10.63,1.14,0
115503,155,210,152,272,205,-0.63,-10.51,1.06,0
115603,154,211,152,272,205,-0.86,-10.55,1.14,0
115703,155,210,152,272,205,-1.02,-10.59,1.14,0
115803,155,209,153,272,205,-0.86,-10.55,1.1,0
115903,155,217,152,272,206,-0.86,-10.59,1.1,0
116003,155,212,152,272,206,-0.94,-10.63,1.22,0
116103,155,209,152,273,206,-0.98,-10.63,1.26,0
116203,155,209,152,273,206,-0.9,-10.63,1.14,0
116303,155,209,152,273,206,-0.82,-10.67,1.22,0
116403,155,209,153,275,208,-0.67,-10.63,0.82,0
116503,157,210,157,284,223,-0.94,-10.63,1.53,0
116603,163,212,166,300,243,-1.57,-10.79,0.43,0
116703,170,215,231,400,294,-0.98,-10.08,-0.55,30
116803,175,215,278,447,310,-2.16,-9.61,-2,30
116903,183,214,298,460,307,-2.59,-7.49,-4.24,30
117003,193,214,305,468,304,-4.2,-5.69,-5.18,30
117103,202,213,306,469,303,-4.94,-2.28,-6.75,30
117203,204,213,306,467,304,-6.24,-1.29,-7.1,30
117303,206,212,306,465,303,-5.96,-0.94,-6.55,30
117403,204,212,305,463,303,-6.59,-0.35,-6.59,30
117504,204,212,304,461,302,-6.43,0.24,-6.67,30
117603,203,212,303,459,302,-6.55,-0.2,-6.2,30
117703,203,211,303,458,301,-6.71,-0.67,-6.28,30
117804,203,211,302,456,300,-6.55,-0.67,-6.24,30
117903,203,212,302,456,300,-6.43,-0.94,-6.16,30
118003,203,212,301,455,299,-6.47,-0.63,-6.28,30
118203,204,211,300,455,298,-6.08,-0.43,-6.51,30
118303,205,212,300,454,297,-6.59,-0.31,-6.67,30
118403,195,211,285,433,280,-7.18,1.92,-7.73,30
118503,164,213,172,310,229,-6.59,-2.04,-7.53,0
118603,158,213,155,282,216,-3.49,-6.94,-4.2,0
118703,158,212,153,277,210,-3.26,-9.18,-1.61,0
118803,157,212,153,276,207,-2.63,-9.14,-0.55,0
118903,157,212,153,275,207,-2,-9.3,0,0
119003,156,211,152,274,207,-2.43,-10.98,0.63,0
119103,156,211,153,274,207,-1.14,-11.02,0.47,0
119203,156,211,153,274,207,-0.82,-11.1,0.82,0
119303,155,211,152,274,207,-0.71,-10.87,0.98,0
119403,156,210,153,274,207,-0.39,-10.67,0.75,0
119503,156,210,153,274,207,-0.94,-10.63,0.63,0
119603,156,211,153,274,207,-0.94,-10.63,0.63,0
119703,156,210,153,274,207,-0.27,-10.51,0.55,0
119803,156,210,153,274,207,-0.31,-10.63,0.67,0
119903,156,210,153,274,207,-0.55,-10.55,0.43,0
120003,155,210,153,274,207,-1.14,-10.71,0.59,0
120103,155,211,153,275,207,-1.02,-10.59,0.59,0
120203,156,211,153,275,208,-0.82,-10.67,0.9,0
120303,156,210,153,275,208,-0.63,-10.67,0.98,0
120403,156,211,157,281,215,-0.63,-10.79,0.16,0
120503,163,211,213,376,264,0.43,-10.47,1.26,30
120603,176,213,282,446,297,-2.63,-11.18,2.51,30
120704,200,214,308,478,309,-3.69,-9.41,-0.9,30
120803,202,213,303,470,293,-3.8,-7.06,-5.65,30
120903,203,212,303,469,291,-4.75,-1.45,-8.67,30
121004,204,212,305,471,298,-4.39,-0.98,-7.96,30
121103,203,211,305,468,301,-4.39,-1.1,-8.12,30
121203,203,210,305,467,301,-4.35,-1.73,-7.77,30
121403,203,210,304,465,297,-4.04,-1.73,-7.73,30
121503,202,210,303,463,297,-4.04,-2.35,-7.41,30
121603,202,210,302,463,296,-4.04,-2.28,-7.53,30
121703,202,210,302,464,297,-4.28,-1.96,-7.61,30
121803,201,210,301,466,296,-4.35,-1.69,-7.65,30
121903,200,210,301,465,293,-4.9,-1.26,-8.16,30
122003,190,210,284,445,287,-3.77,-1.26,-8.87,30
122103,165,213,207,364,248,-2.31,-7.34,-4.9,0
122203,158,212,157,282,217,-2.2,-9.45,-2.82,0
122303,157,211,153,276,208,-1.1,-9.57,-0.47,0
122403,155,210,152,274,207,-0.27,-10.4,-0.35,0
122503,155,210,152,273,206,-0.71,-10.75,-0.51,0
122603,155,209,152,272,206,-0.63,-10.59,-0.16,0
122703,155,209,152,272,206,-0.39,-10.55,0.08,0
122803,154,209,152,272,206,-0.24,-10.67,0.27,0
122903,154,209,152,272,206,-0.08,-10.47,0.31,0
123003,155,209,152,272,206,-0.55,-10.67,0.51,0
123103,154,209,152,272,207,-0.82,-10.59,0.16,0
123203,154,209,152,272,207,-0.78,-10.51,-0.12,0
123303,154,209,152,272,207,-0.67,-10.47,-0.04,0
123403,154,208,152,272,207,-0.75,-10.51,0.04,0
123503,154,208,152,272,207,-0.75,-10.55,0.04,0
123603,154,208,152,272,207,-0.78,-10.63,0.08,0
123703,154,208,152,272,207,-0.55,-10.63,0.08,0
123803,154,208,152,272,207,-0.67,-10.59,0.12,0
123904,154,208,153,275,210,-0.86,-10.79,0.27,0
124003,157,213,208,368,246,-1.06,-11.22,1.02,0
124103,172,221,282,450,288,-0.98,-10.08,-1.69,30
124204,203,217,304,476,291,-1.57,-7.88,-3.06,30
124303,207,214,305,474,275,-2.67,-4.75,-6.79,30
124403,210,213,304,470,272,-5.06,-1.37,-8.51,30
124603,214,211,307,470,274,-3.88,-0.63,-7.77,30
124703,213,210,306,470,275,-4.16,-0.67,-7.65,30
124803,212,210,306,468,275,-5.06,-1.26,-7.57,30
124903,211,210,304,466,274,-4.55,-0.51,-7.81,30
125003,210,210,303,464,274,-4.59,-0.59,-7.73,30
125103,209,210,302,462,274,-4.12,-0.9,-7.61,30
125203,209,210,301,461,273,-3.77,-0.51,-7.73,30
125303,209,210,301,460,273,-4.16,-0.63,-7.69,30
125403,209,210,300,460,272,-4.24,-0.51,-7.81,30
125503,208,210,299,459,272,-4.39,-0.12,-8.08,30
125603,203,210,296,453,270,-3.8,0.67,-9.06,30
125703,192,211,239,385,245,-4.16,-1.57,-8.12,0
125803,170,212,164,308,233,-1.45,-4.75,-6.63,0
125903,160,212,154,278,222,-2.04,-8.08,-4.86,0
126003,159,212,152,274,212,-0.78,-11.1,-1.61,0
126103,158,211,151,273,209,-0.39,-10.04,-1.29,0
126203,156,211,152,273,208,-0.27,-10.71,0.24,0
126303,155,210,152,272,207,-0.47,-10.83,0.55,0
126403,155,210,152,272,207,0,-10.75,0.63,0
126503,155,210,152,272,207,0.16,-10.59,0.78,0
126603,155,209,152,271,207,-0.71,-10.63,0.59,0
126703,155,209,151,272,207,-0.98,-10.71,0.55,0
126803,155,209,152,272,207,-0.63,-10.67,0.39,0
126903,154,209,152,271,207,-0.63,-10.63,0.31,0
127003,155,209,152,272,207,-0.2,-10.51,0.31,0
127104,155,209,152,272,207,-0.47,-10.67,0.63,0
127203,155,209,152,272,207,-0.51,-10.71,0.63,0
127303,155,208,152,272,207,-0.43,-10.55,0.35,0
127404,155,208,152,274,209,-0.63,-10.59,0.71,0
127503,155,209,152,277,213,-0.31,-10.9,1.41,0
127603,158,209,153,290,226,-0.9,-10.63,0.78,0
127803,178,219,278,472,337,-0.71,-9.53,-0.86,30
127903,200,218,305,496,338,-1.96,-7.69,-2.75,30
128003,205,216,308,493,319,-3.41,-5.18,-6.63,30
128103,206,213,310,492,310,-4.16,0.9,-9.92,30
128203,208,212,311,491,310,-4.55,-0.47,-7.61,30
128303,209,211,311,491,311,-4.9,-2.12,-7.22,30
128403,209,210,312,490,310,-4.51,-1.45,-7.49,30
128503,209,210,311,487,309,-4.51,-0.94,-7.37,30
128603,208,210,309,485,309,-4.59,-0.27,-7.69,30
128703,207,210,308,483,308,-4.47,-0.67,-7.57,30
128803,206,210,307,482,308,-4.43,-0.86,-7.61,30
128903,206,210,305,480,307,-4.47,-0.86,-7.57,30
129003,206,210,305,479,307,-4.55,-0.86,-7.65,30
129103,205,211,305,477,306,-4.79,0,-8.16,30
129203,202,211,285,450,286,-2.79,-0.16,-8.47,30
129303,183,213,264,407,252,-4.08,-3.65,-7.41,30
129403,164,216,176,308,225,-3.02,-6.98,-4.79,0
129503,159,214,156,278,214,-2.9,-9.41,-2.9,0
129603,157,212,153,275,209,-2.51,-10.08,-1.69,0
129703,156,211,152,274,207,-0.98,-9.92,-0.39,0
129803,156,210,152,273,207,-0.47,-9.92,-0.82,0
129903,155,210,152,273,207,-1.18,-10.51,-0.59,0
130003,155,209,152,273,207,-1.14,-10.79,-0.35,0
130103,155,209,152,273,207,-0.9,-10.47,-0.47,0
130203,155,209,152,273,207,-0.98,-10.67,0.12,0
130304,155,209,152,273,207,-1.29,-10.43,0.04,0
130403,155,209,152,273,207,-0.94,-10.43,0.04,0
130503,155,209,152,273,208,-1.22,-10.51,-0.16,0
130604,155,208,152,273,208,-1.1,-10.55,-0.04,0
130703,155,209,152,273,208,-0.94,-10.47,-0.16,0
130803,155,209,152,273,208,-0.98,-10.51,0,0
131003,155,209,153,273,208,-0.86,-10.51,0.08,0
131103,155,209,152,274,209,-0.78,-10.59,0.47,0
131203,155,209,153,276,211,-0.67,-10.59,0.16,0
131303,158,210,178,339,245,-1.41,-10.59,0.04,0
131403,169,213,232,403,270,-2.04,-9.77,-0.35,30
131503,178,214,275,447,284,-2,-7.92,-4.31,30
131603,188,214,295,469,289,-2.63,-4.51,-7.26,30
131703,196,214,302,477,294,-4.16,-2.35,-8.04,30
131803,202,214,302,478,299,-2.98,-1.77,-7.96,30
131903,203,212,302,477,298,-3.73,-1.57,-7.88,30
132003,202,219,301,474,293,-4.28,0,-8.36,30
132103,203,215,302,472,290,-3.92,-0.71,-8,30
132203,202,238,300,469,289,-3.73,-0.9,-7.92,30
