millis,Ngon_1,Ngon_2,Ngon_3,Ngon_4,Ngon_5,X,Y,Z,mlabel
173103,243,270,214,324,328,-4.79,-5.65,7.41,0
173203,238,265,208,319,325,-4.94,-5.53,7.65,0
173303,237,271,213,320,325,-5.49,-6.55,7.92,0
173403,238,282,234,347,327,-5.49,-5.57,7.92,0
173503,236,289,282,420,330,-4.63,-5.3,7.49,5
173603,236,292,323,467,330,-4.86,-5.26,7.53,5
173703,196,254,307,457,326,-4.9,-5.02,7.3,5
173803,199,255,316,462,341,-5.1,-4.98,7.92,5
173903,192,253,316,467,345,-5.14,-4.86,8.55,5
174003,210,272,335,496,372,-4.79,-4.9,8.51,5
174103,210,272,330,496,369,-4.79,-4.39,8.51,5
174203,278,324,383,540,418,-4.47,-3.61,8.63,5
174303,257,314,367,523,389,-3.84,-4.12,9.26,5
174403,254,311,366,518,373,-4.04,-4.2,10.4,5
174503,257,302,350,495,360,-4.28,-4.16,9.85,5
174603,258,321,299,434,356,-4.39,-4.67,8.67,5
174703,258,311,248,367,355,-4,-5.22,7.92,5
174803,242,282,220,336,338,-4.08,-6.08,7.81,0
174903,207,246,184,302,307,-4,-6.59,7.65,0
175003,197,236,177,288,295,-4.24,-6.2,8.08,0
175104,197,233,176,285,291,-4.43,-6.28,7.77,0
175203,193,230,168,282,289,-4.59,-6.08,8.16,0
175303,195,235,177,288,294,-3.69,-6.04,7.81,0
175404,195,231,174,282,290,-4.43,-5.96,7.81,0
175503,186,230,173,281,287,-4.31,-5.57,7.49,0
175603,196,242,180,294,299,-4.71,-5.77,8.28,0
175803,208,259,232,381,305,-4.51,-5.65,8.71,5
175903,210,265,267,418,306,-4.24,-5.22,8.12,5
176003,210,272,315,462,312,-4.31,-4.98,8.2,5
176103,213,276,342,483,331,-4.63,-4.67,7.92,5
176203,211,283,338,479,340,-4.51,-4.47,8.39,5
176303,210,283,320,481,355,-4.39,-4.47,9.85,5
176403,220,295,345,503,374,-4.9,-4.9,9.34,5
176503,220,291,342,501,371,-4.39,-4.39,9.85,5
176603,211,288,341,498,361,-3.69,-4.28,8.94,5
176703,220,286,340,496,352,-3.84,-4.08,9.34,5
176803,220,285,334,493,344,-4.12,-4.39,9.1,5
176903,221,284,334,487,335,-4.16,-4.75,9.61,5
177003,221,284,305,450,327,-4.28,-4.39,9.57,5
177103,220,274,242,376,324,-4.16,-5.02,8.63,5
177203,212,258,195,325,321,-4.16,-5.73,7.69,0
177303,211,243,183,302,307,-4.51,-5.77,7.45,0
177403,215,246,187,305,315,-4.75,-5.61,8.12,0
177503,216,245,187,305,314,-5.06,-5.88,7.69,0
177603,215,246,187,305,315,-5.26,-5.45,7.41,0
177703,215,247,187,306,313,-5.26,-5.14,7.37,0
177803,215,253,188,309,314,-5.77,-4.71,7.53,0
177903,216,266,226,370,319,-6.94,-4.67,7.96,0
178003,217,272,261,437,325,-7.37,-3.92,8.36,5
178103,211,279,287,469,338,-6.59,-3.26,8.67,5
178203,252,310,343,507,365,-6.32,-2.98,7.85,5
178304,210,290,323,494,351,-5.26,-2.71,7.3,5
178403,294,363,398,556,429,-5.53,-2.39,7.96,5
178503,282,350,384,546,421,-5.65,-3.1,8.55,5
178604,287,355,386,546,425,-6.24,-3.37,9.1,5
178703,239,311,343,512,388,-6.2,-2.9,9.26,5
178803,239,306,342,509,387,-5.26,-2.82,7.61,5
179003,238,298,336,504,383,-5.06,-2.94,9.41,5
179103,269,322,366,522,388,-5.96,-2.75,10.75,5
179203,273,324,358,501,378,-5.49,-4.39,9.26,5
179303,270,316,293,425,370,-5.26,-4.39,8.47,5
179403,268,306,248,374,366,-5.02,-4.79,7.37,5
179503,266,295,236,353,359,-4.9,-5.33,6.59,5
179603,264,290,233,347,358,-5.18,-5.61,7.18,0
179703,267,291,234,347,357,-5.41,-5.84,7.65,0
179803,263,290,233,346,356,-5.45,-5.77,7.81,0
179903,267,295,240,349,359,-4.98,-5.53,7.49,0
180003,271,299,240,350,360,-4.86,-5.37,7.61,0
180103,273,304,247,357,365,-5.3,-5.65,7.49,5
180203,273,314,264,383,366,-5.41,-5.96,8.51,5
180303,279,336,327,468,369,-5.3,-4.43,8.79,5
180403,279,337,365,520,369,-4.94,-3.84,8.55,5
180503,283,337,390,553,370,-4.47,-3.84,8.24,5
180603,288,336,383,551,375,-4.79,-4.08,9.18,5
180703,249,301,341,510,344,-4.67,-4.75,8.36,5
180803,268,312,350,506,356,-4.82,-4.24,8.75,5
180903,204,254,299,463,304,-4.86,-3.96,9.14,5
181003,217,267,310,487,321,-5.02,-3.92,8.71,5
181103,196,246,284,432,286,-4.86,-3.8,8.12,5
181203,323,366,383,515,402,-5.22,-4.79,9.02,5
181303,323,358,333,446,400,-5.92,-4.47,9.14,5
181403,310,338,285,398,386,-4.86,-5.22,7.45,5
181504,325,342,291,400,403,-4.67,-5.18,6.75,5
181603,314,335,287,393,392,-5.14,-5.22,7.53,5
181703,316,338,286,390,396,-5.81,-4.82,7.96,5
181804,315,337,288,388,393,-7.06,-4.75,7.88,5
181903,315,336,288,390,394,-5.77,-5.06,7.41,5
182003,315,337,285,391,395,-5.45,-5.1,7.49,5
182203,315,342,295,398,393,-5.22,-4.79,8.55,5
182303,261,307,288,407,350,-4.82,-5.06,8.32,5
182403,255,313,353,469,349,-4.55,-5.22,8.55,5
182503,282,346,380,502,372,-4.08,-4.79,8.9,5
182603,258,327,379,500,355,-3.73,-4.86,8.24,5
182703,260,332,386,515,381,-3.53,-4.94,8.98,5
182803,216,293,344,495,348,-4.08,-4.94,9.14,5
182903,217,288,341,493,345,-4.04,-4.82,9.18,5
183003,217,285,338,494,343,-4.31,-4.04,9.49,5
183103,217,281,336,488,339,-4.67,-4.12,9.69,5
183203,217,276,326,463,314,-3.88,-4.63,9.65,5
183303,238,301,338,479,330,-3.37,-4.08,10.16,5
183403,235,289,291,415,324,-4.08,-4.63,10.28,5
183503,201,247,201,330,293,-3.45,-5.3,9.1,0
183603,199,235,174,303,291,-2.98,-5.61,8.47,0
183703,189,217,156,277,277,-2.94,-6.04,8.08,0
183803,194,223,162,286,287,-3.41,-5.53,8.87,0
183903,195,223,159,286,286,-3.8,-5.53,9.26,0
184003,198,227,163,289,292,-3.3,-6,9.06,0
184103,196,226,164,289,289,-3.88,-5.96,8.98,0
184203,196,225,163,293,289,-3.73,-6.04,8.47,0
184303,192,223,161,289,283,-3.57,-5.26,8.08,0
184403,190,228,168,306,281,-3.26,-5.49,8.94,0
184503,188,232,229,377,276,-3.41,-5.18,9.69,0
184603,195,246,279,426,286,-3.8,-5.41,9.18,5
184704,197,247,306,449,295,-3.3,-5.1,8.51,5
184803,202,261,334,479,332,-2.94,-4.59,8.9,5
184903,202,274,341,490,342,-3.8,-4.04,9.18,5
185004,201,276,329,488,344,-3.8,-3.69,10.43,5
185103,228,297,345,496,370,-3.22,-4.35,10,5
185203,199,262,311,465,327,-2.9,-3.88,9.26,5
185403,195,261,312,465,307,-3.22,-3.41,9.85,5
185503,194,256,289,442,291,-2.9,-3.73,10.63,5
185603,209,268,230,368,305,-2.9,-4.28,10.36,0
185703,213,245,191,316,304,-3.45,-4.9,9.45,0
185803,191,220,161,286,286,-3.53,-5.57,8.39,0
185903,194,218,156,277,284,-3.65,-5.81,8.28,0
186003,194,217,157,277,283,-4.39,-5.69,9.18,0
186103,190,217,157,274,283,-4.24,-5.77,8.83,0
186203,191,219,159,279,286,-4.24,-5.81,8.98,0
186303,191,221,158,278,284,-4.35,-5.65,8.51,0
186403,193,219,160,279,280,-4.2,-5.65,8.28,0
186503,193,221,162,289,282,-3.65,-6,8.83,0
186603,194,238,268,392,283,-4.55,-6.08,8.55,5
186703,193,258,325,459,287,-4.55,-5.02,8.63,5
186803,189,267,318,475,288,-4.2,-4.16,8.55,5
186903,188,270,316,464,299,-4.16,-3.3,8.9,5
187003,190,274,307,468,317,-4.59,-2.94,9.06,5
187103,195,287,321,485,334,-4.71,-3.06,8.87,5
187203,198,286,321,488,338,-5.65,-2.51,9.26,5
187303,198,280,322,486,332,-5.49,-2.12,9.41,5
187403,196,278,322,478,329,-4.86,-2.63,9.26,5
187503,200,273,319,480,324,-4.9,-3.57,9.81,5
187603,198,265,318,476,313,-4.9,-3.06,9.45,5
187703,201,266,317,475,306,-4.55,-2.71,8.94,5
187803,198,266,306,458,301,-5.1,-2.43,9.41,5
187904,196,247,225,371,296,-5.69,-3.1,9.26,0
188003,194,239,173,309,292,-5.92,-3.18,9.02,0
188103,192,227,161,291,289,-5.65,-3.73,8.24,0
188204,190,222,160,282,288,-5.81,-3.92,7.77,0
188303,191,222,159,280,287,-6.04,-3.37,9.61,0
188403,190,217,160,281,286,-5.77,-3.37,9.57,0
188603,192,224,164,298,287,-5.06,-3.37,9.18,0
188703,193,236,228,370,286,-5.37,-3.22,9.1,0
188803,193,235,299,472,286,-5.65,-3.3,9.1,5
188903,198,234,320,493,287,-5.88,-2.55,8.98,5
189003,263,310,374,534,346,-5.57,-2.51,7.69,5
189103,256,298,369,528,345,-5.37,-2.35,8,5
189203,261,297,365,523,347,-5.06,-2.59,9.26,5
189303,288,331,391,538,375,-5.18,-2.79,9.49,5
189403,293,338,390,536,375,-5.06,-2.12,9.18,5
189503,289,329,372,509,368,-4.82,-2.24,9.49,5
189603,290,327,326,457,370,-5.02,-3.22,9.22,5
189703,289,323,287,401,372,-5.1,-3.8,8.71,5
189803,232,262,203,325,316,-5.06,-3.88,8.67,0
189903,234,263,204,321,321,-5.02,-4.31,7.96,0
190003,232,257,200,317,319,-4.94,-4.39,8.67,0
190103,227,252,197,310,315,-5.49,-4.51,8.55,0
190203,224,251,195,309,313,-5.37,-3.92,8.87,0
190303,225,252,195,308,312,-5.1,-3.92,8.39,0
190403,223,250,194,308,312,-5.37,-3.84,8.75,0
190503,223,250,195,308,313,-5.65,-3.84,8.24,0
190603,223,254,197,309,313,-5.02,-4.31,8.55,0
190703,226,272,230,353,318,-5.41,-4.28,9.06,0
190803,225,289,272,410,327,-6.04,-4.28,8.16,5
190903,227,289,302,448,328,-6.39,-3.73,8.83,5
191003,232,292,345,493,334,-6.12,-3.3,7.96,5
191104,273,334,396,541,388,-5.73,-2.51,7.85,5
191203,298,362,414,558,432,-6.24,-2.24,8.43,5
191303,197,275,323,486,356,-7.14,-1.92,8.83,5
191404,203,303,325,488,369,-6.71,-2.12,7.88,5
191503,192,262,316,478,348,-6.9,-2.2,6.9,5
191603,193,257,314,474,344,-7.41,-1.49,6.59,5
191803,188,251,277,415,294,-7.37,-0.67,6.39,5
191903,185,233,192,334,289,-8,-1.41,5.88,0
192003,183,226,160,299,286,-7.96,-2,5.45,0
192103,181,232,153,286,284,-7.92,-2.12,6.63,0
192203,182,219,151,281,282,-8.12,-2,7.37,0
192303,181,219,152,279,280,-8.16,-1.88,7.53,0
192403,181,221,151,278,279,-7.96,-1.92,7.77,0
192503,181,224,150,278,281,-8.59,-2.47,6.32,0
192603,180,220,151,278,280,-6.79,-2.79,6.71,0
192703,181,221,151,281,281,-7.69,-3.49,4.86,0
192803,180,224,157,303,282,-7.45,-2.35,7.37,0
192903,179,238,229,375,283,-8.04,-3.26,7.41,0
193003,182,247,280,426,287,-7.34,-3.18,6.98,5
193103,187,259,308,468,297,-7.14,-2.82,6.47,5
193203,189,267,322,485,312,-7.06,-3.26,6.32,5
193303,190,263,322,491,321,-6.9,-2.82,6.79,5
193403,185,262,316,488,321,-7.1,-3.06,6.51,5
193503,181,258,315,483,318,-6.2,-2.59,7.81,5
193603,181,257,314,479,316,-7.73,-3.41,8.9,5
193703,181,255,312,476,313,-7.26,-3.22,7.73,5
193803,182,255,311,472,309,-6.63,-2.82,6.98,5
